step,frame,time,penalty_active_count,minimum_gap,maximum_penalty_energy_density,penalty_energy,penalty_residual_magnitude,penalty_tangent_magnitude,elastic_energy,local_crack_energy,gradient_crack_energy,history_driven_term,total_diagnostic_energy,incremental_diagnostic_imbalance
MONOTONIC,21,0.41999998688697815,0,0.4520731568336487,0.0,0.0,0.0,0.0,1.5498172141087713e-05,1.3914788118563594e-05,2.470664996167216e-07,1.2640016611840109e-05,2.966002675926803e-05,-3.01170838194417e-07
MONOTONIC,22,0.4399999976158142,0,0.47214022278785706,0.0,0.0,0.0,0.0,1.5290798207570337e-05,1.5212955314200379e-05,2.7605963256291934e-07,1.2538592866621916e-05,3.077981315433363e-05,-3.1330655510402347e-07
MONOTONIC,23,0.46000000834465027,0,0.4910852909088135,0.0,0.0,0.0,0.0,1.5036466364108493e-05,1.649919939227403e-05,3.062640469522649e-07,1.2378060142509639e-05,3.1841929803334785e-05,-2.867275363835993e-07
MONOTONIC,24,0.47999998927116394,0,0.5086197853088379,0.0,0.0,0.0,0.0,1.4726019557565451e-05,1.7748793947976086e-05,3.3812109494419923e-07,1.2184482476732227e-05,3.281293460048574e-05,-2.9639512751261e-07
MONOTONIC,25,0.5,0,0.5250840187072754,0.0,0.0,0.0,0.0,1.4390021364670249e-05,1.8974001496098935e-05,3.7139343503724834e-07,1.1948514239338696e-05,3.3735416295806436e-05,-2.6675969513822534e-07
MONOTONIC,26,0.5199999809265137,0,0.5402063727378845,0.0,0.0,0.0,0.0,1.4016254301532168e-05,2.015262588392944e-05,4.069041156583353e-07,1.1693903147534e-05,3.457578430111994e-05,-2.7438476717159255e-07
MONOTONIC,27,0.5400000214576721,0,0.5543195009231567,0.0,0.0,0.0,0.0,1.3632033744943328e-05,2.1298825240228324e-05,4.442523863502857e-07,1.1410070564306808e-05,3.537511137152194e-05,-2.447149836843249e-07
MONOTONIC,28,0.5600000023841858,0,0.5671594738960266,0.0,0.0,0.0,0.0,1.3223749658209275e-05,2.239305066177621e-05,4.848800474320568e-07,1.111747721588472e-05,3.610168036741754e-05,-2.506727869226418e-07
MONOTONIC,29,0.5799999833106995,0,0.5790452361106873,0.0,0.0,0.0,0.0,1.2814603744482156e-05,2.3449934541713457e-05,5.280475851975551e-07,1.0805543632159243e-05,3.6792585871393164e-05,-2.2332904783309e-07
MONOTONIC,30,0.6000000238418579,0,0.5897054672241211,0.0,0.0,0.0,0.0,1.239110139140394e-05,2.4452342581935217e-05,5.762226647732406e-07,1.049075610935688e-05,3.74196666381124e-05,-2.2792365824743783e-07
MONOTONIC,31,0.6200000047683716,0,0.5994805693626404,0.0,0.0,0.0,0.0,1.1971699444984559e-05,2.541468455456197e-05,6.278869709859692e-07,1.0163805825868617e-05,3.8014270970532497e-05,-2.0470106366932296e-07
MONOTONIC,32,0.6399999856948853,0,0.6082867383956909,0.0,0.0,0.0,0.0,1.1544162331847476e-05,2.6326489285565916e-05,6.859905122496457e-07,9.836330380494469e-06,3.8556642129663035e-05,-2.0466105205900568e-07
MONOTONIC,33,0.6600000262260437,0,0.6164385676383972,0.0,0.0,0.0,0.0,1.1117576592369003e-05,2.7200916036963457e-05,7.474647774628804e-07,9.502052357856879e-06,3.906595740679534e-05,-1.8842934857810583e-07
MONOTONIC,34,0.6800000071525574,0,0.6240372657775879,0.0,0.0,0.0,0.0,1.0683240815706087e-05,2.8038572380319226e-05,8.155483004884447e-07,9.165778431633956e-06,3.953736149651376e-05,-1.7979900303410434e-07
MONOTONIC,35,0.699999988079071,0,0.631123960018158,0.0,0.0,0.0,0.0,1.0235877890227128e-05,2.8841296653263268e-05,8.860279647251447e-07,8.827730043412885e-06,3.996320250821554e-05,-1.809194750014288e-07
MONOTONIC,36,0.7200000286102295,0,0.6379109621047974,0.0,0.0,0.0,0.0,9.781940357061104e-06,2.9621081799268724e-05,9.631341627709844e-07,8.484042851341653e-06,4.036615631910081e-05,-1.612203196612108e-07
MONOTONIC,37,0.7400000095367432,0,0.6442585587501526,0.0,0.0,0.0,0.0,9.300692574106511e-06,3.0364953377284117e-05,1.0414711358862405e-06,8.144612197065726e-06,4.0707117087276874e-05,-1.8212978955507242e-07
MONOTONIC,38,0.7599999904632568,0,0.6504248976707458,0.0,0.0,0.0,0.0,8.817902788723588e-06,3.108959426172077e-05,1.1242496593240502e-06,7.801326147455255e-06,4.103174670976841e-05,-1.58790454176168e-07
MONOTONIC,39,0.7799999713897705,0,0.6561654806137085,0.0,0.0,0.0,0.0,8.30906606788631e-06,3.1777827208861716e-05,1.2069844120560446e-06,7.465659641457023e-06,4.129387768880407e-05,-1.8297200953359792e-07
MONOTONIC,40,0.800000011920929,0,0.6617546677589417,0.0,0.0,0.0,0.0,7.804518201373867e-06,3.244550295639784e-05,1.2911626087316104e-06,7.131223203759873e-06,4.1541183766503324e-05,-1.6086137593321917e-07
MONOTONIC,41,0.8199999928474426,0,0.6669909358024597,0.0,0.0,0.0,0.0,7.2842003686673715e-06,3.307853559963404e-05,1.3722548478199315e-06,6.808577397168844e-06,4.173499081612134e-05,-1.7896927454992897e-07
MONOTONIC,42,0.8399999737739563,0,0.6720198392868042,0.0,0.0,0.0,0.0,6.776534570417424e-06,3.368086921982468e-05,1.4513336118397995e-06,6.495931965764613e-06,4.19087374020819e-05,-1.6526285114413277e-07
MONOTONIC,43,0.8600000143051147,0,0.6766296029090881,0.0,0.0,0.0,0.0,6.275990061476478e-06,3.4239545883610845e-05,1.5254958002515195e-06,6.201949395472184e-06,4.204103174533884e-05,-1.7500493125336726e-07
MONOTONIC,44,0.8799999952316284,0,0.6809872984886169,0.0,0.0,0.0,0.0,5.80755540086102e-06,3.47607707604766e-05,1.5952737811858239e-06,5.92446819136967e-06,4.2163599942523445e-05,-1.553749168858748e-07
MONOTONIC,45,0.8999999761581421,0,0.684966504573822,0.0,0.0,0.0,0.0,5.363665357344871e-06,3.524315189570188e-05,1.6586978651503158e-06,5.666668913181638e-06,4.226551511819707e-05,-1.492672467722327e-07
MONOTONIC,46,0.9200000166893005,0,0.6886937022209167,0.0,0.0,0.0,0.0,4.954890631097444e-06,3.569030626676977e-05,1.7165758319606543e-06,5.426810109202051e-06,4.236177272982787e-05,-1.3064993090034492e-07
MONOTONIC,47,0.9399999976158142,0,0.6920484304428101,0.0,0.0,0.0,0.0,4.574859850549728e-06,3.609984680078923e-05,1.768497106058931e-06,5.206698366237106e-06,4.24432037573979e-05,-1.236214010797473e-07
MONOTONIC,48,0.9599999785423279,0,0.6951817274093628,0.0,0.0,0.0,0.0,4.2311044938287516e-06,3.6482935445383203e-05,1.8162940634283592e-06,5.000375664167224e-06,4.253033400264031e-05,-9.835518261893717e-08
MONOTONIC,49,0.9800000190734863,0,0.6979935765266418,0.0,0.0,0.0,0.0,3.909108569632736e-06,3.6835997807793315e-05,1.859659094770905e-06,4.809849549747015e-06,4.2604765472196955e-05,-9.349424131470472e-08
MONOTONIC,50,1.0,0,0.7005982995033264,0.0,0.0,0.0,0.0,3.6158324466669e-06,3.716334039345385e-05,1.899798420345178e-06,4.632439694069036e-06,4.267897126046593e-05,-7.788856383390716e-08
UNLOAD_RELOAD,0,0.0,0,0.7005982995033264,0.0,0.0,0.0,0.0,3.6158324466669e-06,3.716334039345385e-05,1.899798420345178e-06,4.632439694069036e-06,4.267897126046593e-05,0.0
UNLOAD_RELOAD,1,0.019999999552965164,0,0.70292729139328,0.0,0.0,0.0,0.0,3.0452715901049037e-06,3.746380293741822e-05,1.9364048712304787e-06,4.469076346049406e-06,4.24454793987536e-05,-5.36377663270824e-08
UNLOAD_RELOAD,2,0.03999999910593033,0,0.7037904858589172,0.0,0.0,0.0,0.0,2.5668790988049758e-06,3.756794007495046e-05,1.9475226468784974e-06,4.414049946808519e-06,4.208234182063394e-05,-2.0739874751023033e-07
UNLOAD_RELOAD,3,0.05999999865889549,0,0.7045114040374756,0.0,0.0,0.0,0.0,2.323764641920434e-06,3.766012454871088e-05,1.956882558806683e-06,4.365726891319356e-06,4.194077174943799e-05,-1.908276261577209e-09
UNLOAD_RELOAD,4,0.07999999821186066,0,0.7045804262161255,0.0,0.0,0.0,0.0,2.1091877562753324e-06,3.766973668243737e-05,1.9573086992750182e-06,4.361254652758361e-06,4.1736233137987724e-05,-7.422205035776238e-08
UNLOAD_RELOAD,5,0.10000000149011612,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.97778924464842e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.160816525634916e-05,-4.2521367726440994e-09
UNLOAD_RELOAD,6,0.11999999731779099,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.8557271600343484e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.148610317173509e-05,-2.2953138165365903e-09
UNLOAD_RELOAD,7,0.14000000059604645,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.7397734376913834e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.1370149449392124e-05,8.771755972405634e-14
UNLOAD_RELOAD,8,0.1599999964237213,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.6275601426286811e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.125793615432942e-05,-1.3846627159750866e-13
UNLOAD_RELOAD,9,0.18000000715255737,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.5190873072583607e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.11494633189591e-05,1.9840194347446258e-13
UNLOAD_RELOAD,10,0.20000000298023224,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.414354915613103e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.104473092731384e-05,-1.1114632841478442e-13
UNLOAD_RELOAD,11,0.2199999988079071,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.3133629550821975e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.094373896678294e-05,-1.1818985460460008e-13
UNLOAD_RELOAD,12,0.23999999463558197,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.2161114333764546e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.084648744507719e-05,1.6377033057587628e-13
UNLOAD_RELOAD,13,0.25999999046325684,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.1226003814414304e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0752976393142166e-05,-8.823805808201232e-14
UNLOAD_RELOAD,14,0.2800000011920929,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.0328297506077885e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0663205762308525e-05,2.5193375489084013e-14
UNLOAD_RELOAD,15,0.30000001192092896,0,0.7046017050743103,0.0,0.0,0.0,0.0,9.467995719248281e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.057717558362556e-05,3.385224094315867e-14
UNLOAD_RELOAD,16,0.3199999928474426,0,0.7046017050743103,0.0,0.0,0.0,0.0,8.645098273703411e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.049488583907108e-05,2.3615800341745402e-14
UNLOAD_RELOAD,17,0.3400000035762787,0,0.7046017050743103,0.0,0.0,0.0,0.0,7.859605305341689e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0416336542234904e-05,-8.729870531977088e-14
UNLOAD_RELOAD,18,0.36000001430511475,0,0.7046017050743103,0.0,0.0,0.0,0.0,7.111516769512605e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0341527688651996e-05,2.6221327897608254e-14
UNLOAD_RELOAD,19,0.3799999952316284,0,0.7046017050743103,0.0,0.0,0.0,0.0,6.400832643080889e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0270459276008825e-05,2.337821098817236e-14
UNLOAD_RELOAD,20,0.4000000059604645,0,0.7046017050743103,0.0,0.0,0.0,0.0,5.727552944222227e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.020313130612296e-05,2.2934751970835054e-14
UNLOAD_RELOAD,21,0.41999998688697815,0,0.7046017050743103,0.0,0.0,0.0,0.0,5.091677709231137e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.013954378262385e-05,-6.724802599543736e-14
UNLOAD_RELOAD,22,0.4399999976158142,0,0.7046017050743103,0.0,0.0,0.0,0.0,4.493206827469011e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.007969669444764e-05,1.5841792938217636e-14
UNLOAD_RELOAD,23,0.46000000834465027,0,0.7046017050743103,0.0,0.0,0.0,0.0,3.9321404398293686e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0023590055683675e-05,2.118016049004745e-14
UNLOAD_RELOAD,24,0.47999998927116394,0,0.7046017050743103,0.0,0.0,0.0,0.0,3.4084784522505634e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,3.9971223856925795e-05,1.740339643230282e-14
UNLOAD_RELOAD,25,0.5,0,0.7046017050743103,0.0,0.0,0.0,0.0,2.922220889999494e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,3.992259810070069e-05,-5.486112459500772e-14
UNLOAD_RELOAD,26,0.5199999809265137,0,0.7046017050743103,0.0,0.0,0.0,0.0,4.2079980743423567e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0051175819134974e-05,-7.9339204477058e-15
UNLOAD_RELOAD,27,0.5400000214576721,0,0.7046017050743103,0.0,0.0,0.0,0.0,5.727552944222227e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.020313130612296e-05,8.072988349865085e-14
UNLOAD_RELOAD,28,0.5600000023841858,0,0.7046017050743103,0.0,0.0,0.0,0.0,7.480885442788579e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0378464555979594e-05,-1.3190837311327641e-14
UNLOAD_RELOAD,29,0.5799999833106995,0,0.7046017050743103,0.0,0.0,0.0,0.0,9.467995719248281e-07,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.057717558362556e-05,-4.1049385028288365e-15
UNLOAD_RELOAD,30,0.6000000238418579,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.1688883559997976e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.0799264367700535e-05,-1.4601584915133192e-13
UNLOAD_RELOAD,31,0.6200000047683716,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.414354915613103e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.104473092731384e-05,1.3224448933927407e-13
UNLOAD_RELOAD,32,0.6399999856948853,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.6831992297369427e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.131357524143768e-05,-1.8031630604885968e-13
UNLOAD_RELOAD,33,0.6600000262260437,0,0.7046017050743103,0.0,0.0,0.0,0.0,1.975421323140836e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.1605797334841576e-05,1.5638921771086653e-13
UNLOAD_RELOAD,34,0.6800000071525574,0,0.7046017050743103,0.0,0.0,0.0,0.0,2.291021177688891e-06,3.767310539260509e-05,1.9572706190956526e-06,4.359878553714226e-06,4.192139718938963e-05,1.6216474235490608e-13
UNLOAD_RELOAD,35,0.699999988079071,0,0.7054210305213928,0.0,0.0,0.0,0.0,2.6299988304401734e-06,3.777610056567938e-05,1.9696187668159835e-06,4.3038366966357e-06,4.237571816293554e-05,1.1534313553765826e-07
UNLOAD_RELOAD,36,0.7200000286102295,0,0.7071542143821716,0.0,0.0,0.0,0.0,2.862329870822577e-06,3.7973812012933195e-05,1.9959143697633403e-06,4.193464497257081e-06,4.2832056253519115e-05,1.0210941091006012e-07
UNLOAD_RELOAD,37,0.7400000095367432,0,0.7093505859375,0.0,0.0,0.0,0.0,2.955470236469181e-06,3.828042442910373e-05,2.0373409734020245e-06,4.020522610289846e-06,4.3273235638974943e-05,8.843235615490277e-08
UNLOAD_RELOAD,38,0.7599999904632568,0,0.7117807269096375,0.0,0.0,0.0,0.0,2.8666834384267766e-06,3.8623433443717664e-05,2.0833237633269153e-06,3.826623691588794e-06,4.3573440645471355e-05,-3.29061984718888e-08
UNLOAD_RELOAD,39,0.7799999713897705,0,0.7141344547271729,0.0,0.0,0.0,0.0,2.675562225846307e-06,3.899547348264605e-05,2.1304951824276943e-06,3.6177906665045624e-06,4.3801530890920055e-05,-7.198920099557723e-08
UNLOAD_RELOAD,40,0.800000011920929,0,0.7163249254226685,0.0,0.0,0.0,0.0,2.399863179439876e-06,3.933921225834639e-05,2.1757762768174875e-06,3.4222894056767936e-06,4.391485171460375e-05,-1.4749156856042387e-07
UNLOAD_RELOAD,41,0.8199999928474426,0,0.7182287573814392,0.0,0.0,0.0,0.0,2.1151972761451534e-06,3.966239409055561e-05,2.217620506598906e-06,3.2382401876873257e-06,4.3995211873299675e-05,-1.403563052502192e-07
UNLOAD_RELOAD,42,0.8399999737739563,0,0.7199028134346008,0.0,0.0,0.0,0.0,1.8270117825728958e-06,3.9940562378615146e-05,2.255298069940181e-06,3.0776710816315484e-06,4.4022872231128225e-05,-1.5610942268616589e-07
UNLOAD_RELOAD,43,0.8600000143051147,0,0.7213013172149658,0.0,0.0,0.0,0.0,1.570684792159227e-06,4.01870107743889e-05,2.2885486891937034e-06,2.9349866031919365e-06,4.404624425574184e-05,-1.2796470148852037e-07
UNLOAD_RELOAD,44,0.8799999952316284,0,0.7225077748298645,0.0,0.0,0.0,0.0,1.340187222816525e-06,4.039326400961727e-05,2.3180886639238452e-06,2.8136458054444755e-06,4.4051539896357644e-05,-1.1883621504547826e-07
UNLOAD_RELOAD,45,0.8999999761581421,0,0.723503053188324,0.0,0.0,0.0,0.0,1.147075741690884e-06,4.0570956701412786e-05,2.3439960097675776e-06,2.7083599535940196e-06,4.406202845287124e-05,-9.123543406464182e-08
UNLOAD_RELOAD,46,0.9200000166893005,0,0.7243598103523254,0.0,0.0,0.0,0.0,9.833631405101073e-07,4.0721424319781363e-05,2.3671202147852457e-06,2.6179099328869197e-06,4.407190767507672e-05,-7.382551864142551e-08
UNLOAD_RELOAD,47,0.9399999976158142,0,0.7250646948814392,0.0,0.0,0.0,0.0,8.480174905226794e-07,4.0849435585550954e-05,2.3871591254646772e-06,2.5404347311384524e-06,4.408461220153831e-05,-5.652523104464536e-08
UNLOAD_RELOAD,48,0.9599999785423279,0,0.7256596684455872,0.0,0.0,0.0,0.0,7.374703902583768e-07,4.095710627734661e-05,2.404716172316058e-06,2.4744956098040603e-06,4.4099292839921046e-05,-4.306554601533788e-08
UNLOAD_RELOAD,49,0.9800000190734863,0,0.7261466979980469,0.0,0.0,0.0,0.0,6.48437171083849e-07,4.104804822709413e-05,2.419621026456298e-06,2.4186338202766955e-06,4.411610642463428e-05,-3.1884575958631355e-08
UNLOAD_RELOAD,50,1.0,0,0.7265530824661255,0.0,0.0,0.0,0.0,5.772622720904063e-07,4.112495305016637e-05,2.4324210461600156e-06,2.3711442401465274e-06,4.4134636368416785e-05,-2.3072060045691196e-08
