physical_element,source_storage_ip,previous_kstep,previous_kinc,current_kstep,current_kinc,previous_time2,current_time2,previous_phase_after_u1,current_phase_after_u1,phase_drop,previous_sdv16_history,current_sdv16_history,sdv16_drop
16976,1,2,154,2,155,1.9058823529411733,1.9117647058823497,1.000453500970918,1.000446597674384,6.903296533966596e-06,1262.7064274616018,1295.9701700609883,-33.26374259938643
16976,1,2,155,2,156,1.9117647058823497,1.9176470588235262,1.000446597674384,1.000439876784733,6.720889651035122e-06,1295.9701700609883,1329.8031434891284,-33.83297342814012
16976,1,2,156,2,157,1.9176470588235262,1.9235294117647026,1.000439876784733,1.0004335478671893,6.328917543596546e-06,1329.8031434891284,1362.9536870630081,-33.15054357387976
16976,1,2,157,2,158,1.9235294117647026,1.929411764705879,1.0004335478671893,1.000427317114873,6.2307523163163125e-06,1362.9536870630081,1396.7654416418934,-33.81175457888526
16976,1,2,158,2,159,1.929411764705879,1.9352941176470555,1.000427317114873,1.0004213906143415,5.926500531439061e-06,1396.7654416418934,1429.9812391337427,-33.215797491849344
16976,1,2,159,2,160,1.9352941176470555,1.941176470588232,1.0004213906143415,1.0004155154770071,5.875137334410141e-06,1429.9812391337427,1463.8965831419857,-33.91534400824298
16976,1,2,160,2,161,1.941176470588232,1.9470588235294084,1.0004155154770071,1.0004098911373913,5.62433961581732e-06,1463.8965831419857,1497.2781002415297,-33.381517099544
16976,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.0004098911373913,1.0004042922073635,5.598930027828075e-06,1497.2781002415297,1531.3955761283523,-34.117475886822604
16976,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.0004042922073635,1.0003989121360664,5.380071297134137e-06,1531.3955761283523,1565.0248968327728,-33.62932070442048
16976,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0003989121360664,1.0003935465336973,5.365602369078459e-06,1565.0248968327728,1599.4063770443104,-34.381480211537564
16976,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.0003935465336973,1.000388381486356,5.165047341382234e-06,1599.4063770443104,1633.3216775453247,-33.91530050101437
16976,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.000388381486356,1.0003832284391834,5.153047172523628e-06,1633.3216775453247,1667.986107395631,-34.664429850306306
16976,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0003832284391834,1.000378263686188,4.964752995384458e-06,1667.986107395631,1702.1962975796994,-34.210190184068324
16976,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.000378263686188,1.000373310583532,4.953102656024555e-06,1702.1962975796994,1737.152661175359,-34.956363595659695
16976,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.000373310583532,1.000368534930732,4.775652799882124e-06,1737.152661175359,1771.671111622438,-34.518450447078976
16976,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.000368534930732,1.0003637706720427,4.764258689338163e-06,1771.671111622438,1806.9375400734887,-35.266428451050615
17002,1,2,161,2,162,1.9470588235294084,1.9529411764705848,0.9990913219801616,0.9990819489266669,9.373053494687866e-06,171.89523925566363,171.89523925566363,0.0
17002,1,2,162,2,163,1.9529411764705848,1.9588235294117613,0.9990819489266669,0.9990437613319815,3.818759468543487e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,163,2,164,1.9588235294117613,1.9647058823529377,0.9990437613319815,0.9989777628572964,6.599847468502507e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,164,2,165,1.9647058823529377,1.9705882352941142,0.9989777628572964,0.9989005535318933,7.720932540311587e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,165,2,166,1.9705882352941142,1.9764705882352906,0.9989005535318933,0.9988271456716901,7.340786020326728e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,166,2,167,1.9764705882352906,1.982352941176467,0.9988271456716901,0.9987701779316619,5.6967740028168734e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,167,2,168,1.982352941176467,1.9882352941176435,0.9987701779316619,0.9987279846050177,4.219332664423536e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,168,2,169,1.9882352941176435,1.99411764705882,0.9987279846050177,0.9986980598221159,2.992478290175793e-05,171.89523925566363,171.89523925566363,0.0
17002,1,2,169,2,170,1.99411764705882,1.9999999999999964,0.9986980598221159,0.9986747796355323,2.328018658359632e-05,171.89523925566363,171.89523925566363,0.0
16979,1,2,147,2,148,1.864705882352938,1.8705882352941146,1.000418136419433,1.0004163446416656,1.7917777672682433e-06,772.2232387245667,866.3948081810704,-94.17156945650368
16979,1,2,148,2,149,1.8705882352941146,1.876470588235291,1.0004163446416656,1.0004113055810644,5.039060601230716e-06,866.3948081810704,940.3624167730411,-73.9676085919707
16979,1,2,149,2,150,1.876470588235291,1.8823529411764675,1.0004113055810644,1.0004057655071077,5.540073956700198e-06,940.3624167730411,1000.2042188578589,-59.8418020848178
16979,1,2,150,2,151,1.8823529411764675,1.888235294117644,1.0004057655071077,1.0004007295325608,5.035974546929722e-06,1000.2042188578589,1047.7853849695696,-47.58116611171067
16979,1,2,151,2,152,1.888235294117644,1.8941176470588204,1.0004007295325608,1.0003959660387471,4.763493813619846e-06,1047.7853849695696,1089.7336313208382,-41.94824635126861
16979,1,2,152,2,153,1.8941176470588204,1.8999999999999968,1.0003959660387471,1.0003915411052982,4.424933448987645e-06,1089.7336313208382,1127.1265995058975,-37.39296818505932
16979,1,2,153,2,154,1.8999999999999968,1.9058823529411733,1.0003915411052982,1.0003871445495371,4.39655576101039e-06,1127.1265995058975,1163.352440759709,-36.225841253811495
16979,1,2,154,2,155,1.9058823529411733,1.9117647058823497,1.0003871445495371,1.000382889860509,4.2546890282046945e-06,1163.352440759709,1197.8663287423071,-34.513887982598135
16979,1,2,155,2,156,1.9117647058823497,1.9176470588235262,1.000382889860509,1.0003785697571468,4.320103362154271e-06,1197.8663287423071,1232.5925978793107,-34.726269137003555
16979,1,2,156,2,157,1.9176470588235262,1.9235294117647026,1.0003785697571468,1.0003743438998391,4.225857307638137e-06,1232.5925978793107,1266.4135484070105,-33.82095052769978
16979,1,2,157,2,158,1.9235294117647026,1.929411764705879,1.0003743438998391,1.000370043083117,4.300816722091483e-06,1266.4135484070105,1300.8108854127756,-34.397337005765166
16979,1,2,158,2,159,1.929411764705879,1.9352941176470555,1.000370043083117,1.0003658363866694,4.2066964476283886e-06,1300.8108854127756,1334.5330417429118,-33.72215633013616
16979,1,2,159,2,160,1.9352941176470555,1.941176470588232,1.0003658363866694,1.000361565682205,4.270704464515163e-06,1334.5330417429118,1368.9321747102993,-34.39913296738746
16979,1,2,160,2,161,1.941176470588232,1.9470588235294084,1.000361565682205,1.0003573955581186,4.170124086266824e-06,1368.9321747102993,1402.7532299490829,-33.82105523878363
16979,1,2,161,2,162,1.9470588235294084,1.9529411764705848,1.0003573955581186,1.000353172392823,4.2231652956914445e-06,1402.7532299490829,1437.302977344041,-34.5497473949581
16979,1,2,162,2,163,1.9529411764705848,1.9588235294117613,1.000353172392823,1.0003490553133407,4.117079482224284e-06,1437.302977344041,1471.3313452706925,-34.028367926651526
16979,1,2,163,2,164,1.9588235294117613,1.9647058823529377,1.0003490553133407,1.0003448959486634,4.159364677347455e-06,1471.3313452706925,1506.109520988242,-34.7781757175494
16979,1,2,164,2,165,1.9647058823529377,1.9705882352941142,1.0003448959486634,1.000340847643328,4.048305335402347e-06,1506.109520988242,1540.3932965845893,-34.28377559634737
16979,1,2,165,2,166,1.9705882352941142,1.9764705882352906,1.000340847643328,1.0003367674498203,4.080193507727259e-06,1540.3932965845893,1575.4257727568797,-35.032476172290444
16979,1,2,166,2,167,1.9764705882352906,1.982352941176467,1.0003367674498203,1.0003328015727464,3.965877073852653e-06,1575.4257727568797,1609.9788771890328,-34.55310443215308
16979,1,2,167,2,168,1.982352941176467,1.9882352941176435,1.0003328015727464,1.0003288119137215,3.989659024927761e-06,1609.9788771890328,1645.2789333158603,-35.300056126827485
16979,1,2,168,2,169,1.9882352941176435,1.99411764705882,1.0003288119137215,1.000324937111858,3.8748018633683046e-06,1645.2789333158603,1680.1186256187018,-34.83969230284151
16979,1,2,169,2,170,1.99411764705882,1.9999999999999964,1.000324937111858,1.0003210443645763,3.8927472818528486e-06,1680.1186256187018,1715.7082918558808,-35.58966623717902
17005,1,2,163,2,164,1.9588235294117613,1.9647058823529377,0.9990343736579301,0.9990341468151699,2.2684276024254046e-07,170.50571640273827,170.50571640273827,0.0
17005,1,2,164,2,165,1.9647058823529377,1.9705882352941142,0.9990341468151699,0.999005109479726,2.903733544390441e-05,170.50571640273827,170.50571640273827,0.0
17005,1,2,165,2,166,1.9705882352941142,1.9764705882352906,0.999005109479726,0.9989460305264779,5.907895324808177e-05,170.50571640273827,170.50571640273827,0.0
17005,1,2,166,2,167,1.9764705882352906,1.982352941176467,0.9989460305264779,0.9988720885897832,7.394193669474358e-05,170.50571640273827,170.50571640273827,0.0
17005,1,2,167,2,168,1.982352941176467,1.9882352941176435,0.9988720885897832,0.9987988789675546,7.320962222856497e-05,170.50571640273827,170.50571640273827,0.0
17005,1,2,168,2,169,1.9882352941176435,1.99411764705882,0.9987988789675546,0.9987408981798552,5.798078769936321e-05,170.50571640273827,170.50571640273827,0.0
17005,1,2,169,2,170,1.99411764705882,1.9999999999999964,0.9987408981798552,0.9986975626408968,4.3335538958411135e-05,170.50571640273827,170.50571640273827,0.0
17007,2,2,166,2,167,1.9764705882352906,1.982352941176467,0.9990177885387856,0.9989947980740352,2.2990464750405337e-05,166.05282704007402,166.05282704007402,0.0
17007,2,2,167,2,168,1.982352941176467,1.9882352941176435,0.9989947980740352,0.9989408834547909,5.3914619244310735e-05,166.05282704007402,166.05282704007402,0.0
17007,2,2,168,2,169,1.9882352941176435,1.99411764705882,0.9989408834547909,0.998869668507049,7.121494774198212e-05,166.05282704007402,166.05282704007402,0.0
17007,2,2,169,2,170,1.99411764705882,1.9999999999999964,0.998869668507049,0.998796662494863,7.300601218596103e-05,166.05282704007402,166.05282704007402,0.0
16432,3,2,139,2,140,1.8176470588235265,1.823529411764703,0.9994080686759997,0.9994011622489015,6.90642709821887e-06,201.35389645594702,201.35389645594702,0.0
16432,3,2,140,2,141,1.823529411764703,1.8294117647058794,0.9994011622489015,0.9993798887791224,2.1273469779092835e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,141,2,142,1.8294117647058794,1.8352941176470559,0.9993798887791224,0.9993334559339927,4.643284512972912e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,142,2,143,1.8352941176470559,1.8411764705882323,0.9993334559339927,0.9992592580915133,7.419784247941763e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,143,2,144,1.8411764705882323,1.8470588235294088,0.9992592580915133,0.9991567813745827,0.00010247671693053295,201.35389645594702,201.35389645594702,0.0
16432,3,2,144,2,145,1.8470588235294088,1.8529411764705852,0.9991567813745827,0.9990451349755531,0.00011164639902960793,201.35389645594702,201.35389645594702,0.0
16432,3,2,145,2,146,1.8529411764705852,1.8588235294117617,0.9990451349755531,0.9989368926009463,0.00010824237460682617,201.35389645594702,201.35389645594702,0.0
16432,3,2,146,2,147,1.8588235294117617,1.864705882352938,0.9989368926009463,0.9988502289688644,8.666363208187366e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,147,2,148,1.864705882352938,1.8705882352941146,0.9988502289688644,0.9987836152328636,6.6613736000809e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,148,2,149,1.8705882352941146,1.876470588235291,0.9987836152328636,0.998736521371472,4.709386139167826e-05,201.35389645594702,201.35389645594702,0.0
16432,3,2,149,2,150,1.876470588235291,1.8823529411764675,0.998736521371472,0.9987007347810853,3.5786590386610584e-05,201.35389645594702,201.35389645594702,0.0
