element_label,centroid_x,centroid_y,SDV15,EVOL,flag_d_ge_0.5,flag_d_ge_0.95
20581,-0.48837850987911224,-0.4878360778093338,0.000745906028897,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.000663541199174,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.000744023127481,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.000661879894324,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000588155118749,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000464561366243,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.00058671250008,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000463494739961,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000382198981242,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000280774489511,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000381394347642,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000280309759546,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000217394524952,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000145661775605,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000217139328015,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000145639074617,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000103718899481,,0,0
20585,-0.3954066038131714,-0.4878360778093338,6.08615846431e-05,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000103814934846,,0,0
20585,-0.3954066038131714,-0.4878360778093338,6.10495044384e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,3.96970426664e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,2.4731763915e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,3.98963202315e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,2.48701689998e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,2.40771205426e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,3.72538779629e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,2.41162306338e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,3.70825837308e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,5.7820303482e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,0.000100832061435,,0,0
20588,-0.32567767798900604,-0.4878360778093338,5.74462792429e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,0.000100114579254,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000144376186654,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000220329195145,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000143369179568,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000218874658458,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000289597490337,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000402889039833,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000287792354356,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.00040057359729,,0,0
20591,-0.2559487372636795,-0.4878360778093338,0.00050149433082,,0,0
20591,-0.2559487372636795,-0.4878360778093338,0.00065759755671,,0,0
20591,-0.2559487372636795,-0.4878360778093338,0.000498801877256,,0,0
20591,-0.2559487372636795,-0.4878360778093338,0.000654385366943,,0,0
20592,-0.2327057644724846,-0.4878360778093338,0.000789815734606,,0,0
20592,-0.2327057644724846,-0.4878360778093338,0.000994939124212,,0,0
20592,-0.2327057644724846,-0.4878360778093338,0.000786243006587,,0,0
20592,-0.2327057644724846,-0.4878360778093338,0.000990901491605,,0,0
20593,-0.20946279168128967,-0.4878360778093338,0.00116539024748,,0,0
20593,-0.20946279168128967,-0.4878360778093338,0.00142594764475,,0,0
20593,-0.20946279168128967,-0.4878360778093338,0.00116105843335,,0,0
20593,-0.20946279168128967,-0.4878360778093338,0.00142127776053,,0,0
20594,-0.18534129858016968,-0.4878360778093338,0.0016494524898,,0,0
20594,-0.18534129858016968,-0.4878360778093338,0.00199952186085,,0,0
20594,-0.18534129858016968,-0.4878360778093338,0.00164461042732,,0,0
20594,-0.18534129858016968,-0.4878360778093338,0.00199454743415,,0,0
20595,-0.16334910690784454,-0.4878360778093338,0.0022440913599,,0,0
20595,-0.16334910690784454,-0.4878360778093338,0.00256219878793,,0,0
20595,-0.16334910690784454,-0.4878360778093338,0.00223911018111,,0,0
20595,-0.16334910690784454,-0.4878360778093338,0.00255733169615,,0,0
20596,-0.14752879738807678,-0.4878360778093338,0.00276569393463,,0,0
20596,-0.14752879738807678,-0.4878360778093338,0.00300354557112,,0,0
20596,-0.14752879738807678,-0.4878360778093338,0.00276094046421,,0,0
20596,-0.14752879738807678,-0.4878360778093338,0.00299898884259,,0,0
20597,-0.13698192685842514,-0.4878360778093338,0.00315286382101,,0,0
20597,-0.13698192685842514,-0.4878360778093338,0.00332295661792,,0,0
20597,-0.13698192685842514,-0.4878360778093338,0.0031484477222,,0,0
20597,-0.13698192685842514,-0.4878360778093338,0.00331872911192,,0,0
20598,-0.12995067238807678,-0.4878360778093338,0.00342859514058,,0,0
20598,-0.12995067238807678,-0.4878360778093338,0.00354711269028,,0,0
20598,-0.12995067238807678,-0.4878360778093338,0.0034244924318,,0,0
20598,-0.12995067238807678,-0.4878360778093338,0.00354316201992,,0,0
20599,-0.12526316940784454,-0.4878360778093338,0.0036202443298,,0,0
20599,-0.12526316940784454,-0.4878360778093338,0.00370152597316,,0,0
20599,-0.12526316940784454,-0.4878360778093338,0.00361639074981,,0,0
20599,-0.12526316940784454,-0.4878360778093338,0.0036977857817,,0,0
20600,-0.12213817238807678,-0.4878360778093338,0.00375147908926,,0,0
20600,-0.12213817238807678,-0.4878360778093338,0.00380667252466,,0,0
20600,-0.12213817238807678,-0.4878360778093338,0.00374781037681,,0,0
20600,-0.12213817238807678,-0.4878360778093338,0.00380308437161,,0,0
20601,-0.119637630879879,-0.4878360778093338,0.00384737853892,,0,0
20601,-0.119637630879879,-0.4878360778093338,0.00390339642763,,0,0
20601,-0.119637630879879,-0.4878360778093338,0.0038438513875,,0,0
20601,-0.119637630879879,-0.4878360778093338,0.00389995449223,,0,0
20602,-0.11713654547929764,-0.4878360778093338,0.00394469685853,,0,0
20602,-0.11713654547929764,-0.4878360778093338,0.0040015145205,,0,0
20602,-0.11713654547929764,-0.4878360778093338,0.00394131895155,,0,0
20602,-0.11713654547929764,-0.4878360778093338,0.00399822602049,,0,0
20603,-0.11463546007871628,-0.4878360778093338,0.00404339982197,,0,0
20603,-0.11463546007871628,-0.4878360778093338,0.00410101516172,,0,0
20603,-0.11463546007871628,-0.4878360778093338,0.00404017884284,,0,0
20603,-0.11463546007871628,-0.4878360778093338,0.00409788778052,,0,0
20604,-0.11213437095284462,-0.4878360778093338,0.00414348347113,,0,0
20604,-0.11213437095284462,-0.4878360778093338,0.0042018936947,,0,0
20604,-0.11213437095284462,-0.4878360778093338,0.00414042640477,,0,0
20604,-0.11213437095284462,-0.4878360778093338,0.00419893488288,,0,0
20605,-0.10963328182697296,-0.4878360778093338,0.00424494268373,,0,0
20605,-0.10963328182697296,-0.4878360778093338,0.00430414453149,,0,0
20605,-0.10963328182697296,-0.4878360778093338,0.00424205744639,,0,0
20605,-0.10963328182697296,-0.4878360778093338,0.00430136173964,,0,0
20606,-0.1071321964263916,-0.4878360778093338,0.00434777187183,,0,0
20606,-0.1071321964263916,-0.4878360778093338,0.00440776161849,,0,0
20606,-0.1071321964263916,-0.4878360778093338,0.00434506591409,,0,0
20606,-0.1071321964263916,-0.4878360778093338,0.00440516229719,,0,0
