elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
31134,31134,0.03375,0.014063,0.573783,0.673442,1,False,0.673442,0.0
31360,31360,0.01875,0.021094,0.571751,0.678935,1,False,0.678935,0.0
31359,31359,0.01625,0.021094,0.570536,0.680709,1,False,0.680709,0.0
31120,31120,-0.00125,0.014063,0.570387,0.698131,1,False,0.698131,0.0
31361,31361,0.02125,0.021094,0.57034,0.677165,1,False,0.677165,0.0
30208,30208,0.03875,0.00125,0.56934,0.67934,1,False,0.67934,0.0
30440,30440,0.03875,0.00375,0.568236,0.677507,1,False,0.677507,0.0
29976,29976,0.03875,-0.00125,0.567598,0.681178,1,False,0.681178,0.0
29045,29045,0.03125,-0.014063,0.565697,0.695692,1,False,0.695692,0.0
30886,30886,-0.00625,0.009375,0.565364,0.704984,1,False,0.704984,0.0
31358,31358,0.01375,0.021094,0.563554,0.682488,1,False,0.682488,0.0
31362,31362,0.02375,0.021094,0.562812,0.6754,1,False,0.6754,0.0
29033,29033,0.00125,-0.014063,0.561311,0.716248,1,False,0.716248,0.0
30672,30672,0.03875,0.00625,0.561273,0.675678,1,False,0.675678,0.0
29744,29744,0.03875,-0.00375,0.559843,0.683019,1,False,0.683019,0.0
29279,29279,0.03625,-0.009375,0.556318,0.688859,1,False,0.688859,0.0
29957,29957,-0.00875,-0.00125,0.551578,0.714198,1,False,0.714198,0.0
31357,31357,0.01125,0.021094,0.551319,0.684272,1,False,0.684272,0.0
31363,31363,0.02625,0.021094,0.549744,0.67364,1,False,0.67364,0.0
30653,30653,-0.00875,0.00625,0.547175,0.708954,1,False,0.708954,0.0
29512,29512,0.03875,-0.00625,0.54634,0.684865,1,False,0.684865,0.0
30904,30904,0.03875,0.009375,0.546175,0.673398,1,False,0.673398,0.0
31135,31135,0.03625,0.014063,0.542258,0.671714,1,False,0.671714,0.0
29046,29046,0.03375,-0.014063,0.53807,0.69401,1,False,0.69401,0.0
29725,29725,-0.00875,-0.00375,0.536121,0.715954,1,False,0.715954,0.0
30209,30209,0.04125,0.00125,0.535311,0.677645,1,False,0.677645,0.0
31356,31356,0.00875,0.021094,0.534352,0.68606,1,False,0.68606,0.0
30441,30441,0.04125,0.00375,0.534293,0.675807,1,False,0.675807,0.0
29977,29977,0.04125,-0.00125,0.53379,0.679487,1,False,0.679487,0.0
31364,31364,0.02875,0.021094,0.532327,0.671884,1,False,0.671884,0.0
30673,30673,0.04125,0.00625,0.527967,0.673974,1,False,0.673974,0.0
29745,29745,0.04125,-0.00375,0.526834,0.681334,1,False,0.681334,0.0
29280,29280,0.03875,-0.009375,0.524971,0.687179,1,False,0.687179,0.0
29032,29032,-0.00125,-0.014063,0.523441,0.717992,1,False,0.717992,0.0
31119,31119,-0.00375,0.014063,0.52299,0.699928,1,False,0.699928,0.0
29262,29262,-0.00625,-0.009375,0.520441,0.718159,1,False,0.718159,0.0
28808,28808,0.01875,-0.021094,0.51514,0.709324,1,False,0.709324,0.0
29513,29513,0.04125,-0.00625,0.514706,0.683184,1,False,0.683184,0.0
30905,30905,0.04125,0.009375,0.514359,0.671688,1,False,0.671688,0.0
28807,28807,0.01625,-0.021094,0.51416,0.711022,1,False,0.711022,0.0
28809,28809,0.02125,-0.021094,0.514074,0.70763,1,False,0.70763,0.0
31355,31355,0.00625,0.021094,0.513119,0.687852,1,False,0.687852,0.0
31136,31136,0.03875,0.014063,0.512176,0.66999,1,False,0.66999,0.0
31365,31365,0.03125,0.021094,0.511983,0.670133,1,False,0.670133,0.0
29047,29047,0.03625,-0.014063,0.51067,0.692333,1,False,0.692333,0.0
28806,28806,0.01375,-0.021094,0.508527,0.712726,1,False,0.712726,0.0
28810,28810,0.02375,-0.021094,0.508283,0.705941,1,False,0.705941,0.0
29493,29493,-0.00875,-0.00625,0.504107,0.717716,1,False,0.717716,0.0
30210,30210,0.04375,0.00125,0.50383,0.675955,1,False,0.675955,0.0
30188,30188,-0.01125,0.00125,0.503795,0.714233,1,False,0.714233,0.0
30442,30442,0.04375,0.00375,0.502893,0.674113,1,False,0.674113,0.0
29978,29978,0.04375,-0.00125,0.502495,0.677802,1,False,0.677802,0.0
