node,x,y,active_lower_bound,d_F1,d_lower_bound,bound_error,residual_Kd_minus_f,multiplier_if_active
1561,-0.2375,-0.2625,True,0.00025071577846529016,0.00025071577846529016,0.0,1.7940952066644593e-09,1.7940952066644593e-09
1562,-0.22499999999999998,-0.2625,True,0.0003501039004190704,0.0003501039004190704,0.0,3.555670499068563e-09,3.555670499068563e-09
1563,-0.21250000000000002,-0.2625,False,0.0004145111825129796,0.00038316810673926025,3.134307577371936e-05,6.617444900424222e-24,
1564,-0.2,-0.2625,False,0.0005560700153847964,0.00046190264857883895,9.416736680595744e-05,1.6543612251060553e-24,
1565,-0.1875,-0.2625,False,0.0007274746126262927,0.0006775838818394878,4.98907307868049e-05,2.3161057151484775e-23,
1566,-0.175,-0.2625,False,0.0008913290464885572,0.000813662985467368,7.766606102118918e-05,-6.948317145445432e-23,
1567,-0.16249999999999998,-0.2625,False,0.0010749112599127471,0.0008290317746592529,0.00024587948525349424,6.948317145445432e-23,
1568,-0.15000000000000002,-0.2625,True,0.0013922187701370234,0.0013922187701370231,2.168404344971009e-19,5.414191813733504e-09,5.414191813733504e-09
1569,-0.1375,-0.2625,False,0.0016159034771784586,0.001610978755263016,4.9247219154424735e-06,3.3087224502121107e-23,
1570,-0.125,-0.2625,False,0.001899931850285585,0.0017057023055592464,0.00019422954472633866,1.3234889800848443e-23,
1571,-0.11249999999999999,-0.2625,False,0.002346391783154952,0.002042022276652782,0.00030436950650217015,-5.955700410381799e-23,
1572,-0.09999999999999998,-0.2625,True,0.002899518136518263,0.002899518136518263,0.0,4.259909460333595e-09,4.259909460333595e-09
1573,-0.08750000000000002,-0.2625,False,0.003319241032474318,0.0032704184154082805,4.8822617066037605e-05,-6.617444900424221e-23,
1574,-0.07500000000000001,-0.2625,False,0.00375252811314238,0.0034785201898221907,0.00027400792332018956,1.3234889800848443e-23,
1575,-0.0625,-0.2625,False,0.004312150435701843,0.004227156434766504,8.499400093533917e-05,-1.1911400820763599e-22,
1576,-0.04999999999999999,-0.2625,False,0.004851282347153484,0.004543560894450254,0.0003077214527032303,1.0587911840678754e-22,
1577,-0.03749999999999998,-0.2625,False,0.005433070425794117,0.0053828983073683796,5.0172118425737336e-05,-1.5881867761018131e-22,
1578,-0.025000000000000022,-0.2625,False,0.006028560129327912,0.005811562559515728,0.00021699756981218357,-5.293955920339377e-22,
1579,-0.012500000000000011,-0.2625,True,0.006771223208226226,0.006771223208226226,0.0,1.0299404129727055e-08,1.0299404129727055e-08
1580,0.0,-0.2625,False,0.007328098550744644,0.007058965230242935,0.0002691333205017089,5.558653716356346e-22,
1581,0.012499999999999956,-0.2625,True,0.008192695080765967,0.008192695080765968,-1.734723475976807e-18,2.600772376840733e-08,2.600772376840733e-08
1582,0.025000000000000022,-0.2625,False,0.008526345825886544,0.008220797294638066,0.00030554853124847847,2.3822801641527197e-22,
1583,0.03749999999999998,-0.2625,True,0.009107919891391494,0.009107919891391493,1.734723475976807e-18,3.549032294231596e-09,3.549032294231596e-09
1584,0.050000000000000044,-0.2625,False,0.009563911320473902,0.0093973469333971,0.00016656438707680216,-1.0587911840678754e-22,
1585,0.0625,-0.2625,False,0.010066399251702995,0.009412534705203698,0.0006538645464992977,3.705769144237564e-22,
1586,0.07499999999999996,-0.2625,True,0.010603354699100564,0.010603354699100566,-1.734723475976807e-18,1.014520450708812e-08,1.014520450708812e-08
1587,0.08750000000000002,-0.2625,False,0.01085226500090817,0.010642895740498159,0.00020936926041001044,0.0,
1588,0.09999999999999998,-0.2625,True,0.0112380174071466,0.011238017407146599,1.734723475976807e-18,6.105604449047934e-09,6.105604449047934e-09
1589,0.11250000000000004,-0.2625,False,0.011447004861232353,0.011284462752054629,0.00016254210917772405,-1.0587911840678754e-22,
1590,0.125,-0.2625,True,0.011704202741274627,0.011704202741274625,1.734723475976807e-18,5.139168234941057e-09,5.139168234941057e-09
1591,0.13749999999999996,-0.2625,False,0.011862296851321938,0.011844224977886083,1.8071873435854605e-05,-5.293955920339377e-23,
1592,0.15000000000000002,-0.2625,False,0.012015085358780084,0.011988932791983833,2.615256679625033e-05,-5.823351512373315e-22,
1593,0.16249999999999998,-0.2625,False,0.012127329964845529,0.012090788571020642,3.654139382488694e-05,4.764560328305439e-22,
1594,0.17500000000000004,-0.2625,True,0.012216081647963766,0.012216081647963764,1.734723475976807e-18,7.555057802182618e-10,7.555057802182618e-10
1595,0.1875,-0.2625,False,0.012256982770096136,0.012219328820394258,3.765394970187824e-05,3.1763735522036263e-22,
1596,0.19999999999999996,-0.2625,False,0.012288849419398963,0.012269749894652926,1.9099524746036406e-05,1.5881867761018131e-22,
1597,0.21250000000000002,-0.2625,False,0.012298770753998628,0.01229647840052572,2.292353472908154e-06,1.3234889800848443e-21,
1598,0.22499999999999998,-0.2625,True,0.012295919220945601,0.012295919220945604,-3.469446951953614e-18,3.457731939895956e-10,3.457731939895956e-10
1599,0.23750000000000004,-0.2625,True,0.012276722451450024,0.012276722451450024,0.0,6.691026260068898e-11,6.691026260068898e-11
1600,0.25,-0.2625,False,0.012250801764308258,0.01223417659361518,1.6625170693077007e-05,-4.235164736271502e-22,
1601,0.26249999999999996,-0.2625,False,0.01222018222387175,0.012217565761888267,2.6164619834831426e-06,-2.117582368135751e-22,
1602,0.275,-0.2625,False,0.012185119353669128,0.012173914252488493,1.1205101180635293e-05,2.6469779601696886e-22,
1603,0.2875,-0.2625,False,0.012143645048857834,0.012121125600361923,2.2519448495910907e-05,-1.0587911840678754e-22,
1604,0.30000000000000004,-0.2625,False,0.01209991504982318,0.012084117494407198,1.579755541598199e-05,-3.1763735522036263e-22,
1605,0.3125,-0.2625,False,0.012054456965413069,0.012032752151137877,2.170481427519154e-05,-2.117582368135751e-22,
1606,0.32499999999999996,-0.2625,True,0.012021451824941584,0.012021451824941584,0.0,7.384464971324442e-10,7.384464971324442e-10
1607,0.3375,-0.2625,False,0.01197271814737768,0.011963046381792302,9.67176558537737e-06,1.0587911840678754e-22,
1608,0.35,-0.2625,False,0.011934594197853282,0.01188784068869947,4.675350915381293e-05,-4.235164736271502e-22,
1609,0.36250000000000004,-0.2625,False,0.011896610709514331,0.011851559977429604,4.505073208472751e-05,-1.5881867761018131e-22,
1610,0.375,-0.2625,False,0.011861984041984365,0.011815891816443845,4.60922255405196e-05,2.117582368135751e-22,
1611,0.38749999999999996,-0.2625,False,0.011829459056511152,0.011810593101126877,1.8865955384275018e-05,-3.1763735522036263e-22,
1612,0.4,-0.2625,False,0.011808884399364191,0.011797104152334448,1.1780247029743313e-05,-5.293955920339377e-23,
1613,0.4125,-0.2625,False,0.011797045844985105,0.011775071572242099,2.1974272743006257e-05,-2.117582368135751e-22,
1614,0.42500000000000004,-0.2625,True,0.011850756285661254,0.011850756285661254,0.0,7.542048582367806e-09,7.542048582367806e-09
1615,0.4375,-0.2625,False,0.011779890656332477,0.011768259945586404,1.1630710746073428e-05,-5.293955920339377e-23,
1616,0.44999999999999996,-0.2625,False,0.011780129185780348,0.011661130557907691,0.00011899862787265701,4.235164736271502e-22,
1617,0.4625,-0.2625,False,0.01176670976793123,0.011523951889398662,0.00024275787853256757,5.293955920339377e-23,
1618,0.475,-0.2625,False,0.01178816409334979,0.01168069769011445,0.00010746640323533972,1.0587911840678754e-22,
1619,0.48750000000000004,-0.2625,False,0.01177507891031287,0.011673936727698276,0.00010114218261459383,-1.5881867761018131e-22,
1620,0.5,-0.2625,False,0.011781671997212802,0.011756471484468074,2.520051274472815e-05,1.0587911840678754e-22,
1621,-0.5,-0.25,False,0.0002062809076734636,0.00019783725265692346,8.443655016540153e-06,-1.6543612251060553e-24,
1622,-0.4875,-0.25,False,0.00020282749319848443,0.00019838531003327543,4.442183165209002e-06,1.6543612251060553e-23,
1623,-0.475,-0.25,True,0.00019770912483176847,0.00019770912483176847,0.0,1.3762993976554034e-09,1.3762993976554034e-09
1624,-0.4625,-0.25,False,0.0001626461538079275,0.00014718097274013246,1.546518106779505e-05,-4.1359030627651384e-24,
1625,-0.45,-0.25,True,0.00014647411470489012,0.00014647411470489012,0.0,4.0644361552990366e-10,4.0644361552990366e-10
1626,-0.4375,-0.25,False,0.00012462462313069065,0.00011168998069611972,1.2934642434570922e-05,4.549493369041652e-24,
1627,-0.425,-0.25,False,0.00011066870643659224,0.00010356020382274098,7.108502613851255e-06,-4.1359030627651384e-25,
1628,-0.4125,-0.25,False,0.00010101568796502881,9.985771795185697e-05,1.1579700131718394e-06,2.895132143935597e-24,
1629,-0.4,-0.25,True,9.410893253667226e-05,9.410893253667225e-05,1.3552527156068805e-20,7.686410693900605e-10,7.686410693900605e-10
1630,-0.3875,-0.25,False,7.38342468457555e-05,6.647827941818962e-05,7.355967427565886e-06,-6.277997669591801e-14,
1631,-0.375,-0.25,False,6.310180144515687e-05,5.7686566427604646e-05,5.415235017552221e-06,6.203854594147708e-25,
1632,-0.3625,-0.25,True,5.7480085330913924e-05,5.7480085330913924e-05,0.0,6.129568421636827e-11,6.129568421636827e-11
1633,-0.35,-0.25,False,5.1054277058672855e-05,5.00118189712885e-05,1.042458087384358e-06,0.0,
1634,-0.3375,-0.25,False,4.6021475777748306e-05,4.212864401616269e-05,3.892831761585615e-06,-1.0339757656912846e-24,
1635,-0.325,-0.25,False,4.51907613593884e-05,4.2030588570967025e-05,3.1601727884213784e-06,-4.1359030627651384e-25,
1636,-0.3125,-0.25,False,4.7702898317344256e-05,4.561325710534153e-05,2.0896412120027243e-06,8.271806125530277e-25,
1637,-0.3,-0.25,True,5.481105496929156e-05,5.4811054969291564e-05,-6.776263578034403e-21,1.3548347401215765e-10,1.3548347401215765e-10
1638,-0.2875,-0.25,False,6.629206912704902e-05,5.8164666555123685e-05,8.127402571925338e-06,1.4475660719677984e-24,
1639,-0.275,-0.25,True,8.695622263118875e-05,8.695622263118875e-05,0.0,6.650761077683376e-11,6.650761077683376e-11
1640,-0.2625,-0.25,False,0.00011847788009715958,0.00011124263753301442,7.235242564145156e-06,4.1359030627651384e-25,
1641,-0.25,-0.25,False,0.00015631607218262954,0.0001483791530262758,7.936919156353731e-06,0.0,
1642,-0.2375,-0.25,False,0.00021294402331366308,0.00017152884942595162,4.141517388771146e-05,8.271806125530277e-24,
1643,-0.22499999999999998,-0.25,False,0.00028439998931061765,0.00026706866882974427,1.733132048087338e-05,1.4889251025954498e-23,
1644,-0.21250000000000002,-0.25,False,0.00039236474636654043,0.000330550224861699,6.181452150484141e-05,-3.308722450212111e-24,
1645,-0.2,-0.25,False,0.0005471159474253115,0.000543362704871764,3.7532425535475623e-06,0.0,
1646,-0.1875,-0.25,True,0.0007251574852156029,0.0007251574852156029,0.0,2.572622035431601e-09,2.572622035431601e-09
1647,-0.175,-0.25,False,0.0008410134553037743,0.0007960822031195114,4.4931252184262954e-05,-4.632211430296955e-23,
1648,-0.16249999999999998,-0.25,False,0.0010225545590483265,0.0009117566409782797,0.00011079791807004679,3.3087224502121107e-23,
1649,-0.15000000000000002,-0.25,False,0.0013151693801866007,0.0013106608362775996,4.5085439090010275e-06,-1.9852334701272664e-23,
1650,-0.1375,-0.25,True,0.0016547006510307782,0.0016547006510307782,0.0,5.786262676334031e-09,5.786262676334031e-09
1651,-0.125,-0.25,False,0.0019027467757608582,0.0017057785103944986,0.00019696826536635959,-6.617444900424222e-24,
1652,-0.11249999999999999,-0.25,False,0.002307595192541985,0.0018234115408927907,0.00048418365164919425,-1.257314531080602e-22,
1653,-0.09999999999999998,-0.25,True,0.0033301961378574083,0.0033301961378574083,0.0,5.670002528658458e-08,5.670002528658458e-08
1654,-0.08750000000000002,-0.25,False,0.003342552033388933,0.0033413655595205607,1.1864738683723015e-06,-2.6469779601696886e-23,
1655,-0.07500000000000001,-0.25,False,0.0037776301647079666,0.0033438480109791004,0.0004337821537288662,1.3234889800848443e-23,
1656,-0.0625,-0.25,True,0.004729320223414435,0.004729320223414435,0.0,4.2797218691233075e-08,4.2797218691233075e-08
1657,-0.04999999999999999,-0.25,False,0.004949369725941475,0.0047805072876717074,0.00016886243826976736,2.117582368135751e-22,
1658,-0.03749999999999998,-0.25,True,0.005609689368050208,0.005609689368050207,8.673617379884035e-19,7.280313901760004e-09,7.280313901760004e-09
1659,-0.025000000000000022,-0.25,False,0.006180091741751245,0.006171542952950887,8.54878880035808e-06,0.0,
1660,-0.012500000000000011,-0.25,False,0.006863307867007708,0.006560708112592628,0.00030259975441507964,1.5881867761018131e-22,
1661,0.0,-0.25,False,0.0076181587424465225,0.007464717860981289,0.00015344088146523362,-5.293955920339377e-23,
1662,0.012499999999999956,-0.25,False,0.008256186532053454,0.008151683591835858,0.00010450294021759586,0.0,
1663,0.025000000000000022,-0.25,False,0.008801394100060835,0.008672927016148455,0.00012846708391238068,-4.764560328305439e-22,
1664,0.03749999999999998,-0.25,True,0.00936615747577795,0.009366157475777948,1.734723475976807e-18,2.7514005452758627e-09,2.7514005452758627e-09
1665,0.050000000000000044,-0.25,True,0.009907722762245243,0.009907722762245247,-3.469446951953614e-18,4.894329075005528e-09,4.894329075005528e-09
1666,0.0625,-0.25,True,0.010415597153350529,0.01041559715335053,-1.734723475976807e-18,6.3467610266702655e-09,6.3467610266702655e-09
1667,0.07499999999999996,-0.25,True,0.010815856742212582,0.010815856742212582,0.0,1.815894238551246e-09,1.815894238551246e-09
1668,0.08750000000000002,-0.25,True,0.011176566589775318,0.01117656658977532,-1.734723475976807e-18,3.21097696488311e-09,3.21097696488311e-09
1669,0.09999999999999998,-0.25,False,0.011470255357332941,0.011405707427093252,6.454793023968897e-05,1.5881867761018131e-22,
1670,0.11250000000000004,-0.25,False,0.011709255058379548,0.011585699711134911,0.0001235553472446367,-4.235164736271502e-22,
1671,0.125,-0.25,False,0.011924235284808002,0.011892561256880353,3.1674027927648674e-05,5.293955920339377e-23,
1672,0.13749999999999996,-0.25,False,0.012073150830956274,0.011967223804327583,0.00010592702662869102,5.293955920339377e-23,
1673,0.15000000000000002,-0.25,False,0.012208082908562689,0.012152800374130048,5.528253443264075e-05,-5.293955920339377e-23,
1674,0.16249999999999998,-0.25,False,0.012286492991779242,0.01228401576557859,2.4772262006509532e-06,2.117582368135751e-22,
1675,0.17500000000000004,-0.25,False,0.012333534101078014,0.012289763855691735,4.377024538627927e-05,-6.88214269644119e-22,
1676,0.1875,-0.25,True,0.012372018862671478,0.01237201886267148,-1.734723475976807e-18,6.782949178758007e-10,6.782949178758007e-10
1677,0.19999999999999996,-0.25,False,0.012370613590717327,0.012348657603971,2.195598674632586e-05,-4.764560328305439e-22,
1678,0.21250000000000002,-0.25,False,0.012357590101968383,0.012322089734008963,3.550036795942069e-05,0.0,
1679,0.22499999999999998,-0.25,False,0.012332524614578831,0.01230224099153591,3.0283623042921815e-05,5.293955920339377e-23,
1680,0.23750000000000004,-0.25,False,0.012298661394370986,0.012287975571983332,1.0685822387654365e-05,5.293955920339377e-23,
1681,0.25,-0.25,False,0.01225626273803824,0.012216478072596116,3.978466544212432e-05,-3.705769144237564e-22,
1682,0.26249999999999996,-0.25,True,0.012215542960628382,0.012215542960628382,0.0,5.344060618382892e-10,5.344060618382892e-10
1683,0.275,-0.25,False,0.012162946401310942,0.012134701712080446,2.824468923049578e-05,-1.5881867761018131e-22,
1684,0.2875,-0.25,True,0.012118845095308143,0.012118845095308143,0.0,6.731618560433104e-10,6.731618560433104e-10
1685,0.30000000000000004,-0.25,False,0.012056319632937556,0.012036981705728315,1.9337927209241157e-05,2.117582368135751e-22,
1686,0.3125,-0.25,False,0.01200501252529264,0.0119959727918831,9.039733409540313e-06,1.0587911840678754e-22,
1687,0.32499999999999996,-0.25,False,0.011952139877489727,0.011903727223767818,4.841265372190935e-05,0.0,
1688,0.3375,-0.25,False,0.011905494901632029,0.011898771091181152,6.723810450876694e-06,5.293955920339377e-23,
1689,0.35,-0.25,True,0.01187019441658268,0.011870194416582684,-3.469446951953614e-18,2.118256655400473e-09,2.118256655400473e-09
1690,0.36250000000000004,-0.25,True,0.011813575078528007,0.011813575078528007,0.0,7.367122618652412e-10,7.367122618652412e-10
1691,0.375,-0.25,False,0.011759875954168462,0.011736156310475447,2.3719643693015727e-05,3.1763735522036263e-22,
1692,0.38749999999999996,-0.25,False,0.011718989238250141,0.011710364740041853,8.624498208287604e-06,1.5881867761018131e-22,
1693,0.4,-0.25,False,0.01168234147496518,0.011643619229331489,3.872224563369192e-05,1.5881867761018131e-22,
1694,0.4125,-0.25,False,0.011654684394639575,0.011583463170893147,7.122122374642742e-05,-5.293955920339377e-23,
1695,0.42500000000000004,-0.25,False,0.011628404111318541,0.011474935079755909,0.00015346903156263254,-1.5881867761018131e-22,
1696,0.4375,-0.25,False,0.011610393188148146,0.011553095509045179,5.729767910296786e-05,-3.705769144237564e-22,
1697,0.44999999999999996,-0.25,False,0.011598172367750272,0.011505231964611843,9.294040313842858e-05,5.293955920339377e-23,
1698,0.4625,-0.25,False,0.011586696605912763,0.011518476742922418,6.821986299034542e-05,2.6469779601696886e-22,
1699,0.475,-0.25,False,0.011585047824537772,0.011550319987234249,3.472783730352341e-05,-2.117582368135751e-22,
1700,0.48750000000000004,-0.25,False,0.01156799061692086,0.011538553181983179,2.943743493768157e-05,-1.3234889800848443e-21,
1701,0.5,-0.25,False,0.011565195577501186,0.011440297450282216,0.00012489812721896976,-7.940933880509066e-23,
1702,-0.5,-0.2375,False,0.00018635816893302644,0.000178640944449199,7.717224483827436e-06,-3.308722450212111e-24,
1703,-0.4875,-0.2375,False,0.00018293212822163767,0.00017159814961593012,1.1333978605707545e-05,8.271806125530277e-25,
1704,-0.475,-0.2375,False,0.00016925814565239467,0.00015789269453474086,1.1365451117653809e-05,5.790264287871194e-24,
1705,-0.4625,-0.2375,False,0.00015098964442675645,0.00013651100554850184,1.4478638878254613e-05,-9.926167350636332e-24,
1706,-0.45,-0.2375,False,0.00013451118925280795,0.0001282263135528348,6.284875699973157e-06,8.271806125530277e-25,
1707,-0.4375,-0.2375,False,0.00012092320891917492,0.00011542073985557508,5.50246906359984e-06,1.6543612251060553e-24,
1708,-0.425,-0.2375,False,0.00010845349803527048,0.00010744076682193412,1.0127312133363637e-06,-1.6543612251060553e-24,
1709,-0.4125,-0.2375,False,9.723527354332583e-05,9.437905626745069e-05,2.8562172758751493e-06,0.0,
1710,-0.4,-0.2375,True,8.821409994147693e-05,8.821409994147692e-05,1.3552527156068805e-20,2.64205813920272e-10,2.64205813920272e-10
1711,-0.3875,-0.2375,False,7.592744318653865e-05,7.169417732728775e-05,4.233265859250899e-06,-2.0679515313825692e-24,
1712,-0.375,-0.2375,False,6.709156005240373e-05,6.12712759889396e-05,5.820284063464125e-06,2.0679515313825692e-25,
1713,-0.3625,-0.2375,False,6.13513198717348e-05,5.8855673501971686e-05,2.495646369763115e-06,-2.0679515313825692e-25,
1714,-0.35,-0.2375,False,5.6090134125062456e-05,5.269161382642773e-05,3.398520298634726e-06,-7.760549917045935e-14,
1715,-0.3375,-0.2375,False,5.07368545325776e-05,4.4176387351533836e-05,6.5604671810437674e-06,-2.896276658472842e-13,
1716,-0.325,-0.2375,False,4.867728360999108e-05,4.61656937148184e-05,2.511589895172677e-06,1.0339757656912846e-24,
1717,-0.3125,-0.2375,True,5.207593553611671e-05,5.207593553611671e-05,0.0,2.6119701895920315e-10,2.6119701895920315e-10
1718,-0.3,-0.2375,True,5.701072443596041e-05,5.7010724435960416e-05,-6.776263578034403e-21,3.5917163368543884e-10,3.5917163368543884e-10
1719,-0.2875,-0.2375,False,6.178793342571107e-05,5.958155967405531e-05,2.2063737516557627e-06,4.1359030627651384e-25,
1720,-0.275,-0.2375,False,7.661352872474398e-05,7.020407861575955e-05,6.409450108984426e-06,-4.1359030627651384e-25,
1721,-0.2625,-0.2375,False,0.00010705510087234048,9.112371431576767e-05,1.593138655657281e-05,-4.1359030627651384e-25,
1722,-0.25,-0.2375,True,0.0001703241882527508,0.00017032418825275084,-2.710505431213761e-20,2.9595566960713498e-09,2.9595566960713498e-09
1723,-0.2375,-0.2375,False,0.00019039648643600274,0.00018385362164252808,6.542864793474657e-06,1.1580528575742387e-23,
1724,-0.22499999999999998,-0.2375,False,0.0002475851270896292,0.00020391579703162396,4.3669330058005264e-05,-2.812414082680294e-23,
1725,-0.21250000000000002,-0.2375,False,0.0003486436944649134,0.00026175445402738676,8.688924043752665e-05,4.1359030627651384e-24,
1726,-0.2,-0.2375,True,0.0005987169602386599,0.0005987169602386599,0.0,1.0359173654977768e-08,1.0359173654977768e-08
1727,-0.1875,-0.2375,True,0.0007313045567430823,0.0007313045567430822,1.0842021724855044e-19,8.284476014812998e-09,8.284476014812998e-09
1728,-0.175,-0.2375,False,0.0007839904524832858,0.000743305153880533,4.0685298602752815e-05,-4.632211430296955e-23,
1729,-0.16249999999999998,-0.2375,False,0.0009377063162639414,0.0007378492153361927,0.0001998571009277487,2.6469779601696886e-23,
1730,-0.15000000000000002,-0.2375,False,0.0012543385728650718,0.001222983695342726,3.1354877522345734e-05,6.617444900424222e-24,
1731,-0.1375,-0.2375,True,0.0018085387653855312,0.001808538765385531,2.168404344971009e-19,2.3743177404892955e-08,2.3743177404892955e-08
1732,-0.125,-0.2375,False,0.001940737640652757,0.001921069687908164,1.9667952744592977e-05,0.0,
1733,-0.11249999999999999,-0.2375,False,0.0023286506154957818,0.0022552020291789305,7.344858631685124e-05,-6.617444900424222e-24,
1734,-0.09999999999999998,-0.2375,False,0.0028318471821974877,0.0027596964064223414,7.215077577514637e-05,-1.0587911840678754e-22,
1735,-0.08750000000000002,-0.2375,False,0.003340799288872785,0.003333965437956877,6.833850915907973e-06,0.0,
1736,-0.07500000000000001,-0.2375,False,0.003823282524930909,0.00348052913734453,0.0003427533875863791,3.970466940254533e-23,
1737,-0.0625,-0.2375,False,0.004440140390114445,0.004402406238871569,3.77341512428752e-05,7.940933880509066e-23,
1738,-0.04999999999999999,-0.2375,False,0.005061714862005948,0.004851279801631471,0.0002104350603744764,-2.9116757561866574e-22,
1739,-0.03749999999999998,-0.2375,False,0.005676687892206917,0.005416779647746147,0.00025990824446077074,0.0,
1740,-0.025000000000000022,-0.2375,True,0.006379117801462103,0.006379117801462104,-8.673617379884035e-19,1.9837385629510957e-10,1.9837385629510957e-10
1741,-0.012500000000000011,-0.2375,False,0.0070703537460731925,0.006582617961782259,0.00048773578429093384,-5.558653716356346e-22,
1742,0.0,-0.2375,True,0.00828218096731402,0.00828218096731402,0.0,5.042438585800639e-08,5.042438585800639e-08
1743,0.012499999999999956,-0.2375,False,0.008517008762109857,0.008238134786279515,0.00027887397583034254,2.6469779601696886e-22,
1744,0.025000000000000022,-0.2375,False,0.00909460248197155,0.00896571823073656,0.0001288842512349904,5.293955920339377e-23,
1745,0.03749999999999998,-0.2375,False,0.009658625089992245,0.009428574458865021,0.00023005063112722414,-3.705769144237564e-22,
1746,0.050000000000000044,-0.2375,False,0.010204664331353086,0.010009677472371671,0.00019498685898141493,1.5881867761018131e-22,
1747,0.0625,-0.2375,False,0.010687736524699041,0.010373800817465428,0.00031393570723361325,3.1763735522036263e-22,
1748,0.07499999999999996,-0.2375,False,0.011103483385058496,0.011029807683022945,7.36757020355517e-05,-9.529120656610879e-22,
1749,0.08750000000000002,-0.2375,True,0.011482418267277708,0.011482418267277708,0.0,3.3465241905002813e-09,3.3465241905002813e-09
1750,0.09999999999999998,-0.2375,False,0.011740565648071695,0.011653349546376568,8.721610169512735e-05,1.5881867761018131e-22,
1751,0.11250000000000004,-0.2375,True,0.012109940358234988,0.012109940358234986,1.734723475976807e-18,1.576834754741275e-08,1.576834754741275e-08
1752,0.125,-0.2375,False,0.012179433614433511,0.012117653990657113,6.177962377639824e-05,-1.0587911840678754e-22,
1753,0.13749999999999996,-0.2375,True,0.01243088747649319,0.012430887476493192,-1.734723475976807e-18,1.5718401007414616e-08,1.5718401007414616e-08
1754,0.15000000000000002,-0.2375,False,0.01239602913831654,0.012376446993569644,1.9582144746895652e-05,-2.6469779601696886e-22,
1755,0.16249999999999998,-0.2375,False,0.01243516538176577,0.012379273418390057,5.589196337571316e-05,-1.0587911840678754e-22,
1756,0.17500000000000004,-0.2375,True,0.012465039600191621,0.012465039600191621,0.0,4.4901497623554543e-10,4.4901497623554543e-10
1757,0.1875,-0.2375,False,0.012457183070511753,0.012419450470116502,3.773260039525127e-05,4.235164736271502e-22,
1758,0.19999999999999996,-0.2375,True,0.012444555916178183,0.012444555916178183,0.0,2.765549670622737e-10,2.765549670622737e-10
1759,0.21250000000000002,-0.2375,True,0.012410984038437337,0.012410984038437337,0.0,3.3314553450624834e-10,3.3314553450624834e-10
1760,0.22499999999999998,-0.2375,False,0.012363207808483496,0.012354335065577834,8.872742905662381e-06,1.5881867761018131e-22,
1761,0.23750000000000004,-0.2375,False,0.012311007429182438,0.012309211851402291,1.7955777801472589e-06,4.764560328305439e-22,
1762,0.25,-0.2375,False,0.01225163833098196,0.012231630323891674,2.0008007090285135e-05,2.117582368135751e-22,
1763,0.26249999999999996,-0.2375,True,0.012201084274205048,0.012201084274205048,0.0,9.17149448929757e-10,9.17149448929757e-10
1764,0.275,-0.2375,False,0.01213180274391101,0.012099256527690729,3.254621622028088e-05,-5.293955920339377e-23,
1765,0.2875,-0.2375,True,0.012075576089226402,0.012075576089226402,0.0,9.810536606718892e-10,9.810536606718892e-10
1766,0.30000000000000004,-0.2375,False,0.012003199296255592,0.011962877671674983,4.032162458060887e-05,1.5881867761018131e-22,
1767,0.3125,-0.2375,False,0.011942962654672566,0.011915490968089913,2.7471686582652977e-05,-6.352747104407253e-22,
1768,0.32499999999999996,-0.2375,True,0.011909293058631537,0.011909293058631537,0.0,3.308408590460146e-09,3.308408590460146e-09
1769,0.3375,-0.2375,False,0.0118279112300825,0.01178795256070911,3.995866937338971e-05,0.0,
1770,0.35,-0.2375,False,0.011765818838976145,0.011704308872230985,6.150996674515914e-05,1.5881867761018131e-22,
1771,0.36250000000000004,-0.2375,False,0.011711625720680175,0.011690353376064945,2.1272344615229713e-05,-2.6469779601696886e-22,
1772,0.375,-0.2375,False,0.011649552055900703,0.011592351377826821,5.720067807388207e-05,-3.1763735522036263e-22,
1773,0.38749999999999996,-0.2375,False,0.011608700313996472,0.011568632744625365,4.006756937110709e-05,2.6469779601696886e-22,
1774,0.4,-0.2375,False,0.011561730563329787,0.011509972332494112,5.17582308356742e-05,4.764560328305439e-22,
1775,0.4125,-0.2375,False,0.01151780864435646,0.011465254988700196,5.255365565626398e-05,-1.5881867761018131e-22,
1776,0.42500000000000004,-0.2375,False,0.011478734516252307,0.011469240471042426,9.494045209881494e-06,-1.5881867761018131e-22,
1777,0.4375,-0.2375,True,0.011487567209821942,0.01148756720982194,1.734723475976807e-18,4.4237444365826565e-09,4.4237444365826565e-09
1778,0.44999999999999996,-0.2375,True,0.011437382240832605,0.011437382240832607,-1.734723475976807e-18,1.442395553664407e-09,1.442395553664407e-09
1779,0.4625,-0.2375,True,0.011516344052487202,0.0115163440524872,1.734723475976807e-18,1.4392094095067257e-08,1.4392094095067257e-08
1780,0.475,-0.2375,True,0.011392629695829645,0.011392629695829642,3.469446951953614e-18,1.460749534173101e-09,1.460749534173101e-09
1781,0.48750000000000004,-0.2375,True,0.011389283477384646,0.011389283477384646,0.0,4.964454256314946e-09,4.964454256314946e-09
1782,0.5,-0.2375,False,0.011337748035655787,0.011304800386069616,3.2947649586171496e-05,1.852884572118782e-22,
1783,-0.5,-0.22499999999999998,False,0.00016813200795085076,0.0001602544431540499,7.877564796800873e-06,-2.895132143935597e-24,
1784,-0.4875,-0.22499999999999998,True,0.0001670088676355331,0.0001670088676355331,0.0,7.204463780558422e-11,7.204463780558422e-11
