step,frame,step_time,target_abs_u2,rp_u2,rp_rf2,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7880,1,0.03394497558474541,0.034077730029821396,0.003170973854139447
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7880,2,0.034553807228803635,0.03468974307179451,0.0032312097027897835
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7880,3,0.03391232714056969,0.0340450145304203,0.00316979200579226
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7880,4,0.034511540085077286,0.03464736416935921,0.0032268003560602665
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7881,1,2.997425508510787e-05,3.0081164368311875e-05,1.0254891549266176e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7881,2,1.333437285211403e-05,1.3381692042457871e-05,1.0454066341480939e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7881,3,4.917032129014842e-05,4.934982644044794e-05,1.1161655493197031e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7881,4,2.470364051987417e-05,2.4792971089482307e-05,1.124894765780482e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7882,1,6.01254214416258e-06,6.033708359609591e-06,5.6067062104148135e-08
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7882,2,2.6488135063118534e-06,2.658117409737315e-06,3.490603361910871e-08
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7882,3,1.3168006262276322e-05,1.3215031685831491e-05,3.9389139061540845e-08
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7882,4,6.11875157119357e-06,6.140366622275906e-06,2.0170409342767925e-08
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7883,1,9.302293619839475e-05,9.335856884717941e-05,6.058215149096213e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7883,2,5.132674050400965e-05,5.151090590516105e-05,5.5507807701360434e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7883,3,0.00013757820124737918,0.0001380910980515182,5.7619049584900495e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7883,4,7.94149746070616e-05,7.970796286826953e-05,4.992858066543704e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7884,1,0.00010197830124525353,0.00010235840454697609,1.2983455235371366e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7884,2,0.00013553423923440278,0.00013604348350781947,1.1667104445223231e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7884,3,0.00016316863184329122,0.00016378382861148566,1.694069942459464e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7884,4,0.00018852768698707223,0.00018924515461549163,1.5870573406573385e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7885,1,0.0002690379333216697,0.0002701418416108936,2.5104845917667262e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7885,2,0.00028001528698951006,0.0002811333106365055,2.647793917276431e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7885,3,0.00026275982963852584,0.0002638401056174189,2.5234812710550614e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7885,4,0.00027092770324088633,0.0002720131305977702,2.6623853045748547e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7886,1,0.00018928985809907317,0.00019011115364264697,1.810331377782859e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7886,2,0.0001561768149258569,0.00015684979734942317,1.9517343389452435e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7886,3,0.00020444997062440962,0.00020533415954560041,1.4867924619466066e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7886,4,0.00018388440366834402,0.00018468595226295292,1.7358297554892488e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7887,1,0.0004991483292542398,0.0005005999701097608,4.625151268555783e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7887,2,0.0006535708089359105,0.0006554492865689099,3.5495744668878615e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7887,3,0.0002872420009225607,0.00028810312505811453,2.681265505088959e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7887,4,0.00033294170862063766,0.0003339139511808753,1.8893664673669264e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7888,1,0.002638300647959113,0.0026464906986802816,0.00021903711603954434
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7888,2,0.002522865077480674,0.0025306313764303923,0.0002273351128678769
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7888,3,0.002143101766705513,0.002149709966033697,0.00017476774519309402
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7888,4,0.0018598511815071106,0.0018655115272849798,0.0001907412224682048
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7889,1,0.006102401297539473,0.006122435908764601,0.00045109933125786483
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7889,2,0.005237845703959465,0.005254864227026701,0.0004661413258872926
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7889,3,0.004989936947822571,0.0050062150694429874,0.0004333909892011434
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7889,4,0.004363121464848518,0.004377230070531368,0.000448352366220206
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7890,1,0.01126259844750166,0.011300873942673206,0.0010543644893914461
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7890,2,0.012375276535749435,0.012417443096637726,0.0010153063340112567
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7890,3,0.009457233361899853,0.009489068761467934,0.000992868561297655
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7890,4,0.010893421247601509,0.010930228047072887,0.0009517171420156956
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7891,1,0.015206882730126381,0.01525954995304346,0.0013618094380944967
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7891,2,0.014674438163638115,0.014725190587341785,0.0013901374768465757
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7891,3,0.017064282670617104,0.017123855650424957,0.001517496188171208
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7891,4,0.016590474173426628,0.0166483111679554,0.001544540748000145
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7892,1,0.016098542138934135,0.016154587268829346,0.0014826556434854865
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7892,2,0.016331704333424568,0.01638859696686268,0.001460049650631845
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7892,3,0.01412458997219801,0.014173372648656368,0.001311419066041708
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7892,4,0.014384439215064049,0.0144341504201293,0.0012902775779366493
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7893,1,0.02102726884186268,0.02110201306641102,0.0019275184022262692
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7893,2,0.02086707390844822,0.02094120718538761,0.0019396858988329768
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7893,3,0.022849272936582565,0.02293119765818119,0.0020918964873999357
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7893,4,0.022704947739839554,0.022786308079957962,0.0021029452327638865
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7894,1,0.021480772644281387,0.02155725657939911,0.0019717456307262182
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7894,2,0.021191708743572235,0.021267082542181015,0.001979339634999633
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7894,3,0.02317940443754196,0.023262619972229004,0.002128907013684511
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7894,4,0.022976404055953026,0.023058824241161346,0.0021306555718183517
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7895,1,0.024529609829187393,0.024618303403258324,0.0022627294529229403
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7895,2,0.02611527219414711,0.026210570707917213,0.002369488589465618
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7895,3,0.024633528664708138,0.024722635746002197,0.0022856828290969133
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7895,4,0.02586645819246769,0.02596069686114788,0.0024339009542018175
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7896,1,0.026916218921542168,0.027014879509806633,0.0025236234068870544
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7896,2,0.02759396843612194,0.027695534750819206,0.0025108361151069403
Step-1,50,0.5,0.005,0.004999999888241291,0.626645028591156,7896,3,0.02582317590713501,0.025917168706655502,0.002449032850563526
