comparison,coarse,fine,rel_peak_RF2,rel_peak_U2,rel_tangent,rel_area,full_curve_nrmse,prepeak_nrmse,postpeak_nrmse,max_abs_force_diff_kN,U_at_max_abs_force_diff_mm,mean_abs_force_diff_kN,full_curve_nrmse_pct,prepeak_nrmse_pct,postpeak_nrmse_pct,rel_peak_RF2_pct,rel_peak_U2_pct,split_U_mm,common_U_min,common_U_max,n_grid
H0_vs_H1,H0,H1,0.04002746771795753,0.051724131004756174,0.002923639334008063,0.07535407621183714,0.2130641272030907,0.003868408451956486,0.6290393946260108,0.42244733862882144,0.0063000001944,0.025815890319471815,21.30641272030907,0.3868408451956486,62.90393946260108,4.002746771795753,5.172413100475618,0.005799999926,0.0,0.007000000216,1001
H1_vs_H2-PUB,H1,H2-PUB,0.004693826594423789,0.0,0.0006317547303349353,0.02072510213120253,0.06011335441758488,0.001061387906142089,0.2020569678467725,0.10545728951529543,0.006202000191376,0.0069569605816082345,6.011335441758487,0.10613879061420892,20.205696784677247,0.4693826594423789,0.0,0.005799999926,0.0,0.007000000216,1001
