step,frame,step_time,rp_u2,rp_rf2,max_sdv14,max_sdv15,max_sdv16,description
Step-1,40,0.4000000059604645,0.004000000189989805,0.5153128504753113,0.1579972207546234,0.15891215205192566,0.10562605410814285,Increment    400: Step Time =   0.4000
Step-1,41,0.4099999964237213,0.004100000020116568,0.5269216299057007,0.16732680797576904,0.16828219592571259,0.11313329637050629,Increment    410: Step Time =   0.4100
Step-1,42,0.41999998688697815,0.00419999985024333,0.5384337306022644,0.1770717203617096,0.17807000875473022,0.12115855515003204,Increment    420: Step Time =   0.4200
Step-1,43,0.4300000071525574,0.00430000014603138,0.5498462319374084,0.18725785613059998,0.18830183148384094,0.1297549307346344,Increment    430: Step Time =   0.4300
Step-1,44,0.4399999976158142,0.004399999976158142,0.5611558556556702,0.1979147046804428,0.1990075260400772,0.13898414373397827,Increment    440: Step Time =   0.4400
Step-1,45,0.44999998807907104,0.0044999998062849045,0.5723593235015869,0.2090759128332138,0.21022120118141174,0.1489185243844986,Increment    450: Step Time =   0.4500
Step-1,46,0.46000000834465027,0.004600000102072954,0.5834529995918274,0.22078022360801697,0.2219821810722351,0.15964341163635254,Increment    460: Step Time =   0.4600
Step-1,47,0.4699999988079071,0.004699999932199717,0.5944328904151917,0.23307256400585175,0.23433604836463928,0.17126049101352692,Increment    470: Step Time =   0.4700
Step-1,48,0.47999998927116394,0.004800000227987766,0.6052948236465454,0.24600538611412048,0.24733614921569824,0.18389204144477844,Increment    480: Step Time =   0.4800
Step-1,49,0.49000000953674316,0.004900000058114529,0.6160339713096619,0.2596406042575836,0.2610454559326172,0.19768685102462769,Increment    490: Step Time =   0.4900
Step-1,50,0.5,0.004999999888241291,0.626645028591156,0.2740519940853119,0.2755390405654907,0.21282818913459778,Increment    500: Step Time =   0.5000
Step-2,0,0.0,0.004999999888241291,0.626645028591156,0.2740519940853119,0.2755390405654907,0.21282818913459778,Increment      0: Step Time =    0.000
Step-2,1,0.009999999776482582,0.005100000184029341,0.6366771459579468,0.2946462631225586,0.29480960965156555,0.23416326940059662,Increment    100: Step Time =   1.0000E-02
Step-2,2,0.019999999552965164,0.005200000014156103,0.6469787359237671,0.31154391169548035,0.3117189407348633,0.2536546289920807,Increment    200: Step Time =   2.0000E-02
Step-2,3,0.029999999329447746,0.0052999998442828655,0.6571242809295654,0.3297029435634613,0.3298916220664978,0.2756754457950592,Increment    300: Step Time =   3.0000E-02
Step-2,4,0.03999999910593033,0.005400000140070915,0.6671009659767151,0.349353164434433,0.34955814480781555,0.3008600175380707,Increment    400: Step Time =   4.0000E-02
Step-2,5,0.05000000074505806,0.005499999970197678,0.6768917441368103,0.370807945728302,0.3710329532623291,0.3301136791706085,Increment    500: Step Time =   5.0000E-02
Step-2,6,0.05999999865889549,0.00559999980032444,0.6864728331565857,0.39451441168785095,0.39476487040519714,0.3647940158843994,Increment    600: Step Time =   6.0000E-02
Step-2,7,0.07000000029802322,0.00570000009611249,0.6958088874816895,0.4211489260196686,0.4214332699775696,0.40707632899284363,Increment    700: Step Time =   7.0000E-02
Step-2,8,0.07999999821186066,0.005799999926239252,0.7048419713973999,0.45181912183761597,0.452151894569397,0.4607706069946289,Increment    800: Step Time =   8.0000E-02
Step-2,9,0.09000000357627869,0.005900000222027302,0.7134620547294617,0.4885788559913635,0.48898908495903015,0.5335171222686768,Increment    900: Step Time =   9.0000E-02
Step-2,10,0.10000000149011612,0.006000000052154064,0.7214058637619019,0.5362173914909363,0.5367833375930786,0.6453215479850769,Increment   1000: Step Time =   0.1000
Step-2,11,0.10999999940395355,0.006099999882280827,0.7276078462600708,0.6131971478462219,0.6143463253974915,0.8890382647514343,Increment   1100: Step Time =   0.1100
Step-2,12,0.11999999731779099,0.006200000178068876,0.6716503500938416,0.992425799369812,0.9926325678825378,45.55499267578125,Increment   1200: Step Time =   0.1200
Step-2,13,0.12999999523162842,0.006300000008195639,0.5221438407897949,1.0057393312454224,1.0057975053787231,147.1929931640625,Increment   1300: Step Time =   0.1300
Step-2,14,0.14000000059604645,0.006399999838322401,0.35079485177993774,1.0089491605758667,1.00896418094635,217.5054931640625,Increment   1400: Step Time =   0.1400
Step-2,15,0.15000000596046448,0.006500000134110451,0.14565366506576538,1.009853720664978,1.009858250617981,269.801025390625,Increment   1500: Step Time =   0.1500
Step-2,16,0.1599999964237213,0.006599999964237213,0.0015150647377595305,1.0099971294403076,1.0099986791610718,300.4309387207031,Increment   1600: Step Time =   0.1600
Step-2,17,0.17000000178813934,0.0066999997943639755,0.0014831185108050704,1.0101401805877686,1.0101416110992432,309.5807189941406,Increment   1700: Step Time =   0.1700
Step-2,18,0.18000000715255737,0.006800000090152025,0.001452515833079815,1.0102698802947998,1.0102710723876953,318.855712890625,Increment   1800: Step Time =   0.1800
Step-2,19,0.1899999976158142,0.006899999920278788,0.0014232522808015347,1.0103868246078491,1.0103880167007446,328.2555847167969,Increment   1900: Step Time =   0.1900
Step-2,20,0.20000000298023224,0.007000000216066837,0.0013952305307611823,1.0104920864105225,1.0104930400848389,337.7801818847656,Increment   2000: Step Time =   0.2000
