node,x,y,active_lower_bound,d_compatible,d_lb,bound_margin,residual_Kd_minus_f
214,0.13749999999999996,-0.475,True,0.009897056484831778,0.009897056484831778,0.0,-5.508588005796472e-09
215,0.15000000000000002,-0.475,True,0.010200108865795428,0.010200108865795428,0.0,-1.043385587266324e-09
216,0.16249999999999998,-0.475,True,0.010431482995959198,0.010431482995959198,0.0,-3.942956346746116e-09
217,0.17500000000000004,-0.475,True,0.010644707181528656,0.010644707181528656,0.0,-6.081113195209357e-09
218,0.1875,-0.475,True,0.010893276881935152,0.010893276881935152,0.0,-1.7815564956227868e-09
219,0.19999999999999996,-0.475,True,0.011082916711344603,0.011082916711344603,0.0,-2.7661627642489946e-09
220,0.21250000000000002,-0.475,True,0.011237195959982823,0.011237195959982823,0.0,-5.022979035207647e-09
221,0.22499999999999998,-0.475,True,0.011420557746906363,0.011420557746906363,0.0,-1.971420706703225e-09
222,0.23750000000000004,-0.475,True,0.011564918081255662,0.011564918081255662,0.0,-2.1515781137047064e-09
223,0.25,-0.475,True,0.011673477887145924,0.011673477887145924,0.0,-4.62922897090216e-09
224,0.26249999999999996,-0.475,True,0.011809053968056642,0.011809053968056642,0.0,-2.5096037982146035e-09
225,0.275,-0.475,True,0.011928958731092362,0.011928958731092362,0.0,-1.211069727318878e-09
226,0.2875,-0.475,True,0.011999712932670409,0.011999712932670409,0.0,-3.8393077761850344e-09
227,0.30000000000000004,-0.475,True,0.012107885194174314,0.012107885194174314,0.0,-2.6859229311893333e-09
228,0.3125,-0.475,True,0.01223773772140626,0.01223773772140626,0.0,1.9400229021773364e-09
229,0.32499999999999996,-0.475,True,0.012291227013475986,0.012291227013475986,0.0,-3.143767622640281e-09
230,0.3375,-0.475,True,0.012388678573974288,0.012388678573974288,0.0,-2.7300260771592093e-09
231,0.35,-0.475,True,0.012505847084659603,0.012505847084659603,0.0,1.0733916051999732e-10
232,0.36250000000000004,-0.475,True,0.012587321019152395,0.012587321019152395,0.0,-2.661672012285818e-09
233,0.375,-0.475,True,0.012701838406105951,0.012701838406105951,0.0,-2.80997729977251e-09
234,0.38749999999999996,-0.475,True,0.01284672112373871,0.01284672112373871,0.0,5.053923108369606e-10
235,0.4,-0.475,True,0.012962163444092439,0.012962163444092439,0.0,-2.067404879849463e-09
236,0.4125,-0.475,True,0.013110962888035774,0.013110962888035774,0.0,-3.484463085754746e-09
237,0.42500000000000004,-0.475,True,0.013308967261498043,0.013308967261498043,0.0,5.298667158759924e-10
238,0.4375,-0.475,True,0.013481570981399968,0.013481570981399968,0.0,-1.187956103186053e-09
239,0.44999999999999996,-0.475,True,0.013661002049580772,0.013661002049580772,0.0,-3.728314241120653e-09
240,0.4625,-0.475,True,0.01389886165441456,0.01389886165441456,0.0,-7.983580791877668e-10
241,0.475,-0.475,True,0.014108303602910184,0.014108303602910184,0.0,1.3023679709815567e-09
242,0.48750000000000004,-0.475,True,0.01415495141741141,0.01415495141741141,0.0,-7.427467315015766e-09
243,0.5,-0.475,True,0.01416885726383741,0.01416885726383741,0.0,-7.089253613533237e-09
