node_id,x,y
9027,0.228,-0.1040073536
9028,0.229,-0.1040073536
9029,0.23,-0.1040073536
9030,0.231,-0.1040073536
9031,0.232,-0.1040073536
9032,0.233,-0.1040073536
9033,0.234,-0.1040073536
9034,0.235,-0.1040073536
9035,0.236,-0.1040073536
9036,0.237,-0.1040073536
9037,0.238,-0.1040073536
9038,0.239,-0.1040073536
9039,0.24,-0.1040073536
9040,0.241,-0.1040073536
9041,0.242,-0.1040073536
9042,0.243,-0.1040073536
9043,0.244,-0.1040073536
9044,0.245,-0.1040073536
9045,0.246,-0.1040073536
9046,0.247,-0.1040073536
9047,0.248,-0.1040073536
9048,0.249,-0.1040073536
9049,0.25,-0.1040073536
9050,0.251,-0.1040073536
9051,0.252,-0.1040073536
9052,0.253,-0.1040073536
9053,0.254,-0.1040073536
9054,0.255,-0.1040073536
9055,0.256,-0.1040073536
9056,0.257,-0.1040073536
9057,0.258,-0.1040073536
9058,0.259,-0.1040073536
9059,0.26,-0.1040073536
9060,0.261,-0.1040073536
9061,0.262,-0.1040073536
9062,0.263,-0.1040073536
9063,0.264,-0.1040073536
9064,0.265,-0.1040073536
9065,0.266,-0.1040073536
9066,0.267,-0.1040073536
9067,0.268,-0.1040073536
9068,0.269,-0.1040073536
9069,0.27,-0.1040073536
9070,0.271,-0.1040073536
9071,0.272,-0.1040073536
9072,0.273,-0.1040073536
9073,0.274,-0.1040073536
9074,0.275,-0.1040073536
9075,0.276,-0.1040073536
9076,0.277,-0.1040073536
9077,0.278,-0.1040073536
9078,0.279,-0.1040073536
9079,0.28,-0.1040073536
9080,0.281,-0.1040073536
9081,0.282,-0.1040073536
9082,0.283,-0.1040073536
9083,0.284,-0.1040073536
9084,0.285,-0.1040073536
9085,0.286,-0.1040073536
9086,0.287,-0.1040073536
9087,0.288,-0.1040073536
9088,0.289,-0.1040073536
9089,0.29,-0.1040073536
9090,0.291,-0.1040073536
9091,0.292,-0.1040073536
9092,0.293,-0.1040073536
9093,0.294,-0.1040073536
9094,0.295,-0.1040073536
9095,0.296,-0.1040073536
9096,0.297,-0.1040073536
9097,0.298,-0.1040073536
9098,0.299,-0.1040073536
9099,0.3,-0.1040073536
9100,0.301,-0.1040073536
9101,0.302,-0.1040073536
9102,0.303,-0.1040073536
9103,0.304,-0.1040073536
9104,0.305,-0.1040073536
9105,0.306,-0.1040073536
9106,0.307,-0.1040073536
9107,0.308,-0.1040073536
9108,0.309,-0.1040073536
9109,0.31,-0.1040073536
9110,0.311,-0.1040073536
9111,0.312,-0.1040073536
9112,0.313,-0.1040073536
9113,0.314,-0.1040073536
9114,0.315,-0.1040073536
9115,0.316,-0.1040073536
9116,0.317,-0.1040073536
9117,0.318,-0.1040073536
9118,0.319,-0.1040073536
9119,0.32,-0.1040073536
9120,0.321,-0.1040073536
9121,0.322,-0.1040073536
9122,0.323,-0.1040073536
9123,0.324,-0.1040073536
9124,0.325,-0.1040073536
9125,0.326,-0.1040073536
9126,0.327,-0.1040073536
9127,0.328,-0.1040073536
9128,0.329,-0.1040073536
9129,0.33,-0.1040073536
9130,0.331,-0.1040073536
9131,0.332,-0.1040073536
9132,0.333,-0.1040073536
9133,0.334,-0.1040073536
9134,0.335,-0.1040073536
9135,0.336,-0.1040073536
9136,0.337,-0.1040073536
9137,0.338,-0.1040073536
9138,0.339,-0.1040073536
9139,0.34,-0.1040073536
9140,0.341,-0.1040073536
9141,0.342,-0.1040073536
9142,0.343,-0.1040073536
9143,0.344,-0.1040073536
9144,0.345,-0.1040073536
9145,0.346,-0.1040073536
9146,0.347,-0.1040073536
9147,0.348,-0.1040073536
9148,0.349,-0.1040073536
9149,0.35,-0.1040073536
9150,0.351,-0.1040073536
9151,0.352,-0.1040073536
9152,0.353,-0.1040073536
9153,0.354,-0.1040073536
9154,0.355,-0.1040073536
9155,0.356,-0.1040073536
9156,0.357,-0.1040073536
9157,0.358,-0.1040073536
9158,0.359,-0.1040073536
9159,0.36,-0.1040073536
9160,0.361,-0.1040073536
9161,0.362,-0.1040073536
9162,0.363,-0.1040073536
9163,0.364,-0.1040073536
9164,0.365,-0.1040073536
9165,0.366,-0.1040073536
9166,0.367,-0.1040073536
9167,0.368,-0.1040073536
9168,0.369,-0.1040073536
9169,0.37,-0.1040073536
9170,0.371,-0.1040073536
9171,0.372,-0.1040073536
9172,0.373,-0.1040073536
9173,0.374,-0.1040073536
9174,0.375,-0.1040073536
9175,0.376,-0.1040073536
9176,0.377,-0.1040073536
9177,0.378,-0.1040073536
9178,0.379,-0.1040073536
9179,0.38,-0.1040073536
9180,0.381,-0.1040073536
9181,0.382,-0.1040073536
9182,0.383,-0.1040073536
9183,0.384,-0.1040073536
9184,0.385,-0.1040073536
9185,0.386,-0.1040073536
9186,0.387,-0.1040073536
9187,0.388,-0.1040073536
9188,0.389,-0.1040073536
9189,0.39,-0.1040073536
9190,0.391,-0.1040073536
9191,0.392,-0.1040073536
9192,0.393,-0.1040073536
9193,0.394,-0.1040073536
9194,0.395,-0.1040073536
9195,0.396,-0.1040073536
9196,0.397,-0.1040073536
9197,0.398,-0.1040073536
9198,0.399,-0.1040073536
9199,0.4,-0.1040073536
9200,0.401,-0.1040073536
9201,0.402,-0.1040073536
9202,0.403,-0.1040073536
9203,0.404,-0.1040073536
9204,0.405,-0.1040073536
9205,0.406,-0.1040073536
9206,0.407,-0.1040073536
9207,0.408,-0.1040073536
9208,0.409,-0.1040073536
9209,0.41,-0.1040073536
9210,0.411,-0.1040073536
9211,0.412,-0.1040073536
9212,0.413,-0.1040073536
9213,0.414,-0.1040073536
9214,0.415,-0.1040073536
9215,0.416,-0.1040073536
9216,0.417,-0.1040073536
9217,0.418,-0.1040073536
9218,0.419,-0.1040073536
9219,0.42,-0.1040073536
9220,0.421,-0.1040073536
9221,0.422,-0.1040073536
9222,0.423,-0.1040073536
9223,0.424,-0.1040073536
9224,0.425,-0.1040073536
9225,0.426,-0.1040073536
9226,0.427,-0.1040073536
9227,0.428,-0.1040073536
9228,0.429,-0.1040073536
9229,0.43,-0.1040073536
9230,0.431,-0.1040073536
9231,0.432,-0.1040073536
9232,0.433,-0.1040073536
9233,0.434,-0.1040073536
9234,0.435,-0.1040073536
9235,0.436,-0.1040073536
9236,0.437,-0.1040073536
9237,0.438,-0.1040073536
9238,0.439,-0.1040073536
9239,0.44,-0.1040073536
9240,0.441,-0.1040073536
9241,0.442,-0.1040073536
9242,0.443,-0.1040073536
9243,0.444,-0.1040073536
9244,0.445,-0.1040073536
9245,0.446,-0.1040073536
9246,0.447,-0.1040073536
9247,0.448,-0.1040073536
9248,0.449,-0.1040073536
9249,0.45,-0.1040073536
9250,0.451,-0.1040073536
9251,0.452,-0.1040073536
9252,0.453,-0.1040073536
9253,0.454,-0.1040073536
9254,0.455,-0.1040073536
9255,0.456,-0.1040073536
9256,0.457,-0.1040073536
9257,0.458,-0.1040073536
9258,0.459,-0.1040073536
9259,0.46,-0.1040073536
9260,0.461,-0.1040073536
9261,0.462,-0.1040073536
9262,0.463,-0.1040073536
9263,0.464,-0.1040073536
9264,0.465,-0.1040073536
9265,0.466,-0.1040073536
9266,0.467,-0.1040073536
9267,0.468,-0.1040073536
9268,0.469,-0.1040073536
9269,0.47,-0.1040073536
9270,0.471,-0.1040073536
9271,0.472,-0.1040073536
9272,0.473,-0.1040073536
9273,0.474,-0.1040073536
9274,0.475,-0.1040073536
9275,0.476,-0.1040073536
9276,0.477,-0.1040073536
9277,0.478,-0.1040073536
9278,0.479,-0.1040073536
9279,0.48,-0.1040073536
9280,0.481,-0.1040073536
9281,0.482,-0.1040073536
9282,0.483,-0.1040073536
9283,0.484,-0.1040073536
9284,0.485,-0.1040073536
9285,0.486,-0.1040073536
9286,0.487,-0.1040073536
9287,0.488,-0.1040073536
9288,0.489,-0.1040073536
9289,0.49,-0.1040073536
9290,0.491,-0.1040073536
9291,0.492,-0.1040073536
9292,0.493,-0.1040073536
9293,0.494,-0.1040073536
9294,0.495,-0.1040073536
9295,0.496,-0.1040073536
9296,0.497,-0.1040073536
9297,0.498,-0.1040073536
9298,0.499,-0.1040073536
9299,0.5,-0.1040073536
9300,-0.5,-0.0792578132
9301,-0.4761328125,-0.0792578132
9302,-0.452265625,-0.0792578132
9303,-0.4283984375,-0.0792578132
9304,-0.40453125,-0.0792578132
9305,-0.3806640625,-0.0792578132
9306,-0.356796875,-0.0792578132
9307,-0.3329296875,-0.0792578132
9308,-0.3090625,-0.0792578132
9309,-0.2851953125,-0.0792578132
9310,-0.261328125,-0.0792578132
9311,-0.2374609375,-0.0792578132
9312,-0.21359375,-0.0792578132
9313,-0.1897265625,-0.0792578132
9314,-0.165859375,-0.0792578132
9315,-0.1419921875,-0.0792578132
9316,-0.118125,-0.0792578132
9317,-0.0942578125,-0.0792578132
9318,-0.0692578125,-0.0792578132
9319,-0.052171875,-0.0792578132
9320,-0.04078125,-0.0792578132
9321,-0.0331875,-0.0792578132
9322,-0.028125,-0.0792578132
9323,-0.02475,-0.0792578132
9324,-0.0225,-0.0792578132
9325,-0.021,-0.0792578132
9326,-0.02,-0.0792578132
9327,-0.019,-0.0792578132
9328,-0.018,-0.0792578132
9329,-0.017,-0.0792578132
9330,-0.016,-0.0792578132
9331,-0.015,-0.0792578132
9332,-0.014,-0.0792578132
9333,-0.013,-0.0792578132
9334,-0.012,-0.0792578132
9335,-0.011,-0.0792578132
9336,-0.01,-0.0792578132
9337,-0.009,-0.0792578132
9338,-0.008,-0.0792578132
9339,-0.007,-0.0792578132
9340,-0.006,-0.0792578132
9341,-0.005,-0.0792578132
9342,-0.004,-0.0792578132
9343,-0.003,-0.0792578132
9344,-0.002,-0.0792578132
9345,-0.001,-0.0792578132
9346,0.0,-0.0792578132
9347,0.001,-0.0792578132
9348,0.002,-0.0792578132
9349,0.003,-0.0792578132
9350,0.004,-0.0792578132
9351,0.005,-0.0792578132
9352,0.006,-0.0792578132
9353,0.007,-0.0792578132
9354,0.008,-0.0792578132
9355,0.009,-0.0792578132
9356,0.01,-0.0792578132
9357,0.011,-0.0792578132
9358,0.012,-0.0792578132
9359,0.013,-0.0792578132
9360,0.014,-0.0792578132
9361,0.015,-0.0792578132
9362,0.016,-0.0792578132
9363,0.017,-0.0792578132
9364,0.018,-0.0792578132
9365,0.019,-0.0792578132
9366,0.02,-0.0792578132
9367,0.021,-0.0792578132
9368,0.022,-0.0792578132
9369,0.023,-0.0792578132
9370,0.024,-0.0792578132
9371,0.025,-0.0792578132
9372,0.026,-0.0792578132
9373,0.027,-0.0792578132
9374,0.028,-0.0792578132
9375,0.029,-0.0792578132
9376,0.03,-0.0792578132
9377,0.031,-0.0792578132
9378,0.032,-0.0792578132
9379,0.033,-0.0792578132
9380,0.034,-0.0792578132
9381,0.035,-0.0792578132
9382,0.036,-0.0792578132
9383,0.037,-0.0792578132
9384,0.038,-0.0792578132
9385,0.039,-0.0792578132
9386,0.04,-0.0792578132
9387,0.041,-0.0792578132
9388,0.042,-0.0792578132
9389,0.043,-0.0792578132
9390,0.044,-0.0792578132
9391,0.045,-0.0792578132
9392,0.046,-0.0792578132
9393,0.047,-0.0792578132
9394,0.048,-0.0792578132
9395,0.049,-0.0792578132
9396,0.05,-0.0792578132
9397,0.051,-0.0792578132
9398,0.052,-0.0792578132
9399,0.053,-0.0792578132
9400,0.054,-0.0792578132
9401,0.055,-0.0792578132
9402,0.056,-0.0792578132
9403,0.057,-0.0792578132
9404,0.058,-0.0792578132
9405,0.059,-0.0792578132
9406,0.06,-0.0792578132
9407,0.061,-0.0792578132
9408,0.062,-0.0792578132
9409,0.063,-0.0792578132
9410,0.064,-0.0792578132
9411,0.065,-0.0792578132
9412,0.066,-0.0792578132
9413,0.067,-0.0792578132
9414,0.068,-0.0792578132
9415,0.069,-0.0792578132
9416,0.07,-0.0792578132
9417,0.071,-0.0792578132
9418,0.072,-0.0792578132
9419,0.073,-0.0792578132
9420,0.074,-0.0792578132
9421,0.075,-0.0792578132
9422,0.076,-0.0792578132
9423,0.077,-0.0792578132
9424,0.078,-0.0792578132
9425,0.079,-0.0792578132
9426,0.08,-0.0792578132
9427,0.081,-0.0792578132
9428,0.082,-0.0792578132
9429,0.083,-0.0792578132
9430,0.084,-0.0792578132
9431,0.085,-0.0792578132
9432,0.086,-0.0792578132
9433,0.087,-0.0792578132
9434,0.088,-0.0792578132
9435,0.089,-0.0792578132
9436,0.09,-0.0792578132
9437,0.091,-0.0792578132
9438,0.092,-0.0792578132
9439,0.093,-0.0792578132
9440,0.094,-0.0792578132
9441,0.095,-0.0792578132
9442,0.096,-0.0792578132
9443,0.097,-0.0792578132
9444,0.098,-0.0792578132
9445,0.099,-0.0792578132
9446,0.1,-0.0792578132
9447,0.101,-0.0792578132
9448,0.102,-0.0792578132
9449,0.103,-0.0792578132
9450,0.104,-0.0792578132
9451,0.105,-0.0792578132
9452,0.106,-0.0792578132
9453,0.107,-0.0792578132
9454,0.108,-0.0792578132
9455,0.109,-0.0792578132
9456,0.11,-0.0792578132
9457,0.111,-0.0792578132
9458,0.112,-0.0792578132
9459,0.113,-0.0792578132
9460,0.114,-0.0792578132
9461,0.115,-0.0792578132
9462,0.116,-0.0792578132
9463,0.117,-0.0792578132
9464,0.118,-0.0792578132
9465,0.119,-0.0792578132
9466,0.12,-0.0792578132
9467,0.121,-0.0792578132
9468,0.122,-0.0792578132
9469,0.123,-0.0792578132
9470,0.124,-0.0792578132
9471,0.125,-0.0792578132
9472,0.126,-0.0792578132
9473,0.127,-0.0792578132
9474,0.128,-0.0792578132
9475,0.129,-0.0792578132
9476,0.13,-0.0792578132
9477,0.131,-0.0792578132
9478,0.132,-0.0792578132
9479,0.133,-0.0792578132
9480,0.134,-0.0792578132
9481,0.135,-0.0792578132
9482,0.136,-0.0792578132
9483,0.137,-0.0792578132
9484,0.138,-0.0792578132
9485,0.139,-0.0792578132
9486,0.14,-0.0792578132
9487,0.141,-0.0792578132
9488,0.142,-0.0792578132
9489,0.143,-0.0792578132
9490,0.144,-0.0792578132
9491,0.145,-0.0792578132
9492,0.146,-0.0792578132
9493,0.147,-0.0792578132
9494,0.148,-0.0792578132
9495,0.149,-0.0792578132
9496,0.15,-0.0792578132
9497,0.151,-0.0792578132
9498,0.152,-0.0792578132
9499,0.153,-0.0792578132
9500,0.154,-0.0792578132
9501,0.155,-0.0792578132
9502,0.156,-0.0792578132
9503,0.157,-0.0792578132
9504,0.158,-0.0792578132
9505,0.159,-0.0792578132
9506,0.16,-0.0792578132
9507,0.161,-0.0792578132
9508,0.162,-0.0792578132
9509,0.163,-0.0792578132
9510,0.164,-0.0792578132
9511,0.165,-0.0792578132
9512,0.166,-0.0792578132
9513,0.167,-0.0792578132
9514,0.168,-0.0792578132
9515,0.169,-0.0792578132
9516,0.17,-0.0792578132
9517,0.171,-0.0792578132
9518,0.172,-0.0792578132
9519,0.173,-0.0792578132
9520,0.174,-0.0792578132
9521,0.175,-0.0792578132
9522,0.176,-0.0792578132
9523,0.177,-0.0792578132
9524,0.178,-0.0792578132
9525,0.179,-0.0792578132
9526,0.18,-0.0792578132
9527,0.181,-0.0792578132
9528,0.182,-0.0792578132
9529,0.183,-0.0792578132
9530,0.184,-0.0792578132
9531,0.185,-0.0792578132
9532,0.186,-0.0792578132
9533,0.187,-0.0792578132
9534,0.188,-0.0792578132
9535,0.189,-0.0792578132
9536,0.19,-0.0792578132
9537,0.191,-0.0792578132
9538,0.192,-0.0792578132
9539,0.193,-0.0792578132
9540,0.194,-0.0792578132
9541,0.195,-0.0792578132
9542,0.196,-0.0792578132
9543,0.197,-0.0792578132
9544,0.198,-0.0792578132
9545,0.199,-0.0792578132
9546,0.2,-0.0792578132
9547,0.201,-0.0792578132
9548,0.202,-0.0792578132
9549,0.203,-0.0792578132
9550,0.204,-0.0792578132
9551,0.205,-0.0792578132
9552,0.206,-0.0792578132
9553,0.207,-0.0792578132
9554,0.208,-0.0792578132
9555,0.209,-0.0792578132
9556,0.21,-0.0792578132
9557,0.211,-0.0792578132
9558,0.212,-0.0792578132
9559,0.213,-0.0792578132
9560,0.214,-0.0792578132
9561,0.215,-0.0792578132
9562,0.216,-0.0792578132
9563,0.217,-0.0792578132
9564,0.218,-0.0792578132
9565,0.219,-0.0792578132
9566,0.22,-0.0792578132
9567,0.221,-0.0792578132
9568,0.222,-0.0792578132
9569,0.223,-0.0792578132
9570,0.224,-0.0792578132
9571,0.225,-0.0792578132
9572,0.226,-0.0792578132
9573,0.227,-0.0792578132
9574,0.228,-0.0792578132
9575,0.229,-0.0792578132
9576,0.23,-0.0792578132
9577,0.231,-0.0792578132
9578,0.232,-0.0792578132
9579,0.233,-0.0792578132
9580,0.234,-0.0792578132
9581,0.235,-0.0792578132
9582,0.236,-0.0792578132
9583,0.237,-0.0792578132
9584,0.238,-0.0792578132
9585,0.239,-0.0792578132
9586,0.24,-0.0792578132
9587,0.241,-0.0792578132
9588,0.242,-0.0792578132
9589,0.243,-0.0792578132
9590,0.244,-0.0792578132
9591,0.245,-0.0792578132
9592,0.246,-0.0792578132
9593,0.247,-0.0792578132
9594,0.248,-0.0792578132
9595,0.249,-0.0792578132
9596,0.25,-0.0792578132
9597,0.251,-0.0792578132
9598,0.252,-0.0792578132
9599,0.253,-0.0792578132
9600,0.254,-0.0792578132
9601,0.255,-0.0792578132
9602,0.256,-0.0792578132
9603,0.257,-0.0792578132
9604,0.258,-0.0792578132
9605,0.259,-0.0792578132
9606,0.26,-0.0792578132
9607,0.261,-0.0792578132
9608,0.262,-0.0792578132
9609,0.263,-0.0792578132
9610,0.264,-0.0792578132
9611,0.265,-0.0792578132
9612,0.266,-0.0792578132
9613,0.267,-0.0792578132
9614,0.268,-0.0792578132
9615,0.269,-0.0792578132
9616,0.27,-0.0792578132
9617,0.271,-0.0792578132
9618,0.272,-0.0792578132
9619,0.273,-0.0792578132
9620,0.274,-0.0792578132
9621,0.275,-0.0792578132
9622,0.276,-0.0792578132
9623,0.277,-0.0792578132
9624,0.278,-0.0792578132
9625,0.279,-0.0792578132
9626,0.28,-0.0792578132
9627,0.281,-0.0792578132
9628,0.282,-0.0792578132
9629,0.283,-0.0792578132
9630,0.284,-0.0792578132
9631,0.285,-0.0792578132
9632,0.286,-0.0792578132
9633,0.287,-0.0792578132
9634,0.288,-0.0792578132
9635,0.289,-0.0792578132
9636,0.29,-0.0792578132
9637,0.291,-0.0792578132
9638,0.292,-0.0792578132
9639,0.293,-0.0792578132
9640,0.294,-0.0792578132
9641,0.295,-0.0792578132
9642,0.296,-0.0792578132
9643,0.297,-0.0792578132
9644,0.298,-0.0792578132
9645,0.299,-0.0792578132
9646,0.3,-0.0792578132
9647,0.301,-0.0792578132
9648,0.302,-0.0792578132
9649,0.303,-0.0792578132
9650,0.304,-0.0792578132
9651,0.305,-0.0792578132
9652,0.306,-0.0792578132
9653,0.307,-0.0792578132
9654,0.308,-0.0792578132
9655,0.309,-0.0792578132
9656,0.31,-0.0792578132
9657,0.311,-0.0792578132
9658,0.312,-0.0792578132
9659,0.313,-0.0792578132
9660,0.314,-0.0792578132
9661,0.315,-0.0792578132
9662,0.316,-0.0792578132
9663,0.317,-0.0792578132
9664,0.318,-0.0792578132
9665,0.319,-0.0792578132
9666,0.32,-0.0792578132
9667,0.321,-0.0792578132
9668,0.322,-0.0792578132
9669,0.323,-0.0792578132
9670,0.324,-0.0792578132
9671,0.325,-0.0792578132
9672,0.326,-0.0792578132
9673,0.327,-0.0792578132
9674,0.328,-0.0792578132
9675,0.329,-0.0792578132
9676,0.33,-0.0792578132
9677,0.331,-0.0792578132
9678,0.332,-0.0792578132
9679,0.333,-0.0792578132
9680,0.334,-0.0792578132
9681,0.335,-0.0792578132
9682,0.336,-0.0792578132
9683,0.337,-0.0792578132
9684,0.338,-0.0792578132
9685,0.339,-0.0792578132
9686,0.34,-0.0792578132
9687,0.341,-0.0792578132
9688,0.342,-0.0792578132
9689,0.343,-0.0792578132
9690,0.344,-0.0792578132
9691,0.345,-0.0792578132
9692,0.346,-0.0792578132
9693,0.347,-0.0792578132
9694,0.348,-0.0792578132
9695,0.349,-0.0792578132
9696,0.35,-0.0792578132
9697,0.351,-0.0792578132
9698,0.352,-0.0792578132
9699,0.353,-0.0792578132
9700,0.354,-0.0792578132
9701,0.355,-0.0792578132
9702,0.356,-0.0792578132
9703,0.357,-0.0792578132
9704,0.358,-0.0792578132
9705,0.359,-0.0792578132
9706,0.36,-0.0792578132
9707,0.361,-0.0792578132
9708,0.362,-0.0792578132
9709,0.363,-0.0792578132
9710,0.364,-0.0792578132
9711,0.365,-0.0792578132
9712,0.366,-0.0792578132
9713,0.367,-0.0792578132
9714,0.368,-0.0792578132
9715,0.369,-0.0792578132
9716,0.37,-0.0792578132
9717,0.371,-0.0792578132
9718,0.372,-0.0792578132
9719,0.373,-0.0792578132
9720,0.374,-0.0792578132
9721,0.375,-0.0792578132
9722,0.376,-0.0792578132
9723,0.377,-0.0792578132
9724,0.378,-0.0792578132
9725,0.379,-0.0792578132
9726,0.38,-0.0792578132
9727,0.381,-0.0792578132
9728,0.382,-0.0792578132
9729,0.383,-0.0792578132
9730,0.384,-0.0792578132
9731,0.385,-0.0792578132
9732,0.386,-0.0792578132
9733,0.387,-0.0792578132
9734,0.388,-0.0792578132
9735,0.389,-0.0792578132
9736,0.39,-0.0792578132
9737,0.391,-0.0792578132
9738,0.392,-0.0792578132
9739,0.393,-0.0792578132
9740,0.394,-0.0792578132
9741,0.395,-0.0792578132
9742,0.396,-0.0792578132
9743,0.397,-0.0792578132
9744,0.398,-0.0792578132
9745,0.399,-0.0792578132
9746,0.4,-0.0792578132
9747,0.401,-0.0792578132
9748,0.402,-0.0792578132
9749,0.403,-0.0792578132
9750,0.404,-0.0792578132
9751,0.405,-0.0792578132
9752,0.406,-0.0792578132
9753,0.407,-0.0792578132
9754,0.408,-0.0792578132
9755,0.409,-0.0792578132
9756,0.41,-0.0792578132
9757,0.411,-0.0792578132
9758,0.412,-0.0792578132
9759,0.413,-0.0792578132
9760,0.414,-0.0792578132
9761,0.415,-0.0792578132
9762,0.416,-0.0792578132
9763,0.417,-0.0792578132
9764,0.418,-0.0792578132
9765,0.419,-0.0792578132
9766,0.42,-0.0792578132
9767,0.421,-0.0792578132
9768,0.422,-0.0792578132
9769,0.423,-0.0792578132
9770,0.424,-0.0792578132
9771,0.425,-0.0792578132
9772,0.426,-0.0792578132
9773,0.427,-0.0792578132
9774,0.428,-0.0792578132
9775,0.429,-0.0792578132
9776,0.43,-0.0792578132
9777,0.431,-0.0792578132
9778,0.432,-0.0792578132
9779,0.433,-0.0792578132
9780,0.434,-0.0792578132
9781,0.435,-0.0792578132
9782,0.436,-0.0792578132
9783,0.437,-0.0792578132
9784,0.438,-0.0792578132
9785,0.439,-0.0792578132
9786,0.44,-0.0792578132
9787,0.441,-0.0792578132
9788,0.442,-0.0792578132
9789,0.443,-0.0792578132
9790,0.444,-0.0792578132
9791,0.445,-0.0792578132
9792,0.446,-0.0792578132
9793,0.447,-0.0792578132
9794,0.448,-0.0792578132
9795,0.449,-0.0792578132
9796,0.45,-0.0792578132
9797,0.451,-0.0792578132
9798,0.452,-0.0792578132
9799,0.453,-0.0792578132
9800,0.454,-0.0792578132
9801,0.455,-0.0792578132
9802,0.456,-0.0792578132
9803,0.457,-0.0792578132
9804,0.458,-0.0792578132
9805,0.459,-0.0792578132
9806,0.46,-0.0792578132
9807,0.461,-0.0792578132
9808,0.462,-0.0792578132
9809,0.463,-0.0792578132
9810,0.464,-0.0792578132
9811,0.465,-0.0792578132
9812,0.466,-0.0792578132
9813,0.467,-0.0792578132
9814,0.468,-0.0792578132
9815,0.469,-0.0792578132
9816,0.47,-0.0792578132
9817,0.471,-0.0792578132
9818,0.472,-0.0792578132
9819,0.473,-0.0792578132
9820,0.474,-0.0792578132
9821,0.475,-0.0792578132
9822,0.476,-0.0792578132
9823,0.477,-0.0792578132
9824,0.478,-0.0792578132
9825,0.479,-0.0792578132
9826,0.48,-0.0792578132
9827,0.481,-0.0792578132
9828,0.482,-0.0792578132
9829,0.483,-0.0792578132
9830,0.484,-0.0792578132
9831,0.485,-0.0792578132
9832,0.486,-0.0792578132
9833,0.487,-0.0792578132
9834,0.488,-0.0792578132
9835,0.489,-0.0792578132
9836,0.49,-0.0792578132
9837,0.491,-0.0792578132
9838,0.492,-0.0792578132
9839,0.493,-0.0792578132
9840,0.494,-0.0792578132
9841,0.495,-0.0792578132
9842,0.496,-0.0792578132
9843,0.497,-0.0792578132
9844,0.498,-0.0792578132
9845,0.499,-0.0792578132
9846,0.5,-0.0792578132
9847,-0.5,-0.0542578132
9848,-0.4761328125,-0.0542578132
9849,-0.452265625,-0.0542578132
9850,-0.4283984375,-0.0542578132
9851,-0.40453125,-0.0542578132
9852,-0.3806640625,-0.0542578132
9853,-0.356796875,-0.0542578132
9854,-0.3329296875,-0.0542578132
9855,-0.3090625,-0.0542578132
9856,-0.2851953125,-0.0542578132
9857,-0.261328125,-0.0542578132
9858,-0.2374609375,-0.0542578132
9859,-0.21359375,-0.0542578132
9860,-0.1897265625,-0.0542578132
9861,-0.165859375,-0.0542578132
9862,-0.1419921875,-0.0542578132
9863,-0.118125,-0.0542578132
9864,-0.0942578125,-0.0542578132
9865,-0.0692578125,-0.0542578132
9866,-0.052171875,-0.0542578132
9867,-0.04078125,-0.0542578132
9868,-0.0331875,-0.0542578132
9869,-0.028125,-0.0542578132
9870,-0.02475,-0.0542578132
9871,-0.0225,-0.0542578132
9872,-0.021,-0.0542578132
9873,-0.02,-0.0542578132
9874,-0.019,-0.0542578132
9875,-0.018,-0.0542578132
9876,-0.017,-0.0542578132
9877,-0.016,-0.0542578132
9878,-0.015,-0.0542578132
9879,-0.014,-0.0542578132
9880,-0.013,-0.0542578132
9881,-0.012,-0.0542578132
9882,-0.011,-0.0542578132
9883,-0.01,-0.0542578132
9884,-0.009,-0.0542578132
9885,-0.008,-0.0542578132
9886,-0.007,-0.0542578132
9887,-0.006,-0.0542578132
9888,-0.005,-0.0542578132
9889,-0.004,-0.0542578132
9890,-0.003,-0.0542578132
9891,-0.002,-0.0542578132
9892,-0.001,-0.0542578132
9893,0.0,-0.0542578132
9894,0.001,-0.0542578132
9895,0.002,-0.0542578132
9896,0.003,-0.0542578132
9897,0.004,-0.0542578132
9898,0.005,-0.0542578132
9899,0.006,-0.0542578132
9900,0.007,-0.0542578132
9901,0.008,-0.0542578132
9902,0.009,-0.0542578132
9903,0.01,-0.0542578132
9904,0.011,-0.0542578132
9905,0.012,-0.0542578132
9906,0.013,-0.0542578132
9907,0.014,-0.0542578132
9908,0.015,-0.0542578132
9909,0.016,-0.0542578132
9910,0.017,-0.0542578132
9911,0.018,-0.0542578132
9912,0.019,-0.0542578132
9913,0.02,-0.0542578132
9914,0.021,-0.0542578132
9915,0.022,-0.0542578132
9916,0.023,-0.0542578132
9917,0.024,-0.0542578132
9918,0.025,-0.0542578132
9919,0.026,-0.0542578132
9920,0.027,-0.0542578132
9921,0.028,-0.0542578132
9922,0.029,-0.0542578132
9923,0.03,-0.0542578132
9924,0.031,-0.0542578132
9925,0.032,-0.0542578132
9926,0.033,-0.0542578132
9927,0.034,-0.0542578132
9928,0.035,-0.0542578132
9929,0.036,-0.0542578132
9930,0.037,-0.0542578132
9931,0.038,-0.0542578132
9932,0.039,-0.0542578132
9933,0.04,-0.0542578132
9934,0.041,-0.0542578132
9935,0.042,-0.0542578132
9936,0.043,-0.0542578132
9937,0.044,-0.0542578132
9938,0.045,-0.0542578132
9939,0.046,-0.0542578132
9940,0.047,-0.0542578132
9941,0.048,-0.0542578132
9942,0.049,-0.0542578132
9943,0.05,-0.0542578132
9944,0.051,-0.0542578132
9945,0.052,-0.0542578132
