node,x,y,d_F1,d_D3A5,d_D3A5_minus_d_F1,active_lower_bound,residual_Kd_minus_f
1606,0.32499999999999996,-0.2625,0.012021451824941584,0.012021451824941584,0.0,True,7.384464971324442e-10
1607,0.3375,-0.2625,0.01197271814737768,0.01197271814737768,0.0,True,1.0587911840678754e-22
1608,0.35,-0.2625,0.011934594197853282,0.011934594197853282,0.0,True,-4.235164736271502e-22
1609,0.36250000000000004,-0.2625,0.011896610709514331,0.011896610709514331,0.0,True,-1.5881867761018131e-22
1610,0.375,-0.2625,0.011861984041984365,0.011861984041984365,0.0,True,2.117582368135751e-22
1611,0.38749999999999996,-0.2625,0.011829459056511152,0.011829459056511152,0.0,True,-3.1763735522036263e-22
1612,0.4,-0.2625,0.011808884399364191,0.011808884399364191,0.0,True,-5.293955920339377e-23
1613,0.4125,-0.2625,0.011797045844985105,0.011797045844985105,0.0,True,-2.117582368135751e-22
1614,0.42500000000000004,-0.2625,0.011850756285661254,0.011850756285661254,0.0,True,7.542048582367806e-09
1615,0.4375,-0.2625,0.011779890656332477,0.011779890656332477,0.0,True,-5.293955920339377e-23
1616,0.44999999999999996,-0.2625,0.011780129185780348,0.011780129185780348,0.0,True,4.235164736271502e-22
1617,0.4625,-0.2625,0.01176670976793123,0.01176670976793123,0.0,True,5.293955920339377e-23
1618,0.475,-0.2625,0.01178816409334979,0.01178816409334979,0.0,True,1.0587911840678754e-22
1619,0.48750000000000004,-0.2625,0.01177507891031287,0.01177507891031287,0.0,True,-1.5881867761018131e-22
1620,0.5,-0.2625,0.011781671997212802,0.011781671997212802,0.0,True,1.0587911840678754e-22
1621,-0.5,-0.25,0.0002062809076734636,0.0002062809076734636,0.0,True,-1.6543612251060553e-24
1622,-0.4875,-0.25,0.00020282749319848443,0.00020282749319848443,0.0,True,1.6543612251060553e-23
1623,-0.475,-0.25,0.00019770912483176847,0.00019770912483176847,0.0,True,1.3762993976554034e-09
1624,-0.4625,-0.25,0.0001626461538079275,0.0001626461538079275,0.0,True,-4.1359030627651384e-24
1625,-0.45,-0.25,0.00014647411470489012,0.00014647411470489012,0.0,True,4.0644361552990366e-10
1626,-0.4375,-0.25,0.00012462462313069065,0.00012462462313069065,0.0,True,4.549493369041652e-24
1627,-0.425,-0.25,0.00011066870643659224,0.00011066870643659224,0.0,True,-4.1359030627651384e-25
1628,-0.4125,-0.25,0.00010101568796502881,0.00010101568796502881,0.0,True,2.895132143935597e-24
1629,-0.4,-0.25,9.410893253667226e-05,9.410893253667226e-05,0.0,True,7.686410693900605e-10
1630,-0.3875,-0.25,7.38342468457555e-05,7.38342468457555e-05,0.0,True,-6.277997669591801e-14
1631,-0.375,-0.25,6.310180144515687e-05,6.310180144515687e-05,0.0,True,6.203854594147708e-25
1632,-0.3625,-0.25,5.7480085330913924e-05,5.7480085330913924e-05,0.0,True,6.129568421636827e-11
1633,-0.35,-0.25,5.1054277058672855e-05,5.1054277058672855e-05,0.0,True,0.0
1634,-0.3375,-0.25,4.6021475777748306e-05,4.6021475777748306e-05,0.0,True,-1.0339757656912846e-24
1635,-0.325,-0.25,4.51907613593884e-05,4.51907613593884e-05,0.0,True,-4.1359030627651384e-25
1636,-0.3125,-0.25,4.7702898317344256e-05,4.7702898317344256e-05,0.0,True,8.271806125530277e-25
1637,-0.3,-0.25,5.481105496929156e-05,5.481105496929156e-05,0.0,True,1.3548347401215765e-10
1638,-0.2875,-0.25,6.629206912704902e-05,6.629206912704902e-05,0.0,True,1.4475660719677984e-24
1639,-0.275,-0.25,8.695622263118875e-05,8.695622263118875e-05,0.0,True,6.650761077683376e-11
1640,-0.2625,-0.25,0.00011847788009715958,0.00011847788009715958,0.0,True,4.1359030627651384e-25
1641,-0.25,-0.25,0.00015631607218262954,0.00015631607218262954,0.0,True,0.0
1642,-0.2375,-0.25,0.00021294402331366308,0.00021294402331366308,0.0,True,8.271806125530277e-24
1643,-0.22499999999999998,-0.25,0.00028439998931061765,0.00028439998931061765,0.0,True,1.4889251025954498e-23
1644,-0.21250000000000002,-0.25,0.00039236474636654043,0.00039236474636654043,0.0,True,-3.308722450212111e-24
1645,-0.2,-0.25,0.0005471159474253115,0.0005471159474253115,0.0,True,0.0
1646,-0.1875,-0.25,0.0007251574852156029,0.0007251574852156029,0.0,True,2.572622035431601e-09
1647,-0.175,-0.25,0.0008410134553037743,0.0008410134553037743,0.0,True,-4.632211430296955e-23
1648,-0.16249999999999998,-0.25,0.0010225545590483265,0.0010225545590483265,0.0,True,3.3087224502121107e-23
1649,-0.15000000000000002,-0.25,0.0013151693801866007,0.0013151693801866007,0.0,True,-1.9852334701272664e-23
1650,-0.1375,-0.25,0.0016547006510307782,0.0016547006510307782,0.0,True,5.786262676334031e-09
1651,-0.125,-0.25,0.0019027467757608582,0.0019027467757608582,0.0,True,-6.617444900424222e-24
1652,-0.11249999999999999,-0.25,0.002307595192541985,0.002307595192541985,0.0,True,-1.257314531080602e-22
1653,-0.09999999999999998,-0.25,0.0033301961378574083,0.0033301961378574083,0.0,True,5.670002528658458e-08
1654,-0.08750000000000002,-0.25,0.003342552033388933,0.003342552033388933,0.0,True,-2.6469779601696886e-23
1655,-0.07500000000000001,-0.25,0.0037776301647079666,0.0037776301647079666,0.0,True,1.3234889800848443e-23
1656,-0.0625,-0.25,0.004729320223414435,0.004729320223414435,0.0,True,4.2797218691233075e-08
1657,-0.04999999999999999,-0.25,0.004949369725941475,0.004949369725941475,0.0,True,2.117582368135751e-22
1658,-0.03749999999999998,-0.25,0.005609689368050208,0.005609689368050208,0.0,True,7.280313901760004e-09
1659,-0.025000000000000022,-0.25,0.006180091741751245,0.006180091741751245,0.0,True,0.0
1660,-0.012500000000000011,-0.25,0.006863307867007708,0.006863307867007708,0.0,True,1.5881867761018131e-22
1661,0.0,-0.25,0.0076181587424465225,0.0076181587424465225,0.0,True,-5.293955920339377e-23
1662,0.012499999999999956,-0.25,0.008256186532053454,0.008256186532053454,0.0,True,0.0
1663,0.025000000000000022,-0.25,0.008801394100060835,0.008801394100060835,0.0,True,-4.764560328305439e-22
1664,0.03749999999999998,-0.25,0.00936615747577795,0.00936615747577795,0.0,True,2.7514005452758627e-09
1665,0.050000000000000044,-0.25,0.009907722762245243,0.009907722762245243,0.0,True,4.894329075005528e-09
1666,0.0625,-0.25,0.010415597153350529,0.010415597153350529,0.0,True,6.3467610266702655e-09
1667,0.07499999999999996,-0.25,0.010815856742212582,0.010815856742212582,0.0,True,1.815894238551246e-09
1668,0.08750000000000002,-0.25,0.011176566589775318,0.011176566589775318,0.0,True,3.21097696488311e-09
1669,0.09999999999999998,-0.25,0.011470255357332941,0.011470255357332941,0.0,True,1.5881867761018131e-22
1670,0.11250000000000004,-0.25,0.011709255058379548,0.011709255058379548,0.0,True,-4.235164736271502e-22
1671,0.125,-0.25,0.011924235284808002,0.011924235284808002,0.0,True,5.293955920339377e-23
1672,0.13749999999999996,-0.25,0.012073150830956274,0.012073150830956274,0.0,True,5.293955920339377e-23
1673,0.15000000000000002,-0.25,0.012208082908562689,0.012208082908562689,0.0,True,-5.293955920339377e-23
1674,0.16249999999999998,-0.25,0.012286492991779242,0.012286492991779242,0.0,True,2.117582368135751e-22
1675,0.17500000000000004,-0.25,0.012333534101078014,0.012333534101078014,0.0,True,-6.88214269644119e-22
1676,0.1875,-0.25,0.012372018862671478,0.012372018862671478,0.0,True,6.782949178758007e-10
1677,0.19999999999999996,-0.25,0.012370613590717327,0.012370613590717327,0.0,True,-4.764560328305439e-22
1678,0.21250000000000002,-0.25,0.012357590101968383,0.012357590101968383,0.0,True,0.0
1679,0.22499999999999998,-0.25,0.012332524614578831,0.012332524614578831,0.0,True,5.293955920339377e-23
1680,0.23750000000000004,-0.25,0.012298661394370986,0.012298661394370986,0.0,True,5.293955920339377e-23
1681,0.25,-0.25,0.01225626273803824,0.01225626273803824,0.0,True,-3.705769144237564e-22
1682,0.26249999999999996,-0.25,0.012215542960628382,0.012215542960628382,0.0,True,5.344060618382892e-10
1683,0.275,-0.25,0.012162946401310942,0.012162946401310942,0.0,True,-1.5881867761018131e-22
1684,0.2875,-0.25,0.012118845095308143,0.012118845095308143,0.0,True,6.731618560433104e-10
1685,0.30000000000000004,-0.25,0.012056319632937556,0.012056319632937556,0.0,True,2.117582368135751e-22
1686,0.3125,-0.25,0.01200501252529264,0.01200501252529264,0.0,True,1.0587911840678754e-22
1687,0.32499999999999996,-0.25,0.011952139877489727,0.011952139877489727,0.0,True,0.0
1688,0.3375,-0.25,0.011905494901632029,0.011905494901632029,0.0,True,5.293955920339377e-23
1689,0.35,-0.25,0.01187019441658268,0.01187019441658268,0.0,True,2.118256655400473e-09
1690,0.36250000000000004,-0.25,0.011813575078528007,0.011813575078528007,0.0,True,7.367122618652412e-10
1691,0.375,-0.25,0.011759875954168462,0.011759875954168462,0.0,True,3.1763735522036263e-22
1692,0.38749999999999996,-0.25,0.011718989238250141,0.011718989238250141,0.0,True,1.5881867761018131e-22
1693,0.4,-0.25,0.01168234147496518,0.01168234147496518,0.0,True,1.5881867761018131e-22
1694,0.4125,-0.25,0.011654684394639575,0.011654684394639575,0.0,True,-5.293955920339377e-23
1695,0.42500000000000004,-0.25,0.011628404111318541,0.011628404111318541,0.0,True,-1.5881867761018131e-22
1696,0.4375,-0.25,0.011610393188148146,0.011610393188148146,0.0,True,-3.705769144237564e-22
1697,0.44999999999999996,-0.25,0.011598172367750272,0.011598172367750272,0.0,True,5.293955920339377e-23
1698,0.4625,-0.25,0.011586696605912763,0.011586696605912763,0.0,True,2.6469779601696886e-22
1699,0.475,-0.25,0.011585047824537772,0.011585047824537772,0.0,True,-2.117582368135751e-22
1700,0.48750000000000004,-0.25,0.01156799061692086,0.01156799061692086,0.0,True,-1.3234889800848443e-21
1701,0.5,-0.25,0.011565195577501186,0.011565195577501186,0.0,True,-7.940933880509066e-23
1702,-0.5,-0.2375,0.00018635816893302644,0.00018635816893302644,0.0,True,-3.308722450212111e-24
1703,-0.4875,-0.2375,0.00018293212822163767,0.00018293212822163767,0.0,True,8.271806125530277e-25
1704,-0.475,-0.2375,0.00016925814565239467,0.00016925814565239467,0.0,True,5.790264287871194e-24
1705,-0.4625,-0.2375,0.00015098964442675645,0.00015098964442675645,0.0,True,-9.926167350636332e-24
1706,-0.45,-0.2375,0.00013451118925280795,0.00013451118925280795,0.0,True,8.271806125530277e-25
1707,-0.4375,-0.2375,0.00012092320891917492,0.00012092320891917492,0.0,True,1.6543612251060553e-24
1708,-0.425,-0.2375,0.00010845349803527048,0.00010845349803527048,0.0,True,-1.6543612251060553e-24
1709,-0.4125,-0.2375,9.723527354332583e-05,9.723527354332583e-05,0.0,True,0.0
1710,-0.4,-0.2375,8.821409994147693e-05,8.821409994147693e-05,0.0,True,2.64205813920272e-10
1711,-0.3875,-0.2375,7.592744318653865e-05,7.592744318653865e-05,0.0,True,-2.0679515313825692e-24
1712,-0.375,-0.2375,6.709156005240373e-05,6.709156005240373e-05,0.0,True,2.0679515313825692e-25
1713,-0.3625,-0.2375,6.13513198717348e-05,6.13513198717348e-05,0.0,True,-2.0679515313825692e-25
1714,-0.35,-0.2375,5.6090134125062456e-05,5.6090134125062456e-05,0.0,True,-7.760549917045935e-14
1715,-0.3375,-0.2375,5.07368545325776e-05,5.07368545325776e-05,0.0,True,-2.896276658472842e-13
1716,-0.325,-0.2375,4.867728360999108e-05,4.867728360999108e-05,0.0,True,1.0339757656912846e-24
1717,-0.3125,-0.2375,5.207593553611671e-05,5.207593553611671e-05,0.0,True,2.6119701895920315e-10
1718,-0.3,-0.2375,5.701072443596041e-05,5.701072443596041e-05,0.0,True,3.5917163368543884e-10
1719,-0.2875,-0.2375,6.178793342571107e-05,6.178793342571107e-05,0.0,True,4.1359030627651384e-25
1720,-0.275,-0.2375,7.661352872474398e-05,7.661352872474398e-05,0.0,True,-4.1359030627651384e-25
1721,-0.2625,-0.2375,0.00010705510087234048,0.00010705510087234048,0.0,True,-4.1359030627651384e-25
1722,-0.25,-0.2375,0.0001703241882527508,0.0001703241882527508,0.0,True,2.9595566960713498e-09
1723,-0.2375,-0.2375,0.00019039648643600274,0.00019039648643600274,0.0,True,1.1580528575742387e-23
1724,-0.22499999999999998,-0.2375,0.0002475851270896292,0.0002475851270896292,0.0,True,-2.812414082680294e-23
1725,-0.21250000000000002,-0.2375,0.0003486436944649134,0.0003486436944649134,0.0,True,4.1359030627651384e-24
1726,-0.2,-0.2375,0.0005987169602386599,0.0005987169602386599,0.0,True,1.0359173654977768e-08
1727,-0.1875,-0.2375,0.0007313045567430823,0.0007313045567430823,0.0,True,8.284476014812998e-09
1728,-0.175,-0.2375,0.0007839904524832858,0.0007839904524832858,0.0,True,-4.632211430296955e-23
1729,-0.16249999999999998,-0.2375,0.0009377063162639414,0.0009377063162639414,0.0,True,2.6469779601696886e-23
1730,-0.15000000000000002,-0.2375,0.0012543385728650718,0.0012543385728650718,0.0,True,6.617444900424222e-24
1731,-0.1375,-0.2375,0.0018085387653855312,0.0018085387653855312,0.0,True,2.3743177404892955e-08
1732,-0.125,-0.2375,0.001940737640652757,0.001940737640652757,0.0,True,0.0
1733,-0.11249999999999999,-0.2375,0.0023286506154957818,0.0023286506154957818,0.0,True,-6.617444900424222e-24
1734,-0.09999999999999998,-0.2375,0.0028318471821974877,0.0028318471821974877,0.0,True,-1.0587911840678754e-22
1735,-0.08750000000000002,-0.2375,0.003340799288872785,0.003340799288872785,0.0,True,0.0
1736,-0.07500000000000001,-0.2375,0.003823282524930909,0.003823282524930909,0.0,True,3.970466940254533e-23
1737,-0.0625,-0.2375,0.004440140390114445,0.004440140390114445,0.0,True,7.940933880509066e-23
1738,-0.04999999999999999,-0.2375,0.005061714862005948,0.005061714862005948,0.0,True,-2.9116757561866574e-22
1739,-0.03749999999999998,-0.2375,0.005676687892206917,0.005676687892206917,0.0,True,0.0
1740,-0.025000000000000022,-0.2375,0.006379117801462103,0.006379117801462103,0.0,True,1.9837385629510957e-10
1741,-0.012500000000000011,-0.2375,0.0070703537460731925,0.0070703537460731925,0.0,True,-5.558653716356346e-22
1742,0.0,-0.2375,0.00828218096731402,0.00828218096731402,0.0,True,5.042438585800639e-08
1743,0.012499999999999956,-0.2375,0.008517008762109857,0.008517008762109857,0.0,True,2.6469779601696886e-22
1744,0.025000000000000022,-0.2375,0.00909460248197155,0.00909460248197155,0.0,True,5.293955920339377e-23
1745,0.03749999999999998,-0.2375,0.009658625089992245,0.009658625089992245,0.0,True,-3.705769144237564e-22
1746,0.050000000000000044,-0.2375,0.010204664331353086,0.010204664331353086,0.0,True,1.5881867761018131e-22
1747,0.0625,-0.2375,0.010687736524699041,0.010687736524699041,0.0,True,3.1763735522036263e-22
1748,0.07499999999999996,-0.2375,0.011103483385058496,0.011103483385058496,0.0,True,-9.529120656610879e-22
1749,0.08750000000000002,-0.2375,0.011482418267277708,0.011482418267277708,0.0,True,3.3465241905002813e-09
1750,0.09999999999999998,-0.2375,0.011740565648071695,0.011740565648071695,0.0,True,1.5881867761018131e-22
1751,0.11250000000000004,-0.2375,0.012109940358234988,0.012109940358234988,0.0,True,1.576834754741275e-08
1752,0.125,-0.2375,0.012179433614433511,0.012179433614433511,0.0,True,-1.0587911840678754e-22
1753,0.13749999999999996,-0.2375,0.01243088747649319,0.01243088747649319,0.0,True,1.5718401007414616e-08
1754,0.15000000000000002,-0.2375,0.01239602913831654,0.01239602913831654,0.0,True,-2.6469779601696886e-22
1755,0.16249999999999998,-0.2375,0.01243516538176577,0.01243516538176577,0.0,True,-1.0587911840678754e-22
1756,0.17500000000000004,-0.2375,0.012465039600191621,0.012465039600191621,0.0,True,4.4901497623554543e-10
1757,0.1875,-0.2375,0.012457183070511753,0.012457183070511753,0.0,True,4.235164736271502e-22
1758,0.19999999999999996,-0.2375,0.012444555916178183,0.012444555916178183,0.0,True,2.765549670622737e-10
1759,0.21250000000000002,-0.2375,0.012410984038437337,0.012410984038437337,0.0,True,3.3314553450624834e-10
1760,0.22499999999999998,-0.2375,0.012363207808483496,0.012363207808483496,0.0,True,1.5881867761018131e-22
1761,0.23750000000000004,-0.2375,0.012311007429182438,0.012311007429182438,0.0,True,4.764560328305439e-22
1762,0.25,-0.2375,0.01225163833098196,0.01225163833098196,0.0,True,2.117582368135751e-22
1763,0.26249999999999996,-0.2375,0.012201084274205048,0.012201084274205048,0.0,True,9.17149448929757e-10
1764,0.275,-0.2375,0.01213180274391101,0.01213180274391101,0.0,True,-5.293955920339377e-23
1765,0.2875,-0.2375,0.012075576089226402,0.012075576089226402,0.0,True,9.810536606718892e-10
1766,0.30000000000000004,-0.2375,0.012003199296255592,0.012003199296255592,0.0,True,1.5881867761018131e-22
1767,0.3125,-0.2375,0.011942962654672566,0.011942962654672566,0.0,True,-6.352747104407253e-22
1768,0.32499999999999996,-0.2375,0.011909293058631537,0.011909293058631537,0.0,True,3.308408590460146e-09
1769,0.3375,-0.2375,0.0118279112300825,0.0118279112300825,0.0,True,0.0
1770,0.35,-0.2375,0.011765818838976145,0.011765818838976145,0.0,True,1.5881867761018131e-22
1771,0.36250000000000004,-0.2375,0.011711625720680175,0.011711625720680175,0.0,True,-2.6469779601696886e-22
1772,0.375,-0.2375,0.011649552055900703,0.011649552055900703,0.0,True,-3.1763735522036263e-22
1773,0.38749999999999996,-0.2375,0.011608700313996472,0.011608700313996472,0.0,True,2.6469779601696886e-22
1774,0.4,-0.2375,0.011561730563329787,0.011561730563329787,0.0,True,4.764560328305439e-22
1775,0.4125,-0.2375,0.01151780864435646,0.01151780864435646,0.0,True,-1.5881867761018131e-22
1776,0.42500000000000004,-0.2375,0.011478734516252307,0.011478734516252307,0.0,True,-1.5881867761018131e-22
1777,0.4375,-0.2375,0.011487567209821942,0.011487567209821942,0.0,True,4.4237444365826565e-09
1778,0.44999999999999996,-0.2375,0.011437382240832605,0.011437382240832605,0.0,True,1.442395553664407e-09
1779,0.4625,-0.2375,0.011516344052487202,0.011516344052487202,0.0,True,1.4392094095067257e-08
1780,0.475,-0.2375,0.011392629695829645,0.011392629695829645,0.0,True,1.460749534173101e-09
1781,0.48750000000000004,-0.2375,0.011389283477384646,0.011389283477384646,0.0,True,4.964454256314946e-09
1782,0.5,-0.2375,0.011337748035655787,0.011337748035655787,0.0,True,1.852884572118782e-22
1783,-0.5,-0.22499999999999998,0.00016813200795085076,0.00016813200795085076,0.0,True,-2.895132143935597e-24
1784,-0.4875,-0.22499999999999998,0.0001670088676355331,0.0001670088676355331,0.0,True,7.204463780558422e-11
1785,-0.475,-0.22499999999999998,0.0001600328764178064,0.0001600328764178064,0.0,True,4.3998349259327326e-10
1786,-0.4625,-0.22499999999999998,0.00014051723146992113,0.00014051723146992113,0.0,True,-2.481541837659083e-24
1787,-0.45,-0.22499999999999998,0.00012898753455809907,0.00012898753455809907,0.0,True,2.1164854866634388e-10
1788,-0.4375,-0.22499999999999998,0.00012229064015934434,0.00012229064015934434,0.0,True,6.998527707934709e-10
1789,-0.425,-0.22499999999999998,0.00010491010366722367,0.00010491010366722367,0.0,True,1.6543612251060553e-24
1790,-0.4125,-0.22499999999999998,9.282578176152336e-05,9.282578176152336e-05,0.0,True,-8.271806125530277e-25
1791,-0.4,-0.22499999999999998,8.509237743022528e-05,8.509237743022528e-05,0.0,True,6.2038545941477076e-24
1792,-0.3875,-0.22499999999999998,7.927008595181036e-05,7.927008595181036e-05,0.0,True,1.724136111717741e-11
1793,-0.375,-0.22499999999999998,7.235402771287196e-05,7.235402771287196e-05,0.0,True,-4.1359030627651384e-25
1794,-0.3625,-0.22499999999999998,6.700579081281478e-05,6.700579081281478e-05,0.0,True,0.0
1795,-0.35,-0.22499999999999998,6.41088105304902e-05,6.41088105304902e-05,0.0,True,1.9690187637338616e-10
1796,-0.3375,-0.22499999999999998,5.843175675558151e-05,5.843175675558151e-05,0.0,True,1.2769278969633023e-10
1797,-0.325,-0.22499999999999998,5.3114588538530255e-05,5.3114588538530255e-05,0.0,True,-6.203854594147708e-25
1798,-0.3125,-0.22499999999999998,5.216637365039142e-05,5.216637365039142e-05,0.0,True,1.8611563782443123e-24
1799,-0.3,-0.22499999999999998,5.462463754127439e-05,5.462463754127439e-05,0.0,True,2.0679515313825692e-24
1800,-0.2875,-0.22499999999999998,6.163803385446096e-05,6.163803385446096e-05,0.0,True,2.2298174318776433e-10
1801,-0.275,-0.22499999999999998,7.071363129607418e-05,7.071363129607418e-05,0.0,True,-2.481541837659083e-24
1802,-0.2625,-0.22499999999999998,9.502830777751676e-05,9.502830777751676e-05,0.0,True,6.617444900424222e-24
1803,-0.25,-0.22499999999999998,0.000135997818023776,0.000135997818023776,0.0,True,5.867513240935923e-11
1804,-0.2375,-0.22499999999999998,0.00018888888473446224,0.00018888888473446224,0.0,True,1.329252879878721e-09
1805,-0.22499999999999998,-0.22499999999999998,0.0002302442733746498,0.0002302442733746498,0.0,True,-8.271806125530277e-25
1806,-0.21250000000000002,-0.22499999999999998,0.00031500134434533206,0.00031500134434533206,0.0,True,2.481541837659083e-24
1807,-0.2,-0.22499999999999998,0.0004545230918945582,0.0004545230918945582,0.0,True,-2.481541837659083e-23
1808,-0.1875,-0.22499999999999998,0.0006621087378530196,0.0006621087378530196,0.0,True,8.268046831103798e-09
1809,-0.175,-0.22499999999999998,0.0007124474175347398,0.0007124474175347398,0.0,True,1.9852334701272664e-23
1810,-0.16249999999999998,-0.22499999999999998,0.0008698085549324564,0.0008698085549324564,0.0,True,-3.308722450212111e-24
1811,-0.15000000000000002,-0.22499999999999998,0.001166766194574123,0.001166766194574123,0.0,True,9.926167350636332e-24
1812,-0.1375,-0.22499999999999998,0.0016679877694515146,0.0016679877694515146,0.0,True,1.4032649270885783e-08
1813,-0.125,-0.22499999999999998,0.0019619180632202936,0.0019619180632202936,0.0,True,5.9358974099885746e-09
1814,-0.11249999999999999,-0.22499999999999998,0.0022496979078278205,0.0022496979078278205,0.0,True,4.632211430296955e-23
1815,-0.09999999999999998,-0.22499999999999998,0.0027339388393484124,0.0027339388393484124,0.0,True,9.26442286059391e-23
1816,-0.08750000000000002,-0.22499999999999998,0.003514990524887145,0.003514990524887145,0.0,True,2.752903334373916e-08
1817,-0.07500000000000001,-0.22499999999999998,0.003838082647272332,0.003838082647272332,0.0,True,6.617444900424221e-23
1818,-0.0625,-0.22499999999999998,0.004481046967341854,0.004481046967341854,0.0,True,-2.6469779601696886e-23
1819,-0.04999999999999999,-0.22499999999999998,0.005281509374319276,0.005281509374319276,0.0,True,1.57153835884553e-08
1820,-0.03749999999999998,-0.22499999999999998,0.005848375613825139,0.005848375613825139,0.0,True,1.8548731511225114e-09
1821,-0.025000000000000022,-0.22499999999999998,0.006737331229762347,0.006737331229762347,0.0,True,1.8210483399516438e-08
1822,-0.012500000000000011,-0.22499999999999998,0.007344760593335041,0.007344760593335041,0.0,True,7.940933880509066e-23
1823,0.0,-0.22499999999999998,0.00817297855007196,0.00817297855007196,0.0,True,7.029638006606342e-09
1824,0.012499999999999956,-0.22499999999999998,0.008821536751577638,0.008821536751577638,0.0,True,0.0
1825,0.025000000000000022,-0.22499999999999998,0.009557604644898451,0.009557604644898451,0.0,True,1.23965698788839e-08
1826,0.03749999999999998,-0.22499999999999998,0.010046408963634734,0.010046408963634734,0.0,True,-5.293955920339377e-23
1827,0.050000000000000044,-0.22499999999999998,0.010761390473828186,0.010761390473828186,0.0,True,1.9292836353137856e-08
1828,0.0625,-0.22499999999999998,0.011076083118005843,0.011076083118005843,0.0,True,4.235164736271502e-22
1829,0.07499999999999996,-0.22499999999999998,0.011454715554224181,0.011454715554224181,0.0,True,-4.235164736271502e-22
1830,0.08750000000000002,-0.22499999999999998,0.011771830123818147,0.011771830123818147,0.0,True,9.529120656610879e-22
1831,0.09999999999999998,-0.22499999999999998,0.0120980104525861,0.0120980104525861,0.0,True,3.90955646110776e-09
1832,0.11250000000000004,-0.22499999999999998,0.012281592521692856,0.012281592521692856,0.0,True,6.352747104407253e-22
1833,0.125,-0.22499999999999998,0.012446598908936114,0.012446598908936114,0.0,True,-5.293955920339377e-23
1834,0.13749999999999996,-0.22499999999999998,0.012520838281740658,0.012520838281740658,0.0,True,-7.411538288475128e-22
1835,0.15000000000000002,-0.22499999999999998,0.012571429128949232,0.012571429128949232,0.0,True,5.293955920339377e-23
1836,0.16249999999999998,-0.22499999999999998,0.01259521753731685,0.01259521753731685,0.0,True,4.223293259262387e-10
1837,0.17500000000000004,-0.22499999999999998,0.012573933821766518,0.012573933821766518,0.0,True,-3.1763735522036263e-22
1838,0.1875,-0.22499999999999998,0.012547105707892648,0.012547105707892648,0.0,True,1.0587911840678754e-22
1839,0.19999999999999996,-0.22499999999999998,0.01250055183993364,0.01250055183993364,0.0,True,6.352747104407253e-22
1840,0.21250000000000002,-0.22499999999999998,0.012443677228321596,0.012443677228321596,0.0,True,3.1763735522036263e-22
1841,0.22499999999999998,-0.22499999999999998,0.01237554861052393,0.01237554861052393,0.0,True,-5.293955920339377e-22
1842,0.23750000000000004,-0.22499999999999998,0.012308070772729697,0.012308070772729697,0.0,True,2.117582368135751e-22
1843,0.25,-0.22499999999999998,0.012234026809860965,0.012234026809860965,0.0,True,-1.0587911840678754e-22
1844,0.26249999999999996,-0.22499999999999998,0.012162134220894452,0.012162134220894452,0.0,True,3.1763735522036263e-22
1845,0.275,-0.22499999999999998,0.012086379027567654,0.012086379027567654,0.0,True,-4.235164736271502e-22
1846,0.2875,-0.22499999999999998,0.012024875231598267,0.012024875231598267,0.0,True,1.5224212334646974e-09
1847,0.30000000000000004,-0.22499999999999998,0.011940102474657339,0.011940102474657339,0.0,True,-8.470329472543003e-22
1848,0.3125,-0.22499999999999998,0.011869958068643972,0.011869958068643972,0.0,True,4.235164736271502e-22
1849,0.32499999999999996,-0.22499999999999998,0.011798966701666278,0.011798966701666278,0.0,True,-1.0587911840678754e-22
1850,0.3375,-0.22499999999999998,0.011737466584133837,0.011737466584133837,0.0,True,3.705769144237564e-22
1851,0.35,-0.22499999999999998,0.011715155060076634,0.011715155060076634,0.0,True,5.593087746994929e-09
1852,0.36250000000000004,-0.22499999999999998,0.011616580853923596,0.011616580853923596,0.0,True,1.4068961525667015e-09
1853,0.375,-0.22499999999999998,0.011537403238979088,0.011537403238979088,0.0,True,-6.352747104407253e-22
1854,0.38749999999999996,-0.22499999999999998,0.011504898074001004,0.011504898074001004,0.0,True,1.707489540185869e-09
1855,0.4,-0.22499999999999998,0.011516304148132796,0.011516304148132796,0.0,True,9.574621348930597e-09
1856,0.4125,-0.22499999999999998,0.011374063040842316,0.011374063040842316,0.0,True,-2.6469779601696886e-22
1857,0.42500000000000004,-0.22499999999999998,0.011316730030935685,0.011316730030935685,0.0,True,7.411538288475128e-22
1858,0.4375,-0.22499999999999998,0.011262050587574922,0.011262050587574922,0.0,True,-3.705769144237564e-22
1859,0.44999999999999996,-0.22499999999999998,0.011222649137854425,0.011222649137854425,0.0,True,5.823351512373315e-22
1860,0.4625,-0.22499999999999998,0.011165336558517015,0.011165336558517015,0.0,True,-2.117582368135751e-22
1861,0.475,-0.22499999999999998,0.011133229014589685,0.011133229014589685,0.0,True,-5.293955920339377e-22
1862,0.48750000000000004,-0.22499999999999998,0.011109910318479257,0.011109910318479257,0.0,True,1.0587911840678754e-22
1863,0.5,-0.22499999999999998,0.011111782633171387,0.011111782633171387,0.0,True,1.0587911840678754e-22
1864,-0.5,-0.21250000000000002,0.00014925771700302057,0.00014925771700302057,0.0,True,-3.7223127564886245e-24
1865,-0.4875,-0.21250000000000002,0.00014881185703593592,0.00014881185703593592,0.0,True,9.728805996104044e-11
1866,-0.475,-0.21250000000000002,0.00014661496402800027,0.00014661496402800027,0.0,True,7.264791958524526e-10
