step,frame,step_time,u1,rf1,d_max
Step-1,390,0.38999998569488525,0.0038999998942017555,0.1775800883769989,0.0737968236207962
Step-1,400,0.4000000059604645,0.004000000189989805,0.18198207020759583,0.07793483883142471
Step-1,410,0.4099999964237213,0.004100000020116568,0.1863720864057541,0.08221409469842911
Step-1,420,0.41999998688697815,0.00419999985024333,0.19074979424476624,0.08663829416036606
Step-1,430,0.4300000071525574,0.00430000014603138,0.19511477649211884,0.09121137112379074
Step-1,440,0.4399999976158142,0.004399999976158142,0.19946667551994324,0.09593755006790161
Step-1,450,0.44999998807907104,0.0044999998062849045,0.203805074095726,0.1008213460445404
Step-1,460,0.46000000834465027,0.004600000102072954,0.20812956988811493,0.10586759448051453
Step-1,470,0.4699999988079071,0.004699999932199717,0.21243974566459656,0.11108147352933884
Step-1,480,0.47999998927116394,0.004800000227987766,0.21673515439033508,0.11646856367588043
Step-1,490,0.49000000953674316,0.004900000058114529,0.2210153490304947,0.12203487008810043
Step-1,500,0.5,0.004999999888241291,0.22527985274791718,0.12778684496879578
Step-2,100,0.009999999776482582,0.005249999929219484,0.23586927354335785,0.14302700757980347
Step-2,200,0.019999999552965164,0.005499999970197678,0.24634943902492523,0.15959839522838593
Step-2,300,0.029999999329447746,0.005750000011175871,0.25671109557151794,0.17765717208385468
Step-2,400,0.03999999910593033,0.006000000052154064,0.2669435739517212,0.1973986029624939
Step-2,500,0.05000000074505806,0.0062500000931322575,0.27703428268432617,0.21907265484333038
Step-2,600,0.05999999865889549,0.006500000134110451,0.28696784377098083,0.24300694465637207
Step-2,700,0.07000000029802322,0.006750000175088644,0.29672473669052124,0.26964396238327026
Step-2,800,0.07999999821186066,0.007000000216066837,0.3062790334224701,0.2996043562889099
Step-2,900,0.09000000357627869,0.007249999791383743,0.3155941367149353,0.33380284905433655
Step-2,1000,0.10000000149011612,0.007499999832361937,0.3246140480041504,0.37368035316467285
Step-2,1100,0.10999999940395355,0.00774999987334013,0.33324316143989563,0.4217415153980255
Step-2,1200,0.11999999731779099,0.00800000037997961,0.34128403663635254,0.4829653203487396
Step-2,1300,0.12999999523162842,0.008249999955296516,0.3482015132904053,0.5693462491035461
Step-2,1400,0.14000000059604645,0.008500000461935997,0.35171258449554443,0.7276349067687988
Step-2,1500,0.15000000596046448,0.008750000037252903,0.3487946093082428,0.951607346534729
Step-2,1600,0.1599999964237213,0.008999999612569809,0.35433241724967957,0.9692876935005188
Step-2,1700,0.17000000178813934,0.00925000011920929,0.3598117232322693,0.978151798248291
Step-2,1800,0.18000000715255737,0.009499999694526196,0.36477550864219666,0.9835083484649658
Step-2,1900,0.1899999976158142,0.009750000201165676,0.36898598074913025,0.9873401522636414
Step-2,2000,0.20000000298023224,0.009999999776482582,0.3715239465236664,0.9905792474746704
