elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
29727,29727,-0.00375,-0.00375,0.9048,0.71241,1,False,0.71241,0.0
28359,28359,0.05625,-0.047461,0.903352,0.704718,1,False,0.704718,0.0
29278,29278,0.03375,-0.009375,0.902068,0.690545,1,False,0.690545,0.0
28828,28828,0.06875,-0.021094,0.901213,0.676399,1,False,0.676399,0.0
28581,28581,0.03125,-0.031641,0.900616,0.708779,1,False,0.708779,0.0
28602,28602,0.08375,-0.031641,0.899384,0.675208,1,False,0.675208,0.0
28154,28154,0.12375,-0.069453,0.894058,0.682525,1,False,0.682525,0.0
27915,27915,0.10625,-0.094249,0.893778,0.712861,1,False,0.712861,0.0
29964,29964,0.00875,-0.00125,0.893085,0.701839,1,False,0.701839,0.0
28358,28358,0.05375,-0.047461,0.891998,0.706295,1,False,0.706295,0.0
28378,28378,0.10375,-0.047461,0.891814,0.675816,1,False,0.675816,0.0
28137,28137,0.08125,-0.069453,0.891551,0.706844,1,False,0.706844,0.0
28807,28807,0.01625,-0.021094,0.891093,0.711022,1,False,0.711022,0.0
28603,28603,0.08625,-0.031641,0.887894,0.67367,1,False,0.67367,0.0
29735,29735,0.01625,-0.00375,0.887547,0.698411,1,False,0.698411,0.0
28357,28357,0.05125,-0.047461,0.880662,0.707877,1,False,0.707877,0.0
28829,28829,0.07125,-0.021094,0.879583,0.674808,1,False,0.674808,0.0
28136,28136,0.07875,-0.069453,0.877158,0.708328,1,False,0.708328,0.0
28604,28604,0.08875,-0.031641,0.875633,0.672137,1,False,0.672137,0.0
27929,27929,0.14125,-0.094249,0.875461,0.694142,1,False,0.694142,0.0
27914,27914,0.10375,-0.094249,0.87257,0.714245,1,False,0.714245,0.0
28379,28379,0.10625,-0.047461,0.870001,0.674353,1,False,0.674353,0.0
29506,29506,0.02375,-0.00625,0.868887,0.695056,1,False,0.695056,0.0
30192,30192,-0.00125,0.00125,0.86548,0.707109,1,False,0.707109,0.0
29053,29053,0.05125,-0.014063,0.863607,0.682376,1,False,0.682376,0.0
28135,28135,0.07625,-0.069453,0.863506,0.709818,1,False,0.709818,0.0
28356,28356,0.04875,-0.047461,0.863445,0.709465,1,False,0.709465,0.0
29035,29035,0.00625,-0.014063,0.86163,0.712776,1,False,0.712776,0.0
29965,29965,0.01125,-0.00125,0.861532,0.700092,1,False,0.700092,0.0
28155,28155,0.12625,-0.069453,0.860744,0.68115,1,False,0.68115,0.0
27695,27695,0.13625,-0.11884,0.860097,0.717828,1,False,0.717828,0.0
27694,27694,0.13375,-0.11884,0.859707,0.719098,1,False,0.719098,0.0
28605,28605,0.09125,-0.031641,0.859162,0.67061,1,False,0.67061,0.0
28580,28580,0.02875,-0.031641,0.858826,0.710435,1,False,0.710435,0.0
29736,29736,0.01875,-0.00375,0.855807,0.696682,1,False,0.696682,0.0
27913,27913,0.10125,-0.094249,0.853589,0.715635,1,False,0.715635,0.0
27696,27696,0.13875,-0.11884,0.852334,0.716564,1,False,0.716564,0.0
27693,27693,0.13125,-0.11884,0.852181,0.720374,1,False,0.720374,0.0
28134,28134,0.07375,-0.069453,0.849122,0.711313,1,False,0.711313,0.0
28380,28380,0.10875,-0.047461,0.848734,0.672897,1,False,0.672897,0.0
27692,27692,0.12875,-0.11884,0.839984,0.721657,1,False,0.721657,0.0
29507,29507,0.02625,-0.00625,0.835286,0.693346,1,False,0.693346,0.0
27912,27912,0.09875,-0.094249,0.834236,0.717031,1,False,0.717031,0.0
30195,30195,0.00625,0.00125,0.830667,0.701812,1,False,0.701812,0.0
28156,28156,0.12875,-0.069453,0.830254,0.679782,1,False,0.679782,0.0
27697,27697,0.14125,-0.11884,0.829827,0.715307,1,False,0.715307,0.0
29966,29966,0.01375,-0.00125,0.829304,0.698348,1,False,0.698348,0.0
28606,28606,0.09375,-0.031641,0.828152,0.66909,1,False,0.66909,0.0
28133,28133,0.07125,-0.069453,0.827596,0.712814,1,False,0.712814,0.0
27930,27930,0.14375,-0.094249,0.826801,0.692853,1,False,0.692853,0.0
29279,29279,0.03625,-0.009375,0.825519,0.688859,1,False,0.688859,0.0
27691,27691,0.12625,-0.11884,0.825391,0.722946,1,False,0.722946,0.0
28381,28381,0.11125,-0.047461,0.824256,0.671446,1,False,0.671446,0.0
28806,28806,0.01375,-0.021094,0.823829,0.712726,1,False,0.712726,0.0
29737,29737,0.02125,-0.00375,0.820929,0.694957,1,False,0.694957,0.0
28355,28355,0.04625,-0.047461,0.819795,0.711057,1,False,0.711057,0.0
29264,29264,-0.00125,-0.009375,0.814393,0.714643,1,False,0.714643,0.0
28830,28830,0.07375,-0.021094,0.814128,0.673222,1,False,0.673222,0.0
27911,27911,0.09625,-0.094249,0.811231,0.718433,1,False,0.718433,0.0
29508,29508,0.02875,-0.00625,0.808476,0.69164,1,False,0.69164,0.0
27690,27690,0.12375,-0.11884,0.80823,0.724242,1,False,0.724242,0.0
29495,29495,-0.00375,-0.00625,0.806222,0.71418,1,False,0.71418,0.0
29034,29034,0.00375,-0.014063,0.805455,0.71451,1,False,0.71451,0.0
28157,28157,0.13125,-0.069453,0.799457,0.67842,1,False,0.67842,0.0
29967,29967,0.01625,-0.00125,0.795158,0.69661,1,False,0.69661,0.0
27698,27698,0.14375,-0.11884,0.795117,0.714056,1,False,0.714056,0.0
30196,30196,0.00875,0.00125,0.793591,0.700056,1,False,0.700056,0.0
28382,28382,0.11375,-0.047461,0.791531,0.670002,1,False,0.670002,0.0
28579,28579,0.02625,-0.031641,0.791197,0.712096,1,False,0.712096,0.0
27689,27689,0.12125,-0.11884,0.786792,0.725544,1,False,0.725544,0.0
29738,29738,0.02375,-0.00375,0.783679,0.693237,1,False,0.693237,0.0
29280,29280,0.03875,-0.009375,0.78073,0.687179,1,False,0.687179,0.0
28132,28132,0.06875,-0.069453,0.779679,0.71432,1,False,0.71432,0.0
29509,29509,0.03125,-0.00625,0.778568,0.689939,1,False,0.689939,0.0
27910,27910,0.09375,-0.094249,0.777022,0.719841,1,False,0.719841,0.0
29054,29054,0.05375,-0.014063,0.77649,0.680734,1,False,0.680734,0.0
27931,27931,0.14625,-0.094249,0.773162,0.691571,1,False,0.691571,0.0
28805,28805,0.01125,-0.021094,0.768643,0.714434,1,False,0.714434,0.0
28158,28158,0.13375,-0.069453,0.765823,0.677064,1,False,0.677064,0.0
28607,28607,0.09625,-0.031641,0.765573,0.667575,1,False,0.667575,0.0
30197,30197,0.01125,0.00125,0.761028,0.698304,1,False,0.698304,0.0
29968,29968,0.01875,-0.00125,0.760751,0.694876,1,False,0.694876,0.0
29958,29958,-0.00625,-0.00125,0.760282,0.712419,1,False,0.712419,0.0
27688,27688,0.11875,-0.11884,0.757933,0.726852,1,False,0.726852,0.0
27699,27699,0.14625,-0.11884,0.75342,0.712812,1,False,0.712812,0.0
28354,28354,0.04375,-0.047461,0.7504,0.712655,1,False,0.712655,0.0
29281,29281,0.04125,-0.009375,0.749566,0.685503,1,False,0.685503,0.0
29739,29739,0.02625,-0.00375,0.748351,0.691522,1,False,0.691522,0.0
29033,29033,0.00125,-0.014063,0.745782,0.716248,1,False,0.716248,0.0
29510,29510,0.03375,-0.00625,0.744169,0.688243,1,False,0.688243,0.0
28383,28383,0.11625,-0.047461,0.743941,0.668564,1,False,0.668564,0.0
29726,29726,-0.00625,-0.00375,0.73755,0.71418,1,False,0.71418,0.0
28578,28578,0.02375,-0.031641,0.734957,0.713762,1,False,0.713762,0.0
30198,30198,0.01375,0.00125,0.731753,0.696556,1,False,0.696556,0.0
29969,29969,0.02125,-0.00125,0.728757,0.693147,1,False,0.693147,0.0
28159,28159,0.13625,-0.069453,0.727847,0.675715,1,False,0.675715,0.0
30426,30426,0.00375,0.00375,0.72513,0.701803,1,False,0.701803,0.0
29282,29282,0.04375,-0.009375,0.723813,0.683833,1,False,0.683833,0.0
29263,29263,-0.00375,-0.009375,0.723694,0.716399,1,False,0.716399,0.0
28831,28831,0.07625,-0.021094,0.723,0.671642,1,False,0.671642,0.0
28804,28804,0.00875,-0.021094,0.719066,0.716146,1,False,0.716146,0.0
29055,29055,0.05625,-0.014063,0.718993,0.679098,1,False,0.679098,0.0
27932,27932,0.14875,-0.094249,0.718984,0.690296,1,False,0.690296,0.0
29740,29740,0.02875,-0.00375,0.71803,0.689812,1,False,0.689812,0.0
27687,27687,0.11625,-0.11884,0.717183,0.728167,1,False,0.728167,0.0
27909,27909,0.09125,-0.094249,0.716858,0.721254,1,False,0.721254,0.0
30425,30425,0.00125,0.00375,0.714817,0.703573,1,False,0.703573,0.0
30427,30427,0.00625,0.00375,0.713681,0.700038,1,False,0.700038,0.0
27700,27700,0.14875,-0.11884,0.708879,0.711575,1,False,0.711575,0.0
29511,29511,0.03625,-0.00625,0.708713,0.686552,1,False,0.686552,0.0
28131,28131,0.06625,-0.069453,0.707723,0.715832,1,False,0.715832,0.0
30199,30199,0.01625,0.00125,0.702715,0.694813,1,False,0.694813,0.0
29283,29283,0.04625,-0.009375,0.697893,0.682167,1,False,0.682167,0.0
