step,frame,step_time,u1,d_max
Step-2,4600,0.46000000834465027,0.016499999910593033,1.0041937828063965
Step-2,4700,0.4699999988079071,0.016750000417232513,1.0043339729309082
Step-2,4800,0.47999998927116394,0.017000000923871994,1.0043989419937134
Step-2,4900,0.49000000953674316,0.017249999567866325,1.004400610923767
Step-2,5000,0.5,0.017500000074505806,1.0043848752975464
Step-2,5100,0.5099999904632568,0.017750000581145287,1.0043559074401855
Step-2,5200,0.5199999809265137,0.017999999225139618,1.004404902458191
Step-2,5300,0.5299999713897705,0.0182499997317791,1.0046287775039673
Step-2,5400,0.5400000214576721,0.01850000023841858,1.004837155342102
Step-2,5500,0.550000011920929,0.01875000074505806,1.0049629211425781
Step-2,5600,0.5600000023841858,0.01899999938905239,1.004977822303772
Step-2,5700,0.5699999928474426,0.01924999989569187,1.0049697160720825
Step-2,5800,0.5799999833106995,0.019500000402331352,1.0049439668655396
Step-2,5900,0.5899999737739563,0.019750000908970833,1.0049026012420654
Step-2,6000,0.6000000238418579,0.019999999552965164,1.0048760175704956
