u2,simulation_rf2,reference_rf2,absolute_error,relative_error,status
0.0020000000949949026,0.2668120265007019,,,,reference_unavailable
0.004999999888241291,0.626645028591156,,,,reference_unavailable
0.006000000052154064,0.7214058637619019,,,,reference_unavailable
0.007000000216066837,0.0013952305307611823,,,,reference_unavailable
