node,x,y,d_F1,d_compatible,d_compatible_minus_F1
1679,0.22499999999999998,-0.25,0.01230224099153591,0.012332524614578833,3.028362304292355e-05
1680,0.23750000000000004,-0.25,0.012287975571983332,0.012298661394370988,1.06858223876561e-05
1681,0.25,-0.25,0.012216478072596116,0.012256262738038244,3.978466544212779e-05
1682,0.26249999999999996,-0.25,0.012215542960628382,0.012215542960628382,0.0
1683,0.275,-0.25,0.012134701712080446,0.012162946401310942,2.824468923049578e-05
1684,0.2875,-0.25,0.012118845095308143,0.012118845095308143,0.0
1685,0.30000000000000004,-0.25,0.012036981705728315,0.012056319632937556,1.9337927209241157e-05
1686,0.3125,-0.25,0.0119959727918831,0.01200501252529264,9.039733409540313e-06
1687,0.32499999999999996,-0.25,0.011903727223767818,0.011952139877489724,4.841265372190588e-05
1688,0.3375,-0.25,0.011898771091181152,0.011905494901632029,6.723810450876694e-06
1689,0.35,-0.25,0.011870194416582684,0.011870194416582684,0.0
1690,0.36250000000000004,-0.25,0.011813575078528007,0.011813575078528007,0.0
1691,0.375,-0.25,0.011736156310475447,0.011759875954168462,2.3719643693015727e-05
1692,0.38749999999999996,-0.25,0.011710364740041853,0.011718989238250141,8.624498208287604e-06
1693,0.4,-0.25,0.011643619229331489,0.011682341474965179,3.8722245633690186e-05
1694,0.4125,-0.25,0.011583463170893147,0.011654684394639575,7.122122374642742e-05
1695,0.42500000000000004,-0.25,0.011474935079755909,0.01162840411131854,0.0001534690315626308
1696,0.4375,-0.25,0.011553095509045179,0.011610393188148146,5.729767910296786e-05
1697,0.44999999999999996,-0.25,0.011505231964611843,0.011598172367750272,9.294040313842858e-05
1698,0.4625,-0.25,0.011518476742922418,0.011586696605912761,6.821986299034369e-05
1699,0.475,-0.25,0.011550319987234249,0.011585047824537774,3.472783730352515e-05
1700,0.48750000000000004,-0.25,0.011538553181983179,0.011567990616920857,2.94374349376781e-05
1701,0.5,-0.25,0.011440297450282216,0.011565195577501186,0.00012489812721896976
1702,-0.5,-0.2375,0.000178640944449199,0.00018635816893302647,7.717224483827463e-06
1703,-0.4875,-0.2375,0.00017159814961593012,0.00018293212822163764,1.1333978605707518e-05
1704,-0.475,-0.2375,0.00015789269453474086,0.0001692581456523946,1.1365451117653728e-05
1705,-0.4625,-0.2375,0.00013651100554850184,0.0001509896444267565,1.4478638878254668e-05
1706,-0.45,-0.2375,0.0001282263135528348,0.00013451118925280795,6.284875699973157e-06
1707,-0.4375,-0.2375,0.00011542073985557508,0.00012092320891917494,5.502469063599854e-06
1708,-0.425,-0.2375,0.00010744076682193412,0.0001084534980352705,1.0127312133363772e-06
1709,-0.4125,-0.2375,9.437905626745069e-05,9.723527354332583e-05,2.8562172758751493e-06
1710,-0.4,-0.2375,8.821409994147692e-05,8.821409994147692e-05,0.0
1711,-0.3875,-0.2375,7.169417732728775e-05,7.592744318653865e-05,4.233265859250899e-06
1712,-0.375,-0.2375,6.12712759889396e-05,6.709156005240373e-05,5.820284063464125e-06
1713,-0.3625,-0.2375,5.8855673501971686e-05,6.13513198717348e-05,2.495646369763115e-06
1714,-0.35,-0.2375,5.269161382642773e-05,5.6090134125062456e-05,3.398520298634726e-06
1715,-0.3375,-0.2375,4.4176387351533836e-05,5.0736854532577596e-05,6.560467181043761e-06
1716,-0.325,-0.2375,4.61656937148184e-05,4.8677283609991084e-05,2.511589895172684e-06
1717,-0.3125,-0.2375,5.207593553611671e-05,5.207593553611671e-05,0.0
1718,-0.3,-0.2375,5.7010724435960416e-05,5.7010724435960416e-05,0.0
1719,-0.2875,-0.2375,5.958155967405531e-05,6.178793342571107e-05,2.2063737516557627e-06
1720,-0.275,-0.2375,7.020407861575955e-05,7.661352872474398e-05,6.409450108984426e-06
1721,-0.2625,-0.2375,9.112371431576767e-05,0.0001070551008723405,1.5931386556572823e-05
1722,-0.25,-0.2375,0.00017032418825275084,0.00017032418825275084,0.0
1723,-0.2375,-0.2375,0.00018385362164252808,0.0001903964864360027,6.54286479347463e-06
1724,-0.22499999999999998,-0.2375,0.00020391579703162396,0.00024758512708962933,4.366933005800537e-05
1725,-0.21250000000000002,-0.2375,0.00026175445402738676,0.0003486436944649134,8.688924043752665e-05
1726,-0.2,-0.2375,0.0005987169602386599,0.0005987169602386599,0.0
1727,-0.1875,-0.2375,0.0007313045567430822,0.0007313045567430822,0.0
1728,-0.175,-0.2375,0.000743305153880533,0.0007839904524832857,4.068529860275271e-05
1729,-0.16249999999999998,-0.2375,0.0007378492153361927,0.0009377063162639414,0.0001998571009277487
1730,-0.15000000000000002,-0.2375,0.001222983695342726,0.001254338572865072,3.135487752234595e-05
1731,-0.1375,-0.2375,0.001808538765385531,0.001808538765385531,0.0
1732,-0.125,-0.2375,0.001921069687908164,0.0019407376406527566,1.9667952744592543e-05
1733,-0.11249999999999999,-0.2375,0.0022552020291789305,0.0023286506154957818,7.344858631685124e-05
1734,-0.09999999999999998,-0.2375,0.0027596964064223414,0.0028318471821974877,7.215077577514637e-05
1735,-0.08750000000000002,-0.2375,0.003333965437956877,0.0033407992888727844,6.83385091590754e-06
1736,-0.07500000000000001,-0.2375,0.00348052913734453,0.0038232825249309085,0.0003427533875863787
1737,-0.0625,-0.2375,0.004402406238871569,0.004440140390114445,3.77341512428752e-05
1738,-0.04999999999999999,-0.2375,0.004851279801631471,0.005061714862005949,0.00021043506037447812
1739,-0.03749999999999998,-0.2375,0.005416779647746147,0.0056766878922069166,0.00025990824446076987
1740,-0.025000000000000022,-0.2375,0.006379117801462104,0.006379117801462104,0.0
1741,-0.012500000000000011,-0.2375,0.006582617961782259,0.007070353746073193,0.0004877357842909347
1742,0.0,-0.2375,0.00828218096731402,0.00828218096731402,0.0
1743,0.012499999999999956,-0.2375,0.008238134786279515,0.008517008762109856,0.0002788739758303408
1744,0.025000000000000022,-0.2375,0.00896571823073656,0.00909460248197155,0.0001288842512349904
1745,0.03749999999999998,-0.2375,0.009428574458865021,0.009658625089992247,0.00023005063112722587
1746,0.050000000000000044,-0.2375,0.010009677472371671,0.010204664331353088,0.00019498685898141667
1747,0.0625,-0.2375,0.010373800817465428,0.01068773652469904,0.0003139357072336115
1748,0.07499999999999996,-0.2375,0.011029807683022945,0.011103483385058496,7.36757020355517e-05
1749,0.08750000000000002,-0.2375,0.011482418267277708,0.011482418267277708,0.0
1750,0.09999999999999998,-0.2375,0.011653349546376568,0.011740565648071695,8.721610169512735e-05
1751,0.11250000000000004,-0.2375,0.012109940358234986,0.012109940358234986,0.0
1752,0.125,-0.2375,0.012117653990657113,0.012179433614433511,6.177962377639824e-05
1753,0.13749999999999996,-0.2375,0.012430887476493192,0.012430887476493192,0.0
1754,0.15000000000000002,-0.2375,0.012376446993569644,0.012396029138316542,1.9582144746897387e-05
1755,0.16249999999999998,-0.2375,0.012379273418390057,0.012435165381765772,5.589196337571489e-05
1756,0.17500000000000004,-0.2375,0.012465039600191621,0.012465039600191621,0.0
1757,0.1875,-0.2375,0.012419450470116502,0.012457183070511753,3.773260039525127e-05
1758,0.19999999999999996,-0.2375,0.012444555916178183,0.012444555916178183,0.0
1759,0.21250000000000002,-0.2375,0.012410984038437337,0.012410984038437337,0.0
1760,0.22499999999999998,-0.2375,0.012354335065577834,0.012363207808483496,8.872742905662381e-06
1761,0.23750000000000004,-0.2375,0.012309211851402291,0.012311007429182438,1.7955777801472589e-06
1762,0.25,-0.2375,0.012231630323891674,0.01225163833098196,2.0008007090285135e-05
1763,0.26249999999999996,-0.2375,0.012201084274205048,0.012201084274205048,0.0
1764,0.275,-0.2375,0.012099256527690729,0.01213180274391101,3.254621622028088e-05
1765,0.2875,-0.2375,0.012075576089226402,0.012075576089226402,0.0
1766,0.30000000000000004,-0.2375,0.011962877671674983,0.012003199296255592,4.032162458060887e-05
1767,0.3125,-0.2375,0.011915490968089913,0.011942962654672568,2.747168658265471e-05
1768,0.32499999999999996,-0.2375,0.011909293058631537,0.011909293058631537,0.0
1769,0.3375,-0.2375,0.01178795256070911,0.011827911230082502,3.9958669373391445e-05
1770,0.35,-0.2375,0.011704308872230985,0.011765818838976146,6.150996674516088e-05
1771,0.36250000000000004,-0.2375,0.011690353376064945,0.011711625720680173,2.1272344615227978e-05
1772,0.375,-0.2375,0.011592351377826821,0.011649552055900705,5.720067807388381e-05
1773,0.38749999999999996,-0.2375,0.011568632744625365,0.01160870031399647,4.006756937110535e-05
1774,0.4,-0.2375,0.011509972332494112,0.011561730563329788,5.1758230835675934e-05
1775,0.4125,-0.2375,0.011465254988700196,0.011517808644356458,5.2553655656262244e-05
1776,0.42500000000000004,-0.2375,0.011469240471042426,0.011478734516252309,9.494045209883228e-06
1777,0.4375,-0.2375,0.01148756720982194,0.01148756720982194,0.0
1778,0.44999999999999996,-0.2375,0.011437382240832607,0.011437382240832607,0.0
1779,0.4625,-0.2375,0.0115163440524872,0.0115163440524872,0.0
1780,0.475,-0.2375,0.011392629695829642,0.011392629695829642,0.0
1781,0.48750000000000004,-0.2375,0.011389283477384646,0.011389283477384646,0.0
1782,0.5,-0.2375,0.011304800386069616,0.011337748035655787,3.2947649586171496e-05
1783,-0.5,-0.22499999999999998,0.0001602544431540499,0.0001681320079508508,7.8775647968009e-06
1784,-0.4875,-0.22499999999999998,0.0001670088676355331,0.0001670088676355331,0.0
1785,-0.475,-0.22499999999999998,0.0001600328764178064,0.0001600328764178064,0.0
1786,-0.4625,-0.22499999999999998,0.0001365461113676877,0.00014051723146992113,3.971120102233436e-06
1787,-0.45,-0.22499999999999998,0.00012898753455809907,0.00012898753455809907,0.0
1788,-0.4375,-0.22499999999999998,0.00012229064015934434,0.00012229064015934434,0.0
1789,-0.425,-0.22499999999999998,9.37575514508574e-05,0.00010491010366722367,1.115255221636628e-05
1790,-0.4125,-0.22499999999999998,8.713481459894674e-05,9.282578176152337e-05,5.6909671625766375e-06
1791,-0.4,-0.22499999999999998,8.371736847807937e-05,8.509237743022525e-05,1.375008952145875e-06
1792,-0.3875,-0.22499999999999998,7.927008595181037e-05,7.927008595181037e-05,0.0
1793,-0.375,-0.22499999999999998,6.873913113784721e-05,7.235402771287196e-05,3.6148965750247493e-06
1794,-0.3625,-0.22499999999999998,6.19264928344752e-05,6.700579081281478e-05,5.079297978339577e-06
1795,-0.35,-0.22499999999999998,6.410881053049018e-05,6.410881053049018e-05,0.0
1796,-0.3375,-0.22499999999999998,5.843175675558151e-05,5.843175675558151e-05,0.0
1797,-0.325,-0.22499999999999998,5.0875597020406856e-05,5.3114588538530255e-05,2.2389915181233983e-06
1798,-0.3125,-0.22499999999999998,4.975958164243049e-05,5.21663736503914e-05,2.406792007960907e-06
1799,-0.3,-0.22499999999999998,5.3770222168075124e-05,5.462463754127439e-05,8.544153731992649e-07
1800,-0.2875,-0.22499999999999998,6.163803385446096e-05,6.163803385446096e-05,0.0
1801,-0.275,-0.22499999999999998,6.394394187167707e-05,7.07136312960742e-05,6.769689424397131e-06
1802,-0.2625,-0.22499999999999998,6.546153493427678e-05,9.502830777751673e-05,2.9566772843239947e-05
1803,-0.25,-0.22499999999999998,0.000135997818023776,0.000135997818023776,0.0
1804,-0.2375,-0.22499999999999998,0.00018888888473446224,0.00018888888473446224,0.0
1805,-0.22499999999999998,-0.22499999999999998,0.00019642568424016208,0.0002302442733746498,3.3818589134487715e-05
1806,-0.21250000000000002,-0.22499999999999998,0.0002081060967817573,0.000315001344345332,0.0001068952475635747
1807,-0.2,-0.22499999999999998,0.0003978439897569709,0.00045452309189455834,5.6679102137587414e-05
1808,-0.1875,-0.22499999999999998,0.0006621087378530193,0.0006621087378530193,0.0
1809,-0.175,-0.22499999999999998,0.0006485481718943614,0.0007124474175347396,6.389924564037823e-05
1810,-0.16249999999999998,-0.22499999999999998,0.0006675525156461685,0.0008698085549324566,0.00020225603928628803
1811,-0.15000000000000002,-0.22499999999999998,0.0009240025873588709,0.0011667661945741227,0.00024276360721525183
1812,-0.1375,-0.22499999999999998,0.0016679877694515143,0.0016679877694515143,0.0
1813,-0.125,-0.22499999999999998,0.0019619180632202944,0.0019619180632202944,0.0
1814,-0.11249999999999999,-0.22499999999999998,0.0020623452177177086,0.00224969790782782,0.00018735269011011142
1815,-0.09999999999999998,-0.22499999999999998,0.002476146680152132,0.002733938839348413,0.0002577921591962809
1816,-0.08750000000000002,-0.22499999999999998,0.0035149905248871446,0.0035149905248871446,0.0
1817,-0.07500000000000001,-0.22499999999999998,0.003584942167727083,0.0038380826472723317,0.0002531404795452488
1818,-0.0625,-0.22499999999999998,0.0044498517330349,0.004481046967341855,3.119523430695527e-05
1819,-0.04999999999999999,-0.22499999999999998,0.005281509374319277,0.005281509374319277,0.0
1820,-0.03749999999999998,-0.22499999999999998,0.005848375613825139,0.005848375613825139,0.0
1821,-0.025000000000000022,-0.22499999999999998,0.0067373312297623455,0.0067373312297623455,0.0
1822,-0.012500000000000011,-0.22499999999999998,0.007006939739581771,0.007344760593335041,0.0003378208537532703
1823,0.0,-0.22499999999999998,0.008172978550071961,0.008172978550071961,0.0
1824,0.012499999999999956,-0.22499999999999998,0.008494234528446058,0.008821536751577637,0.000327302223131579
1825,0.025000000000000022,-0.22499999999999998,0.009557604644898451,0.009557604644898451,0.0
1826,0.03749999999999998,-0.22499999999999998,0.009739347124144213,0.010046408963634733,0.0003070618394905196
1827,0.050000000000000044,-0.22499999999999998,0.010761390473828188,0.010761390473828188,0.0
1828,0.0625,-0.22499999999999998,0.010951709986943461,0.011076083118005842,0.00012437313106238024
1829,0.07499999999999996,-0.22499999999999998,0.011385443563140987,0.011454715554224181,6.92719910831939e-05
1830,0.08750000000000002,-0.22499999999999998,0.011457850329613398,0.011771830123818147,0.00031397979420474953
1831,0.09999999999999998,-0.22499999999999998,0.012098010452586105,0.012098010452586105,0.0
1832,0.11250000000000004,-0.22499999999999998,0.012251410880337717,0.012281592521692856,3.0181641355139788e-05
1833,0.125,-0.22499999999999998,0.012333621981544895,0.012446598908936114,0.00011297692739121838
1834,0.13749999999999996,-0.22499999999999998,0.01245516079903199,0.012520838281740658,6.567748270866827e-05
1835,0.15000000000000002,-0.22499999999999998,0.012528247701763588,0.012571429128949228,4.31814271856408e-05
1836,0.16249999999999998,-0.22499999999999998,0.01259521753731685,0.01259521753731685,0.0
1837,0.17500000000000004,-0.22499999999999998,0.012521279316101381,0.01257393382176652,5.265450566513917e-05
1838,0.1875,-0.22499999999999998,0.01254656084388784,0.012547105707892647,5.448640048068276e-07
1839,0.19999999999999996,-0.22499999999999998,0.01249556818417341,0.012500551839933644,4.983655760234379e-06
1840,0.21250000000000002,-0.22499999999999998,0.012427396350682868,0.012443677228321596,1.6280877638727778e-05
1841,0.22499999999999998,-0.22499999999999998,0.012361545212877599,0.01237554861052393,1.4003397646331073e-05
1842,0.23750000000000004,-0.22499999999999998,0.01229275268810534,0.012308070772729695,1.5318084624354675e-05
1843,0.25,-0.22499999999999998,0.012183317318224326,0.012234026809860967,5.07094916366406e-05
1844,0.26249999999999996,-0.22499999999999998,0.012140992330558136,0.012162134220894452,2.1141890336315652e-05
1845,0.275,-0.22499999999999998,0.012058292441354916,0.012086379027567658,2.8086586212741627e-05
1846,0.2875,-0.22499999999999998,0.012024875231598267,0.012024875231598267,0.0
1847,0.30000000000000004,-0.22499999999999998,0.01192092059114572,0.011940102474657339,1.9181883511618092e-05
1848,0.3125,-0.22499999999999998,0.011783207435668765,0.01186995806864397,8.675063297520526e-05
1849,0.32499999999999996,-0.22499999999999998,0.011770998347791863,0.011798966701666278,2.7968353874415625e-05
1850,0.3375,-0.22499999999999998,0.01172547717502611,0.011737466584133834,1.1989409107723836e-05
1851,0.35,-0.22499999999999998,0.011715155060076634,0.011715155060076634,0.0
1852,0.36250000000000004,-0.22499999999999998,0.011616580853923595,0.011616580853923595,0.0
1853,0.375,-0.22499999999999998,0.011471883673671265,0.011537403238979088,6.551956530782312e-05
1854,0.38749999999999996,-0.22499999999999998,0.011504898074001004,0.011504898074001004,0.0
1855,0.4,-0.22499999999999998,0.011516304148132796,0.011516304148132796,0.0
1856,0.4125,-0.22499999999999998,0.01135335329099646,0.01137406304084232,2.0709749845859715e-05
1857,0.42500000000000004,-0.22499999999999998,0.011285764813650801,0.011316730030935683,3.096521728488191e-05
1858,0.4375,-0.22499999999999998,0.011024138334258436,0.011262050587574922,0.0002379122533164857
1859,0.44999999999999996,-0.22499999999999998,0.011122590650823166,0.011222649137854424,0.00010005848703125743
1860,0.4625,-0.22499999999999998,0.010936221636910033,0.011165336558517015,0.00022911492160698245
1861,0.475,-0.22499999999999998,0.010885805918232093,0.011133229014589687,0.00024742309635759387
1862,0.48750000000000004,-0.22499999999999998,0.011000574301793199,0.011109910318479257,0.00010933601668605859
1863,0.5,-0.22499999999999998,0.011064916716478228,0.011111782633171387,4.686591669315898e-05
1864,-0.5,-0.21250000000000002,0.00014607446936123393,0.00014925771700302054,3.183247641786607e-06
1865,-0.4875,-0.21250000000000002,0.00014881185703593595,0.00014881185703593595,0.0
1866,-0.475,-0.21250000000000002,0.00014661496402800027,0.00014661496402800027,0.0
1867,-0.4625,-0.21250000000000002,0.00011648208122377257,0.00012756239025200965,1.1080309028237077e-05
1868,-0.45,-0.21250000000000002,0.00011545081064674079,0.00011743956437738464,1.9887537306438526e-06
1869,-0.4375,-0.21250000000000002,0.00011407533901620292,0.00011407533901620292,0.0
1870,-0.425,-0.21250000000000002,8.69254729660907e-05,9.968030063289432e-05,1.2754827666803617e-05
1871,-0.4125,-0.21250000000000002,8.512877922988091e-05,9.109805405585361e-05,5.969274825972699e-06
1872,-0.4,-0.21250000000000002,8.383366857334891e-05,8.565803342020824e-05,1.824364846859323e-06
1873,-0.3875,-0.21250000000000002,8.376215226959169e-05,8.376215226959169e-05,0.0
1874,-0.375,-0.21250000000000002,8.421694740898021e-05,8.421694740898021e-05,0.0
1875,-0.3625,-0.21250000000000002,7.126386432918189e-05,7.269129023748156e-05,1.4274259082996748e-06
1876,-0.35,-0.21250000000000002,6.650013306923009e-05,6.804702820769755e-05,1.5468951384674609e-06
1877,-0.3375,-0.21250000000000002,6.373228914489078e-05,6.373228914489078e-05,0.0
1878,-0.325,-0.21250000000000002,5.404504124896594e-05,5.757035115394139e-05,3.525309904975445e-06
1879,-0.3125,-0.21250000000000002,5.0553777158598646e-05,5.4511489183824017e-05,3.95771202522537e-06
1880,-0.3,-0.21250000000000002,5.223217171898143e-05,5.5468959352066874e-05,3.2367876330854423e-06
1881,-0.2875,-0.21250000000000002,6.203499487686425e-05,6.203499487686425e-05,0.0
1882,-0.275,-0.21250000000000002,6.649710904240371e-05,6.696736350911187e-05,4.702544667081629e-07
1883,-0.2625,-0.21250000000000002,6.716055154397972e-05,8.221256831502868e-05,1.5052016771048964e-05
1884,-0.25,-0.21250000000000002,9.849286968588967e-05,0.00011409511919764887,1.56022495117592e-05
1885,-0.2375,-0.21250000000000002,0.0002022534039092807,0.0002022534039092807,0.0
1886,-0.22499999999999998,-0.21250000000000002,0.00021394739421583828,0.00021492044429050815,9.730500746698667e-07
1887,-0.21250000000000002,-0.21250000000000002,0.00021966623482290012,0.00027682658321739136,5.7160348394491236e-05
1888,-0.2,-0.21250000000000002,0.00033577232655265685,0.0003968958464435963,6.112351989093944e-05
1889,-0.1875,-0.21250000000000002,0.0005621849513675702,0.0005621849513675702,0.0
1890,-0.175,-0.21250000000000002,0.0006267193901048732,0.0006651033931361047,3.838400303123155e-05
1891,-0.16249999999999998,-0.21250000000000002,0.0007480367070564375,0.0008377355484486991,8.969884139226167e-05
1892,-0.15000000000000002,-0.21250000000000002,0.0010400507823016888,0.0011123965674191153,7.23457851174265e-05
1893,-0.1375,-0.21250000000000002,0.0013617465746269223,0.0014368307826288387,7.508420800191647e-05
1894,-0.125,-0.21250000000000002,0.0017086480137612006,0.0018187556542625485,0.00011010764050134784
1895,-0.11249999999999999,-0.21250000000000002,0.0021731806018844848,0.002225739896156949,5.2559294272464235e-05
1896,-0.09999999999999998,-0.21250000000000002,0.0023715049842583076,0.002722585805207452,0.0003510808209491443
1897,-0.08750000000000002,-0.21250000000000002,0.003445622816741852,0.003445622816741852,0.0
1898,-0.07500000000000001,-0.21250000000000002,0.003970809249665011,0.003970809249665011,0.0
1899,-0.0625,-0.21250000000000002,0.004324316403196101,0.004512281191163595,0.00018796478796749387
1900,-0.04999999999999999,-0.21250000000000002,0.005333797457701125,0.005333797457701125,0.0
1901,-0.03749999999999998,-0.21250000000000002,0.005600300553387853,0.0059809788301483785,0.0003806782767605257
1902,-0.025000000000000022,-0.21250000000000002,0.006379613635352584,0.006800468919289223,0.0004208552839366393
1903,-0.012500000000000011,-0.21250000000000002,0.007583618147742643,0.00760682051826731,2.3202370524667316e-05
1904,0.0,-0.21250000000000002,0.008182687255974498,0.008339368662618203,0.00015668140664370535
1905,0.012499999999999956,-0.21250000000000002,0.008785690766877841,0.009115640725511392,0.00032994995863355053
1906,0.025000000000000022,-0.21250000000000002,0.00999747204519493,0.00999747204519493,0.0
1907,0.03749999999999998,-0.21250000000000002,0.010014864720138001,0.010480146730601558,0.00046528201046355626
1908,0.050000000000000044,-0.21250000000000002,0.011146281194436482,0.011146281194436482,0.0
1909,0.0625,-0.21250000000000002,0.011273239402481048,0.011481815197361193,0.00020857579488014512
1910,0.07499999999999996,-0.21250000000000002,0.011903587660223897,0.011903587660223897,0.0
1911,0.08750000000000002,-0.21250000000000002,0.012044658957663,0.012151160724397978,0.00010650176673497776
1912,0.09999999999999998,-0.21250000000000002,0.012323901157717965,0.012388165827181533,6.426466946356756e-05
1913,0.11250000000000004,-0.21250000000000002,0.012462266297762653,0.012561605083799719,9.93387860370662e-05
1914,0.125,-0.21250000000000002,0.01266644721437587,0.012679475310874381,1.3028096498510569e-05
1915,0.13749999999999996,-0.21250000000000002,0.012762450171365939,0.012762450171365939,0.0
1916,0.15000000000000002,-0.21250000000000002,0.012739981465571922,0.012739981465571922,0.0
1917,0.16249999999999998,-0.21250000000000002,0.012667401419256282,0.012722848935013928,5.544751575764506e-05
1918,0.17500000000000004,-0.21250000000000002,0.012699026740276825,0.012699026740276825,0.0
1919,0.1875,-0.21250000000000002,0.012591322846185532,0.01261443773389149,2.3114887705958514e-05
1920,0.19999999999999996,-0.21250000000000002,0.01250825346649016,0.012542557689044245,3.430422255408516e-05
1921,0.21250000000000002,-0.21250000000000002,0.012476467029275472,0.012476467029275472,0.0
1922,0.22499999999999998,-0.21250000000000002,0.012333139827381052,0.012372853920067015,3.971409268596279e-05
1923,0.23750000000000004,-0.21250000000000002,0.01225964650237092,0.012288010947396084,2.8364445025163762e-05
1924,0.25,-0.21250000000000002,0.012217363868812836,0.012217363868812836,0.0
1925,0.26249999999999996,-0.21250000000000002,0.012088744248145449,0.012112909873534663,2.4165625389213977e-05
1926,0.275,-0.21250000000000002,0.011948678966438715,0.012023146351142745,7.446738470403072e-05
1927,0.2875,-0.21250000000000002,0.011907581601393392,0.011939327759065255,3.1746157671862577e-05
1928,0.30000000000000004,-0.21250000000000002,0.01181645039274917,0.011855737128463838,3.928673571466923e-05
1929,0.3125,-0.21250000000000002,0.01179611321732772,0.01179611321732772,0.0
1930,0.32499999999999996,-0.21250000000000002,0.01171080644228195,0.01171080644228195,0.0
1931,0.3375,-0.21250000000000002,0.01162949614270382,0.011631809734714438,2.3135920106179264e-06
1932,0.35,-0.21250000000000002,0.011535067183871124,0.011557971871388937,2.2904687517812453e-05
1933,0.36250000000000004,-0.21250000000000002,0.011494084400091897,0.011494084400091897,0.0
1934,0.375,-0.21250000000000002,0.01136360632637667,0.011413063655711103,4.945732933443227e-05
1935,0.38749999999999996,-0.21250000000000002,0.011315658559081702,0.011358991132486151,4.3332573404449015e-05
1936,0.4,-0.21250000000000002,0.011189254188643607,0.011280541533104213,9.128734446060653e-05
1937,0.4125,-0.21250000000000002,0.011088790606291098,0.011214028908813647,0.00012523830252254842
1938,0.42500000000000004,-0.21250000000000002,0.011099468797554649,0.011159016963555745,5.9548166001096095e-05
1939,0.4375,-0.21250000000000002,0.011029282462087467,0.011093601591696577,6.431912960911008e-05
1940,0.44999999999999996,-0.21250000000000002,0.010973141223713144,0.011038973774740996,6.583255102785186e-05
1941,0.4625,-0.21250000000000002,0.010951473893163796,0.010990259884618938,3.878599145514146e-05
1942,0.475,-0.21250000000000002,0.010870301248098024,0.01093890265027013,6.860140217210611e-05
1943,0.48750000000000004,-0.21250000000000002,0.010854856528416557,0.01091239523778086,5.753870936430275e-05
1944,0.5,-0.21250000000000002,0.010941445136711168,0.010941445136711168,0.0
1945,-0.5,-0.2,0.0001256697674003552,0.0001294405914048197,3.7708240044645144e-06
1946,-0.4875,-0.2,0.0001188045194173734,0.00012768252832094106,8.878008903567667e-06
1947,-0.475,-0.2,0.00010782407708580282,0.00012158846403320734,1.3764386947404524e-05
1948,-0.4625,-0.2,0.00010117400179664624,0.00011323397092043951,1.2059969123793274e-05
1949,-0.45,-0.2,0.00010004476178603473,0.00010679018996433108,6.745428178296344e-06
1950,-0.4375,-0.2,9.518678231021897e-05,0.00010161604928190821,6.429266971689238e-06
1951,-0.425,-0.2,9.158140211432602e-05,9.70406326282849e-05,5.459230513958876e-06
1952,-0.4125,-0.2,8.823456333297281e-05,9.193395794053561e-05,3.6993946075628052e-06
1953,-0.4,-0.2,8.621935353130363e-05,8.776957985467084e-05,1.550226323367203e-06
1954,-0.3875,-0.2,8.444080389449729e-05,8.548733406777502e-05,1.046530173277733e-06
1955,-0.375,-0.2,8.19319292391636e-05,8.260840277517094e-05,6.764735360073403e-07
1956,-0.3625,-0.2,7.512250362759162e-05,7.796305008907002e-05,2.8405464614783966e-06
1957,-0.35,-0.2,6.819468598745669e-05,7.262952671107733e-05,4.434840723620636e-06
1958,-0.3375,-0.2,6.859134224868167e-05,6.875962628647661e-05,1.6828403779494143e-07
1959,-0.325,-0.2,5.869352805771077e-05,6.382927771118375e-05,5.135749653472983e-06
1960,-0.3125,-0.2,5.350057373518588e-05,5.8673064531917176e-05,5.172490796731297e-06
1961,-0.3,-0.2,5.4776562844529724e-05,5.7436832846493346e-05,2.6602700019636225e-06
1962,-0.2875,-0.2,5.860081277184405e-05,5.905143699305143e-05,4.506242212073817e-07
1963,-0.275,-0.2,6.453519141804139e-05,6.453519141804139e-05,0.0
1964,-0.2625,-0.2,6.83381353990453e-05,7.398351087326815e-05,5.645375474222858e-06
1965,-0.25,-0.2,7.12103418732661e-05,9.738983938788979e-05,2.617949751462369e-05
1966,-0.2375,-0.2,0.00012620663194720736,0.00013599067978762938,9.784047840422013e-06
1967,-0.22499999999999998,-0.2,0.00019164293028327983,0.00019164293028327983,0.0
1968,-0.21250000000000002,-0.2,0.000219592239794918,0.0002435774579371774,2.3985218142259405e-05
1969,-0.2,-0.2,0.000214936706676906,0.0003348172383487788,0.00011988053167187281
1970,-0.1875,-0.2,0.0005478368054366103,0.0005478368054366103,0.0
1971,-0.175,-0.2,0.000561002404914965,0.0005963559972311243,3.535359231615935e-05
1972,-0.16249999999999998,-0.2,0.000869439996657975,0.000869439996657975,0.0
1973,-0.15000000000000002,-0.2,0.001141335926458248,0.001141335926458248,0.0
1974,-0.1375,-0.2,0.0011958607836420631,0.0013151588410675197,0.00011929805742545664
1975,-0.125,-0.2,0.0013987467835446122,0.0016893153501073024,0.00029056856656269016
1976,-0.11249999999999999,-0.2,0.0024763385291731617,0.0024763385291731617,0.0
1977,-0.09999999999999998,-0.2,0.002680235715827076,0.0027054248572480387,2.5189141420962728e-05
1978,-0.08750000000000002,-0.2,0.0030325489196581226,0.0032371802651792207,0.0002046313455210981
1979,-0.07500000000000001,-0.2,0.003876563441030358,0.0038947633530251697,1.8199911994811694e-05
1980,-0.0625,-0.2,0.004174151517867326,0.004555590596984644,0.00038143907911731764
