node,x,y,active_lower_bound,d_F1,d_lower_bound,bound_error,residual_Kd_minus_f,multiplier_if_active
5549,-0.5,0.35,True,0.0003133703572371267,0.00031337035723712675,-5.421010862427522e-20,8.271806125530277e-25,8.271806125530277e-25
5550,-0.4875,0.35,True,0.0003030241484229089,0.0003030241484229089,0.0,1.6543612251060553e-24,1.6543612251060553e-24
5551,-0.475,0.35,True,0.00028600285113769325,0.00028600285113769325,0.0,1.4889251025954498e-23,1.4889251025954498e-23
5552,-0.4625,0.35,True,0.00025925436258968223,0.0002592543625896822,5.421010862427522e-20,8.427092138034289e-10,8.427092138034289e-10
5553,-0.45,0.35,True,0.00020313126378159558,0.00020313126378159558,0.0,-1.6543612251060553e-24,-1.6543612251060553e-24
5554,-0.4375,0.35,True,0.00015886125301726225,0.00015886125301726225,0.0,-1.6543612251060553e-24,-1.6543612251060553e-24
5555,-0.425,0.35,True,0.00013311562987952845,0.00013311562987952842,2.710505431213761e-20,6.688883905552771e-10,6.688883905552771e-10
5556,-0.4125,0.35,True,0.00010075078826459071,0.00010075078826459071,0.0,5.938977588036319e-10,5.938977588036319e-10
5557,-0.4,0.35,True,6.631382868835725e-05,6.631382868835723e-05,1.3552527156068805e-20,-8.508250228412552e-13,-8.508250228412552e-13
5558,-0.3875,0.35,True,4.6458084330878545e-05,4.6458084330878545e-05,0.0,-1.985422927049506e-13,-1.985422927049506e-13
5559,-0.375,0.35,True,3.412297537963597e-05,3.412297537963597e-05,0.0,-3.781994602369375e-13,-3.781994602369375e-13
5560,-0.3625,0.35,True,2.705306301789092e-05,2.7053063017890927e-05,-6.776263578034403e-21,-2.505502321958987e-13,-2.505502321958987e-13
5561,-0.35,0.35,True,2.683930824848668e-05,2.683930824848668e-05,0.0,1.550963648536927e-25,1.550963648536927e-25
5562,-0.3375,0.35,True,3.499621521846503e-05,3.499621521846503e-05,0.0,2.423896966824702e-10,2.423896966824702e-10
5563,-0.325,0.35,True,4.445000640218857e-05,4.445000640218857e-05,0.0,1.34416849539867e-24,1.34416849539867e-24
5564,-0.3125,0.35,True,6.473271858164143e-05,6.473271858164143e-05,0.0,2.0679515313825692e-25,2.0679515313825692e-25
5565,-0.3,0.35,True,9.689418950116586e-05,9.689418950116587e-05,-1.3552527156068805e-20,4.016853219899442e-10,4.016853219899442e-10
5566,-0.2875,0.35,True,0.0001306938635127488,0.0001306938635127488,0.0,-6.2038545941477076e-24,-6.2038545941477076e-24
5567,-0.275,0.35,True,0.0001848000996974939,0.0001848000996974939,0.0,1.1266406726832705e-10,1.1266406726832705e-10
5568,-0.2625,0.35,True,0.00024814620603571863,0.00024814620603571863,0.0,5.669630243316517e-10,5.669630243316517e-10
5569,-0.25,0.35,True,0.00031997037454785057,0.0003199703745478506,-5.421010862427522e-20,-1.9025154088719637e-23,-1.9025154088719637e-23
5570,-0.2375,0.35,True,0.00041448901632837917,0.00041448901632837917,0.0,1.1977158095103178e-10,1.1977158095103178e-10
5571,-0.22499999999999998,0.35,True,0.0005207532971100722,0.0005207532971100722,0.0,7.575568860807873e-10,7.575568860807873e-10
5572,-0.21250000000000002,0.35,True,0.0006252817802837781,0.0006252817802837781,0.0,1.3234889800848443e-23,1.3234889800848443e-23
5573,-0.2,0.35,True,0.0008068546116822054,0.0008068546116822053,1.0842021724855044e-19,3.4558786294072227e-09,3.4558786294072227e-09
5574,-0.1875,0.35,True,0.0009420258947253688,0.0009420258947253686,1.0842021724855044e-19,-2.3161057151484775e-23,-2.3161057151484775e-23
5575,-0.175,0.35,True,0.0011477704560839963,0.0011477704560839963,0.0,1.6543612251060553e-23,1.6543612251060553e-23
5576,-0.16249999999999998,0.35,True,0.0013940717288436404,0.0013940717288436404,0.0,2.3429242244558617e-09,2.3429242244558617e-09
5577,-0.15000000000000002,0.35,True,0.0015987803668808082,0.0015987803668808082,0.0,5.293955920339377e-23,5.293955920339377e-23
5578,-0.1375,0.35,True,0.0018484729539522333,0.0018484729539522333,0.0,1.3234889800848443e-23,1.3234889800848443e-23
5579,-0.125,0.35,True,0.0021625395836698544,0.002162539583669855,-4.336808689942018e-19,1.9673467905860345e-09,1.9673467905860345e-09
5580,-0.11249999999999999,0.35,True,0.0024747290033925494,0.0024747290033925494,0.0,-1.3234889800848443e-23,-1.3234889800848443e-23
5581,-0.09999999999999998,0.35,True,0.0028501069721966806,0.0028501069721966806,0.0,1.0522752330140853e-09,1.0522752330140853e-09
5582,-0.08750000000000002,0.35,True,0.0032312311627786757,0.0032312311627786753,4.336808689942018e-19,1.1911400820763599e-22,1.1911400820763599e-22
5583,-0.07500000000000001,0.35,True,0.0036227133388043896,0.00362271333880439,-4.336808689942018e-19,-1.3234889800848443e-23,-1.3234889800848443e-23
5584,-0.0625,0.35,True,0.004025289738368892,0.004025289738368892,0.0,1.3234889800848443e-22,1.3234889800848443e-22
5585,-0.04999999999999999,0.35,True,0.00459382845718808,0.00459382845718808,0.0,1.7545693234906604e-08,1.7545693234906604e-08
5586,-0.03749999999999998,0.35,True,0.00489805456897022,0.00489805456897022,0.0,-1.0587911840678754e-22,-1.0587911840678754e-22
5587,-0.025000000000000022,0.35,True,0.0053960577877975105,0.00539605778779751,8.673617379884035e-19,4.764560328305439e-22,4.764560328305439e-22
5588,-0.012500000000000011,0.35,True,0.005869552725204601,0.005869552725204603,-1.734723475976807e-18,-2.6469779601696886e-22,-2.6469779601696886e-22
5589,0.0,0.35,True,0.006304349251361781,0.006304349251361781,0.0,-3.970466940254533e-22,-3.970466940254533e-22
5590,0.012499999999999956,0.35,True,0.006789818855817756,0.006789818855817756,0.0,-3.970466940254533e-22,-3.970466940254533e-22
5591,0.025000000000000022,0.35,True,0.007273251008151363,0.007273251008151362,8.673617379884035e-19,8.423386413107834e-10,8.423386413107834e-10
5592,0.03749999999999998,0.35,True,0.007709763544243199,0.0077097635442432,-8.673617379884035e-19,0.0,0.0
5593,0.050000000000000044,0.35,True,0.008148466352932362,0.008148466352932364,-1.734723475976807e-18,-5.029258124322408e-22,-5.029258124322408e-22
5594,0.0625,0.35,True,0.008586982352207513,0.008586982352207513,0.0,5.293955920339377e-23,5.293955920339377e-23
5595,0.07499999999999996,0.35,True,0.009014381527659165,0.009014381527659165,0.0,-5.293955920339377e-23,-5.293955920339377e-23
5596,0.08750000000000002,0.35,True,0.009480849846543887,0.009480849846543887,0.0,3.563536772550034e-09,3.563536772550034e-09
5597,0.09999999999999998,0.35,True,0.00980879226018626,0.00980879226018626,0.0,-5.293955920339377e-23,-5.293955920339377e-23
5598,0.11250000000000004,0.35,True,0.010128013289287575,0.010128013289287576,-1.734723475976807e-18,1.5881867761018131e-22,1.5881867761018131e-22
5599,0.125,0.35,True,0.010622838641393507,0.010622838641393505,1.734723475976807e-18,1.952582263482351e-08,1.952582263482351e-08
5600,0.13749999999999996,0.35,True,0.010728211036539918,0.01072821103653992,-1.734723475976807e-18,-6.352747104407253e-22,-6.352747104407253e-22
5601,0.15000000000000002,0.35,True,0.010943846311592065,0.010943846311592065,0.0,2.6469779601696886e-22,2.6469779601696886e-22
5602,0.16249999999999998,0.35,True,0.011159945159180614,0.011159945159180614,0.0,2.117582368135751e-22,2.117582368135751e-22
5603,0.17500000000000004,0.35,True,0.011338789713624526,0.011338789713624522,3.469446951953614e-18,5.293955920339377e-23,5.293955920339377e-23
5604,0.1875,0.35,True,0.01154567186275853,0.011545671862758528,1.734723475976807e-18,4.930872607222745e-09,4.930872607222745e-09
5605,0.19999999999999996,0.35,True,0.011639365221984744,0.011639365221984745,-1.734723475976807e-18,1.5881867761018131e-22,1.5881867761018131e-22
