node,x,y,active_lower_bound,d_lower_bound,d_F0,d_F1,d_F2,d_F3,F3_minus_F1,F3_minus_lower_bound
977,-0.45,-0.35,True,0.00019777574624557282,0.00019777574624557282,0.00019777574624557282,0.00019777574624557282,0.00019777574624557282,0.0,0.0
978,-0.4375,-0.35,True,0.0001619784016611027,0.00016197840166110272,0.0001619784016611027,0.00016197840166110272,0.0001619784016611027,0.0,0.0
979,-0.425,-0.35,True,0.00011645342577190079,0.00011645342577190079,0.00011645342577190079,0.00011645342577190079,0.00011645342577190079,0.0,0.0
980,-0.4125,-0.35,True,8.725140984322833e-05,8.725140984322833e-05,8.725140984322833e-05,8.725140984322833e-05,8.725140984322833e-05,0.0,0.0
981,-0.4,-0.35,True,6.345658072004923e-05,6.345658072004923e-05,6.345658072004923e-05,6.345658072004923e-05,6.345658072004923e-05,0.0,0.0
982,-0.3875,-0.35,True,4.5235831841887415e-05,4.5235831841887415e-05,4.5235831841887415e-05,4.5235831841887415e-05,4.5235831841887415e-05,0.0,0.0
983,-0.375,-0.35,True,3.8962343725177374e-05,3.896234372517736e-05,3.896234372517736e-05,3.896234372517736e-05,3.896234372517736e-05,0.0,-1.3552527156068805e-20
984,-0.3625,-0.35,True,3.2335249278474694e-05,3.23352492784747e-05,3.2335249278474694e-05,3.2335249278474694e-05,3.2335249278474694e-05,0.0,0.0
985,-0.35,-0.35,True,2.701612855002145e-05,2.7016128550021444e-05,2.7016128550021448e-05,2.7016128550021448e-05,2.7016128550021448e-05,0.0,-3.3881317890172014e-21
986,-0.3375,-0.35,True,3.2105999593113006e-05,3.210599959311301e-05,3.210599959311301e-05,3.210599959311301e-05,3.210599959311301e-05,0.0,6.776263578034403e-21
987,-0.325,-0.35,True,5.2516147997772014e-05,5.251614799777201e-05,5.251614799777201e-05,5.251614799777201e-05,5.251614799777201e-05,0.0,-6.776263578034403e-21
988,-0.3125,-0.35,True,7.565853025486855e-05,7.565853025486856e-05,7.565853025486856e-05,7.565853025486858e-05,7.565853025486856e-05,0.0,1.3552527156068805e-20
989,-0.3,-0.35,True,9.365548809552194e-05,9.365548809552192e-05,9.365548809552192e-05,9.365548809552194e-05,9.365548809552192e-05,0.0,-1.3552527156068805e-20
990,-0.2875,-0.35,True,0.0001391055418829281,0.0001391055418829281,0.0001391055418829281,0.0001391055418829281,0.0001391055418829281,0.0,0.0
991,-0.275,-0.35,True,0.0002139172608743218,0.0002139172608743218,0.0002139172608743218,0.0002139172608743218,0.0002139172608743218,0.0,0.0
992,-0.2625,-0.35,True,0.00024330299306563334,0.00024330299306563334,0.00024330299306563334,0.0002433029930656334,0.00024330299306563334,0.0,0.0
993,-0.25,-0.35,True,0.0003087093986731658,0.0003087093986731658,0.0003087093986731658,0.0003087093986731658,0.0003087093986731658,0.0,0.0
994,-0.2375,-0.35,True,0.00039471345434488993,0.00039471345434488993,0.00039471345434488993,0.00039471345434488993,0.00039471345434488993,0.0,0.0
995,-0.22499999999999998,-0.35,True,0.000521755706758236,0.000521755706758236,0.000521755706758236,0.000521755706758236,0.000521755706758236,0.0,0.0
996,-0.21250000000000002,-0.35,True,0.0006223990628653266,0.0006223990628653266,0.0006223990628653266,0.0006223990628653266,0.0006223990628653266,0.0,0.0
997,-0.2,-0.35,True,0.0007645417841343833,0.0007645417841343833,0.0007645417841343834,0.0007645417841343834,0.0007645417841343834,0.0,1.0842021724855044e-19
998,-0.1875,-0.35,True,0.001042245812501525,0.001042245812501525,0.001042245812501525,0.0010422458125015248,0.001042245812501525,0.0,0.0
999,-0.175,-0.35,True,0.0011486064542112079,0.0011486064542112079,0.0011486064542112079,0.001148606454211208,0.0011486064542112079,0.0,0.0
1000,-0.16249999999999998,-0.35,True,0.0013271250612957855,0.0013271250612957853,0.0013271250612957853,0.0013271250612957855,0.0013271250612957853,0.0,-2.168404344971009e-19
1001,-0.15000000000000002,-0.35,True,0.0015799805880130026,0.0015799805880130028,0.0015799805880130026,0.0015799805880130028,0.0015799805880130026,0.0,0.0
1002,-0.1375,-0.35,True,0.0018967304372776907,0.0018967304372776907,0.0018967304372776907,0.0018967304372776907,0.0018967304372776907,0.0,0.0
1003,-0.125,-0.35,True,0.002119979480138107,0.0021199794801381074,0.0021199794801381074,0.0021199794801381074,0.0021199794801381074,0.0,4.336808689942018e-19
1004,-0.11249999999999999,-0.35,True,0.0024319694415988365,0.0024319694415988365,0.0024319694415988365,0.0024319694415988365,0.0024319694415988365,0.0,0.0
1005,-0.09999999999999998,-0.35,True,0.002945672577529722,0.002945672577529722,0.002945672577529721,0.0029456725775297214,0.002945672577529721,0.0,-8.673617379884035e-19
1006,-0.08750000000000002,-0.35,True,0.003196223728902223,0.003196223728902223,0.003196223728902223,0.003196223728902224,0.003196223728902223,0.0,0.0
1007,-0.07500000000000001,-0.35,True,0.003574181543658166,0.0035741815436581646,0.0035741815436581646,0.0035741815436581646,0.0035741815436581646,0.0,-1.3010426069826053e-18
1008,-0.0625,-0.35,True,0.004050687125784326,0.004050687125784326,0.004050687125784326,0.004050687125784326,0.004050687125784326,0.0,0.0
1009,-0.04999999999999999,-0.35,True,0.004787630028789205,0.004787630028789205,0.004787630028789205,0.004787630028789205,0.004787630028789205,0.0,0.0
1010,-0.03749999999999998,-0.35,True,0.005028760529933283,0.005028760529933284,0.005028760529933283,0.005028760529933284,0.005028760529933283,0.0,0.0
1011,-0.025000000000000022,-0.35,True,0.005442099440540057,0.005442099440540057,0.005442099440540057,0.005442099440540057,0.005442099440540057,0.0,0.0
1012,-0.012500000000000011,-0.35,True,0.00588680534298202,0.0058868053429820206,0.0058868053429820206,0.0058868053429820206,0.0058868053429820206,0.0,8.673617379884035e-19
1013,0.0,-0.35,True,0.006469535371563287,0.006469535371563287,0.006469535371563287,0.006469535371563287,0.006469535371563287,0.0,0.0
1014,0.012499999999999956,-0.35,True,0.006828043709839976,0.006828043709839976,0.006828043709839976,0.006828043709839976,0.006828043709839976,0.0,0.0
1015,0.025000000000000022,-0.35,True,0.007264013526557868,0.007264013526557868,0.007264013526557868,0.007264013526557869,0.007264013526557868,0.0,0.0
1016,0.03749999999999998,-0.35,True,0.007721778821111228,0.007721778821111227,0.007721778821111227,0.007721778821111227,0.007721778821111227,0.0,-8.673617379884035e-19
1017,0.050000000000000044,-0.35,True,0.008153225917908815,0.008153225917908815,0.008153225917908815,0.008153225917908815,0.008153225917908815,0.0,0.0
1018,0.0625,-0.35,True,0.008597237766115963,0.008597237766115963,0.008597237766115963,0.008597237766115961,0.008597237766115963,0.0,0.0
1019,0.07499999999999996,-0.35,True,0.009017730492184132,0.009017730492184132,0.009017730492184132,0.009017730492184132,0.009017730492184132,0.0,0.0
1020,0.08750000000000002,-0.35,True,0.009472329932844551,0.009472329932844551,0.009472329932844551,0.009472329932844551,0.009472329932844551,0.0,0.0
1021,0.09999999999999998,-0.35,True,0.0097608897483843,0.0097608897483843,0.0097608897483843,0.0097608897483843,0.0097608897483843,0.0,0.0
1022,0.11250000000000004,-0.35,True,0.010080093534406788,0.010080093534406788,0.010080093534406788,0.010080093534406788,0.010080093534406788,0.0,0.0
1023,0.125,-0.35,True,0.010368680451446101,0.010368680451446101,0.010368680451446101,0.010368680451446101,0.010368680451446101,0.0,0.0
1024,0.13749999999999996,-0.35,True,0.01064734583873846,0.010647345838738461,0.01064734583873846,0.010647345838738461,0.01064734583873846,0.0,0.0
1025,0.15000000000000002,-0.35,True,0.010940307978899621,0.010940307978899621,0.01094030797889962,0.01094030797889962,0.01094030797889962,0.0,-1.734723475976807e-18
1026,0.16249999999999998,-0.35,True,0.011178280845514778,0.011178280845514778,0.011178280845514778,0.011178280845514778,0.011178280845514778,0.0,0.0
1027,0.17500000000000004,-0.35,True,0.011354386836283939,0.011354386836283939,0.011354386836283939,0.011354386836283939,0.011354386836283939,0.0,0.0
1028,0.1875,-0.35,True,0.011494101206468349,0.011494101206468349,0.011494101206468349,0.011494101206468349,0.011494101206468349,0.0,0.0
1029,0.19999999999999996,-0.35,True,0.011633819049731133,0.011633819049731133,0.011633819049731133,0.011633819049731133,0.011633819049731133,0.0,0.0
1030,0.21250000000000002,-0.35,True,0.011751567386239687,0.011751567386239687,0.011751567386239687,0.011751567386239687,0.011751567386239687,0.0,0.0
1031,0.22499999999999998,-0.35,True,0.011858865395072672,0.011858865395072672,0.011858865395072672,0.011858865395072672,0.011858865395072672,0.0,0.0
1032,0.23750000000000004,-0.35,True,0.011937365252741626,0.011937365252741626,0.011937365252741625,0.01193736525274163,0.011937365252741625,0.0,-1.734723475976807e-18
1033,0.25,-0.35,True,0.012006108130461992,0.012006108130461992,0.012006108130461992,0.012006108130461992,0.012006108130461992,0.0,0.0
1034,0.26249999999999996,-0.35,True,0.012065611286201752,0.012065611286201752,0.012065611286201752,0.012065611286201752,0.012065611286201752,0.0,0.0
1035,0.275,-0.35,True,0.012111862667030314,0.012111862667030314,0.012111862667030314,0.012111862667030314,0.012111862667030314,0.0,0.0
1036,0.2875,-0.35,True,0.012154827266571168,0.012154827266571168,0.012154827266571168,0.012154827266571168,0.012154827266571168,0.0,0.0
1037,0.30000000000000004,-0.35,True,0.012187355530049978,0.012187355530049977,0.012187355530049978,0.01218735553004998,0.012187355530049978,0.0,0.0
1038,0.3125,-0.35,True,0.012224254970893203,0.012224254970893203,0.012224254970893203,0.012224254970893201,0.012224254970893203,0.0,0.0
1039,0.32499999999999996,-0.35,True,0.012247342887899079,0.012247342887899077,0.012247342887899079,0.012247342887899082,0.012247342887899079,0.0,0.0
1040,0.3375,-0.35,True,0.012282868238408129,0.012282868238408129,0.012282868238408129,0.012282868238408129,0.012282868238408129,0.0,0.0
1041,0.35,-0.35,True,0.01230918118362398,0.01230918118362398,0.01230918118362398,0.01230918118362398,0.01230918118362398,0.0,0.0
1042,0.36250000000000004,-0.35,True,0.012354096719049596,0.012354096719049596,0.012354096719049596,0.012354096719049598,0.012354096719049596,0.0,0.0
1043,0.375,-0.35,True,0.012379394309803194,0.012379394309803194,0.012379394309803194,0.012379394309803194,0.012379394309803194,0.0,0.0
1044,0.38749999999999996,-0.35,True,0.012430899094078723,0.012430899094078723,0.012430899094078723,0.012430899094078723,0.012430899094078723,0.0,0.0
1045,0.4,-0.35,True,0.012552732823417973,0.012552732823417973,0.01255273282341797,0.012552732823417973,0.01255273282341797,0.0,-3.469446951953614e-18
1046,0.4125,-0.35,True,0.012565217630200026,0.012565217630200026,0.012565217630200026,0.012565217630200024,0.012565217630200026,0.0,0.0
1047,0.42500000000000004,-0.35,True,0.012640212109931884,0.012640212109931884,0.012640212109931884,0.012640212109931886,0.012640212109931884,0.0,0.0
1048,0.4375,-0.35,True,0.012812759235333659,0.012812759235333659,0.012812759235333659,0.012812759235333659,0.012812759235333659,0.0,0.0
1049,0.44999999999999996,-0.35,True,0.012852556678898624,0.012852556678898624,0.012852556678898624,0.012852556678898624,0.012852556678898624,0.0,0.0
1050,0.4625,-0.35,True,0.012977563845508173,0.012977563845508175,0.012977563845508173,0.012977563845508175,0.012977563845508173,0.0,0.0
1051,0.475,-0.35,True,0.01314922793505183,0.013149227935051827,0.01314922793505183,0.01314922793505183,0.01314922793505183,0.0,0.0
1052,0.48750000000000004,-0.35,True,0.013178342581947866,0.013178342581947866,0.013178342581947866,0.013178342581947866,0.013178342581947866,0.0,0.0
1053,0.5,-0.35,True,0.013186243134796506,0.0131862431347965,0.0131862431347965,0.0131862431347965,0.0131862431347965,0.0,-5.204170427930421e-18
1054,-0.5,-0.3375,True,0.00031816971388110146,0.00031816971388110146,0.00031816971388110146,0.00031816971388110146,0.00031816971388110146,0.0,0.0
1055,-0.4875,-0.3375,True,0.00031266520576241796,0.00031266520576241796,0.00031266520576241796,0.00031266520576241796,0.00031266520576241796,0.0,0.0
1056,-0.475,-0.3375,True,0.00028516992896793236,0.00028516992896793236,0.00028516992896793236,0.00028516992896793236,0.00028516992896793236,0.0,0.0
1057,-0.4625,-0.3375,True,0.0002367859378683048,0.0002367859378683048,0.0002367859378683048,0.0002367859378683048,0.0002367859378683048,0.0,0.0
1058,-0.45,-0.3375,True,0.00019273502031152045,0.00019273502031152048,0.00019273502031152048,0.00019273502031152048,0.00019273502031152048,0.0,2.710505431213761e-20
1059,-0.4375,-0.3375,True,0.00016788558923569937,0.0001678855892356994,0.0001678855892356994,0.00016788558923569937,0.0001678855892356994,0.0,2.710505431213761e-20
1060,-0.425,-0.3375,True,0.00011669998924416526,0.00011669998924416526,0.00011669998924416525,0.00011669998924416529,0.00011669998924416525,0.0,-1.3552527156068805e-20
1061,-0.4125,-0.3375,True,8.851999893702472e-05,8.851999893702469e-05,8.851999893702472e-05,8.851999893702472e-05,8.851999893702472e-05,0.0,0.0
1062,-0.4,-0.3375,True,7.104255817143914e-05,7.104255817143914e-05,7.104255817143914e-05,7.104255817143914e-05,7.104255817143914e-05,0.0,0.0
1063,-0.3875,-0.3375,True,4.7617952710004584e-05,4.7617952710004584e-05,4.7617952710004584e-05,4.7617952710004584e-05,4.7617952710004584e-05,0.0,0.0
1064,-0.375,-0.3375,True,3.838428244412667e-05,3.838428244412668e-05,3.838428244412667e-05,3.838428244412667e-05,3.838428244412667e-05,0.0,0.0
1065,-0.3625,-0.3375,True,3.264353766648689e-05,3.264353766648689e-05,3.264353766648689e-05,3.264353766648689e-05,3.264353766648689e-05,0.0,0.0
1066,-0.35,-0.3375,True,2.8609150874640584e-05,2.860915087464059e-05,2.860915087464059e-05,2.860915087464059e-05,2.860915087464059e-05,0.0,6.776263578034403e-21
1067,-0.3375,-0.3375,True,3.268910052151079e-05,3.268910052151079e-05,3.268910052151079e-05,3.268910052151079e-05,3.268910052151079e-05,0.0,0.0
1068,-0.325,-0.3375,True,4.577919193810777e-05,4.577919193810776e-05,4.577919193810777e-05,4.577919193810777e-05,4.577919193810777e-05,0.0,0.0
1069,-0.3125,-0.3375,True,6.679627283261285e-05,6.679627283261284e-05,6.679627283261284e-05,6.679627283261284e-05,6.679627283261284e-05,0.0,-1.3552527156068805e-20
1070,-0.3,-0.3375,True,8.5636268501132e-05,8.5636268501132e-05,8.5636268501132e-05,8.5636268501132e-05,8.5636268501132e-05,0.0,0.0
1071,-0.2875,-0.3375,True,0.00012641152129278828,0.00012641152129278828,0.00012641152129278828,0.0001264115212927883,0.00012641152129278828,0.0,0.0
1072,-0.275,-0.3375,True,0.00020573086748012928,0.0002057308674801293,0.00020573086748012934,0.0002057308674801293,0.00020573086748012934,0.0,5.421010862427522e-20
1073,-0.2625,-0.3375,True,0.000240386347184983,0.000240386347184983,0.00024038634718498303,0.000240386347184983,0.00024038634718498303,0.0,2.710505431213761e-20
1074,-0.25,-0.3375,True,0.0002830555633892244,0.0002830555633892244,0.0002830555633892244,0.0002830555633892244,0.0002830555633892244,0.0,0.0
1075,-0.2375,-0.3375,True,0.00036966428539958376,0.00036966428539958376,0.00036966428539958376,0.00036966428539958376,0.00036966428539958376,0.0,0.0
1076,-0.22499999999999998,-0.3375,True,0.0005200584487961778,0.0005200584487961778,0.0005200584487961778,0.0005200584487961778,0.0005200584487961778,0.0,0.0
1077,-0.21250000000000002,-0.3375,True,0.0006048387413687183,0.0006048387413687183,0.0006048387413687183,0.0006048387413687183,0.0006048387413687183,0.0,0.0
1078,-0.2,-0.3375,True,0.0007540068425749592,0.0007540068425749592,0.0007540068425749592,0.0007540068425749592,0.0007540068425749592,0.0,0.0
1079,-0.1875,-0.3375,True,0.0009233676350027698,0.0009233676350027696,0.0009233676350027698,0.0009233676350027697,0.0009233676350027698,0.0,0.0
1080,-0.175,-0.3375,True,0.0011007818973093617,0.0011007818973093617,0.0011007818973093617,0.001100781897309362,0.0011007818973093617,0.0,0.0
1081,-0.16249999999999998,-0.3375,True,0.0013761497439711092,0.0013761497439711094,0.0013761497439711094,0.0013761497439711094,0.0013761497439711094,0.0,2.168404344971009e-19
1082,-0.15000000000000002,-0.3375,True,0.0015542214248857585,0.0015542214248857585,0.0015542214248857585,0.0015542214248857585,0.0015542214248857585,0.0,0.0
1083,-0.1375,-0.3375,True,0.001775306191255499,0.0017753061912554984,0.001775306191255499,0.001775306191255499,0.001775306191255499,0.0,0.0
1084,-0.125,-0.3375,True,0.002099362212046009,0.002099362212046008,0.0020993622120460084,0.0020993622120460084,0.0020993622120460084,0.0,-4.336808689942018e-19
1085,-0.11249999999999999,-0.3375,True,0.0025860950306103463,0.0025860950306103468,0.0025860950306103468,0.0025860950306103468,0.0025860950306103468,0.0,4.336808689942018e-19
1086,-0.09999999999999998,-0.3375,True,0.002793462550139728,0.002793462550139728,0.002793462550139728,0.002793462550139728,0.002793462550139728,0.0,0.0
1087,-0.08750000000000002,-0.3375,True,0.003120092478829345,0.0031200924788293448,0.0031200924788293448,0.0031200924788293456,0.0031200924788293448,0.0,-4.336808689942018e-19
1088,-0.07500000000000001,-0.3375,True,0.0035637658473791924,0.0035637658473791924,0.0035637658473791924,0.0035637658473791924,0.0035637658473791924,0.0,0.0
1089,-0.0625,-0.3375,True,0.004262616010247012,0.004262616010247012,0.004262616010247012,0.004262616010247012,0.004262616010247012,0.0,0.0
1090,-0.04999999999999999,-0.3375,True,0.004649119905125707,0.004649119905125707,0.004649119905125707,0.004649119905125707,0.004649119905125707,0.0,0.0
1091,-0.03749999999999998,-0.3375,True,0.005015691469112212,0.005015691469112212,0.005015691469112212,0.005015691469112212,0.005015691469112212,0.0,0.0
1092,-0.025000000000000022,-0.3375,True,0.005508510369908253,0.005508510369908253,0.005508510369908254,0.005508510369908253,0.005508510369908254,0.0,8.673617379884035e-19
1093,-0.012500000000000011,-0.3375,True,0.0061286632089315295,0.0061286632089315295,0.0061286632089315295,0.006128663208931531,0.0061286632089315295,0.0,0.0
1094,0.0,-0.3375,True,0.006447975632345115,0.006447975632345116,0.006447975632345116,0.006447975632345116,0.006447975632345116,0.0,8.673617379884035e-19
1095,0.012499999999999956,-0.3375,True,0.006898488923975916,0.006898488923975914,0.006898488923975914,0.006898488923975914,0.006898488923975914,0.0,-1.734723475976807e-18
1096,0.025000000000000022,-0.3375,True,0.0073362917174552705,0.007336291717455272,0.007336291717455272,0.007336291717455272,0.007336291717455272,0.0,1.734723475976807e-18
1097,0.03749999999999998,-0.3375,True,0.007837333355339295,0.007837333355339295,0.007837333355339295,0.007837333355339295,0.007837333355339295,0.0,0.0
1098,0.050000000000000044,-0.3375,True,0.008293312737804467,0.00829331273780447,0.00829331273780447,0.00829331273780447,0.00829331273780447,0.0,1.734723475976807e-18
1099,0.0625,-0.3375,True,0.008854715931362344,0.008854715931362342,0.008854715931362342,0.008854715931362346,0.008854715931362342,0.0,-1.734723475976807e-18
1100,0.07499999999999996,-0.3375,True,0.009176076037844073,0.009176076037844075,0.009176076037844075,0.009176076037844073,0.009176076037844075,0.0,1.734723475976807e-18
1101,0.08750000000000002,-0.3375,True,0.00973840350820888,0.009738403508208877,0.009738403508208877,0.009738403508208877,0.009738403508208877,0.0,-1.734723475976807e-18
1102,0.09999999999999998,-0.3375,True,0.009922149172193168,0.009922149172193168,0.009922149172193168,0.009922149172193168,0.009922149172193168,0.0,0.0
1103,0.11250000000000004,-0.3375,True,0.010254068656616657,0.010254068656616658,0.010254068656616657,0.010254068656616658,0.010254068656616657,0.0,0.0
1104,0.125,-0.3375,True,0.010532229001205267,0.010532229001205267,0.010532229001205267,0.010532229001205267,0.010532229001205267,0.0,0.0
1105,0.13749999999999996,-0.3375,True,0.01078502502272247,0.01078502502272247,0.01078502502272247,0.01078502502272247,0.01078502502272247,0.0,0.0
1106,0.15000000000000002,-0.3375,True,0.011048923102860498,0.011048923102860498,0.0110489231028605,0.0110489231028605,0.0110489231028605,0.0,1.734723475976807e-18
1107,0.16249999999999998,-0.3375,True,0.011251238645520873,0.011251238645520873,0.011251238645520871,0.011251238645520871,0.011251238645520871,0.0,-1.734723475976807e-18
1108,0.17500000000000004,-0.3375,True,0.011460993271513249,0.011460993271513249,0.011460993271513252,0.011460993271513252,0.011460993271513252,0.0,3.469446951953614e-18
1109,0.1875,-0.3375,True,0.011589886378295644,0.011589886378295644,0.011589886378295644,0.011589886378295644,0.011589886378295644,0.0,0.0
1110,0.19999999999999996,-0.3375,True,0.011703597015235864,0.011703597015235864,0.011703597015235864,0.011703597015235864,0.011703597015235864,0.0,0.0
1111,0.21250000000000002,-0.3375,True,0.011805475508542817,0.011805475508542817,0.011805475508542817,0.011805475508542817,0.011805475508542817,0.0,0.0
1112,0.22499999999999998,-0.3375,True,0.011907252797829693,0.011907252797829695,0.011907252797829695,0.011907252797829695,0.011907252797829695,0.0,1.734723475976807e-18
1113,0.23750000000000004,-0.3375,True,0.011983497036512053,0.011983497036512053,0.011983497036512053,0.011983497036512053,0.011983497036512053,0.0,0.0
1114,0.25,-0.3375,True,0.012045428277796463,0.012045428277796463,0.012045428277796463,0.012045428277796463,0.012045428277796463,0.0,0.0
1115,0.26249999999999996,-0.3375,True,0.012095736243084779,0.012095736243084779,0.01209573624308478,0.01209573624308478,0.01209573624308478,0.0,1.734723475976807e-18
1116,0.275,-0.3375,True,0.012130880931185903,0.0121308809311859,0.0121308809311859,0.0121308809311859,0.0121308809311859,0.0,-3.469446951953614e-18
1117,0.2875,-0.3375,True,0.012163078518195989,0.012163078518195989,0.012163078518195989,0.012163078518195989,0.012163078518195989,0.0,0.0
1118,0.30000000000000004,-0.3375,True,0.01218763346239779,0.01218763346239779,0.01218763346239779,0.01218763346239779,0.01218763346239779,0.0,0.0
1119,0.3125,-0.3375,True,0.012213492015426281,0.012213492015426281,0.012213492015426281,0.012213492015426281,0.012213492015426281,0.0,0.0
1120,0.32499999999999996,-0.3375,True,0.012230641371776587,0.012230641371776589,0.012230641371776586,0.012230641371776587,0.012230641371776586,0.0,-1.734723475976807e-18
1121,0.3375,-0.3375,True,0.012254638645595653,0.012254638645595652,0.01225463864559565,0.012254638645595653,0.01225463864559565,0.0,-3.469446951953614e-18
1122,0.35,-0.3375,True,0.012271950353795191,0.012271950353795191,0.012271950353795191,0.012271950353795193,0.012271950353795191,0.0,0.0
1123,0.36250000000000004,-0.3375,True,0.012297154487264086,0.012297154487264086,0.012297154487264086,0.012297154487264088,0.012297154487264086,0.0,0.0
1124,0.375,-0.3375,True,0.012317951729672446,0.012317951729672445,0.012317951729672445,0.012317951729672445,0.012317951729672445,0.0,-1.734723475976807e-18
1125,0.38749999999999996,-0.3375,True,0.012354415138442524,0.012354415138442524,0.012354415138442524,0.012354415138442524,0.012354415138442524,0.0,0.0
1126,0.4,-0.3375,True,0.012407868100167266,0.012407868100167264,0.012407868100167266,0.012407868100167266,0.012407868100167266,0.0,0.0
1127,0.4125,-0.3375,True,0.01246720778496166,0.01246720778496166,0.01246720778496166,0.01246720778496166,0.01246720778496166,0.0,0.0
1128,0.42500000000000004,-0.3375,True,0.012536913483144207,0.012536913483144209,0.012536913483144207,0.012536913483144209,0.012536913483144207,0.0,0.0
1129,0.4375,-0.3375,True,0.012623757514334834,0.012623757514334834,0.012623757514334834,0.012623757514334834,0.012623757514334834,0.0,0.0
1130,0.44999999999999996,-0.3375,True,0.012718341820451633,0.012718341820451631,0.012718341820451633,0.012718341820451633,0.012718341820451633,0.0,0.0
1131,0.4625,-0.3375,True,0.012816954735368319,0.012816954735368319,0.01281695473536832,0.012816954735368319,0.01281695473536832,0.0,1.734723475976807e-18
1132,0.475,-0.3375,True,0.012930245718674025,0.012930245718674026,0.012930245718674028,0.012930245718674026,0.012930245718674028,0.0,3.469446951953614e-18
1133,0.48750000000000004,-0.3375,True,0.012996509641298035,0.012996509641298032,0.012996509641298035,0.012996509641298035,0.012996509641298035,0.0,0.0
1134,0.5,-0.3375,True,0.01301128234502713,0.013011282345027133,0.013011282345027131,0.013011282345027131,0.013011282345027131,0.0,1.734723475976807e-18
1135,-0.5,-0.325,True,0.00030502373531737955,0.00030502373531737955,0.00030502373531737955,0.00030502373531737955,0.00030502373531737955,0.0,0.0
1136,-0.4875,-0.325,True,0.00029853083878896643,0.0002985308387889665,0.0002985308387889665,0.0002985308387889665,0.0002985308387889665,0.0,5.421010862427522e-20
1137,-0.475,-0.325,True,0.000285922442530068,0.0002859224425300679,0.0002859224425300679,0.0002859224425300679,0.0002859224425300679,0.0,-1.0842021724855044e-19
1138,-0.4625,-0.325,True,0.00022696412060209883,0.00022696412060209883,0.00022696412060209883,0.00022696412060209883,0.00022696412060209883,0.0,0.0
1139,-0.45,-0.325,True,0.00018732820935741149,0.0001873282093574115,0.00018732820935741146,0.0001873282093574115,0.00018732820935741146,0.0,-2.710505431213761e-20
1140,-0.4375,-0.325,True,0.00015147987863748367,0.00015147987863748367,0.00015147987863748367,0.00015147987863748367,0.00015147987863748367,0.0,0.0
1141,-0.425,-0.325,True,0.00011580770214168984,0.00011580770214168984,0.00011580770214168984,0.00011580770214168984,0.00011580770214168984,0.0,0.0
1142,-0.4125,-0.325,True,8.869050848733104e-05,8.869050848733104e-05,8.869050848733104e-05,8.869050848733104e-05,8.869050848733104e-05,0.0,0.0
1143,-0.4,-0.325,True,7.053538839551268e-05,7.053538839551268e-05,7.053538839551268e-05,7.053538839551268e-05,7.053538839551268e-05,0.0,0.0
1144,-0.3875,-0.325,True,4.975559633569899e-05,4.975559633569899e-05,4.975559633569899e-05,4.975559633569899e-05,4.975559633569899e-05,0.0,0.0
1145,-0.375,-0.325,True,3.83233538174747e-05,3.83233538174747e-05,3.83233538174747e-05,3.8323353817474714e-05,3.83233538174747e-05,0.0,0.0
1146,-0.3625,-0.325,True,3.288548866572577e-05,3.288548866572577e-05,3.288548866572577e-05,3.288548866572577e-05,3.288548866572577e-05,0.0,0.0
1147,-0.35,-0.325,True,2.9602267592840348e-05,2.9602267592840344e-05,2.9602267592840344e-05,2.9602267592840348e-05,2.9602267592840344e-05,0.0,-3.3881317890172014e-21
1148,-0.3375,-0.325,True,3.405845617242371e-05,3.405845617242372e-05,3.405845617242372e-05,3.405845617242372e-05,3.405845617242372e-05,0.0,6.776263578034403e-21
1149,-0.325,-0.325,True,4.502812307346368e-05,4.502812307346369e-05,4.502812307346369e-05,4.502812307346369e-05,4.502812307346369e-05,0.0,6.776263578034403e-21
1150,-0.3125,-0.325,True,6.203407973856103e-05,6.203407973856103e-05,6.203407973856103e-05,6.203407973856103e-05,6.203407973856103e-05,0.0,0.0
1151,-0.3,-0.325,True,7.968798765561566e-05,7.968798765561567e-05,7.968798765561567e-05,7.968798765561567e-05,7.968798765561567e-05,0.0,1.3552527156068805e-20
1152,-0.2875,-0.325,True,0.00011421746591735864,0.00011421746591735862,0.00011421746591735863,0.00011421746591735863,0.00011421746591735863,0.0,-1.3552527156068805e-20
1153,-0.275,-0.325,True,0.00016684440139711973,0.00016684440139711973,0.00016684440139711973,0.00016684440139711973,0.00016684440139711973,0.0,0.0
1154,-0.2625,-0.325,True,0.00020888856401278194,0.00020888856401278188,0.00020888856401278188,0.00020888856401278188,0.00020888856401278188,0.0,-5.421010862427522e-20
1155,-0.25,-0.325,True,0.0002736897401228613,0.00027368974012286136,0.00027368974012286136,0.00027368974012286136,0.00027368974012286136,0.0,5.421010862427522e-20
1156,-0.2375,-0.325,True,0.000354055713053751,0.00035405571305375107,0.00035405571305375107,0.00035405571305375107,0.00035405571305375107,0.0,5.421010862427522e-20
1157,-0.22499999999999998,-0.325,True,0.00044754603135066257,0.0004475460313506627,0.0004475460313506626,0.0004475460313506626,0.0004475460313506626,0.0,5.421010862427522e-20
1158,-0.21250000000000002,-0.325,True,0.0005693146006847187,0.0005693146006847187,0.0005693146006847188,0.0005693146006847188,0.0005693146006847188,0.0,1.0842021724855044e-19
1159,-0.2,-0.325,True,0.000790087032134892,0.000790087032134892,0.000790087032134892,0.000790087032134892,0.000790087032134892,0.0,0.0
