element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
913,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
913,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
913,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
914,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
914,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
914,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
914,4,3,4,F0_ingested,F1_equilibrated,-4.336808689942018e-19,0.0
915,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
915,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
915,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
915,4,3,4,F0_ingested,F1_equilibrated,4.336808689942018e-19,0.0
916,1,1,1,F0_ingested,F1_equilibrated,4.336808689942018e-19,0.0
916,2,2,2,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
916,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
916,4,3,4,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
917,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
917,2,2,2,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
917,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
917,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
918,1,1,1,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
918,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
918,3,4,3,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
918,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
919,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
919,2,2,2,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
919,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
919,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
920,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
920,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
920,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
920,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
921,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
921,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
921,3,4,3,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
921,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
922,1,1,1,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
922,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
922,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
922,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
923,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
923,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
923,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
923,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
924,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
924,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
924,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
924,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
925,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
925,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
925,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
925,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
926,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
926,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
926,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
926,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
927,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
927,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
927,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
927,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
928,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
928,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
928,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
928,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
929,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
929,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
929,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
929,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
930,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
930,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
930,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
930,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
931,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
931,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
931,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
931,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
932,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
932,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
932,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
932,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
933,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
933,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
933,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
933,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
934,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
934,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
934,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
934,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
935,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
935,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
935,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
935,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
936,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
936,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
936,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
936,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
937,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
937,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
937,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
937,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
938,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
938,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
938,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
938,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
939,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
939,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
939,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
939,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
940,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
940,2,2,2,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
940,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
940,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
941,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
941,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
941,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
941,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
942,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
942,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
942,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
942,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
943,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
943,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
943,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
943,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
944,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
944,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
944,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
944,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
945,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
945,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
945,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
945,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
946,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
946,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
946,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
946,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
947,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
947,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
947,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
947,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
948,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
948,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
948,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
948,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
949,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
949,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
949,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
949,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
950,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
950,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
950,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
950,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
951,1,1,1,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
951,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
951,3,4,3,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
951,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
952,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
952,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
952,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
952,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
953,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
953,2,2,2,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
953,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
953,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
954,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
954,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
954,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
954,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
955,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
955,2,2,2,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
955,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
955,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
956,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
956,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
956,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
956,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
957,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
957,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
957,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
957,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
958,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
958,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
958,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
958,4,3,4,F0_ingested,F1_equilibrated,3.469446951953614e-18,0.0
959,1,1,1,F0_ingested,F1_equilibrated,-3.469446951953614e-18,0.0
959,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
959,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
959,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
960,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
960,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
960,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
960,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
961,1,1,1,F0_ingested,F1_equilibrated,-1.0842021724855044e-19,1.7485891776837298e-07
961,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
961,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
961,4,3,4,F0_ingested,F1_equilibrated,0.0,5.014254689578905e-07
962,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
962,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
962,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
962,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
963,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
963,2,2,2,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
963,3,4,3,F0_ingested,F1_equilibrated,2.710505431213761e-20,0.0
963,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
964,1,1,1,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
964,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
964,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
964,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
965,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
965,2,2,2,F0_ingested,F1_equilibrated,-2.710505431213761e-20,0.0
965,3,4,3,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
965,4,3,4,F0_ingested,F1_equilibrated,-2.710505431213761e-20,0.0
966,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
966,2,2,2,F0_ingested,F1_equilibrated,0.0,9.710413976190513e-07
966,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
966,4,3,4,F0_ingested,F1_equilibrated,5.421010862427522e-20,0.0
967,1,1,1,F0_ingested,F1_equilibrated,0.0,3.723833783687436e-08
967,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
967,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
967,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
968,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
968,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
968,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
968,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
969,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
969,2,2,2,F0_ingested,F1_equilibrated,0.0,1.7177955303839604e-07
969,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
969,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
970,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
970,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
970,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
970,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
971,1,1,1,F0_ingested,F1_equilibrated,-6.776263578034403e-21,0.0
971,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
971,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
971,4,3,4,F0_ingested,F1_equilibrated,-6.776263578034403e-21,0.0
972,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
972,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
972,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
972,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
973,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
973,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
973,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
973,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
974,1,1,1,F0_ingested,F1_equilibrated,6.776263578034403e-21,0.0
974,2,2,2,F0_ingested,F1_equilibrated,6.776263578034403e-21,2.6356237134202035e-07
974,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
974,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
975,1,1,1,F0_ingested,F1_equilibrated,6.776263578034403e-21,0.0
975,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
975,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
975,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
976,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
976,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
976,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
976,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
977,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
977,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
977,3,4,3,F0_ingested,F1_equilibrated,1.3552527156068805e-20,1.5436834575194715e-06
977,4,3,4,F0_ingested,F1_equilibrated,0.0,1.1163294127769708e-07
978,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
978,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
978,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
978,4,3,4,F0_ingested,F1_equilibrated,1.3552527156068805e-20,0.0
979,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
979,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
979,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
979,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
980,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
980,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
980,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
980,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
981,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
981,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
981,3,4,3,F0_ingested,F1_equilibrated,0.0,4.0749289061301654e-07
981,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
982,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
982,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
982,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
982,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
983,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
983,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
983,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
983,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
984,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
984,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
984,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
984,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
985,1,1,1,F0_ingested,F1_equilibrated,-1.0842021724855044e-19,0.0
985,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
985,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
985,4,3,4,F0_ingested,F1_equilibrated,-1.0842021724855044e-19,0.0
986,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
986,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
986,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
986,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
987,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
987,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
987,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
987,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
988,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
988,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
988,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
988,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
989,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
989,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
989,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
989,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
990,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
990,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
990,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
990,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
991,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
991,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
991,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
991,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
992,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
992,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
992,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
992,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
993,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
993,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
993,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
993,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
994,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
994,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
994,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
994,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
995,1,1,1,F0_ingested,F1_equilibrated,4.336808689942018e-19,0.0
995,2,2,2,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
995,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
995,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
996,1,1,1,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
996,2,2,2,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
996,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
996,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
997,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
997,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
997,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
997,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
998,1,1,1,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
998,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
998,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
998,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
999,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
999,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
999,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
999,4,3,4,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
1000,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1000,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1000,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1000,4,3,4,F0_ingested,F1_equilibrated,-8.673617379884035e-19,0.0
1001,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1001,2,2,2,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
1001,3,4,3,F0_ingested,F1_equilibrated,8.673617379884035e-19,0.0
1001,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1002,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1002,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1002,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1002,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1003,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1003,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1003,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1003,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1004,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1004,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1004,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1004,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1005,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1005,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1005,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1005,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1006,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1006,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1006,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1006,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1007,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1007,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1007,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1007,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1008,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1008,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1008,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1008,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1009,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1009,2,2,2,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
1009,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1009,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1010,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1010,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1010,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1010,4,3,4,F0_ingested,F1_equilibrated,-1.734723475976807e-18,0.0
1011,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1011,2,2,2,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
1011,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1011,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1012,1,1,1,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
1012,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1012,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1012,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1013,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1013,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1013,3,4,3,F0_ingested,F1_equilibrated,0.0,0.0
1013,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1014,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1014,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1014,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
1014,4,3,4,F0_ingested,F1_equilibrated,0.0,0.0
1015,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1015,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
1015,3,4,3,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
1015,4,3,4,F0_ingested,F1_equilibrated,1.734723475976807e-18,0.0
1016,1,1,1,F0_ingested,F1_equilibrated,0.0,0.0
1016,2,2,2,F0_ingested,F1_equilibrated,0.0,0.0
