element_label,centroid_x,centroid_y,SDV15,EVOL,flag_d_ge_0.5,flag_d_ge_0.95
24129,-0.4881456792354584,-0.4877045005559921,0.00116451457143,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.00103323499206,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.0011614097748,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.00103049899917,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000913883268367,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000719088013284,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000911512703169,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000717346847523,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000589840696193,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000431525782915,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000588536029682,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.00043078433373,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.00033290364081,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.000221777852857,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.00033250785782,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.00022176328639,,0,0
24133,-0.39331111311912537,-0.4877045005559921,0.000157052621944,,0,0
24133,-0.39331111311912537,-0.4877045005559921,9.13457552087e-05,,0,0
24133,-0.39331111311912537,-0.4877045005559921,0.000157231726917,,0,0
24133,-0.39331111311912537,-0.4877045005559921,9.16727803997e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,5.92538526689e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,3.72840040654e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,5.95987403358e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,3.75297968276e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,3.73677212337e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,5.95662859268e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,3.74500996259e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,5.93013101025e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,9.30248206714e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,0.000162236668984,,0,0
24136,-0.3221851885318756,-0.4877045005559921,9.24280830077e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,0.000161080912221,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000231998987147,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000353381357854,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000230374454986,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000351035094354,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000463989010314,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000644792336971,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000461080286186,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000641068676487,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.00080218113726,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.00105137214996,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.000797859858721,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.00104623287916,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.00126252125483,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.0015902002342,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.00125682121143,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.00158378644846,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00186261814088,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00227919896133,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00185576395597,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00227185501717,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00262023648247,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00313538778573,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00261266110465,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00312766968273,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00355139304884,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00417278893292,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00354373897426,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00416545243934,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.004668161273,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.0054001477547,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00466125784442,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00539410952479,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00597637705505,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00681867916137,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00597119005397,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.0068149510771,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00749347591773,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00849475245923,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00749107869342,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00849453173578,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00916554313153,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00999689940363,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00916686281562,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.0100002512336,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.0105145443231,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.011097420007,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.0105191878974,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.011103561148,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.0114568956196,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.011856126599,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.0114639680833,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.0118642458692,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.0121011771262,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.0123714385554,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.0121099418029,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.0123809184879,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.0125369075686,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.012718715705,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.0125468252227,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.0127291157842,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.0128298709169,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.012951743789,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.012840565294,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.0129627622664,,0,0
24153,-0.018749999813735485,-0.4877045005559921,0.0130411405116,,0,0
24153,-0.018749999813735485,-0.4877045005559921,0.0131635041907,,0,0
24153,-0.018749999813735485,-0.4877045005559921,0.0130523964763,,0,0
24153,-0.018749999813735485,-0.4877045005559921,0.0131750861183,,0,0
24154,-0.01624999986961484,-0.4877045005559921,0.0132532510906,,0,0
24154,-0.01624999986961484,-0.4877045005559921,0.013376080431,,0,0
24154,-0.01624999986961484,-0.4877045005559921,0.0132650714368,,0,0
24154,-0.01624999986961484,-0.4877045005559921,0.0133882267401,,0,0
24155,-0.013749999925494194,-0.4877045005559921,0.0134661588818,,0,0
24155,-0.013749999925494194,-0.4877045005559921,0.0135894259438,,0,0
24155,-0.013749999925494194,-0.4877045005559921,0.0134785436094,,0,0
24155,-0.013749999925494194,-0.4877045005559921,0.0136021394283,,0,0
24156,-0.011249999981373549,-0.4877045005559921,0.0136798145249,,0,0
24156,-0.011249999981373549,-0.4877045005559921,0.0138034941629,,0,0
24156,-0.011249999981373549,-0.4877045005559921,0.0136927673593,,0,0
24156,-0.011249999981373549,-0.4877045005559921,0.0138167748228,,0,0
24157,-0.008750000037252903,-0.4877045005559921,0.0138941723853,,0,0
24157,-0.008750000037252903,-0.4877045005559921,0.0140182338655,,0,0
24157,-0.008750000037252903,-0.4877045005559921,0.0139076942578,,0,0
24157,-0.008750000037252903,-0.4877045005559921,0.0140320835635,,0,0
