element_label,centroid_x,centroid_y,SDV15,EVOL,flag_d_ge_0.5,flag_d_ge_0.95
24129,-0.4881456792354584,-0.4877045005559921,0.000746107078157,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.000661049911287,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.000744196586311,,0,0
24129,-0.4881456792354584,-0.4877045005559921,0.000659368059132,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.00058375770459,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000457648682641,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000582302978728,,0,0
24130,-0.4644370377063751,-0.4877045005559921,0.000456585665233,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000374089635443,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000271911121672,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000373297923943,,0,0
24131,-0.44072839617729187,-0.4877045005559921,0.000271468918072,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.000208472309168,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.000137332812301,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.000208242898225,,0,0
24132,-0.4170197546482086,-0.4877045005559921,0.000137335271575,,0,0
24133,-0.39331111311912537,-0.4877045005559921,9.6250732895e-05,,0,0
24133,-0.39331111311912537,-0.4877045005559921,5.51519078726e-05,,0,0
24133,-0.39331111311912537,-0.4877045005559921,9.6367461083e-05,,0,0
24133,-0.39331111311912537,-0.4877045005559921,5.53489517188e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,3.57159915438e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,2.37149124587e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,3.5912176827e-05,,0,0
24134,-0.3696024715900421,-0.4877045005559921,2.38284283114e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,2.57425672316e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,4.32833003288e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,2.57378505921e-05,,0,0
24135,-0.34589383006095886,-0.4877045005559921,4.30382388004e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,6.76730633131e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,0.00011676640861,,0,0
24136,-0.3221851885318756,-0.4877045005559921,6.72016394674e-05,,0,0
24136,-0.3221851885318756,-0.4877045005559921,0.000115916889627,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000165545003256,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000249717239058,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000164380660863,,0,0
24137,-0.29847656190395355,-0.4877045005559921,0.000248070893576,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000325965229422,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.00045010636677,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000323945336277,,0,0
24138,-0.2747679352760315,-0.4877045005559921,0.000447547994554,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.000557807623409,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.000727911654394,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.000554856553208,,0,0
24139,-0.25105928629636765,-0.4877045005559921,0.000724426354282,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.000871712923981,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.00109448109288,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.000867864349857,,0,0
24140,-0.2273506373167038,-0.4877045005559921,0.00109017442446,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00127934268676,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00156162586063,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00127475778572,,0,0
24141,-0.20364200323820114,-0.4877045005559921,0.00155673897825,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00179235509131,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00214043608867,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00178733398207,,0,0
24142,-0.1799333691596985,-0.4877045005559921,0.00213535036892,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00242111505941,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00283986330032,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00241609569639,,0,0
24143,-0.15622472763061523,-0.4877045005559921,0.00283509050496,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00317321019247,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00366518250667,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00316875218414,,0,0
24144,-0.13251608610153198,-0.4877045005559921,0.00366133777425,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.0040519060567,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00461648218334,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00404865387827,,0,0
24145,-0.10880744457244873,-0.4877045005559921,0.00461423583329,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00506801297888,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00573704205453,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.005066675134,,0,0
24146,-0.08445312455296516,-0.4877045005559921,0.00573718035594,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00618466595188,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00673856772482,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.00618584314361,,0,0
24147,-0.06246093846857548,-0.4877045005559921,0.0067411060445,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.00708312727511,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.00747057888657,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.00708652799949,,0,0
24148,-0.04664062522351742,-0.4877045005559921,0.00747497426346,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.00770936673507,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.00797429587692,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.00771437911317,,0,0
24149,-0.03609374910593033,-0.4877045005559921,0.00797999836504,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.00813683215529,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.00831596180797,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.00814296025783,,0,0
24150,-0.029062499292194843,-0.4877045005559921,0.00832256022841,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.0084255989641,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.00854600127786,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.00843248423189,,0,0
24151,-0.024375000037252903,-0.4877045005559921,0.00855320319533,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.00861959718168,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.00870026182383,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.00862699281424,,0,0
24152,-0.021250000223517418,-0.4877045005559921,0.00870786886662,,0,0
