elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
80307,80307,-0.0015,-0.008625,0.750877,0.714284,1,False,0.714284,0.0
76634,76634,0.1475,-0.091633,0.750315,0.688684,1,False,0.688684,0.0
78685,78685,0.0145,-0.021984,0.750136,0.712866,1,False,0.712866,0.0
76059,76059,0.1185,-0.116382,0.748156,0.724893,1,False,0.724893,0.0
81429,81429,0.0285,-0.0055,0.747957,0.691262,1,False,0.691262,0.0
78152,78152,0.0275,-0.031477,0.747155,0.711142,1,False,0.711142,0.0
82516,82516,0.0235,-0.0035,0.746817,0.693228,1,False,0.693228,0.0
79808,79808,0.0455,-0.011438,0.746089,0.684207,1,False,0.684207,0.0
76088,76088,0.1475,-0.116382,0.745983,0.710059,1,False,0.710059,0.0
80887,80887,0.0325,-0.00675,0.744069,0.689458,1,False,0.689458,0.0
85231,85231,0.0085,0.0015,0.743379,0.700053,1,False,0.700053,0.0
84146,84146,0.0155,-0.0005,0.743107,0.696592,1,False,0.696592,0.0
78746,78746,0.0755,-0.021984,0.742843,0.672806,1,False,0.672806,0.0
83603,83603,0.0185,-0.0015,0.741777,0.69523,1,False,0.69523,0.0
81973,81973,0.0265,-0.0045,0.741327,0.691898,1,False,0.691898,0.0
84689,84689,0.0125,0.0005,0.741205,0.697966,1,False,0.697966,0.0
77168,77168,0.1355,-0.066758,0.740122,0.673851,1,False,0.673851,0.0
79222,79222,0.0055,-0.015656,0.739679,0.714445,1,False,0.714445,0.0
81942,81942,-0.0045,-0.0045,0.73885,0.713471,1,False,0.713471,0.0
83060,83060,0.0215,-0.0025,0.738326,0.693879,1,False,0.693879,0.0
79273,79273,0.0565,-0.015656,0.736699,0.680142,1,False,0.680142,0.0
76580,76580,0.0935,-0.091633,0.735149,0.717824,1,False,0.717824,0.0
78223,78223,0.0985,-0.031477,0.735087,0.666085,1,False,0.666085,0.0
79809,79809,0.0465,-0.011438,0.735019,0.683543,1,False,0.683543,0.0
80347,80347,0.0385,-0.008625,0.734847,0.686791,1,False,0.686791,0.0
81430,81430,0.0295,-0.0055,0.734787,0.69058,1,False,0.69058,0.0
84125,84125,-0.0055,-0.0005,0.734734,0.711358,1,False,0.711358,0.0
77623,77623,0.0445,-0.045715,0.733913,0.710834,1,False,0.710834,0.0
82517,82517,0.0245,-0.0035,0.733859,0.692541,1,False,0.692541,0.0
85232,85232,0.0095,0.0015,0.733631,0.699351,1,False,0.699351,0.0
79763,79763,0.0005,-0.011438,0.732982,0.714891,1,False,0.714891,0.0
78684,78684,0.0135,-0.021984,0.732592,0.713547,1,False,0.713547,0.0
80888,80888,0.0335,-0.00675,0.731485,0.68878,1,False,0.68878,0.0
76058,76058,0.1175,-0.116382,0.731433,0.725419,1,False,0.725419,0.0
84147,84147,0.0165,-0.0005,0.731054,0.695897,1,False,0.695897,0.0
83579,83579,-0.0055,-0.0015,0.730472,0.712062,1,False,0.712062,0.0
84690,84690,0.0135,0.0005,0.729855,0.697268,1,False,0.697268,0.0
83604,83604,0.0195,-0.0015,0.729281,0.694538,1,False,0.694538,0.0
77100,77100,0.0675,-0.066758,0.728337,0.712931,1,False,0.712931,0.0
