step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24129,1,0.008786028251051903,0.008792062290012836,0.0013027297100052238
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24129,2,0.0068990569561719894,0.006903796922415495,0.0006675855838693678
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24129,3,0.007257458288222551,0.007262439467012882,0.0010363500332459807
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24129,4,0.006062318105250597,0.006066479720175266,0.0004904440720565617
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24130,1,0.005757692735642195,0.005761648993939161,0.0005034595960751176
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24130,2,0.00452639814466238,0.004529506899416447,0.00038583893910981715
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24130,3,0.00527647091075778,0.00528009282425046,0.00043984618969261646
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24130,4,0.004324635956436396,0.0043276031501591206,0.0003298510564491153
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24131,1,0.0038900007493793964,0.003892670851200819,0.00034034939017146826
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24131,2,0.003382624825462699,0.0033849445171654224,0.0002930190821643919
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24131,3,0.0038070285227149725,0.003809639485552907,0.0003129284887108952
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24131,4,0.0033447330351918936,0.0033470254857093096,0.0002669380628503859
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24132,1,0.0031121582724153996,0.0031142914667725563,0.0002739067713264376
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24132,2,0.002880606334656477,0.0028825793415308,0.00025317067047581077
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24132,3,0.0030963935423642397,0.00309851486235857,0.00026071094907820225
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24132,4,0.002880212850868702,0.002882185159251094,0.00024015185772441328
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24133,1,0.002756799105554819,0.0027586864307522774,0.00024459674023091793
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24133,2,0.0026501035317778587,0.0026519170496612787,0.00023494208289775997
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.08759729564189911,24133,3,0.0027632310520857573,0.0027651225682348013,0.00023768149549141526
