step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7861,1,0.00031232464243657887,0.0003125976654700935,2.555563014539075e-06
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7861,2,0.00032872468000277877,0.00032901199301704764,3.3851724765554536e-06
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7861,3,0.00029241997981444,0.0002926755987573415,2.3963054900377756e-06
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7861,4,0.0003073718980886042,0.0003076405846513808,3.094608928222442e-06
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7862,1,0.0006919417646713555,0.0006925451452843845,4.44401812274009e-05
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7862,2,0.0006816735258325934,0.0006822680588811636,4.3980966438539326e-05
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7862,3,0.000769345904700458,0.0007700164569541812,4.546614218270406e-05
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7862,4,0.0007579320226795971,0.0007585927378386259,4.499319402384572e-05
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7863,1,0.0031875320710241795,0.003190214978531003,0.0002625285997055471
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7863,2,0.003345200326293707,0.003348032245412469,0.0003003005404025316
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7863,3,0.0026355357840657234,0.0026377688627690077,0.0001998887601075694
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7863,4,0.0026050948072224855,0.0026073157787323,0.0002566889743320644
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7864,1,0.005643462762236595,0.005648178979754448,0.0005518480320461094
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7864,2,0.005578126758337021,0.005582738667726517,0.0004782480245921761
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7864,3,0.006582915782928467,0.006588388700038195,0.000573988480027765
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7864,4,0.006307346746325493,0.006312536541372538,0.000510465120896697
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7865,1,0.00803055614233017,0.008037293329834938,0.0008213322144001722
Step-2,4,0.03999999910593033,0.006,0.006000000052154064,0.2669660449028015,7865,2,0.007637593895196915,0.007643957156687975,0.0007008294924162328
