step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8413,1,0.00042260531336069107,0.0004268911143299192,3.682011811179109e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8413,2,0.0004045932146254927,0.00040869638905860484,3.652140367194079e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8413,3,0.0004229842161294073,0.00042727397521957755,3.6801771784666926e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8413,4,0.00040461105527356267,0.0004087145207449794,3.650865619420074e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8414,1,0.0027239015325903893,0.002751629101112485,0.00025250791804865
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8414,2,0.002686762949451804,0.0027141098398715258,0.00024948842474259436
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8414,3,0.00274155056104064,0.002769460203126073,0.00025228940648958087
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8414,4,0.002703583799302578,0.0027311041485518217,0.0002492683124728501
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8415,1,0.0005551789072342217,0.0005608090432360768,4.911597352474928e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8415,2,0.0005351104773581028,0.0005405371193774045,4.8751164285931736e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8415,3,0.0005575830582529306,0.0005632377578876913,4.9254504119744524e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8415,4,0.0005373567109927535,0.0005428062286227942,4.889101182925515e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8416,1,0.001988160889595747,0.002008359646424651,0.00018242943042423576
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8416,2,0.001961701549589634,0.0019816304557025433,0.00018111428653355688
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8416,3,0.0019978878553956747,0.0020181869622319937,0.00018243727390654385
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8416,4,0.001971137709915638,0.0019911639392375946,0.0001811207039281726
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8417,1,0.002116181654855609,0.0021376905497163534,0.0001943942770594731
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8417,2,0.0020880568772554398,0.0021092784591019154,0.00019284036534372717
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8417,3,0.002124819438904524,0.002146417275071144,0.00019435958529356867
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8417,4,0.0020964357536286116,0.0021177437156438828,0.00019280458218418062
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8418,1,0.0006128724780865014,0.0006190881249494851,5.591784429270774e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8418,2,0.0006341195548884571,0.0006405506865121424,5.630597661365755e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8418,3,0.0006103875930421054,0.0006165779195725918,5.578718992182985e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8418,4,0.0006315490463748574,0.0006379540427587926,5.617492934106849e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8419,1,0.0005725566297769547,0.0005783631931990385,5.2162558858981356e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8419,2,0.0005932388012297451,0.0005992551450617611,5.254057396086864e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8419,3,0.0005700751789845526,0.0005758564220741391,5.202251486480236e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8419,4,0.0005907041486352682,0.0005966946482658386,5.239959864411503e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8420,1,0.002481144620105624,0.0025063855573534966,0.00022910554253030568
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8420,2,0.002448685932904482,0.00247359462082386,0.0002267899108119309
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8420,3,0.002494388958439231,0.002519766567274928,0.00022897610324434936
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8420,4,0.0024614031426608562,0.0024864429142326117,0.000226659671170637
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8421,1,0.0041949693113565445,0.004237821325659752,0.00039114232640713453
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8421,2,0.004300085827708244,0.004344020038843155,0.0004022479406557977
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8421,3,0.004135238938033581,0.004177473019808531,0.000392548885429278
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8421,4,0.004234684631228447,0.004277943167835474,0.00040360246202908456
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8422,1,0.00409966055303812,0.004141523037105799,0.00038970017340034246
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8422,2,0.004011309240013361,0.004052262287586927,0.00038015341851860285
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8422,3,0.00418098084628582,0.004223684314638376,0.00038865304668433964
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8422,4,0.004086027387529612,0.004127752501517534,0.00037905335193499923
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8423,1,0.00854455679655075,0.008632353506982327,0.0008618533029220998
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8423,2,0.008200379088521004,0.00828461442142725,0.0008304918301291764
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8423,3,0.009193126112222672,0.009287621825933456,0.0008646557689644396
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8423,4,0.008731678128242493,0.008821400813758373,0.0008324158261530101
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8424,1,0.007290758192539215,0.00736558623611927,0.0006508745136670768
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8424,2,0.0075983330607414246,0.007676344830542803,0.0006664857501164079
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8424,3,0.006889968179166317,0.006960657425224781,0.0006480753072537482
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8424,4,0.007121480070054531,0.007194567006081343,0.000664019666146487
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8425,1,0.00674385204911232,0.0068130213767290115,0.000605178764089942
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8425,2,0.007061800919473171,0.007134259678423405,0.0006343558197841048
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8425,3,0.006412159651517868,0.006477903574705124,0.000608588510658592
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8425,4,0.006699906662106514,0.0067686280235648155,0.0006388330948539078
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8426,1,0.003933057188987732,0.003973207902163267,0.0003647706762421876
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8426,2,0.0040195961482822895,0.004060637671500444,0.0003735114587470889
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8426,3,0.0038683279417455196,0.003907809499651194,0.0003657596535049379
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8426,4,0.003949323669075966,0.003989638760685921,0.0003744598652701825
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8427,1,0.0030209957621991634,0.0030517741106450558,0.00027935279649682343
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8427,2,0.003068318357691169,0.0030995828565210104,0.00028361420845612884
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8427,3,0.0030022321734577417,0.0030328170396387577,0.00027975873672403395
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8427,4,0.0030485226307064295,0.0030795824714004993,0.00028401732561178505
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8428,1,0.0028593114111572504,0.0028884271159768105,0.0002656695432960987
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8428,2,0.0028190328739583492,0.0028477355372160673,0.0002622026950120926
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8428,3,0.002880038460716605,0.002909368136897683,0.0002654003619682044
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8428,4,0.0028388274367898703,0.00286773475818336,0.0002619273727759719
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8429,1,0.00253895646892488,0.0025647918228060007,0.00023402541410177946
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8429,2,0.0025737180840224028,0.00259990943595767,0.00023659113503526896
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8429,3,0.002527928911149502,0.0025536506436765194,0.00023420387879014015
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8429,4,0.002562266541644931,0.0025883398484438658,0.00023676671844441444
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8430,1,0.002335987752303481,0.0023597446270287037,0.00021514295076485723
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8430,2,0.0023053039330989122,0.002328747184947133,0.00021314994955901057
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8430,3,0.00234489724971354,0.002368746092543006,0.00021504313917830586
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8430,4,0.002313939854502678,0.0023374720476567745,0.00021304938127286732
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8431,1,0.0031040047761052847,0.003135635517537594,0.0002872046025004238
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8431,2,0.003154178848490119,0.003186324844136834,0.00029183176229707897
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8431,3,0.0030834076460450888,0.0031148255802690983,0.00028765510069206357
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8431,4,0.003132424782961607,0.0031643458642065525,0.00029227390768937767
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8432,1,0.0029315478168427944,0.002961404388770461,0.00027273219893686473
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8432,2,0.0028894597198814154,0.0029188846237957478,0.000269004434812814
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8432,3,0.002954247873276472,0.002984338905662298,0.00027243068325333297
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8432,4,0.002910965122282505,0.002940612379461527,0.00026869866997003555
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8433,1,0.0025996521580964327,0.002626109402626753,0.00023970020993147045
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8433,2,0.00263574393466115,0.0026625709142535925,0.0002424538106424734
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8433,3,0.0025878751184791327,0.0026142108254134655,0.00023990815680008382
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8433,4,0.0026235016994178295,0.0026502024848014116,0.00024266017135232687
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8434,1,0.0026397593319416046,0.0026666256599128246,0.00024329549341928214
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8434,2,0.0026763088535517454,0.0027035498060286045,0.00024612637935206294
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8434,3,0.002624164568260312,0.0026508700102567673,0.0002434962516417727
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8434,4,0.002660038648173213,0.002687111496925354,0.000246325769694522
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8435,1,0.0019528853008523583,0.0019727277103811502,0.0001795348071027547
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8435,2,0.0019800812005996704,0.002000201027840376,0.00018086224736180156
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8435,3,0.0019455619622021914,0.0019653290510177612,0.00017953974020201713
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8435,4,0.001972570549696684,0.0019926130771636963,0.00018086588534060866
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8436,1,0.0021957149729132652,0.0022180371452122927,0.00020199718710500747
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8436,2,0.0022249354515224695,0.002247556345537305,0.000203718023840338
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8436,3,0.002186359604820609,0.002208585385233164,0.00020204576139803976
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8436,4,0.002215268323197961,0.0022377895656973124,0.00020376463362481445
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8437,1,0.0016894398722797632,0.0017065966967493296,0.0001552841713419184
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8437,2,0.0017152283107861876,0.0017326478846371174,0.00015629139670636505
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8437,3,0.0016844578785821795,0.0017015635967254639,0.00015523572801612318
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8437,4,0.0017101360717788339,0.0017275033751502633,0.00015624226944055408
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8438,1,0.0015923816245049238,0.0016085491515696049,0.00014631026715505868
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8438,2,0.0016177655197679996,0.0016341916052624583,0.00014722096966579556
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8438,3,0.0015871059149503708,0.0016032193088904023,0.00014625088078901172
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8438,4,0.0016123702516779304,0.0016287409234791994,0.00014716065197717398
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8439,1,0.0017341761849820614,0.0017517887754365802,0.00015940426965244114
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8439,2,0.0017601540312170982,0.0017780314665287733,0.00016046108794398606
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8439,3,0.0017290061805397272,0.001746565685607493,0.00015936698764562607
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8439,4,0.0017548820469528437,0.0017727053491398692,0.00016042296192608774
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8440,1,0.001568643725477159,0.0015845692250877619,0.0001430830598110333
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8440,2,0.0015434686793014407,0.0015591378323733807,0.0001422092318534851
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8440,3,0.001573835383169353,0.0015898140845820308,0.0001431479468010366
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8440,4,0.0015485499752685428,0.0015642711659893394,0.0001422732457285747
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8441,1,0.0014898767694830894,0.0015050010988488793,0.0001357158034807071
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8441,2,0.0014647881034761667,0.0014796570176258683,0.00013489913544617593
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8441,3,0.0014942347770556808,0.0015094035770744085,0.00013579106598626822
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8441,4,0.0014690703246742487,0.0014839830109849572,0.00013497362670022994
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8442,1,0.0014816636685281992,0.0014967037132009864,0.0001349799131276086
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8442,2,0.0014566988684237003,0.001471485011279583,0.0001341752940788865
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8442,3,0.001486508408561349,0.0015015981625765562,0.0001350531238131225
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8442,4,0.0014614731771871448,0.0014763082144781947,0.00013424688950181007
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8443,1,0.0015048905042931437,0.001520167337730527,0.00013824579946231097
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8443,2,0.0015300762606784701,0.0015456094406545162,0.00013908787514083087
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8443,3,0.001499983947724104,0.0015152104897424579,0.0001381839538225904
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8443,4,0.0015250713331624866,0.001540553173981607,0.0001390252582496032
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8444,1,0.0008688283851370215,0.0008776402682997286,7.981635280884802e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8444,2,0.0008719406905584037,0.0008807844133116305,7.99041663412936e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8444,3,0.0008917454979382455,0.0009007899789139628,8.030074968701228e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8444,4,0.0008949395851232111,0.0009040167788043618,8.038925443543121e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8445,1,0.000917410827241838,0.0009267164277844131,8.410476584685966e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8445,2,0.0009406818426214159,0.0009502237080596387,8.460904064122587e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8445,3,0.0009141977061517537,0.0009234705357812345,8.400206570513546e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8445,4,0.0009374007931910455,0.0009469091310165823,8.450547466054559e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8446,1,0.0008551469072699547,0.0008638201397843659,7.67079254728742e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8446,2,0.000852083379868418,0.0008607252384535968,7.662152347620577e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8446,3,0.0008322643116116524,0.0008407052955590189,7.62340787332505e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8446,4,0.0008292521233670413,0.0008376623154617846,7.614890637341887e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8447,1,0.0009984460193663836,0.0010085743851959705,9.15763303055428e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8447,2,0.0010220665717497468,0.001032434869557619,9.211627912009135e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8447,3,0.0009949743980541825,0.0010050673736259341,9.147013042820618e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8447,4,0.0010185494320467114,0.0010288817575201392,9.200866043101996e-05
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8448,1,0.0036422337871044874,0.0036793872714042664,0.0003367220051586628
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8448,2,0.003579958574846387,0.0036164685152471066,0.000337218283675611
Step-1,20,0.20000000298023224,0.002,0.0020000000949949026,0.09212781488895416,8448,3,0.003576477523893118,0.0036129551008343697,0.0003303727717138827
