step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7861,1,0.00021273663151077926,0.0002136127295671031,1.7375443803757662e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7861,2,0.00022391256061382592,0.00022483464272227138,2.3014622456685174e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7861,3,0.00019917372264899313,0.00019999401411041617,1.6290044868583209e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7861,4,0.000209361023735255,0.0002102232538163662,2.1035486952314386e-06
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7862,1,0.00047164768329821527,0.00047358727897517383,3.031336746062152e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7862,2,0.00046462612226605415,0.0004665370215661824,3.000047945533879e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7862,3,0.0005244785570539534,0.0005266348598524928,3.10142022499349e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7862,4,0.0005166722112335265,0.0005187966162338853,3.069195372518152e-05
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7863,1,0.0021958404686301947,0.002204679884016514,0.0001809514797059819
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7863,2,0.0023004969116300344,0.0023097903467714787,0.00020698204752989113
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7863,3,0.0018120362656190991,0.0018193596042692661,0.00013776768173556775
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7863,4,0.0017877655336633325,0.0017950184410437942,0.00017687077342998236
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7864,1,0.00389546575024724,0.003911086358129978,0.0003819407429546118
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7864,2,0.003862384706735611,0.00387777341529727,0.0003315290668979287
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7864,3,0.00455052126199007,0.004568715579807758,0.0003972451377194375
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7864,4,0.0043733385391533375,0.0043907142244279385,0.00035376485902816057
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7865,1,0.005536261014640331,0.0055585214868187904,0.0005662487237714231
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7865,2,0.005276278592646122,0.005297403316944838,0.0004841978079639375
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7865,3,0.006460082717239857,0.0064859772101044655,0.0005738190957345068
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7865,4,0.006137157790362835,0.006161645520478487,0.000500608526635915
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7866,1,0.008539055474102497,0.008572885766625404,0.00083093938883394
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7866,2,0.008102694526314735,0.008134687319397926,0.0007168398005887866
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7866,3,0.00968874804675579,0.009727081283926964,0.0008541597053408623
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7866,4,0.009019399993121624,0.009054997935891151,0.0007510105497203767
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7867,1,0.011545009911060333,0.011590765789151192,0.001156468060798943
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7867,2,0.011108765378594398,0.011152743361890316,0.0010594705818220973
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7867,3,0.013246494345366955,0.013298895210027695,0.001161700114607811
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7867,4,0.012691299431025982,0.012741507962346077,0.0010692328214645386
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7868,1,0.016670269891619682,0.016736431047320366,0.0013665196020156145
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7868,2,0.01744825392961502,0.017517289146780968,0.001494683208875358
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7868,3,0.014181500300765038,0.014237652532756329,0.0013532346347346902
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7868,4,0.014828263781964779,0.014886902645230293,0.001486632158048451
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7869,1,0.03183472529053688,0.031962424516677856,0.003937560599297285
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7869,2,0.02423418127000332,0.02433178201317787,0.0018956547137349844
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7869,3,0.039420511573553085,0.03957883641123772,0.004864904563874006
Step-1,50,0.5,0.005,0.004999999888241291,0.22533376514911652,7869,4,0.02740507759153843,0.027515847235918045,0.0025139900390058756
