step,step_time,variable,value
Step-2,0.15240000188350677,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1525000035762787,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1526000052690506,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1527000069618225,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15279999375343323,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15289999544620514,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15299999713897705,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15309999883174896,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15320000052452087,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15330000221729279,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1534000039100647,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1535000056028366,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15360000729560852,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15369999408721924,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15379999577999115,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15389999747276306,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15399999916553497,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15410000085830688,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1542000025510788,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1543000042438507,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15440000593662262,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15449999272823334,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15459999442100525,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15469999611377716,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15479999780654907,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15489999949932098,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1550000011920929,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1551000028848648,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15520000457763672,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15530000627040863,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15539999306201935,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15549999475479126,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15559999644756317,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15569999814033508,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.155799999833107,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1559000015258789,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15600000321865082,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15610000491142273,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15620000660419464,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15629999339580536,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15639999508857727,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15649999678134918,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1565999984741211,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.156700000166893,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15680000185966492,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15690000355243683,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15700000524520874,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15710000693798065,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15719999372959137,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15729999542236328,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1573999971151352,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1574999988079071,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15760000050067902,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15770000219345093,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15780000388622284,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15790000557899475,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15800000727176666,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15809999406337738,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1581999957561493,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1582999974489212,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15839999914169312,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15850000083446503,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15860000252723694,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15870000422000885,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15880000591278076,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15889999270439148,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1589999943971634,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1590999960899353,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15919999778270721,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15929999947547913,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15940000116825104,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15950000286102295,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15960000455379486,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.15970000624656677,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1597999930381775,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1598999947309494,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1599999964237213,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16009999811649323,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16019999980926514,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16030000150203705,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16040000319480896,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16050000488758087,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16060000658035278,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1606999933719635,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1607999950647354,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16089999675750732,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16099999845027924,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16110000014305115,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16120000183582306,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16130000352859497,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16140000522136688,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1615000069141388,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1615999937057495,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16169999539852142,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16179999709129333,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16189999878406525,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16200000047683716,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16210000216960907,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16220000386238098,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1623000055551529,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1624000072479248,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16249999403953552,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16259999573230743,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16269999742507935,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16279999911785126,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16290000081062317,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16300000250339508,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.163100004196167,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1632000058889389,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16329999268054962,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16339999437332153,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16349999606609344,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16359999775886536,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16369999945163727,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16380000114440918,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1639000028371811,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.164000004529953,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16410000622272491,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16419999301433563,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16429999470710754,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16439999639987946,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16449999809265137,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16459999978542328,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1647000014781952,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1648000031709671,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.164900004863739,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16500000655651093,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16509999334812164,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16519999504089355,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16529999673366547,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16539999842643738,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1655000001192093,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1656000018119812,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1657000035047531,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16580000519752502,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16590000689029694,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16599999368190765,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16609999537467957,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16619999706745148,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1662999987602234,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1664000004529953,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1665000021457672,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16660000383853912,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16670000553131104,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16680000722408295,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16689999401569366,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16699999570846558,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1670999974012375,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1671999990940094,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1673000007867813,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16740000247955322,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16750000417232513,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16760000586509705,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16769999265670776,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16779999434947968,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1678999960422516,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1679999977350235,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1680999994277954,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16820000112056732,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16830000281333923,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16840000450611115,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16850000619888306,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16859999299049377,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16869999468326569,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1687999963760376,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1688999980688095,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16899999976158142,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16910000145435333,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16920000314712524,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16930000483989716,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16940000653266907,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16949999332427979,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1695999950170517,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1696999967098236,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16979999840259552,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.16990000009536743,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17000000178813934,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17010000348091125,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17020000517368317,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17030000686645508,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1703999936580658,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1704999953508377,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17059999704360962,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17069999873638153,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17080000042915344,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17090000212192535,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17100000381469727,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17110000550746918,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1712000072002411,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1712999939918518,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17139999568462372,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17149999737739563,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17159999907016754,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17170000076293945,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17180000245571136,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17190000414848328,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1720000058412552,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1720999926328659,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17219999432563782,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17229999601840973,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17239999771118164,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17249999940395355,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17260000109672546,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17270000278949738,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1728000044822693,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1729000061750412,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17299999296665192,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17309999465942383,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17319999635219574,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17329999804496765,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17339999973773956,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17350000143051147,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1736000031232834,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1737000048160553,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1738000065088272,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17389999330043793,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17399999499320984,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17409999668598175,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17419999837875366,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17430000007152557,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17440000176429749,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1745000034570694,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1746000051498413,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17470000684261322,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17479999363422394,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17489999532699585,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17499999701976776,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17509999871253967,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17520000040531158,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1753000020980835,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1754000037908554,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17550000548362732,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17560000717639923,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17569999396800995,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17579999566078186,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17589999735355377,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17599999904632568,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1761000007390976,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1762000024318695,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17630000412464142,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17640000581741333,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17649999260902405,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17659999430179596,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17669999599456787,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17679999768733978,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1768999993801117,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1770000010728836,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17710000276565552,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17720000445842743,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17730000615119934,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17739999294281006,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17749999463558197,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17759999632835388,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1776999980211258,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1777999997138977,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17790000140666962,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17800000309944153,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17810000479221344,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17820000648498535,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17829999327659607,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17839999496936798,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1784999966621399,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1785999983549118,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17870000004768372,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17880000174045563,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17890000343322754,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17900000512599945,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17910000681877136,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17919999361038208,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.179299995303154,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1793999969959259,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17949999868869781,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17960000038146973,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17970000207424164,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17980000376701355,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.17990000545978546,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18000000715255737,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1800999939441681,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18019999563694,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18029999732971191,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18039999902248383,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18050000071525574,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18060000240802765,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18070000410079956,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18080000579357147,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1808999925851822,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1809999942779541,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.181099995970726,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18119999766349792,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18129999935626984,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18140000104904175,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18150000274181366,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18160000443458557,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18170000612735748,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1817999929189682,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1818999946117401,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18199999630451202,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18209999799728394,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18219999969005585,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18230000138282776,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18240000307559967,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18250000476837158,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1826000064611435,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1826999932527542,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18279999494552612,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18289999663829803,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18299999833106995,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18310000002384186,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18320000171661377,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18330000340938568,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1834000051021576,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1835000067949295,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18359999358654022,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18369999527931213,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18379999697208405,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18389999866485596,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18400000035762787,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18410000205039978,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1842000037431717,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1843000054359436,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18440000712871552,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18449999392032623,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18459999561309814,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18469999730587006,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18479999899864197,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18490000069141388,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1850000023841858,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1851000040769577,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18520000576972961,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18529999256134033,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18539999425411224,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18549999594688416,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18559999763965607,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18569999933242798,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1858000010251999,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1859000027179718,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.1860000044107437,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18610000610351562,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18619999289512634,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18629999458789825,"ALLAE (Repeated: key = Step-2, 15)",0.0
Step-2,0.18639999628067017,"ALLAE (Repeated: key = Step-2, 15)",0.0
