step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7861,1,0.0004343216714914888,0.0004346628556959331,3.578377118174103e-06
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7861,2,0.00045711465645581484,0.0004574736813083291,4.7404564611497335e-06
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7861,3,0.00040665664710104465,0.0004069761489517987,3.356220076966565e-06
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7861,4,0.00042744260281324387,0.00042777840280905366,4.334711775300093e-06
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7862,1,0.0009612515568733215,0.0009620037162676454,6.194650632096455e-05
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7862,2,0.0009470481891185045,0.0009477894054725766,6.130543624749407e-05
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7862,3,0.0010685804300010204,0.0010694159427657723,6.337379454635084e-05
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7862,4,0.001052796607837081,0.0010536200134083629,6.27135596005246e-05
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7863,1,0.004363473039120436,0.004366690758615732,0.0003606160753406584
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7863,2,0.004589960444718599,0.004593377001583576,0.0004125107661820948
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7863,3,0.003617748385295272,0.0036204468924552202,0.00027459615375846624
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7863,4,0.0035850692074745893,0.003587770741432905,0.0003527458175085485
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7864,1,0.007701634895056486,0.007707237731665373,0.0007532681338489056
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7864,2,0.007579898461699486,0.0075853136368095875,0.00065129209542647
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7864,3,0.008964736014604568,0.008971198461949825,0.000783565454185009
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7864,4,0.008553601801395416,0.00855965819209814,0.0006954636191949248
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7865,1,0.010975186713039875,0.01098321471363306,0.0011266052024438977
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7865,2,0.010408678092062473,0.010416201315820217,0.0009584443760104477
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7865,3,0.012757644057273865,0.012766883708536625,0.0011416802881285548
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7865,4,0.01205628551542759,0.01206490583717823,0.0009915069676935673
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7866,1,0.01662219874560833,0.016633788123726845,0.0016217923257499933
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7866,2,0.015708349645137787,0.015719180926680565,0.001400000648573041
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7866,3,0.018823685124516487,0.0188367310911417,0.0016651578480377793
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7866,4,0.017468828707933426,0.01748082786798477,0.0014645915944129229
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7867,1,0.02247435972094536,0.022490015253424644,0.002268320182338357
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7867,2,0.021593358367681503,0.02160833589732647,0.0020784083753824234
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7867,3,0.02572075091302395,0.025738531723618507,0.002277935855090618
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7867,4,0.0246360432356596,0.02465304546058178,0.002096868120133877
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7868,1,0.032429762184619904,0.03245216980576515,0.0026879485230892897
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7868,2,0.03384816646575928,0.03387143462896347,0.002923383377492428
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7868,3,0.027539648115634918,0.027558641508221626,0.002664573723450303
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7868,4,0.028768353164196014,0.02878817357122898,0.0029098426457494497
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7869,1,0.06253508478403091,0.06257902085781097,0.008015752770006657
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7869,2,0.04779511317610741,0.04782898351550102,0.0038840346969664097
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7869,3,0.0775141790509224,0.07756870239973068,0.009883350692689419
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7869,4,0.054234400391578674,0.054273076355457306,0.0051297880709171295
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7870,1,0.003032638458535075,0.0030349872540682554,0.0002639410085976124
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7870,2,0.0030410171020776033,0.003043372416868806,0.0002645075728651136
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7870,3,0.003227910492569208,0.003230408765375614,0.00026693628751672804
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7870,4,0.003238477511331439,0.0032409843988716602,0.0002674859424587339
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7871,1,0.003713480895385146,0.0037163016386330128,0.00033564274781383574
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7871,2,0.004069112241268158,0.004072201903909445,0.0003375039086677134
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7871,3,0.0038340322207659483,0.003836933523416519,0.00034593898453749716
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7871,4,0.004202564712613821,0.004205744247883558,0.00034872451215051115
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7872,1,0.006180156953632832,0.006184577476233244,0.0005205351044423878
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7872,2,0.006011071149259806,0.006015367340296507,0.0005125918542034924
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7872,3,0.0065774559043347836,0.0065821148455142975,0.0005943634314462543
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7872,4,0.0065567283891141415,0.006561366841197014,0.0005710409604944289
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7873,1,0.008393856696784496,0.008399727754294872,0.0007966810371726751
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7873,2,0.007562993559986353,0.007568334229290485,0.0007292602676898241
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7873,3,0.008368561044335365,0.008374328725039959,0.0007125569391064346
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7873,4,0.0076385438442230225,0.007643869612365961,0.0006245124386623502
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7874,1,0.01069552730768919,0.010702652856707573,0.0010274335509166121
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7874,2,0.010063456371426582,0.010070200078189373,0.0009498149156570435
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7874,3,0.010578769259154797,0.010585748590528965,0.0009330182801932096
Step-2,8,0.07999999821186066,0.007,0.007000000216066837,0.30632102489471436,7874,4,0.010102950036525726,0.010109652765095234,0.0008540868293493986
