element,fracture_energy_local_term,fracture_energy_gradient_term,total_fracture_energy
2058,3.385591929924421e-11,6.230512534648966e-14,3.39182244245907e-11
2059,3.374002815636428e-11,6.268478465835648e-14,3.3802712941022634e-11
2060,1.122105464554802e-14,4.392481891804266e-15,1.5613536537352286e-14
2061,1.398187354999976e-14,1.0781419316891122e-15,1.506001548168887e-14
2062,9.978698070444223e-15,5.155945499058905e-15,1.5134643569503128e-14
2063,1.1505121977922836e-13,1.4148685209192178e-14,1.2919990498842054e-13
2064,5.22529569517872e-13,2.6532366650466378e-14,5.490619361683384e-13
2065,1.2642847521216707e-12,3.412252680665677e-14,1.2984072789283275e-12
2066,2.66702384265548e-12,4.539769289051029e-14,2.7124215355459905e-12
2067,4.960738853754324e-12,5.634769697326617e-14,5.01708655072759e-12
2068,8.178046290088726e-12,6.497672438177326e-14,8.2430230144705e-12
2069,7.66540464115908e-12,6.41561745800209e-14,7.7295608157391e-12
2070,1.865146202661007e-11,7.196640635612077e-14,1.872342843296619e-11
2071,1.9442150474420234e-15,2.2030365639753377e-15,4.1472516114173616e-15
2072,1.3196644350851397e-12,4.79891926028431e-16,1.320144327011168e-12
2073,1.1510893554197111e-12,5.770900216376495e-16,1.1516664454413487e-12
2074,9.880139010316798e-13,1.2200044035343658e-15,9.892339054352142e-13
2075,1.1870778619840495e-12,3.6139081993184304e-15,1.190691770183368e-12
2076,5.363308965297917e-12,3.473598072599444e-14,5.398044946023912e-12
2077,3.0458676128539918e-12,2.6299299099324182e-14,3.072166911953316e-12
2078,1.2319875900834285e-12,5.695784579148326e-16,1.2325571685413434e-12
2079,1.2191226325306138e-12,1.0812591742983032e-15,1.220203891704912e-12
2080,9.691801602237056e-13,4.512427489675265e-15,9.736925877133808e-13
2081,1.0962704443989013e-11,7.89166482153675e-14,1.104162109220438e-11
2082,2.5988906979409237e-11,7.496984915881565e-14,2.6063876828568053e-11
2083,1.8469890921120516e-12,2.3302137050530295e-14,1.870291229162582e-12
2084,1.0968507007017597e-12,2.8566024439051255e-17,1.0968792667261987e-12
2085,1.0831908013766141e-12,4.548122881887951e-17,1.083236282605433e-12
2086,1.1385749786641796e-12,1.6005232146695786e-16,1.1387350309856465e-12
2087,4.1573606382459466e-11,1.539886713380257e-14,4.158900524959327e-11
2088,2.0481683228426835e-12,7.400552943253966e-16,2.048908378137009e-12
2089,4.493759851871518e-12,3.391678314644686e-15,4.497151530186163e-12
2090,4.796296826837457e-12,4.017700283717842e-15,4.800314527121175e-12
2091,4.036209104223814e-12,6.230459114319466e-15,4.042439563338134e-12
2092,5.806626034354597e-12,1.719946499853492e-14,5.823825499353132e-12
2093,2.7601295907080225e-12,1.6563451143223776e-14,2.7766930418512464e-12
2094,3.1810601756849313e-12,1.978200180307024e-14,3.2008421774880013e-12
2095,3.4413234556487e-12,2.1631872641328422e-14,3.4629553282900286e-12
2096,2.7405132580600865e-12,1.671614964561985e-14,2.7572294077057064e-12
2097,6.089748798532946e-12,3.310179646180378e-14,6.12285059499475e-12
2098,1.0192785894583009e-11,8.015327672860171e-14,1.0272939171311611e-11
2099,9.738470775856164e-12,6.763585735204076e-14,9.806106633208205e-12
2100,1.898900067106708e-11,9.713308106065286e-14,1.9086133752127733e-11
2101,1.8189091885329945e-11,7.757187391413894e-14,1.8266663759244083e-11
2102,4.755624306705635e-11,2.004839893267416e-14,4.757629146598902e-11
2103,1.2674365590669874e-11,6.533110856929678e-15,1.2680898701526804e-11
2104,1.5805155750608112e-11,1.2548342254182576e-14,1.5817704092862294e-11
2105,6.93604880760959e-12,1.5544342682757722e-14,6.951593150292348e-12
2106,5.153394342197918e-12,1.2107859423961857e-14,5.16550220162188e-12
2107,5.115710704489962e-12,2.2762296309316115e-14,5.138473000799278e-12
2108,3.853459251609715e-12,2.418851898295366e-14,3.877647770592669e-12
2109,3.5246196949766854e-12,2.2143924590402833e-14,3.5467636195670884e-12
2110,4.008108824283943e-12,2.2780971395449475e-14,4.030889795679393e-12
2111,1.7417803225330906e-12,1.2995182349979609e-14,1.7547755048830703e-12
2112,3.5225128946326586e-12,2.102819799143869e-14,3.5435410926240974e-12
2113,3.903112900327406e-12,3.289562069629131e-14,3.936008521023698e-12
2114,6.992793900208396e-12,4.844178100738305e-14,7.041235681215779e-12
2115,6.2045432943961074e-12,5.297851656096968e-14,6.257521810957077e-12
2116,1.2704139365194034e-11,7.053520403267343e-14,1.2774674569226707e-11
2117,4.610748360647688e-11,2.560636404169136e-14,4.613308997051857e-11
2118,2.4175470239534842e-11,2.2393203866065956e-14,2.419786344340091e-11
2119,4.506503535572558e-12,7.327687671832527e-15,4.513831223244391e-12
2120,7.435680367618525e-12,3.6326953930767006e-14,7.472007321549292e-12
2121,3.513821181624307e-12,1.646129585692232e-14,3.5302824774812292e-12
2122,3.977949676274933e-12,3.1374507414706714e-14,4.009324183689639e-12
2123,1.8775693951933715e-12,1.2951356414787623e-14,1.890520751608159e-12
2124,1.735970315964887e-12,1.6261011248046908e-14,1.752231327212934e-12
2125,3.973629836040422e-12,5.366376956215342e-14,4.0272936056025754e-12
2126,4.06705929221355e-12,5.5059628227517114e-14,4.122118920441067e-12
2127,5.882815893945542e-11,4.0216995427369936e-14,5.886837593488278e-11
2128,3.537101741945739e-11,3.3550062656631644e-14,3.540456748211402e-11
2129,2.2467328535043135e-11,3.402172620110109e-14,2.2501350261244237e-11
2130,1.1066698648948134e-11,1.7603789170974382e-14,1.1084302438119109e-11
2131,7.904618630148515e-12,2.3474742780387316e-14,7.928093372928902e-12
2132,5.439162625915829e-12,3.569416120029327e-14,5.474856787116122e-12
2133,7.42397033372237e-12,4.346735816190989e-14,7.46743769188428e-12
2134,2.3353424135331015e-12,2.0337182070781382e-14,2.355679595603883e-12
2135,8.105844362925305e-13,1.0491985817113601e-14,8.210764221096441e-13
2136,1.7396917264991865e-12,1.7476273231735742e-14,1.7571679997309223e-12
2137,1.1706654787377195e-12,1.3507790391281958e-14,1.1841732691290015e-12
2138,6.700493939330364e-13,1.9193201434617087e-14,6.892425953676536e-13
2139,5.073021312993559e-12,6.248493847354788e-14,5.135506251467107e-12
2140,3.370941230441745e-11,3.3085102242019e-14,3.374249740665947e-11
2141,2.8261833713900796e-11,4.6293067095347757e-14,2.8308126780996144e-11
2142,2.5819640434797653e-11,5.030217901613367e-14,2.5869942613813786e-11
2143,7.476536111315718e-12,2.3627338638096493e-14,7.500163449953814e-12
2144,8.18437976603811e-12,3.9077400521095334e-14,8.223457166559206e-12
2145,6.73094494280031e-13,9.017497092041752e-15,6.821119913720728e-13
2146,5.146006730798166e-13,7.165295285968402e-15,5.21765968365785e-13
2147,1.2347119244623795e-12,2.6598922583953465e-14,1.261310847046333e-12
2148,5.372681816525707e-13,1.9703512471543903e-14,5.569716941241146e-13
2149,3.2544540535763127e-13,1.4027297474891452e-14,3.394727028325227e-13
2150,5.4338652597320007e-11,4.5671199309173037e-14,5.438432379662918e-11
2151,2.677592999447214e-11,2.8803043656722294e-14,2.680473303812886e-11
2152,2.799693710439161e-11,4.059809136927654e-14,2.8037535195760887e-11
2153,2.1562105415579612e-11,4.382062796108351e-14,2.1605926043540694e-11
2154,1.3197575929511299e-11,3.888074660549304e-14,1.323645667611679e-11
2155,8.72822746887083e-12,4.776556666765889e-14,8.775993035538488e-12
2156,2.8641713070310196e-13,9.077862279535914e-15,2.9549499298263786e-13
2157,2.37507698148147e-13,1.2074706069204685e-14,2.495824042173517e-13
2158,6.405394724627003e-11,5.6625058194808936e-14,6.411057230446485e-11
2159,5.845195907305228e-11,5.702333434202554e-14,5.85089824073943e-11
2160,3.2675944870214065e-11,4.600898288718246e-14,3.272195385310125e-11
2161,2.1836172427816326e-11,4.7308849048839857e-14,2.1883481276865167e-11
2162,1.7622017843137606e-11,4.825280296255343e-14,1.767027064610016e-11
2163,8.172992385755728e-12,5.4884152104907493e-14,8.227876537860636e-12
2164,1.291340207533061e-13,9.382638744920398e-15,1.385166594982265e-13
2165,5.233930660795635e-15,3.4320191826875302e-15,8.665949843483164e-15
2166,1.5888791080731681e-12,3.569894131253831e-15,1.592449002204422e-12
2167,1.7156240339143536e-12,8.053076993409626e-15,1.7236771109077633e-12
2168,1.3883230190011293e-12,1.1494463026172818e-15,1.3894724653037466e-12
2169,1.3172180777415407e-12,7.364245363024666e-16,1.3179545022778432e-12
2170,1.2569775594401212e-12,4.879373155519675e-16,1.2574654967556732e-12
2171,1.1833763118644757e-12,2.281765580603403e-16,1.183604488422536e-12
2172,1.1555805250816012e-12,1.5627879555949907e-16,1.1557368038771608e-12
2173,1.2159722020891779e-12,3.323886719430009e-16,1.216304590761121e-12
2174,1.1364946344994035e-12,1.0632386915236145e-16,1.136600958368556e-12
2175,1.1086823074159361e-12,4.598618319639865e-17,1.1087282935991325e-12
2176,1.0771854655742971e-12,5.4304741946055674e-18,1.0771908960484917e-12
2177,1.0840229687097472e-12,9.454737605948148e-18,1.084032423447353e-12
2178,1.0740463366415456e-12,4.8921519726541055e-18,1.0740512287935183e-12
2179,1.0707633491209016e-12,1.136083799465263e-17,1.0707747099588963e-12
2180,1.0723766507988937e-12,7.421753724035246e-18,1.0723840725526178e-12
2181,1.0677519606131339e-12,5.226605120683417e-17,1.0678042266643407e-12
2182,1.0721607437474385e-12,2.2585787905443648e-17,1.072183329535344e-12
2183,1.0861966172352152e-12,5.4187021700136425e-17,1.0862508042569154e-12
2184,1.0898749490482547e-12,6.32891464836086e-17,1.0899382381947383e-12
2185,1.1003365674705309e-12,8.26675964220766e-17,1.1004192350669529e-12
2186,1.1116471424631222e-12,1.0301658781186894e-16,1.111750159050934e-12
2187,1.1060449969253176e-12,9.275429813920334e-17,1.1061377512234568e-12
2188,1.1189643236623144e-12,1.1357861275837464e-16,1.1190779022750727e-12
2189,1.1446289862964045e-12,1.4645173539494028e-16,1.1447754380317995e-12
2190,1.1349954263988968e-12,1.5014437095118488e-16,1.135145570769848e-12
2191,1.1630454249922163e-12,1.6888579390692328e-16,1.1632143107861233e-12
2192,1.1586234624395257e-12,1.8182926845255908e-16,1.1588052917079783e-12
2193,1.1913670343858576e-12,2.027070550091875e-16,1.1915697414408667e-12
2194,1.1787283722966001e-12,2.037811455694846e-16,1.1789321534421697e-12
2195,1.1999929204154673e-12,2.2592241015737385e-16,1.2002188428256247e-12
2196,1.2264195790861911e-12,2.374694076769732e-16,1.2266570484938681e-12
2197,1.2359949432329502e-12,2.485212446894658e-16,1.2362434644776398e-12
2198,1.2578748246478126e-12,2.7089018255339653e-16,1.258145714830366e-12
2199,1.2238860636685862e-12,2.629852978276865e-16,1.2241490489664138e-12
2200,1.2709927260065992e-12,2.8239567174504705e-16,1.2712751216783442e-12
2201,1.2599475579019533e-12,2.818607930628679e-16,1.2602294186950162e-12
2202,1.2970845463526882e-12,3.050157426432202e-16,1.2973895620953315e-12
2203,1.3108454854316755e-12,3.255407091052183e-16,1.3111710261407808e-12
2204,1.3376332320992847e-12,3.3825148006785925e-16,1.3379714835793526e-12
2205,1.324152713486778e-12,3.362620141402428e-16,1.3244889755009182e-12
2206,1.3691247207447642e-12,3.6079347378919017e-16,1.3694855142185534e-12
2207,1.3868857246239734e-12,3.7236616982122053e-16,1.3872580907937946e-12
2208,1.4217815134895648e-12,3.9483986962819023e-16,1.422176353359193e-12
2209,1.3892511007636089e-12,3.807289561603271e-16,1.3896318297197692e-12
2210,1.453986359885012e-12,4.222563543357753e-16,1.4544086162393478e-12
2211,1.4344702209364057e-12,4.0444421832045454e-16,1.4348746651547261e-12
2212,1.487767698255546e-12,4.362564599499277e-16,1.488203954715496e-12
2213,1.5037224570126983e-12,4.458457122416233e-16,1.5041683027249398e-12
2214,1.542460188696553e-12,4.662949351320093e-16,1.5429264836316852e-12
2215,1.5824926763782978e-12,4.860741806314187e-16,1.5829787505589292e-12
2216,1.5652500906038378e-12,4.771838858007004e-16,1.5657272744896385e-12
2217,1.6287992312726688e-12,5.065950306036911e-16,1.6293058263032724e-12
2218,1.6572072919871457e-12,5.180406710189418e-16,1.6577253326581645e-12
2219,1.6498337373681479e-12,5.167088463171765e-16,1.650350446214465e-12
2220,1.691616845763461e-12,5.338750303218537e-16,1.6921507207937828e-12
2221,1.7045561735891196e-12,5.369420096790759e-16,1.7050931155987986e-12
2222,1.6780342193930157e-12,5.26766464991147e-16,1.6785609858580067e-12
2223,1.7564500817449138e-12,5.557771881084966e-16,1.7570058589330223e-12
2224,1.8064158411000596e-12,5.723872000988773e-16,1.8069882283001584e-12
2225,1.8906725455348345e-12,5.968292401954937e-16,1.8912693747750302e-12
2226,1.9537214885369294e-12,6.127337067149561e-16,1.954334222243644e-12
2227,1.979057135699877e-12,6.179192496286243e-16,1.9796750549495057e-12
2228,1.9238927310848793e-12,6.05595652556388e-16,1.9244983267374355e-12
2229,1.879679642998408e-12,5.953259067963377e-16,1.8802749689052045e-12
2230,2.039431593486669e-12,6.296400989975999e-16,2.0400612335856662e-12
2231,2.134404362711101e-12,6.494224108048569e-16,2.135053785121906e-12
2232,2.2769021858213825e-12,6.803199201080617e-16,2.2775825057414904e-12
2233,2.671681351551349e-12,7.714691338604936e-16,2.6724528206852094e-12
2234,2.861810901549127e-12,8.150721442594181e-16,2.8626259736933866e-12
2235,3.181258119233025e-12,8.979953084741411e-16,3.182156114541499e-12
2236,3.0325035891572e-12,8.506795801245267e-16,3.0333542687373245e-12
2237,3.122247126555464e-12,8.46462411249673e-16,3.123093588966714e-12
2238,3.0627821072482864e-12,8.141700957908492e-16,3.0635962773440774e-12
2239,3.609113879999481e-12,9.181811527135179e-16,3.6100320611521945e-12
2240,-5.824764833568621e-11,-5.6653007111639184e-12,-6.391294904685013e-11
2241,9.292348323992069e-11,5.199151446021776e-14,9.297547475438091e-11
2242,4.066250517120289e-11,1.2625395055916311e-14,4.067513056625881e-11
2243,2.5266501124974635e-12,6.767647289566357e-16,2.52732687722642e-12
2244,3.844039379190243e-12,9.548735312681592e-16,3.844994252721511e-12
2245,4.0231307996910165e-14,4.661231081358341e-16,4.0697431105046e-14
2246,1.3097724469260122e-12,2.199088076533991e-14,1.3317633276913522e-12
2247,1.4280786131708921e-11,6.90424786757124e-14,1.4349828610384634e-11
2248,2.073745408651871e-12,5.948063199822324e-14,2.133226040650094e-12
2249,2.7186088152551496e-12,2.1361565267997147e-13,2.932224467935121e-12
2250,5.689066204112972e-12,3.753282810253184e-13,6.064394485138291e-12
2251,3.742776917528776e-11,2.3246655551672625e-13,3.7660235730804483e-11
2252,3.3574230510092866e-11,1.152523805497252e-13,3.3689482890642594e-11
2253,3.678000422946112e-11,7.636526341115957e-14,3.685636949287228e-11
2254,1.9143451414086835e-12,6.015832878925094e-16,1.914946724696576e-12
2255,2.4933364730292894e-12,7.329173573650311e-16,2.4940693903866545e-12
2256,1.723392992686542e-12,5.453480076046966e-16,1.7239383406941467e-12
2257,1.8450343528304064e-12,5.847914662760564e-16,1.8456191442966825e-12
2258,1.4066649014380147e-12,4.007942330379844e-16,1.4070656956710528e-12
2259,1.5313049799798678e-12,4.638924816674245e-16,1.5317688724615352e-12
2260,1.0961718425757695e-12,7.291516681120723e-17,1.0962447577425807e-12
2261,1.0794241331177874e-12,3.722668533360785e-17,1.079461359803121e-12
2262,1.1284487086105676e-12,1.2454204587320337e-16,1.1285732506564409e-12
2263,1.1514517553098193e-12,1.5731174609867014e-16,1.151609067055918e-12
2264,1.1057073800589565e-12,1.4143742942384189e-16,1.1058488174883802e-12
2265,1.1709316980529842e-12,1.799199891581232e-16,1.1711116180421424e-12
2266,1.1831169980814372e-12,1.9165095270483438e-16,1.183308649034142e-12
2267,1.2040650092510083e-12,2.145125731814227e-16,1.2042795218241898e-12
2268,1.212810250453173e-12,2.2555383366350223e-16,1.2130358042868363e-12
2269,1.2360126953814078e-12,2.5968708524829665e-16,1.2362723824666562e-12
2270,1.2046938051420634e-12,2.4241152910212645e-16,1.2049362166711656e-12
2271,1.30962659434367e-12,3.1599966885917344e-16,1.3099425940125291e-12
2272,1.2870056501578563e-12,3.0432945445291437e-16,1.2873099796123093e-12
2273,1.3243946534213168e-12,3.2740572350390203e-16,1.3247220591448207e-12
2274,1.3558587676354062e-12,3.5024883202889807e-16,1.356209016467435e-12
2275,1.402329137368798e-12,3.8313397446669004e-16,1.4027122713432646e-12
2276,1.4517914037431908e-12,4.1515198122211316e-16,1.452206555724413e-12
2277,1.4605776631644887e-12,4.3207796892229026e-16,1.461009741133411e-12
2278,1.467186934851899e-12,4.250517783815653e-16,1.4676119866302806e-12
2279,1.5079973501167792e-12,4.526392344740792e-16,1.5084499893512533e-12
2280,1.5545775559197187e-12,4.748816055960499e-16,1.5550524375253148e-12
2281,1.6166542126311204e-12,5.0378403367976e-16,1.6171579966648e-12
2282,1.7308984187449728e-12,5.466721444933053e-16,1.7314450908894661e-12
2283,1.7145917361892516e-12,5.44934443186056e-16,1.7151366706324377e-12
2284,1.7842015846142883e-12,5.686787909769379e-16,1.7847702634052652e-12
2285,1.748209146475836e-12,5.542441470191429e-16,1.748763390622855e-12
2286,1.784095041730728e-12,5.651367042807724e-16,1.7846601784350087e-12
2287,1.7988959419407353e-12,5.711375068324336e-16,1.7994670794475677e-12
2288,1.8326018444272535e-12,5.815642875112679e-16,1.8331834087147646e-12
2289,1.8612158746319855e-12,5.887403165627497e-16,1.861804614948548e-12
2290,1.8968566174787263e-12,5.983530283517466e-16,1.8974549705070782e-12
2291,2.0076943779303204e-12,6.235750907585975e-16,2.008317953021079e-12
2292,1.9287175064647263e-12,6.06233187429796e-16,1.929323739652156e-12
2293,1.96823284849587e-12,6.128425622081592e-16,1.9688456910580778e-12
2294,1.9181085104601764e-12,5.963153108980235e-16,1.9187048257710744e-12
2295,2.080484058313817e-12,6.379266696245061e-16,2.0811219849834414e-12
2296,2.035516693404791e-12,6.259529267273508e-16,2.0361426463315184e-12
2297,1.991486627566419e-12,6.164114809751041e-16,1.992103039047394e-12
2298,2.1942470135173196e-12,6.642927403157126e-16,2.1949113062576354e-12
2299,2.2033877039656014e-12,6.646275620683972e-16,2.2040523315276698e-12
2300,2.1223966098816397e-12,6.46047576453746e-16,2.1230426574580936e-12
2301,2.513896375016575e-12,7.523389230485333e-16,2.5146487139396235e-12
2302,2.6451117269639663e-12,7.681294320223287e-16,2.6458798563959886e-12
2303,3.100844988957236e-12,8.555993884238337e-16,3.10170058834566e-12
2304,2.8554481089357184e-12,8.182359748140117e-16,2.8562663449105324e-12
2305,3.3600622725874953e-12,9.33413965222682e-16,3.360995686552718e-12
2306,4.58694119319724e-12,1.284679730365199e-15,4.5882258729276046e-12
2307,3.1491176862750494e-12,8.444263945891588e-16,3.1499621126696387e-12
2308,3.2275752622178058e-12,8.39101125192e-16,3.2284143633429977e-12
2309,4.065839965384531e-12,1.0452914666675042e-15,4.066885256851198e-12
2310,1.9153245185771714e-11,4.690782921785241e-15,1.91579359686935e-11
2311,5.401805190817392e-12,1.351887656658852e-15,5.403157078474051e-12
2312,6.524558257442695e-12,1.5860678432012878e-15,6.526144325285896e-12
2313,9.990153247199362e-12,2.5691841592752385e-15,9.992722431358637e-12
2314,1.0907730124999218e-12,1.686944809962336e-17,1.0907898819480215e-12
2315,1.1266683860317406e-12,2.9084312223843817e-16,1.126959229153979e-12
2316,1.0755479702513092e-12,4.094066652418945e-18,1.0755520643179616e-12
2317,1.0732887267858066e-12,1.6522301986424963e-17,1.0733052490877931e-12
2318,1.0544927403841323e-12,1.31042544230545e-16,1.0546237829283628e-12
2319,1.5761250580748505e-12,1.2281074781100909e-14,1.5884061328559515e-12
2320,1.1732986994559396e-12,5.722908503746361e-16,1.1738709903063143e-12
2321,1.1746563876500272e-12,1.7108560313525879e-15,1.1763672436813797e-12
2322,1.1083805279381109e-12,2.1220946945605013e-16,1.108592737407567e-12
2323,1.1203881222576684e-12,7.094799596334657e-17,1.1204590702536317e-12
2324,1.09978400541042e-12,1.573842671264994e-16,1.0999413896775466e-12
2325,1.0629548397679582e-12,4.66531574837712e-17,1.063001492925442e-12
2326,1.081451475706189e-12,8.921845106628356e-17,1.0815406941572552e-12
2327,1.1030432686229068e-12,6.414048355864187e-16,1.1036846734584933e-12
2328,1.0740918799098125e-12,5.883604182399458e-17,1.0741507159516365e-12
2329,1.5448861604916969e-12,1.8111769656157804e-14,1.5629979301478547e-12
2330,1.4775103151969951e-12,1.9117301555106304e-15,1.4794220453525059e-12
2331,1.4753819645908069e-12,6.295962625717483e-15,1.4816779272165244e-12
2332,1.204346356166205e-12,8.321629628685215e-16,1.2051785191290736e-12
2333,1.243554395374797e-12,1.256980887255575e-15,1.2448113762620527e-12
2334,1.08478258856807e-12,1.1714339370106343e-16,1.084899731961771e-12
2335,1.0647548991199492e-12,4.57888967220263e-17,1.0648006880166713e-12
2336,1.051324621778595e-12,1.5455608530732772e-16,1.0514791778639024e-12
2337,1.0653055722543364e-12,4.041618751655185e-17,1.065345988441853e-12
2338,1.0598878619964124e-12,3.74296810256789e-17,1.059925291677438e-12
2339,1.0627150253962467e-12,3.7751838224034404e-17,1.0627527772344708e-12
2340,1.0605936034123253e-12,4.2181014184334326e-17,1.0606357844265097e-12
2341,1.075449372762798e-12,6.581892857655196e-17,1.0755151916913745e-12
2342,1.0887349000571053e-12,9.053208689606393e-17,1.0888254321440014e-12
2343,1.0722343161987474e-12,1.0230505912376627e-16,1.0723366212578712e-12
2344,1.0962105741797662e-12,9.98382209795172e-17,1.0963104124007456e-12
2345,1.1095027155611123e-12,1.1912728791821325e-16,1.1096218428490306e-12
2346,1.100070412566043e-12,1.0905797858970791e-16,1.1001794705446327e-12
2347,1.2675634774595116e-12,2.9177578582631785e-16,1.2678552532453378e-12
2348,1.4385962667769418e-12,4.1242415502509933e-16,1.439008690931967e-12
2349,1.4906386666287069e-12,4.4296382124042807e-16,1.4910816304499474e-12
2350,1.5928341560513775e-12,4.93468876249471e-16,1.593327624927627e-12
2351,1.6652457260084494e-12,5.237511730639467e-16,1.6657694771815134e-12
2352,1.5048640479050876e-12,3.948461508514245e-14,1.54434866299023e-12
2353,2.523939267229358e-12,5.413528132690475e-14,2.578074548556263e-12
2354,1.4472878927571916e-11,4.009276209062592e-15,1.4476888203780978e-11
2355,9.149496541518226e-12,2.530203866793786e-15,9.15202674538502e-12
2356,1.5745390088235083e-11,1.7920875500903e-13,1.5924598843244114e-11
2357,1.472792982716238e-11,4.998246545145744e-13,1.5227754481676952e-11
2358,1.7611384231127834e-12,5.644917673352122e-16,1.7617029148801186e-12
2359,1.7828750055462471e-12,5.65850744679797e-16,1.7834408562909269e-12
2360,1.8378342888369057e-12,5.856168561354217e-16,1.838419905693041e-12
2361,1.9431282570019585e-12,6.080808607028986e-16,1.9437363378626612e-12
2362,1.8613321254226272e-12,5.911500077686289e-16,1.8619232754303957e-12
2363,1.9214757304063252e-12,5.934859628184076e-16,1.9220692163691434e-12
2364,2.098896343094712e-12,6.406564094740017e-16,2.099536999504186e-12
2365,2.273726746919014e-12,6.822268181637933e-16,2.2744089737371775e-12
2366,2.408331345948166e-12,7.155264998689318e-16,2.409046872448035e-12
2367,2.57524260529186e-12,7.628988964908108e-16,2.5760055041883505e-12
2368,2.670225920887867e-12,7.71278139981284e-16,2.6709971990278485e-12
2369,3.449380983582867e-12,9.422477149060296e-16,3.450323231297773e-12
2370,2.6205314304952294e-12,6.881714051427028e-16,2.621219601900372e-12
2371,1.3445740836318417e-12,3.4868332987598394e-16,1.3449227669617176e-12
2372,1.329102175397895e-12,3.4847080101662514e-16,1.3294506461989115e-12
2373,1.4115612060070005e-12,3.9313913774193755e-16,1.4119543451447424e-12
2374,1.3746600716957077e-12,3.8008592768881516e-16,1.3750401576233965e-12
2375,1.4767099862510603e-12,4.340176365605953e-16,1.4771440038876208e-12
2376,1.3875526050454356e-12,3.949492401565909e-16,1.3879475542855922e-12
2377,1.5436782153486318e-12,4.740894892282754e-16,1.54415230483786e-12
2378,1.247500210074431e-12,2.7072666790102284e-16,1.247770936742332e-12
2379,1.2981706169878242e-12,3.148423459838734e-16,1.2984854593338081e-12
2380,1.3563993831437401e-12,3.688640320250011e-16,1.3567682471757652e-12
2381,1.3542261023822724e-12,3.5815099817443134e-16,1.354584253380447e-12
2382,1.5681307362373317e-12,4.826065013654368e-16,1.5686133427386972e-12
2383,1.6050875489698772e-12,5.025871930395765e-16,1.6055901361629168e-12
2384,1.5772511285103702e-12,4.910830122888516e-16,1.577742211522659e-12
2385,1.0411313984046732e-12,1.378770658559949e-16,1.041269275470529e-12
2386,1.0793659481609345e-12,7.357625883760891e-17,1.0794395244197722e-12
2387,1.06219898954511e-12,9.133600543832425e-17,1.0622903255505484e-12
2388,1.1213139052945254e-12,1.3900483748757727e-16,1.121452910132013e-12
2389,1.0857224280160469e-12,1.2369599153036232e-16,1.0858461240075772e-12
2390,1.3681306127402254e-12,6.637069127670195e-15,1.3747676818678955e-12
2391,1.108247110759704e-12,8.537976493920468e-16,1.1091009084090962e-12
2392,1.0750318253150427e-12,6.894473517215166e-17,1.0751007700502148e-12
2393,1.0658590749755997e-12,2.3363146787173945e-16,1.0660927064434715e-12
2394,1.0611358957944501e-12,1.8869879797325936e-16,1.0613245945924233e-12
2395,1.065140272125055e-12,3.924314261279069e-17,1.0651795152676678e-12
2396,1.153247095581415e-12,1.7160440078385915e-16,1.1534186999821989e-12
2397,1.1261108339429713e-12,1.6897295620967123e-16,1.1262798068991809e-12
2398,1.0609147806533486e-12,8.754054064488028e-17,1.0610023211939935e-12
2399,1.1090683656531235e-12,1.4994656691643396e-16,1.10921831222004e-12
2400,1.1734613822169601e-12,1.9359783918434487e-16,1.1736549800561445e-12
2401,1.1595637569912923e-12,1.9992055341515e-16,1.1597636775447075e-12
2402,1.1943937381979436e-12,2.1577637550536186e-16,1.194609514573449e-12
2403,1.1806450414458724e-12,2.208106963733432e-16,1.1808658521422457e-12
2404,1.2172690104010825e-12,2.3825159983176095e-16,1.2175072620009142e-12
2405,1.1871067829718299e-12,2.305292816043159e-16,1.1873373122534343e-12
2406,1.2138954366764877e-12,2.526323636896416e-16,1.2141480690401773e-12
2407,1.2195022096045696e-12,2.714184760712494e-16,1.219773628080641e-12
2408,1.1392672040852431e-12,1.7945256920493536e-16,1.1394466566544481e-12
2409,1.128873035921087e-12,1.9337684451954086e-16,1.1290664127656067e-12
2410,1.1470325803228976e-12,1.892501128323512e-16,1.14722183043573e-12
2411,1.166297532790766e-12,2.0966529425678212e-16,1.1665071980850228e-12
2412,1.2254341648995029e-12,2.4878682868469585e-16,1.2256829517281875e-12
2413,1.273025860938399e-12,3.056552796152445e-16,1.2733315162180143e-12
2414,1.2873254288431144e-12,3.1660822807455743e-16,1.287642037071189e-12
2415,7.1062255925505705e-12,7.794992018330026e-14,7.184175512733871e-12
2416,1.6788474477649172e-12,2.4498464008371974e-14,1.7033459117732892e-12
2417,1.053828467527803e-12,8.445497022202045e-17,1.053912922498025e-12
2418,1.0677852305985825e-12,2.9261888022062863e-16,1.0680778494788031e-12
2419,1.3863837379106236e-12,3.4451251393699598e-15,1.3898288630499936e-12
2420,1.7066419971608775e-12,3.1016336769225444e-14,1.7376583339301029e-12
2421,1.4554684696746213e-12,1.1094435295525133e-14,1.4665629049701464e-12
2422,1.3104407696136752e-12,2.0213139245167795e-15,1.312462083538192e-12
2423,1.2062920800670226e-12,2.5316795621872567e-15,1.2088237596292097e-12
2424,1.2799640068571031e-12,4.017419206605483e-15,1.2839814260637086e-12
2425,1.0654520412702125e-12,5.475013304218973e-17,1.0655067914032548e-12
2426,1.0503132268059851e-12,1.304117713468676e-16,1.050443638577332e-12
2427,1.047605470486543e-12,9.987903462467351e-17,1.0477053495211676e-12
2428,1.0470326768023221e-12,8.332730938469217e-17,1.0471160041117068e-12
