element,bulk_energy_from_SDV12,bulk_energy_from_stress_strain,undamaged_bulk_energy_from_SDV13,relative_sdv12_vs_stress_strain
3275,3.457581948605344e-08,3.4575819551546506e-08,3.551698712767573e-08,1.894186885146616e-09
3276,3.165633753774067e-08,3.165633752793388e-08,3.2538511017161825e-08,3.0978911040928316e-10
3277,2.9288856874449335e-08,2.928885691626161e-08,3.012520038342061e-08,1.4275830597294116e-09
3278,8.118375188000464e-08,8.118375158143991e-08,8.449482973510385e-08,3.67764140813826e-09
3279,1.7221981297313108e-07,1.7221981274768741e-07,1.8062609615205647e-07,1.3090460664255667e-09
3280,1.9454311058065623e-07,1.9454311194748338e-07,2.035450806480343e-07,7.025831665025937e-09
3281,2.9477137091633302e-08,2.9477137722563438e-08,3.0390668312657454e-08,2.1404050220800225e-08
3282,2.7572367345003026e-08,2.757236818338743e-08,2.8229138374792156e-08,3.0406688239361216e-08
3283,3.6533688928479236e-08,3.653368982927507e-08,3.770142600191227e-08,2.4656579719344198e-08
3284,4.479249614136099e-08,4.4792497094345856e-08,4.6272500363482695e-08,2.127554670964599e-08
3285,1.9367456979499527e-08,1.9367456641609846e-08,1.9840451357621257e-08,1.7446259554690014e-08
3286,9.869869398534764e-08,9.869869269406467e-08,1.0064552286250803e-07,1.3083080658007805e-08
3287,2.1733441071725893e-07,2.1733440794327272e-07,2.2642160425268055e-07,1.2763676954844633e-08
3288,2.643761677091383e-07,2.643761614219049e-07,2.6962264217119886e-07,2.3781392632554092e-08
3289,1.1095761767329648e-07,1.1095761488165913e-07,1.1317846907503387e-07,2.515949244769914e-08
3290,1.7782870350114482e-07,1.7782870469916877e-07,1.8131527629838906e-07,6.736954797793537e-09
3291,2.793115338855914e-07,2.793115287009454e-07,2.8861286763892877e-07,1.8562233820900978e-08
3292,3.418090006647367e-07,3.4180900489825954e-07,3.4738432902035464e-07,1.238563878690817e-08
3293,3.3430632958271293e-07,3.3430633494773365e-07,3.3817985086295967e-07,1.604821731811745e-08
3294,1.1908495835137904e-07,1.1908495908345343e-07,1.19579130259885e-07,6.147496675282356e-09
3295,2.9916953922749e-07,2.9916953216305325e-07,3.071222409492006e-07,2.3613489366623032e-08
3296,4.13315233705809e-07,4.133152387937879e-07,4.2186842957841347e-07,1.2310165262712596e-08
3297,2.488338342989901e-07,2.4883383504061166e-07,2.5671501781096005e-07,2.9803886988762452e-09
3298,3.093656327615326e-07,3.093656228717981e-07,3.168896222145655e-07,3.196778652021283e-08
3299,2.2728963206709268e-08,2.2728963177045483e-08,2.3191513009843853e-08,1.3051094793044218e-09
3300,2.3032207481310786e-08,2.3032207781306685e-08,2.350779545658158e-08,1.3025060462403257e-08
3301,3.822285835479223e-08,3.8222858697487876e-08,3.919390341670232e-08,8.965725190047385e-09
3302,4.570692814253719e-08,4.5706927931695254e-08,4.694599551497416e-08,4.612909850625639e-09
3303,2.107329875292267e-08,2.10732982111274e-08,2.150078103107424e-08,2.571003590830705e-08
3304,3.3569848729199593e-08,3.3569849830743846e-08,3.425828861528824e-08,3.2813499548242897e-08
3305,3.855600780662724e-08,3.8556007513634926e-08,3.96247990535163e-08,7.599135202666436e-09
3306,2.528405601763876e-08,2.528405616226802e-08,2.5904723026097188e-08,5.7201762585161164e-09
3307,4.12518211824548e-08,4.12518209999637e-08,4.2206825717935275e-08,4.42383130211869e-09
3308,2.151207171900044e-08,2.15120723407725e-08,2.196701509773975e-08,2.890340126778056e-08
3309,2.6810696941540172e-08,2.6810696651332956e-08,2.737500228573251e-08,1.0824307038774723e-08
3310,2.8064240980496868e-08,2.8064240714137385e-08,2.866439285162078e-08,9.49106312686971e-09
3311,2.543540659559642e-08,2.54354060352476e-08,2.59719105616246e-08,2.203026782724439e-08
3312,1.4817147000851449e-08,1.4817147182339787e-08,1.5120407480564682e-08,1.2248534482327566e-08
3313,3.300279628131921e-08,3.300279605314791e-08,3.3695700702244996e-08,6.913695984021613e-09
3314,3.194766260416758e-08,3.194766264480557e-08,3.265198722217562e-08,1.2720177461216734e-09
3315,2.44631217196712e-08,2.4463121465875636e-08,2.4973985625716666e-08,1.0374618921411247e-08
3316,2.9603121692697863e-08,2.960312120215831e-08,3.023043390422158e-08,1.657053464778988e-08
3317,2.007568424183212e-08,2.0075684135850326e-08,2.0496559050616753e-08,5.279112452915854e-09
3318,3.048820309611996e-08,3.048820294011202e-08,3.115459442543766e-08,5.1169935220260644e-09
3319,5.7793821410302767e-08,5.779382293549005e-08,5.9104079346331966e-08,2.6390143566363358e-08
3320,2.9165340204644407e-08,2.9165339430533214e-08,2.9797819566572945e-08,2.6542162278211154e-08
3321,3.561760129024394e-08,3.561760271373666e-08,3.642258372632785e-08,3.9965989066368355e-08
3322,3.4428197595744876e-08,3.4428198287011555e-08,3.519817459588047e-08,2.007850288412541e-08
3323,2.851526136735362e-08,2.8515261428769945e-08,2.9129136657052046e-08,2.15380540327565e-09
3324,3.24111071281801e-08,3.241110715428966e-08,3.306612716281576e-08,8.055744243555299e-10
3325,4.84096291507058e-08,4.840963028253225e-08,4.9408165724556554e-08,2.3380191939867884e-08
3326,5.1214592897108034e-08,5.1214593626280966e-08,5.226442892305113e-08,1.4237600652291948e-08
3327,2.08730455843748e-08,2.0873046184310133e-08,2.1505952170676787e-08,2.8742107367666137e-08
3328,2.719058962202947e-08,2.719058863961327e-08,2.8009235462843464e-08,3.613074285943543e-08
3329,3.0737030225342464e-08,3.073703018864978e-08,3.160740284308926e-08,1.193761601155117e-09
3330,2.779917732772155e-08,2.7799177273833963e-08,2.860440872161475e-08,1.938459795390464e-09
3331,9.475024704235863e-08,9.475025016242911e-08,9.781851689745176e-08,3.292941678525966e-08
3332,2.8863980939907317e-08,2.8863980856442477e-08,2.948137663705079e-08,2.891660720192523e-09
3333,2.804808988235604e-08,2.804808956379587e-08,2.865123882586735e-08,1.1357642266648981e-08
3334,3.255898386137324e-08,3.255898349833275e-08,3.327458265814148e-08,1.1150240230494974e-08
3335,2.2638572534669538e-08,2.2638572588512643e-08,2.3201276371817185e-08,2.3783789777196014e-09
3336,2.468763231230998e-08,2.468763234723289e-08,2.528301269506695e-08,1.4145913161598916e-09
3337,3.703340385898897e-08,3.703340429780029e-08,3.791161993044269e-08,1.1849067872812492e-08
3338,3.8048476155449356e-08,3.8048476657332954e-08,3.8816426684935556e-08,1.3190635789906774e-08
3339,4.0827063115999616e-08,4.082706211950527e-08,4.1654192208079724e-08,2.4407691123551114e-08
3340,5.3939226527623e-08,5.393922520731737e-08,5.50257336806015e-08,2.4477652290204225e-08
3341,1.6447651565457074e-08,1.6447651603646117e-08,1.678393921570036e-08,2.3218538323921523e-09
3342,2.0730925894920423e-08,2.0730926035215248e-08,2.115754074699289e-08,6.7674171676101005e-09
3343,2.8763794280640656e-08,2.876379370755953e-08,2.935239182264483e-08,1.9923697089169696e-08
