node,x,y,phase_d,source
1111,0.09470359981060028,-0.04276958480477333,-0.0006754650385119021,U
1112,0.22741687297821045,-0.04269574582576752,-0.0007599276141263545,U
1113,0.20264984667301178,-0.04225446283817291,-0.0007412170525640249,U
1114,0.17296113073825836,-0.04255242645740509,-0.00072053587064147,U
1115,0.232485830783844,-0.04278423264622688,-0.0007639641989953816,U
1116,0.2569113075733185,-0.042246975004673004,-0.0007847097585909069,U
1117,0.17797955870628357,-0.04262653738260269,-0.0007237917161546648,U
1118,0.23746395111083984,-0.04277557507157326,-0.0007680346607230604,U
1119,0.19775113463401794,-0.04233699291944504,-0.0007376275607384741,U
1120,0.18297186493873596,-0.042603541165590286,-0.0007271598442457616,U
1121,0.2423471212387085,-0.04266529530286789,-0.0007721292204223573,U
1122,0.1879158765077591,-0.04252900555729866,-0.0007305910112336278,U
1123,0.10935446619987488,-0.041882630437612534,-0.0006844872259534895,U
1124,0.2520487904548645,-0.04231991991400719,-0.0007804800407029688,U
1125,0.19282567501068115,-0.042450547218322754,-0.0007340630982071161,U
1126,0.2471730262041092,-0.04248980060219765,-0.0007762574823573232,U
1127,0.29171109199523926,-0.04360951855778694,-0.0008159418357536197,U
1128,0.10446813702583313,-0.04192988947033882,-0.0006818640977144241,U
1129,0.09958632290363312,-0.04228053241968155,-0.0006788117461837828,U
1130,0.3496628701686859,-0.04357127845287323,-0.0008742104400880635,U
1131,0.29685741662979126,-0.04370913654565811,-0.000820826506242156,U
1132,0.3121812045574188,-0.043757859617471695,-0.0008357703918591142,U
1133,0.3020380735397339,-0.043820157647132874,-0.0008257970330305398,U
1134,0.353987455368042,-0.04604316130280495,-0.0008781232172623277,U
1135,0.3071626126766205,-0.0438796691596508,-0.0008307834505103528,U
1136,0.3769724667072296,-0.04675135016441345,-0.0009027391788549721,U
1137,0.3716864287853241,-0.047020457684993744,-0.0008969014161266387,U
1138,0.0362141951918602,-0.045039717108011246,-0.0006200649659149349,U
1139,0.4095350205898285,-0.051825765520334244,-0.000937561213504523,U
1140,0.02125558815896511,-0.05049470439553261,-0.0005772241274826229,U
1141,0.4178118407726288,-0.0539148785173893,-0.0009463365422561765,U
1142,0.39508137106895447,-0.047163039445877075,-0.0009226121474057436,U
1143,0.40209800004959106,-0.049295105040073395,-0.0009298864169977605,U
1144,0.01234900951385498,-0.050465136766433716,-0.0005598642164841294,U
1145,0.02911030501127243,-0.05070727691054344,-0.0005911462940275669,U
1146,0.42620548605918884,-0.06652563810348511,-0.0009520461317151785,U
1147,0.45628392696380615,-0.08306995779275894,-0.0009806063026189804,U
1148,-0.004963046871125698,-0.08497525006532669,-0.0004479839699342847,U
1149,-0.03487074747681618,-0.07489660382270813,-0.00044077381608076394,U
1150,0.05317449942231178,-0.04899022355675697,-0.0006309635355137289,U
1151,0.0706043392419815,-0.048238303512334824,-0.0006496187997981906,U
1152,0.33916449546813965,-0.05145224556326866,-0.0008609054493717849,U
1153,0.08036691695451736,-0.048910483717918396,-0.000655963784083724,U
1154,0.33294790983200073,-0.05062216892838478,-0.0008546849130652845,U
1155,0.0482197031378746,-0.05049440264701843,-0.0006209978018887341,U
1156,0.3826293349266052,-0.05292728170752525,-0.000907248118892312,U
1157,0.345210462808609,-0.05153857171535492,-0.0008672191761434078,U
1158,0.28149354457855225,-0.04872078076004982,-0.0008045048452913761,U
1159,0.060084953904151917,-0.050426702946424484,-0.0006349760224111378,U
1160,0.06737897545099258,-0.05085127055644989,-0.000641142949461937,U
1161,0.2762286961078644,-0.04823001101613045,-0.0007997879874892533,U
1162,0.08556541055440903,-0.048678766936063766,-0.0006601577624678612,U
1163,0.28677064180374146,-0.049118638038635254,-0.0008093309588730335,U
1164,0.12420302629470825,-0.047685928642749786,-0.0006860222201794386,U
1165,0.0906774252653122,-0.04824712127447128,-0.000664404418785125,U
1166,0.12934131920337677,-0.04757419228553772,-0.000689241976942867,U
1167,0.3260035216808319,-0.050786957144737244,-0.000847489747684449,U
1168,0.27114081382751465,-0.047830719500780106,-0.0007952649029903114,U
1169,0.11903247237205505,-0.04777311533689499,-0.00068281264975667,U
1170,0.1344350427389145,-0.04752252250909805,-0.0006923830951564014,U
1171,0.09560751914978027,-0.04753866791725159,-0.0006687542772851884,U
1172,0.3218110501766205,-0.04752127081155777,-0.0008442512480542064,U
1173,0.15829679369926453,-0.046722546219825745,-0.0007079899660311639,U
1174,0.21734729409217834,-0.047384824603796005,-0.0007496716571040452,U
1175,0.13938628137111664,-0.047389332205057144,-0.0006955405697226524,U
1176,0.1630430519580841,-0.04712602496147156,-0.0007107536075636744,U
1177,0.2224045693874359,-0.04757830500602722,-0.0007535817567259073,U
1178,0.2124371975660324,-0.0473160594701767,-0.0007458775653503835,U
1179,0.1441437005996704,-0.04709836468100548,-0.0006987462402321398,U
1180,0.15355022251605988,-0.046553224325180054,-0.000705102866049856,U
1181,0.2662564516067505,-0.047525402158498764,-0.0007909510168246925,U
1182,0.1679242104291916,-0.047554586082696915,-0.0007136584026739001,U
1183,0.14881066977977753,-0.04674295708537102,-0.00070196483284235,U
1184,0.22761256992816925,-0.047816645354032516,-0.0007576616480946541,U
1185,0.20763728022575378,-0.047305166721343994,-0.0007421966292895377,U
1186,0.29196596145629883,-0.04908091202378273,-0.0008142971200868487,U
1187,0.11399420350790024,-0.04697506129741669,-0.0006807765457779169,U
1188,0.1729794442653656,-0.04784739017486572,-0.0007168542942963541,U
1189,0.2615364193916321,-0.04727260023355484,-0.0007868199609220028,U
1190,0.348332017660141,-0.04658080264925957,-0.0008719796314835548,U
1191,0.2327658087015152,-0.04799694940447807,-0.0007617973606102169,U
1192,0.1781310737133026,-0.04794982820749283,-0.0007203231216408312,U
1193,0.23778583109378815,-0.048017919063568115,-0.0007659632246941328,U
1194,0.20285998284816742,-0.04735108092427254,-0.0007385564385913312,U
1195,0.1832246482372284,-0.04790201038122177,-0.0007239194819703698,U
1196,0.2426626831293106,-0.04780980944633484,-0.0007701700669713318,U
1197,0.10039091855287552,-0.04672908037900925,-0.0006729410961270332,U
1198,0.2569095194339752,-0.04708334058523178,-0.0007827977533452213,U
1199,0.18819572031497955,-0.04776904731988907,-0.0007275425014086068,U
1200,0.24743090569972992,-0.04742394760251045,-0.0007744110189378262,U
1201,0.19308383762836456,-0.0476103201508522,-0.0007311741355806589,U
1202,0.252189040184021,-0.0471026785671711,-0.0007786595379002392,U
1203,0.19798433780670166,-0.04747564345598221,-0.0007348508224822581,U
1204,0.10959997773170471,-0.046017441898584366,-0.0006793849170207977,U
1205,0.10502038896083832,-0.0460820347070694,-0.0006766155129298568,U
1206,0.3772161900997162,-0.05258148908615112,-0.0009013926028274,U
1207,0.29719990491867065,-0.048964809626340866,-0.0008193818503059447,U
1208,0.3024788200855255,-0.049110542982816696,-0.0008244752534665167,U
1209,0.3505435883998871,-0.04989621415734291,-0.0008733633439987898,U
1210,0.31304195523262024,-0.04908854886889458,-0.0008349361596629024,U
1211,0.30778107047080994,-0.04925161972641945,-0.0008296489249914885,U
1212,0.35997283458709717,-0.05022880434989929,-0.0008833594038151205,U
1213,0.3697444200515747,-0.05470719933509827,-0.0008925707661546767,U
1214,0.36643335223197937,-0.04852030798792839,-0.0008907958399504423,U
1215,0.4071950614452362,-0.05964624881744385,-0.0009326545987278223,U
1216,0.400190532207489,-0.05590410158038139,-0.0009259033249691129,U
1217,0.4270230829715729,-0.055177487432956696,-0.0009564303909428418,U
1218,0.036142364144325256,-0.05103243887424469,-0.0006020713481120765,U
1219,0.3941378891468048,-0.05334122106432915,-0.0009198813932016492,U
1220,0.021824628114700317,-0.058007679879665375,-0.0005565365427173674,U
1221,0.016029145568609238,-0.06823671609163284,-0.0005190058145672083,U
1222,0.479255348443985,-0.07531721144914627,-0.0010099060600623488,U
1223,0.4380422532558441,-0.08313558995723724,-0.0009595876326784492,U
1224,0.0553378090262413,-0.05377965047955513,-0.0006214386085048318,U
1225,0.0769539549946785,-0.05357154458761215,-0.0006440826109610498,U
1226,0.07476504892110825,-0.04975053295493126,-0.0006499944138340652,U
1227,0.33883148431777954,-0.059252627193927765,-0.0008578973938710988,U
1228,0.08107718825340271,-0.05381837487220764,-0.0006471878150478005,U
1229,0.07101072371006012,-0.05427930876612663,-0.0006371982744894922,U
1230,0.3331123888492584,-0.05557294934988022,-0.0008531910134479403,U
1231,0.27561354637145996,-0.05387663096189499,-0.0007969262660481036,U
1232,0.0633208304643631,-0.05481213703751564,-0.0006281270761974156,U
1233,0.28117167949676514,-0.054789718240499496,-0.000801773916464299,U
1234,0.08633963018655777,-0.05400015041232109,-0.0006511879037134349,U
1235,0.27046453952789307,-0.05340183898806572,-0.0007923484081402421,U
1236,0.3472222089767456,-0.05798707157373428,-0.0008672194089740515,U
1237,0.1246478408575058,-0.05306893214583397,-0.000679953838698566,U
1238,0.11878027766942978,-0.05398157611489296,-0.0006748826708644629,U
1239,0.09179466217756271,-0.05352579057216644,-0.0006562960334122181,U
1240,0.1298079639673233,-0.05290002375841141,-0.0006835843669250607,U
1241,0.2870297431945801,-0.05542856082320213,-0.0008071003830991685,U
1242,0.13502714037895203,-0.05297861993312836,-0.0006869601784273982,U
1243,0.26560550928115845,-0.05300897732377052,-0.0007880627526901662,U
1244,0.15802274644374847,-0.05148568004369736,-0.0007037851610220969,U
1245,0.15370193123817444,-0.05094194412231445,-0.0007013581926003098,U
1246,0.21727991104125977,-0.0525575652718544,-0.0007467695395462215,U
1247,0.21242985129356384,-0.05259167030453682,-0.0007428745739161968,U
1248,0.1401439756155014,-0.052887123078107834,-0.0006904620677232742,U
1249,0.16256049275398254,-0.052424680441617966,-0.0007060858770273626,U
1250,0.11248040199279785,-0.05206664279103279,-0.0006731616449542344,U
1251,0.14938662946224213,-0.0514632984995842,-0.0006980085745453835,U
1252,0.14493507146835327,-0.052316974848508835,-0.000694227812346071,U
1253,0.0968456119298935,-0.052392810583114624,-0.0006619092891924083,U
1254,0.2223534882068634,-0.052672065794467926,-0.0007508156704716384,U
1255,0.20772236585617065,-0.052686676383018494,-0.000739106151740998,U
1256,0.26096418499946594,-0.052615199238061905,-0.0007840285543352365,U
1257,0.16748596727848053,-0.053205810487270355,-0.0007088684942573309,U
1258,0.22764374315738678,-0.053100526332855225,-0.0007549375295639038,U
1259,0.20306596159934998,-0.05268962308764458,-0.0007354757399298251,U
1260,0.17276357114315033,-0.05355960130691528,-0.0007123243995010853,U
1261,0.2566228210926056,-0.052036646753549576,-0.0007803948828950524,U
1262,0.23289507627487183,-0.053571365773677826,-0.0007590807508677244,U
1263,0.17820562422275543,-0.05363724008202553,-0.0007161850808188319,U
1264,0.23808541893959045,-0.05371615290641785,-0.0007634108187630773,U
1265,0.1092960312962532,-0.04920094087719917,-0.000674946466460824,U
1266,0.18350403010845184,-0.05357331410050392,-0.0007201089756563306,U
1267,0.24312983453273773,-0.05333804711699486,-0.0007679350674152374,U
1268,0.18852926790714264,-0.05337546765804291,-0.0007239764672704041,U
1269,0.2523026168346405,-0.05172854661941528,-0.0007767032366245985,U
1270,0.19823719561100006,-0.05274089425802231,-0.0007317303097806871,U
1271,0.24782706797122955,-0.05246714502573013,-0.0007724353927187622,U
1272,0.1933562457561493,-0.05305544659495354,-0.0007278179982677102,U
1273,0.10152439028024673,-0.05107395723462105,-0.0006672214367426932,U
1274,0.29253658652305603,-0.05474162846803665,-0.0008126819739118218,U
1275,0.10585393756628036,-0.04998602345585823,-0.000671678688377142,U
1276,0.29759636521339417,-0.05400647222995758,-0.0008178932475857437,U
1277,0.31798648834228516,-0.04856846481561661,-0.0008400666411034763,U
1278,0.30277836322784424,-0.054399069398641586,-0.0008228404331021011,U
1279,0.3083324134349823,-0.0547667071223259,-0.0008282202761620283,U
1280,0.35423123836517334,-0.05529339611530304,-0.0008756070164963603,U
1281,0.36510124802589417,-0.05913044884800911,-0.0008860848029144108,U
1282,0.3968380093574524,-0.0617397166788578,-0.0009203259833157063,U
1283,0.023619648069143295,-0.06548577547073364,-0.0005399251240305603,U
1284,0.036688849329948425,-0.0573602169752121,-0.0005850277375429869,U
1285,0.39309895038604736,-0.05799131467938423,-0.0009173265425488353,U
1286,0.375916063785553,-0.059022702276706696,-0.0008979716803878546,U
1287,0.04255126416683197,-0.05109052732586861,-0.000611651863437146,U
1288,0.4158366620540619,-0.06362035125494003,-0.000941185571718961,U
1289,0.010713941417634487,-0.08191859722137451,-0.000478790927445516,U
1290,0.4231071472167969,-0.07938199490308762,-0.0009438786655664444,U
1291,0.47599831223487854,-0.11372189223766327,-0.0009905064944177866,U
1292,-0.050058163702487946,-0.09564736485481262,-0.00039045087760314345,U
1293,-0.030127521604299545,-0.05661590024828911,-0.0004925931571051478,U
1294,0.07506858557462692,-0.057250991463661194,-0.0006348515744321048,U
1295,0.0804697573184967,-0.059062521904706955,-0.000636397220660001,U
1296,0.33125773072242737,-0.06331359595060349,-0.0008483854471705854,U
1297,0.06732553988695145,-0.0589301735162735,-0.0006231959559954703,U
1298,0.2803214192390442,-0.06087455898523331,-0.000798261899035424,U
1299,0.27468109130859375,-0.05953255668282509,-0.0007935192552395165,U
1300,0.2876679599285126,-0.06319539994001389,-0.0008043087436817586,U
1301,0.1254039853811264,-0.05861009284853935,-0.0006735677598044276,U
1302,0.13011042773723602,-0.058295950293540955,-0.0006773891509510577,U
1303,0.13539646565914154,-0.05873323976993561,-0.0006806945311836898,U
1304,0.09331859648227692,-0.059349071234464645,-0.0006474261754192412,U
1305,0.11321723461151123,-0.06231851130723953,-0.0006590862758457661,U
1306,0.1410699188709259,-0.058963388204574585,-0.0006845319294370711,U
1307,0.15679261088371277,-0.056191299110651016,-0.0006986456573940814,U
1308,0.21727579832077026,-0.05790702998638153,-0.0007435607258230448,U
1309,0.1612069457769394,-0.058143500238657,-0.000700012722518295,U
1310,0.22212809324264526,-0.05760550498962402,-0.0007477640174329281,U
1311,0.16659808158874512,-0.05950678884983063,-0.000702746503520757,U
1312,0.2944316565990448,-0.06055139750242233,-0.0008120942511595786,U
1313,0.22724764049053192,-0.05847432464361191,-0.0007515533943660557,U
1314,0.10934172570705414,-0.06091108173131943,-0.000658133125398308,U
1315,0.09871059656143188,-0.05728234723210335,-0.0006553830462507904,U
1316,0.17243951559066772,-0.059549443423748016,-0.0007070740102790296,U
1317,0.232614666223526,-0.05968811362981796,-0.0007554410840384662,U
1318,0.17828503251075745,-0.059502094984054565,-0.0007115405751392245,U
1319,0.2383454293012619,-0.060036543756723404,-0.000760211085435003,U
1320,0.18385475873947144,-0.05958978459239006,-0.000715743110049516,U
1321,0.2441467046737671,-0.0594935305416584,-0.0007656070520170033,U
1322,0.18910928070545197,-0.05950970947742462,-0.0007198830717243254,U
1323,0.24903717637062073,-0.057597484439611435,-0.0007709399214945734,U
1324,0.25235018134117126,-0.05558466911315918,-0.0007748972857370973,U
1325,0.19386184215545654,-0.058670781552791595,-0.0007242199499160051,U
1326,0.10736691206693649,-0.05333469435572624,-0.0006678844802081585,U
1327,0.10315701365470886,-0.055071890354156494,-0.0006622792570851743,U
1328,0.29803821444511414,-0.0581931546330452,-0.0008166435291059315,U
1329,0.30239221453666687,-0.05994486063718796,-0.0008202493190765381,U
1330,0.3152737617492676,-0.060361556708812714,-0.0008330503478646278,U
1331,0.3086202144622803,-0.06068731099367142,-0.0008261800976470113,U
1332,0.35885873436927795,-0.06331998109817505,-0.0008778462070040405,U
1333,0.37334826588630676,-0.06780165433883667,-0.000892074778676033,U
1334,0.15372951328754425,-0.05447367951273918,-0.0006980932666920125,U
1335,0.21253550052642822,-0.05803866311907768,-0.0007395895081572235,U
1336,0.2554590404033661,-0.05723005533218384,-0.0007768873474560678,U
1337,0.26954159140586853,-0.0593896210193634,-0.0007887674146331847,U
1338,0.3886880576610565,-0.059103257954120636,-0.0009120735921896994,U
1339,0.39128047227859497,-0.06565280258655548,-0.0009127786615863442,U
1340,0.19851812720298767,-0.0579618439078331,-0.0007283882005140185,U
1341,0.04972407594323158,-0.05613405629992485,-0.0006081563187763095,U
1342,0.05833003669977188,-0.05918418988585472,-0.0006119232857599854,U
1343,0.3421010673046112,-0.06765739619731903,-0.0008581250440329313,U
1344,0.4029786288738251,-0.0673370361328125,-0.0009253617026843131,U
1345,0.35064151883125305,-0.06576850265264511,-0.0008680353057570755,U
1346,0.03714125230908394,-0.07085896283388138,-0.000550551456399262,U
1347,0.02723434753715992,-0.07246500253677368,-0.0005291230045258999,U
1348,0.008432956412434578,-0.10213690996170044,-0.00043536999146454036,U
1349,0.4163595139980316,-0.09277116507291794,-0.0009305457933805883,U
1350,-0.05183260142803192,-0.05634286627173424,-0.0004898912156932056,U
1351,-0.06808308511972427,-0.07802749425172806,-0.00042752959416247904,U
1352,0.46634432673454285,-0.1532067358493805,-0.0009580068290233612,U
1353,0.27776429057121277,-0.06675796955823898,-0.0007929527782835066,U
1354,0.11938182264566422,-0.0627012550830841,-0.0006635013851337135,U
1355,0.2930987775325775,-0.06922899186611176,-0.0008067607996053994,U
1356,0.11410820484161377,-0.06704877316951752,-0.0006527963560074568,U
1357,0.22195316851139069,-0.06173199787735939,-0.0007450462435372174,U
1358,0.1655241996049881,-0.06718774884939194,-0.0006945917848497629,U
1359,0.22578193247318268,-0.06363408267498016,-0.0007471231510862708,U
1360,0.1725040078163147,-0.06531225144863129,-0.0007019251934252679,U
1361,0.23137500882148743,-0.06684385240077972,-0.0007499681087210774,U
1362,0.1017640084028244,-0.06181589514017105,-0.0006504910415969789,U
1363,0.1783585548400879,-0.0652131587266922,-0.0007066794787533581,U
1364,0.23843370378017426,-0.0666675865650177,-0.0007563479011878371,U
1365,0.183928444981575,-0.06572205573320389,-0.0007107080891728401,U
1366,0.25223004817962646,-0.06234975904226303,-0.0007712836959399283,U
1367,0.1903093308210373,-0.06699821352958679,-0.0007148419972509146,U
1368,0.30002668499946594,-0.06613394618034363,-0.0008151729125529528,U
1369,0.30866947770118713,-0.06688595563173294,-0.0008235611603595316,U
1370,0.3281603753566742,-0.05742345377802849,-0.0008474056958220899,U
1371,0.07899249345064163,-0.06456615030765533,-0.0006238752393983305,U
1372,0.2580839991569519,-0.06658543646335602,-0.0007743737078271806,U
1373,0.19541335105895996,-0.06437501311302185,-0.0007211165502667427,U
1374,0.13477179408073425,-0.06469564139842987,-0.0006730331224389374,U
1375,0.0865795686841011,-0.06601682305335999,-0.0006289464072324336,U
1376,0.15071575343608856,-0.05610477924346924,-0.0006944075576029718,U
1377,0.2084120213985443,-0.06613338738679886,-0.0007306185434572399,U
1378,0.26867029070854187,-0.06694820523262024,-0.0007841487531550229,U
1379,0.3339793384075165,-0.07032842189073563,-0.0008483681594952941,U
1380,0.383919894695282,-0.06758390367031097,-0.0009038719581440091,U
1381,0.06264080107212067,-0.06453683227300644,-0.0006048924406059086,U
1382,0.14902843534946442,-0.0633506029844284,-0.0006856083055026829,U
1383,0.35345837473869324,-0.07404892891645432,-0.0008677201112732291,U
1384,0.05202149972319603,-0.06289581209421158,-0.0005942529533058405,U
1385,0.07246668636798859,-0.062267400324344635,-0.0006215829052962363,U
1386,0.3447389006614685,-0.0757497102022171,-0.0008575249230489135,U
1387,0.36450955271720886,-0.07488857209682465,-0.0008795217145234346,U
1388,0.04468381404876709,-0.06416504830121994,-0.0005799554637633264,U
1389,0.01921026222407818,-0.09326569736003876,-0.00046919556916691363,U
1390,0.3878271281719208,-0.07716477662324905,-0.000904602522496134,U
1391,0.02802112139761448,-0.08532429486513138,-0.0005009665619581938,U
1392,-0.018782880157232285,-0.09701841324567795,-0.0004088103596586734,U
1393,0.023182565346360207,-0.11373166739940643,-0.0004380977770779282,U
1394,0.4038333296775818,-0.08328209817409515,-0.0009202236542478204,U
1395,-0.06441590934991837,-0.11855162680149078,-0.00034311445779167116,U
1396,-0.10419811308383942,-0.04451267048716545,-0.0005304708611220121,U
1397,0.2521551847457886,-0.07259412854909897,-0.0007652831845916808,U
1398,0.1610444337129593,-0.07350995391607285,-0.0006842690636403859,U
1399,0.19938218593597412,-0.06914570182561874,-0.0007206512382254004,U
1400,0.22254422307014465,-0.06784117221832275,-0.0007415307336486876,U
1401,0.17060646414756775,-0.07327345013618469,-0.00069261813769117,U
1402,0.18328620493412018,-0.07159719616174698,-0.0007049832493066788,U
1403,0.24369880557060242,-0.07254982739686966,-0.0007574302144348621,U
1404,0.14665831625461578,-0.07041523605585098,-0.0006756586953997612,U
1405,0.07434701174497604,-0.0772581622004509,-0.0005922264535911381,U
1406,0.3238726258277893,-0.06547576934099197,-0.0008398079662583768,U
1407,0.378978967666626,-0.07721750438213348,-0.0008946171146817505,U
1408,0.1420190930366516,-0.06611605733633041,-0.0006770575419068336,U
1409,0.06911327689886093,-0.06826362758874893,-0.0006046461057849228,U
1410,0.20256143808364868,-0.06409074366092682,-0.0007272184011526406,U
1411,0.3365289568901062,-0.07831037044525146,-0.0008475183276459575,U
1412,0.35376447439193726,-0.08059240132570267,-0.000865177484229207,U
1413,0.3477404713630676,-0.08374372869729996,-0.0008571196813136339,U
1414,0.04309559613466263,-0.08169177919626236,-0.0005351679283194244,U
1415,0.1537144035100937,-0.06017469987273216,-0.0006924885092303157,U
1416,0.09588874876499176,-0.06650866568088531,-0.000637256249319762,U
1417,0.1055818423628807,-0.05856351926922798,-0.0006587433745153248,U
1418,0.21769846975803375,-0.06437298655509949,-0.0007397300214506686,U
1419,0.2738705277442932,-0.06448990851640701,-0.0007903352379798889,U
1420,0.28321507573127747,-0.06981349736452103,-0.0007966954144649208,U
1421,0.13161037862300873,-0.07047580927610397,-0.0006629893905483186,U
1422,0.11922848969697952,-0.07392840832471848,-0.0006471425294876099,U
1423,0.2631532847881317,-0.07362131029367447,-0.0007751008961349726,U
1424,0.08514390140771866,-0.07253743708133698,-0.0006148773245513439,U
1425,0.2942298352718353,-0.07832910865545273,-0.000803204660769552,U
1426,0.3163609206676483,-0.06670346111059189,-0.0008315175073221326,U
1427,0.30179139971733093,-0.07342393696308136,-0.0008134731906466186,U
1428,0.3258185386657715,-0.07251045852899551,-0.0008387893321923912,U
1429,0.03867219388484955,-0.09205106645822525,-0.0005051051266491413,U
1430,0.05565064772963524,-0.07195201516151428,-0.0005778520135208964,U
1431,-0.0022590477019548416,-0.11434122174978256,-0.00039938281406648457,U
1432,0.3912403881549835,-0.09170157462358475,-0.0009021846344694495,U
1433,0.4061150848865509,-0.1056431457400322,-0.0009125667274929583,U
1434,0.015396163798868656,-0.12778159976005554,-0.000403194862883538,U
1435,-0.07934188097715378,-0.14350038766860962,-0.00029794525471515954,U
1436,0.14492081105709076,-0.07538633793592453,-0.0006681887316517532,U
1437,0.07239166647195816,-0.08401376754045486,-0.0005756779573857784,U
1438,0.21424195170402527,-0.07062378525733948,-0.0007323005120269954,U
1439,0.27371835708618164,-0.0721997544169426,-0.0007861364283598959,U
1440,0.10392437130212784,-0.06974457949399948,-0.0006393322837539017,U
1441,0.25700318813323975,-0.0792304202914238,-0.000765738426707685,U
1442,0.30936115980148315,-0.07391247898340225,-0.0008209950174205005,U
1443,0.10967908799648285,-0.07105820626020432,-0.0006426029722206295,U
1444,0.2792607545852661,-0.07531310617923737,-0.0007898283074609935,U
1445,0.06550091505050659,-0.0754503384232521,-0.0005841345991939306,U
1446,0.08307579904794693,-0.0793612077832222,-0.0005991195794194937,U
1447,0.3396514654159546,-0.08705524355173111,-0.0008466594736091793,U
1448,0.3531844913959503,-0.0917171910405159,-0.0008592092781327665,U
1449,0.13834351301193237,-0.07314206659793854,-0.0006653103046119213,U
1450,0.20468257367610931,-0.07336849719285965,-0.0007218313403427601,U
1451,0.1534392386674881,-0.06941796839237213,-0.0006824464071542025,U
1452,0.1834462285041809,-0.07857862114906311,-0.0006985430372878909,U
1453,0.24664300680160522,-0.07738763093948364,-0.0007570315501652658,U
1454,0.12770067155361176,-0.07767882943153381,-0.000649555993732065,U
1455,0.28484198451042175,-0.07977626472711563,-0.0007928824052214622,U
1456,0.1766825169324875,-0.07700783759355545,-0.0006941257743164897,U
1457,0.23851875960826874,-0.07332126796245575,-0.0007521659135818481,U
1458,0.16713449358940125,-0.07864362746477127,-0.0006839871639385819,U
1459,0.30142611265182495,-0.08087433129549026,-0.000809229037258774,U
1460,0.2324630320072174,-0.07433884590864182,-0.0007459195330739021,U
1461,0.05350308120250702,-0.08368156850337982,-0.0005478005041368306,U
1462,0.22009031474590302,-0.07357464730739594,-0.0007352817337960005,U
1463,0.317542165517807,-0.07380757480859756,-0.0008295248262584209,U
1464,0.09396962076425552,-0.07432505488395691,-0.0006212801672518253,U
1465,0.3278658986091614,-0.08058928698301315,-0.0008371539297513664,U
1466,0.3756268620491028,-0.08455369621515274,-0.0008876879001036286,U
1467,-0.01308385469019413,-0.13028663396835327,-0.0003617498150561005,U
1468,0.057578194886446,-0.11734448373317719,-0.0004884194931946695,U
1469,0.033328257501125336,-0.13564419746398926,-0.0004190783074591309,U
1470,0.30976423621177673,-0.08211303502321243,-0.0008172489469870925,U
1471,0.07687195390462875,-0.09312183409929276,-0.0005638911970891058,U
1472,0.18997584283351898,-0.07731014490127563,-0.0007054966408759356,U
1473,0.14218775928020477,-0.08881954103708267,-0.0006482326425611973,U
1474,0.15779657661914825,-0.07894427329301834,-0.0006753337220288813,U
1475,0.22636273503303528,-0.07504047453403473,-0.0007398590096272528,U
1476,0.11652026325464249,-0.08306358009576797,-0.0006304399576038122,U
1477,0.34401029348373413,-0.09651859849691391,-0.0008465145947411656,U
1478,0.27641451358795166,-0.08021516352891922,-0.0007841662736609578,U
1479,0.2502208948135376,-0.08419162780046463,-0.000755838118493557,U
1480,0.13551084697246552,-0.08029978722333908,-0.000653258350212127,U
1481,0.21088659763336182,-0.07765175402164459,-0.0007238777470774949,U
1482,0.18366557359695435,-0.0882253423333168,-0.0006890934309922159,U
1483,0.24009652435779572,-0.08030998706817627,-0.0007488313713110983,U
1484,0.26967546343803406,-0.08059398084878922,-0.0007772896788083017,U
1485,0.10290175676345825,-0.08457598835229874,-0.0006130904657766223,U
1486,0.360450804233551,-0.08501029759645462,-0.0008705478394404054,U
1487,0.17397260665893555,-0.0838659331202507,-0.0006845903699286282,U
1488,0.2913125455379486,-0.08454439043998718,-0.0007967313285917044,U
1489,0.23314177989959717,-0.08185647428035736,-0.0007411403930746019,U
1490,0.14997874200344086,-0.08240421861410141,-0.0006640651263296604,U
1491,0.08898580074310303,-0.08913023769855499,-0.0005879903328604996,U
1492,0.330272912979126,-0.08972053229808807,-0.0008350798161700368,U
1493,0.11028692871332169,-0.08075558394193649,-0.0006275586201809347,U
1494,0.3697417378425598,-0.0934569388628006,-0.0008769030682742596,U
1495,0.3187718987464905,-0.08204718679189682,-0.0008267624070867896,U
1496,0.06359351426362991,-0.08385155349969864,-0.0005632548709399998,U
1497,0.052582986652851105,-0.09753577411174774,-0.0005173897370696068,U
1498,0.05136667191982269,-0.12746986746788025,-0.0004609618044923991,U
1499,0.00812475010752678,-0.14512009918689728,-0.00036770710721611977,U
1500,-0.04518956318497658,-0.13437910377979279,-0.00032730752718634903,U
1501,0.21797047555446625,-0.08074580132961273,-0.0007278471020981669,U
1502,0.29956677556037903,-0.08876614272594452,-0.0008028518059290946,U
1503,0.16297148168087006,-0.0840495377779007,-0.0006741725374013186,U
1504,0.1425039917230606,-0.09597283601760864,-0.0006388496840372682,U
1505,0.12464822828769684,-0.08617431670427322,-0.0006341325351968408,U
1506,0.22569426894187927,-0.0822044312953949,-0.0007338743307627738,U
1507,0.24256786704063416,-0.08791317790746689,-0.000745692290365696,U
1508,0.28057703375816345,-0.08532624691724777,-0.0007852884591557086,U
1509,0.17719587683677673,-0.09409736841917038,-0.0006765221478417516,U
1510,0.2342795729637146,-0.09010829776525497,-0.0007359081064350903,U
