element,phase_variable,phase_value,threshold,step,frame
27483,SDV15,0.98735511302948,0.5,Step-2,100
27484,SDV15,0.9876613616943359,0.5,Step-2,100
27485,SDV15,0.9879772663116455,0.5,Step-2,100
27486,SDV15,0.9883731007575989,0.5,Step-2,100
27487,SDV15,0.9889846444129944,0.5,Step-2,100
27488,SDV15,0.9901715517044067,0.5,Step-2,100
27489,SDV15,0.9928449392318726,0.5,Step-2,100
27490,SDV15,0.9977887868881226,0.5,Step-2,100
27491,SDV15,1.0029178857803345,0.5,Step-2,100
27492,SDV15,1.0014452934265137,0.5,Step-2,100
27493,SDV15,0.9857183694839478,0.5,Step-2,100
27494,SDV15,0.9560558795928955,0.5,Step-2,100
27495,SDV15,0.927905797958374,0.5,Step-2,100
27496,SDV15,0.9073908925056458,0.5,Step-2,100
27497,SDV15,0.8914823532104492,0.5,Step-2,100
27498,SDV15,0.8783344626426697,0.5,Step-2,100
27499,SDV15,0.8670616149902344,0.5,Step-2,100
27500,SDV15,0.8571662902832031,0.5,Step-2,100
27501,SDV15,0.8483279943466187,0.5,Step-2,100
27502,SDV15,0.8403195738792419,0.5,Step-2,100
27503,SDV15,0.8329709768295288,0.5,Step-2,100
27504,SDV15,0.8261473774909973,0.5,Step-2,100
27505,SDV15,0.8197083473205566,0.5,Step-2,100
27506,SDV15,0.8134411573410034,0.5,Step-2,100
27507,SDV15,0.8070814609527588,0.5,Step-2,100
27508,SDV15,0.8003005981445312,0.5,Step-2,100
27509,SDV15,0.7926487326622009,0.5,Step-2,100
27510,SDV15,0.7834903001785278,0.5,Step-2,100
27511,SDV15,0.7719616293907166,0.5,Step-2,100
27512,SDV15,0.7570162415504456,0.5,Step-2,100
27513,SDV15,0.7376458048820496,0.5,Step-2,100
27514,SDV15,0.7132790088653564,0.5,Step-2,100
27515,SDV15,0.6841080188751221,0.5,Step-2,100
27516,SDV15,0.6510109305381775,0.5,Step-2,100
27517,SDV15,0.6152049899101257,0.5,Step-2,100
27518,SDV15,0.5779448747634888,0.5,Step-2,100
27519,SDV15,0.5403168797492981,0.5,Step-2,100
27520,SDV15,0.5031567811965942,0.5,Step-2,100
27683,SDV15,0.5231664180755615,0.5,Step-2,100
27684,SDV15,0.5976601839065552,0.5,Step-2,100
27685,SDV15,0.6854454278945923,0.5,Step-2,100
27686,SDV15,0.7877190709114075,0.5,Step-2,100
27687,SDV15,0.8358160257339478,0.5,Step-2,100
27688,SDV15,0.8477540612220764,0.5,Step-2,100
27689,SDV15,0.858165442943573,0.5,Step-2,100
27690,SDV15,0.8698692321777344,0.5,Step-2,100
27691,SDV15,0.8823859095573425,0.5,Step-2,100
27692,SDV15,0.8964322209358215,0.5,Step-2,100
27693,SDV15,0.9128519296646118,0.5,Step-2,100
27694,SDV15,0.9328540563583374,0.5,Step-2,100
27695,SDV15,0.9575598239898682,0.5,Step-2,100
27696,SDV15,0.9881187677383423,0.5,Step-2,100
27697,SDV15,1.0019333362579346,0.5,Step-2,100
27698,SDV15,1.002893090248108,0.5,Step-2,100
27699,SDV15,0.998311460018158,0.5,Step-2,100
27700,SDV15,0.9938523769378662,0.5,Step-2,100
27701,SDV15,0.992001473903656,0.5,Step-2,100
27702,SDV15,0.9916722178459167,0.5,Step-2,100
27703,SDV15,0.992167055606842,0.5,Step-2,100
27704,SDV15,0.9927533864974976,0.5,Step-2,100
27705,SDV15,0.993738055229187,0.5,Step-2,100
27706,SDV15,0.9957601428031921,0.5,Step-2,100
27707,SDV15,0.9993281960487366,0.5,Step-2,100
27708,SDV15,1.0037591457366943,0.5,Step-2,100
27709,SDV15,1.0023736953735352,0.5,Step-2,100
27710,SDV15,0.9868482947349548,0.5,Step-2,100
27711,SDV15,0.955862820148468,0.5,Step-2,100
27712,SDV15,0.9300802946090698,0.5,Step-2,100
27713,SDV15,0.9112551808357239,0.5,Step-2,100
27714,SDV15,0.8963404297828674,0.5,Step-2,100
27715,SDV15,0.8839492201805115,0.5,Step-2,100
27716,SDV15,0.8733835220336914,0.5,Step-2,100
27717,SDV15,0.8641800284385681,0.5,Step-2,100
27718,SDV15,0.8559741377830505,0.5,Step-2,100
27719,SDV15,0.8484218120574951,0.5,Step-2,100
27720,SDV15,0.841086208820343,0.5,Step-2,100
27721,SDV15,0.8331856727600098,0.5,Step-2,100
27722,SDV15,0.8230860233306885,0.5,Step-2,100
27723,SDV15,0.8073169589042664,0.5,Step-2,100
27724,SDV15,0.7776088714599609,0.5,Step-2,100
27725,SDV15,0.7226590514183044,0.5,Step-2,100
27726,SDV15,0.653434157371521,0.5,Step-2,100
27727,SDV15,0.5913928747177124,0.5,Step-2,100
27728,SDV15,0.5383208990097046,0.5,Step-2,100
27906,SDV15,0.5409055352210999,0.5,Step-2,100
27907,SDV15,0.6132085919380188,0.5,Step-2,100
27908,SDV15,0.6991813778877258,0.5,Step-2,100
27909,SDV15,0.800774872303009,0.5,Step-2,100
27910,SDV15,0.8459712266921997,0.5,Step-2,100
27911,SDV15,0.8570989370346069,0.5,Step-2,100
27912,SDV15,0.8686336278915405,0.5,Step-2,100
27913,SDV15,0.8820646405220032,0.5,Step-2,100
27914,SDV15,0.8968749642372131,0.5,Step-2,100
27915,SDV15,0.9140641689300537,0.5,Step-2,100
27916,SDV15,0.934830904006958,0.5,Step-2,100
27917,SDV15,0.9600346088409424,0.5,Step-2,100
27918,SDV15,0.9897364377975464,0.5,Step-2,100
27919,SDV15,1.001546025276184,0.5,Step-2,100
27920,SDV15,1.0020709037780762,0.5,Step-2,100
27921,SDV15,0.9979389905929565,0.5,Step-2,100
27922,SDV15,0.9948279857635498,0.5,Step-2,100
27923,SDV15,0.9937475919723511,0.5,Step-2,100
27924,SDV15,0.9943127036094666,0.5,Step-2,100
27925,SDV15,0.9950438141822815,0.5,Step-2,100
27926,SDV15,0.9963378310203552,0.5,Step-2,100
27927,SDV15,0.998569905757904,0.5,Step-2,100
27928,SDV15,1.00290048122406,0.5,Step-2,100
27929,SDV15,1.0021775960922241,0.5,Step-2,100
27930,SDV15,0.9894025921821594,0.5,Step-2,100
27931,SDV15,0.96023029088974,0.5,Step-2,100
27932,SDV15,0.9343488812446594,0.5,Step-2,100
27933,SDV15,0.915138840675354,0.5,Step-2,100
27934,SDV15,0.899817168712616,0.5,Step-2,100
27935,SDV15,0.8870025277137756,0.5,Step-2,100
27936,SDV15,0.8759809136390686,0.5,Step-2,100
27937,SDV15,0.8661781549453735,0.5,Step-2,100
27938,SDV15,0.8569771647453308,0.5,Step-2,100
27939,SDV15,0.8476554155349731,0.5,Step-2,100
27940,SDV15,0.8373252749443054,0.5,Step-2,100
27941,SDV15,0.8181854486465454,0.5,Step-2,100
27942,SDV15,0.7631083130836487,0.5,Step-2,100
27943,SDV15,0.6764841079711914,0.5,Step-2,100
27944,SDV15,0.6029848456382751,0.5,Step-2,100
27945,SDV15,0.5420280694961548,0.5,Step-2,100
28128,SDV15,0.5406574606895447,0.5,Step-2,100
28129,SDV15,0.5944963097572327,0.5,Step-2,100
28130,SDV15,0.6577168107032776,0.5,Step-2,100
28131,SDV15,0.732017993927002,0.5,Step-2,100
28132,SDV15,0.8169610500335693,0.5,Step-2,100
28133,SDV15,0.8543853163719177,0.5,Step-2,100
28134,SDV15,0.8659521341323853,0.5,Step-2,100
28135,SDV15,0.8770179748535156,0.5,Step-2,100
28136,SDV15,0.8894511461257935,0.5,Step-2,100
28137,SDV15,0.9033135175704956,0.5,Step-2,100
28138,SDV15,0.9193581938743591,0.5,Step-2,100
28139,SDV15,0.9386870265007019,0.5,Step-2,100
28140,SDV15,0.9621189832687378,0.5,Step-2,100
28141,SDV15,0.9909453988075256,0.5,Step-2,100
28142,SDV15,1.0010312795639038,0.5,Step-2,100
28143,SDV15,1.0014262199401855,0.5,Step-2,100
28144,SDV15,0.9984817504882812,0.5,Step-2,100
28145,SDV15,0.995720624923706,0.5,Step-2,100
28146,SDV15,0.9952132105827332,0.5,Step-2,100
28147,SDV15,0.9959160685539246,0.5,Step-2,100
28148,SDV15,0.997123658657074,0.5,Step-2,100
28149,SDV15,0.9990350008010864,0.5,Step-2,100
28150,SDV15,1.0023399591445923,0.5,Step-2,100
28151,SDV15,1.001721978187561,0.5,Step-2,100
28152,SDV15,0.9898256659507751,0.5,Step-2,100
28153,SDV15,0.9589927792549133,0.5,Step-2,100
28154,SDV15,0.9332838654518127,0.5,Step-2,100
28155,SDV15,0.9139614701271057,0.5,Step-2,100
28156,SDV15,0.8983591794967651,0.5,Step-2,100
28157,SDV15,0.8851972222328186,0.5,Step-2,100
28158,SDV15,0.8736308217048645,0.5,Step-2,100
28159,SDV15,0.8629734516143799,0.5,Step-2,100
28160,SDV15,0.853206992149353,0.5,Step-2,100
28161,SDV15,0.8390718698501587,0.5,Step-2,100
28162,SDV15,0.7900407314300537,0.5,Step-2,100
28163,SDV15,0.6971642971038818,0.5,Step-2,100
28164,SDV15,0.6176734566688538,0.5,Step-2,100
28165,SDV15,0.5517470836639404,0.5,Step-2,100
28349,SDV15,0.511113703250885,0.5,Step-2,100
28350,SDV15,0.551055371761322,0.5,Step-2,100
28351,SDV15,0.5940557718276978,0.5,Step-2,100
28352,SDV15,0.6418816447257996,0.5,Step-2,100
28353,SDV15,0.6973584890365601,0.5,Step-2,100
28354,SDV15,0.763693630695343,0.5,Step-2,100
28355,SDV15,0.8420947194099426,0.5,Step-2,100
28356,SDV15,0.8759914636611938,0.5,Step-2,100
28357,SDV15,0.8868705630302429,0.5,Step-2,100
28358,SDV15,0.8968549966812134,0.5,Step-2,100
28359,SDV15,0.9076808094978333,0.5,Step-2,100
28360,SDV15,0.9196426272392273,0.5,Step-2,100
28361,SDV15,0.933394730091095,0.5,Step-2,100
28362,SDV15,0.9499601125717163,0.5,Step-2,100
28363,SDV15,0.9698746204376221,0.5,Step-2,100
28364,SDV15,0.9930117130279541,0.5,Step-2,100
28365,SDV15,1.000851035118103,0.5,Step-2,100
28366,SDV15,1.0009174346923828,0.5,Step-2,100
28367,SDV15,0.9981964230537415,0.5,Step-2,100
28368,SDV15,0.9974834322929382,0.5,Step-2,100
28369,SDV15,0.997629702091217,0.5,Step-2,100
28370,SDV15,0.997970700263977,0.5,Step-2,100
28371,SDV15,0.9986203908920288,0.5,Step-2,100
28372,SDV15,0.9994942545890808,0.5,Step-2,100
28373,SDV15,1.002116084098816,0.5,Step-2,100
28374,SDV15,1.0015757083892822,0.5,Step-2,100
28375,SDV15,0.9906630516052246,0.5,Step-2,100
28376,SDV15,0.9609276652336121,0.5,Step-2,100
28377,SDV15,0.9360198378562927,0.5,Step-2,100
28378,SDV15,0.9179126620292664,0.5,Step-2,100
28379,SDV15,0.9034943580627441,0.5,Step-2,100
28380,SDV15,0.8912835121154785,0.5,Step-2,100
28381,SDV15,0.8802849054336548,0.5,Step-2,100
28382,SDV15,0.8708046674728394,0.5,Step-2,100
28383,SDV15,0.8594969511032104,0.5,Step-2,100
28384,SDV15,0.8122100234031677,0.5,Step-2,100
28385,SDV15,0.7091802954673767,0.5,Step-2,100
28386,SDV15,0.6235970854759216,0.5,Step-2,100
28387,SDV15,0.553354024887085,0.5,Step-2,100
28573,SDV15,0.5347006916999817,0.5,Step-2,100
28574,SDV15,0.5708960294723511,0.5,Step-2,100
28575,SDV15,0.6042032837867737,0.5,Step-2,100
28576,SDV15,0.645261287689209,0.5,Step-2,100
28577,SDV15,0.6909114718437195,0.5,Step-2,100
28578,SDV15,0.740939199924469,0.5,Step-2,100
28579,SDV15,0.8002547025680542,0.5,Step-2,100
28580,SDV15,0.8754571080207825,0.5,Step-2,100
28581,SDV15,0.9078539609909058,0.5,Step-2,100
28582,SDV15,0.9191108345985413,0.5,Step-2,100
28583,SDV15,0.929770290851593,0.5,Step-2,100
28584,SDV15,0.9416120648384094,0.5,Step-2,100
28585,SDV15,0.9555373191833496,0.5,Step-2,100
28586,SDV15,0.9724779725074768,0.5,Step-2,100
28587,SDV15,0.9936140179634094,0.5,Step-2,100
28588,SDV15,1.000670075416565,0.5,Step-2,100
28589,SDV15,1.0008236169815063,0.5,Step-2,100
28590,SDV15,0.9989718794822693,0.5,Step-2,100
28591,SDV15,0.9988824129104614,0.5,Step-2,100
28592,SDV15,0.9990547895431519,0.5,Step-2,100
28593,SDV15,0.999242901802063,0.5,Step-2,100
28594,SDV15,0.9997159242630005,0.5,Step-2,100
28595,SDV15,1.0003447532653809,0.5,Step-2,100
28596,SDV15,1.0019243955612183,0.5,Step-2,100
28597,SDV15,1.0012404918670654,0.5,Step-2,100
28598,SDV15,0.9903221130371094,0.5,Step-2,100
28599,SDV15,0.9600188732147217,0.5,Step-2,100
28600,SDV15,0.9402136206626892,0.5,Step-2,100
28601,SDV15,0.926106333732605,0.5,Step-2,100
28602,SDV15,0.9153466820716858,0.5,Step-2,100
28603,SDV15,0.9065039753913879,0.5,Step-2,100
28604,SDV15,0.898465633392334,0.5,Step-2,100
28605,SDV15,0.890920102596283,0.5,Step-2,100
28606,SDV15,0.8813449740409851,0.5,Step-2,100
28607,SDV15,0.8381947875022888,0.5,Step-2,100
28608,SDV15,0.7328112721443176,0.5,Step-2,100
28609,SDV15,0.6472411751747131,0.5,Step-2,100
28610,SDV15,0.5789305567741394,0.5,Step-2,100
28611,SDV15,0.5230732560157776,0.5,Step-2,100
28800,SDV15,0.5283254981040955,0.5,Step-2,100
28801,SDV15,0.5775983333587646,0.5,Step-2,100
28802,SDV15,0.6267395615577698,0.5,Step-2,100
28803,SDV15,0.67605060338974,0.5,Step-2,100
28804,SDV15,0.7219852209091187,0.5,Step-2,100
28805,SDV15,0.773227334022522,0.5,Step-2,100
28806,SDV15,0.8306218981742859,0.5,Step-2,100
28807,SDV15,0.9045547246932983,0.5,Step-2,100
28808,SDV15,0.9360748529434204,0.5,Step-2,100
28809,SDV15,0.9479862451553345,0.5,Step-2,100
28810,SDV15,0.9599637389183044,0.5,Step-2,100
28811,SDV15,0.9742481708526611,0.5,Step-2,100
28812,SDV15,0.9939672946929932,0.5,Step-2,100
28813,SDV15,1.000471591949463,0.5,Step-2,100
28814,SDV15,1.0006691217422485,0.5,Step-2,100
28815,SDV15,0.9994323253631592,0.5,Step-2,100
28816,SDV15,0.9995774626731873,0.5,Step-2,100
28817,SDV15,0.9998159408569336,0.5,Step-2,100
28818,SDV15,0.9999964237213135,0.5,Step-2,100
28819,SDV15,1.0014235973358154,0.5,Step-2,100
28820,SDV15,1.0009417533874512,0.5,Step-2,100
28821,SDV15,0.9914807081222534,0.5,Step-2,100
28822,SDV15,0.9646507501602173,0.5,Step-2,100
28823,SDV15,0.9495556950569153,0.5,Step-2,100
28824,SDV15,0.9395321011543274,0.5,Step-2,100
28825,SDV15,0.9322706460952759,0.5,Step-2,100
28826,SDV15,0.926373302936554,0.5,Step-2,100
28827,SDV15,0.9208049178123474,0.5,Step-2,100
28828,SDV15,0.9149706363677979,0.5,Step-2,100
28829,SDV15,0.9064619541168213,0.5,Step-2,100
28830,SDV15,0.8631094694137573,0.5,Step-2,100
28831,SDV15,0.7550331354141235,0.5,Step-2,100
28832,SDV15,0.6779868602752686,0.5,Step-2,100
28833,SDV15,0.6207162737846375,0.5,Step-2,100
28834,SDV15,0.5759430527687073,0.5,Step-2,100
28835,SDV15,0.5389636158943176,0.5,Step-2,100
28836,SDV15,0.5063849687576294,0.5,Step-2,100
29030,SDV15,0.5458645820617676,0.5,Step-2,100
29031,SDV15,0.6158491969108582,0.5,Step-2,100
29032,SDV15,0.6868270039558411,0.5,Step-2,100
29033,SDV15,0.7495110034942627,0.5,Step-2,100
29034,SDV15,0.809539794921875,0.5,Step-2,100
29035,SDV15,0.8658081889152527,0.5,Step-2,100
29036,SDV15,0.93272864818573,0.5,Step-2,100
29037,SDV15,0.96175616979599,0.5,Step-2,100
29038,SDV15,0.9757000207901001,0.5,Step-2,100
29039,SDV15,0.9942970871925354,0.5,Step-2,100
29040,SDV15,1.0002777576446533,0.5,Step-2,100
29041,SDV15,1.0004856586456299,0.5,Step-2,100
29042,SDV15,0.9998445510864258,0.5,Step-2,100
29043,SDV15,0.9999110102653503,0.5,Step-2,100
29044,SDV15,1.000976324081421,0.5,Step-2,100
29045,SDV15,1.0006608963012695,0.5,Step-2,100
29046,SDV15,0.9929148554801941,0.5,Step-2,100
29047,SDV15,0.9705032706260681,0.5,Step-2,100
29048,SDV15,0.9597516059875488,0.5,Step-2,100
29049,SDV15,0.952765166759491,0.5,Step-2,100
29050,SDV15,0.947296679019928,0.5,Step-2,100
29051,SDV15,0.9419273138046265,0.5,Step-2,100
29052,SDV15,0.9337902665138245,0.5,Step-2,100
29053,SDV15,0.8941106200218201,0.5,Step-2,100
29054,SDV15,0.7942752242088318,0.5,Step-2,100
29055,SDV15,0.7311586141586304,0.5,Step-2,100
29056,SDV15,0.6877259612083435,0.5,Step-2,100
29057,SDV15,0.6552407145500183,0.5,Step-2,100
29058,SDV15,0.628730833530426,0.5,Step-2,100
29059,SDV15,0.6047078371047974,0.5,Step-2,100
29060,SDV15,0.5797865986824036,0.5,Step-2,100
29061,SDV15,0.5502220988273621,0.5,Step-2,100
29062,SDV15,0.5209956765174866,0.5,Step-2,100
29063,SDV15,0.5021506547927856,0.5,Step-2,100
29261,SDV15,0.5444080233573914,0.5,Step-2,100
29262,SDV15,0.6342145204544067,0.5,Step-2,100
29263,SDV15,0.7295659780502319,0.5,Step-2,100
29264,SDV15,0.8208661675453186,0.5,Step-2,100
29265,SDV15,0.927347719669342,0.5,Step-2,100
29266,SDV15,0.9667354226112366,0.5,Step-2,100
29267,SDV15,0.9797052145004272,0.5,Step-2,100
29268,SDV15,0.9953593015670776,0.5,Step-2,100
29269,SDV15,1.000178337097168,0.5,Step-2,100
29270,SDV15,1.000298023223877,0.5,Step-2,100
29271,SDV15,1.0006086826324463,0.5,Step-2,100
29272,SDV15,1.0004281997680664,0.5,Step-2,100
29273,SDV15,0.9944524765014648,0.5,Step-2,100
29274,SDV15,0.9768151640892029,0.5,Step-2,100
29275,SDV15,0.9695029854774475,0.5,Step-2,100
29276,SDV15,0.9640049934387207,0.5,Step-2,100
29277,SDV15,0.9565774202346802,0.5,Step-2,100
29278,SDV15,0.9221761226654053,0.5,Step-2,100
29279,SDV15,0.8354241251945496,0.5,Step-2,100
29280,SDV15,0.7873649001121521,0.5,Step-2,100
29281,SDV15,0.7552211284637451,0.5,Step-2,100
29282,SDV15,0.7297662496566772,0.5,Step-2,100
29283,SDV15,0.7053632140159607,0.5,Step-2,100
29284,SDV15,0.6762787699699402,0.5,Step-2,100
29285,SDV15,0.6432845592498779,0.5,Step-2,100
29286,SDV15,0.6159318685531616,0.5,Step-2,100
29287,SDV15,0.5800939202308655,0.5,Step-2,100
29288,SDV15,0.5468779802322388,0.5,Step-2,100
29289,SDV15,0.5178263187408447,0.5,Step-2,100
29493,SDV15,0.584957480430603,0.5,Step-2,100
29494,SDV15,0.6976122856140137,0.5,Step-2,100
29495,SDV15,0.8127304911613464,0.5,Step-2,100
29496,SDV15,0.9383363127708435,0.5,Step-2,100
29497,SDV15,0.9919795393943787,0.5,Step-2,100
29498,SDV15,1.0000584125518799,0.5,Step-2,100
29499,SDV15,1.0003803968429565,0.5,Step-2,100
29500,SDV15,1.0003401041030884,0.5,Step-2,100
29501,SDV15,1.0002062320709229,0.5,Step-2,100
29502,SDV15,0.9954200983047485,0.5,Step-2,100
29503,SDV15,0.9808188080787659,0.5,Step-2,100
29504,SDV15,0.9734688401222229,0.5,Step-2,100
29505,SDV15,0.9451916813850403,0.5,Step-2,100
29506,SDV15,0.8741450905799866,0.5,Step-2,100
29507,SDV15,0.8392819166183472,0.5,Step-2,100
29508,SDV15,0.8131586909294128,0.5,Step-2,100
29509,SDV15,0.7851212024688721,0.5,Step-2,100
29510,SDV15,0.7503858208656311,0.5,Step-2,100
29511,SDV15,0.7161921262741089,0.5,Step-2,100
29512,SDV15,0.6776710748672485,0.5,Step-2,100
29513,SDV15,0.6453335285186768,0.5,Step-2,100
29514,SDV15,0.6173927187919617,0.5,Step-2,100
29515,SDV15,0.5913036465644836,0.5,Step-2,100
29516,SDV15,0.5657638311386108,0.5,Step-2,100
29517,SDV15,0.5405310988426208,0.5,Step-2,100
29518,SDV15,0.514013409614563,0.5,Step-2,100
29724,SDV15,0.506365180015564,0.5,Step-2,100
29725,SDV15,0.6117556095123291,0.5,Step-2,100
29726,SDV15,0.7440260052680969,0.5,Step-2,100
29727,SDV15,0.9202366471290588,0.5,Step-2,100
29728,SDV15,0.9912672638893127,0.5,Step-2,100
29729,SDV15,1.0004611015319824,0.5,Step-2,100
29730,SDV15,1.00054132938385,0.5,Step-2,100
29731,SDV15,0.995699942111969,0.5,Step-2,100
29732,SDV15,0.9822595119476318,0.5,Step-2,100
29733,SDV15,0.9751124978065491,0.5,Step-2,100
29734,SDV15,0.9512463808059692,0.5,Step-2,100
29735,SDV15,0.8915058970451355,0.5,Step-2,100
29736,SDV15,0.8606343269348145,0.5,Step-2,100
29737,SDV15,0.826257586479187,0.5,Step-2,100
29738,SDV15,0.788981556892395,0.5,Step-2,100
29739,SDV15,0.75262451171875,0.5,Step-2,100
29740,SDV15,0.7223943471908569,0.5,Step-2,100
29741,SDV15,0.6933998465538025,0.5,Step-2,100
29742,SDV15,0.6637935042381287,0.5,Step-2,100
29743,SDV15,0.6331198811531067,0.5,Step-2,100
29744,SDV15,0.6031016707420349,0.5,Step-2,100
29745,SDV15,0.5746427178382874,0.5,Step-2,100
29746,SDV15,0.5486147403717041,0.5,Step-2,100
29747,SDV15,0.524311900138855,0.5,Step-2,100
29748,SDV15,0.500985324382782,0.5,Step-2,100
29956,SDV15,0.5132871866226196,0.5,Step-2,100
