step,frame,step_time,target_abs_u,rp_u1,rp_rf1,element,integration_point,sdv14,sdv15,sdv16
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24129,1,0.0045357258059084415,0.004553636536002159,0.0006719930679537356
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24129,2,0.003560916520655155,0.003574980888515711,0.00034426330239512026
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24129,3,0.003747657174244523,0.0037624516990035772,0.0005344973760657012
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24129,4,0.0031303251162171364,0.00314268353395164,0.00025283716968260705
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24130,1,0.0029717034194618464,0.002983441110700369,0.0002597528509795666
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24130,2,0.0023367530666291714,0.0023459806106984615,0.00019928236724808812
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24130,3,0.002724642399698496,0.0027353987097740173,0.00022701980196870863
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24130,4,0.002233628649264574,0.002242444548755884,0.00017045752611011267
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24131,1,0.00200872914865613,0.002016659127548337,0.00017590927018318325
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24131,2,0.001747501315549016,0.0017543967114761472,0.00015158606402110308
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24131,3,0.0019666971638798714,0.001974457874894142,0.00016181282990146428
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24131,4,0.001728440634906292,0.0017352586146444082,0.00013817293802276254
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24132,1,0.0016082831425592303,0.0016146269626915455,0.000141767188324593
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24132,2,0.0014891596511006355,0.0014950312906876206,0.00013111287262290716
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24132,3,0.0016004876233637333,0.0016067991964519024,0.0001349887897958979
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24132,4,0.0014891701284796,0.0014950408367440104,0.00012442379374988377
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24133,1,0.001425479887984693,0.0014310989063233137,0.00012670879368670285
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24133,2,0.0013706270838156343,0.0013760284055024385,0.00012174952280474827
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24133,3,0.0014289459213614464,0.0014345779782161117,0.00012316001811996102
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24133,4,0.0013757277047261596,0.0013811488170176744,0.00011817878112196922
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24134,1,0.001342022093012929,0.0013473097933456302,0.00011987854668404907
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24134,2,0.0013187245931476355,0.001323919859714806,0.00011777214240282774
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24134,3,0.0013477582251653075,0.0013530685100704432,0.00011808012641267851
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24134,4,0.0013245625887066126,0.0013297806726768613,0.00011594266834435984
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24135,1,0.0013077573385089636,0.0013129088329151273,0.00011720690235961229
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24135,2,0.0013010913971811533,0.0013062163488939404,0.00011661140888463706
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24135,3,0.0013135012704879045,0.0013186754658818245,0.00011645123595371842
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24135,4,0.0013064772356301546,0.0013116233749315143,0.00011583652667468414
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24136,1,0.0012993919663131237,0.001304510049521923,0.00011672878463286906
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24136,2,0.0013014145661145449,0.0013065406819805503,0.00011693062697304413
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24136,3,0.0013045159867033362,0.0013096543261781335,0.00011662880569929257
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24136,4,0.0013061820063740015,0.001311326865106821,0.00011682369222398847
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24137,1,0.0013043172657489777,0.001309454906731844,0.00011736682790797204
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24137,2,0.0013102248776704073,0.0013153859181329608,0.00011793104204116389
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24137,3,0.001308891107328236,0.0013140467926859856,0.00011766980605898425
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24137,4,0.0013146265409886837,0.0013198050437495112,0.00011823414388345554
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24138,1,0.0013147647259756923,0.0013199440436437726,0.00011844474647659808
Step-1,50,0.5,0.005,0.004999999888241291,0.06337489187717438,24138,2,0.0013212604681029916,0.001326465979218483,0.00011907264706678689
