99 1 2.04053591276342998e-05
99 2 2.34746711574653101e-05
99 3 2.32584768203167915e-05
99 4 2.01378714503331638e-05
100 1 2.82620259011620353e-05
100 2 3.64973426824208983e-05
100 3 3.69750971042321844e-05
100 4 2.82816737382808524e-05
101 1 4.11377944147731366e-05
101 2 4.40372863311203251e-05
101 3 4.45984648511781891e-05
101 4 4.17707621561378312e-05
102 1 4.57877766957301522e-05
102 2 4.86854858215416116e-05
102 3 4.77783108074913455e-05
102 4 4.50098553185835599e-05
103 1 5.43409549891830273e-05
103 2 6.62912800924816173e-05
103 3 6.65801961048005463e-05
103 4 5.36831423883532045e-05
104 1 7.46213012587487441e-05
104 2 8.10904890740235735e-05
104 3 8.21362724348848874e-05
104 4 7.55177640265042560e-05
105 1 8.25364157083315791e-05
105 2 8.68610868008804556e-05
105 3 8.53492353243339927e-05
105 4 8.34097423549918777e-05
106 1 9.27787864145434963e-05
106 2 1.08230989395137310e-04
106 3 1.07955629711752827e-04
106 4 9.13500335533399003e-05
107 1 1.21570292254226885e-04
107 2 1.34403536258282633e-04
107 3 1.36034116146617625e-04
107 4 1.22482227154572886e-04
108 1 1.38386552708369062e-04
108 2 1.43171101290041203e-04
108 3 1.41231015777922904e-04
108 4 1.39887256109186807e-04
109 1 1.47999857150273072e-04
109 2 1.64145277796936152e-04
109 3 1.63175229254694867e-04
109 4 1.45917721785902442e-04
110 1 1.81503872833659150e-04
110 2 2.02509262676147213e-04
110 3 2.05197976094411333e-04
110 4 1.82362808636394431e-04
111 1 2.11030199758350205e-04
111 2 2.19558117020041919e-04
111 3 2.16781766804370472e-04
111 4 2.13835328387682391e-04
112 1 2.22657258785000122e-04
112 2 2.36992812743218101e-04
112 3 2.34037036662455334e-04
112 4 2.19302548961471816e-04
113 1 2.55841948250230974e-04
113 2 2.83639886787448404e-04
113 3 2.85800222030393699e-04
113 4 2.54818379623639895e-04
114 1 2.97237017165928347e-04
114 2 3.04544128001284393e-04
114 3 3.07198476469102680e-04
114 4 3.00294585147123025e-04
115 1 3.11956683449616460e-04
115 2 3.24602871539231524e-04
115 3 3.20613153029082544e-04
115 4 3.08451142297004209e-04
116 1 3.44623812633891179e-04
116 2 3.79530850443940849e-04
116 3 3.79268087483536625e-04
116 4 3.41575491545286619e-04
117 1 3.99273641185057425e-04
117 2 4.11403078442378045e-04
117 3 4.12819845555873887e-04
117 4 4.00402890747369100e-04
118 1 4.16496214554114741e-04
118 2 4.26008232775317540e-04
118 3 4.23989802100230469e-04
118 4 4.14975775183642635e-04
119 1 4.44806885670116954e-04
119 2 4.83863862612767632e-04
119 3 4.82171950027750413e-04
119 4 4.42656487130108696e-04
120 1 5.09708454999253870e-04
120 2 5.27997936896686310e-04
120 3 5.27323313737930064e-04
120 4 5.08549325734474183e-04
121 1 5.31125295062768402e-04
121 2 5.38134670124424167e-04
121 3 5.33388625576558528e-04
121 4 5.32255456196334647e-04
122 1 5.52950356722976756e-04
122 2 5.89981501869320680e-04
122 3 5.88897410789873915e-04
122 4 5.53127288671599040e-04
123 1 6.18927910764468852e-04
123 2 6.42683434327328130e-04
123 3 6.50299328138753381e-04
123 4 6.16967211530616215e-04
124 1 6.48958353357330852e-04
124 2 6.51761048545443865e-04
124 3 6.50007466858107375e-04
124 4 6.49484473577567763e-04
125 1 6.62220526423898869e-04
125 2 6.93575150759588935e-04
125 3 6.94031902330693898e-04
125 4 6.64035718186449866e-04
126 1 7.22556675128034490e-04
126 2 7.50572086585290827e-04
126 3 7.61855296478599568e-04
126 4 7.21451928620744660e-04
127 1 7.58740531256690159e-04
127 2 7.60569129290700652e-04
127 3 7.61032608150714602e-04
127 4 7.61072008112201890e-04
128 1 7.67724039493922249e-04
128 2 7.90746793081890573e-04
128 3 7.92115372944982216e-04
128 4 7.61863127008390018e-04
129 1 8.16070183493302053e-04
129 2 8.45419822420089202e-04
129 3 8.44434642212451322e-04
129 4 8.16297869322650332e-04
130 1 8.56059123047662389e-04
130 2 8.59782053145132516e-04
130 3 8.60014691751972526e-04
130 4 8.60407338473236083e-04
131 1 8.63067566879471121e-04
131 2 8.77565583984072002e-04
131 3 8.78366515205016452e-04
131 4 8.60485796981461646e-04
132 1 8.96619030527241734e-04
132 2 9.23178572386833653e-04
132 3 9.22514959855197207e-04
132 4 8.96823107416409252e-04
133 1 9.34847919897708289e-04
133 2 9.39962116756289340e-04
133 3 9.40598636402156622e-04
133 4 9.33990853518424117e-04
134 1 9.41707030022563281e-04
134 2 9.50145777457734914e-04
134 3 9.50705380059242038e-04
134 4 9.40769997922077483e-04
135 1 9.63452183496109533e-04
135 2 9.85714207883243770e-04
135 3 9.84915988438250789e-04
135 4 9.63545329337425933e-04
136 1 9.97437392128803493e-04
136 2 1.00391299107133202e-03
136 3 1.00486049547121917e-03
136 4 9.96354662825165273e-04
137 1 1.00461014457435354e-03
137 2 1.00908350013626923e-03
137 3 1.00984870142781713e-03
137 4 1.00483489424110653e-03
138 1 1.01722122268296583e-03
138 2 1.03360590037878904e-03
138 3 1.03330803894398100e-03
138 4 1.01773100879100787e-03
139 1 1.04397904956798882e-03
139 2 1.05093840550927824e-03
139 3 1.05230127126073290e-03
139 4 1.04324473223137279e-03
140 1 1.05210185920818805e-03
140 2 1.05397155137511560e-03
140 3 1.05240064325958231e-03
140 4 1.05220315050311240e-03
141 1 1.05851100720880391e-03
141 2 1.06956501535118991e-03
141 3 1.06976272714462417e-03
141 4 1.05909080464805581e-03
142 1 1.07806621721063178e-03
142 2 1.08501721126111578e-03
142 3 1.08702618852563309e-03
142 4 1.07792544574492532e-03
143 1 1.08663386600871552e-03
143 2 1.08767867075528846e-03
143 3 1.08698715841845325e-03
143 4 1.08695552873311102e-03
144 1 1.09016541902385851e-03
144 2 1.09763078618691032e-03
144 3 1.09795328332767104e-03
144 4 1.09048309757129040e-03
145 1 1.10472296151122723e-03
145 2 1.11199071480839215e-03
145 3 1.11215959227922777e-03
145 4 1.10498690664450456e-03
146 1 1.11434946465770678e-03
146 2 1.11559308231221305e-03
146 3 1.11519276214345673e-03
146 4 1.11519566790559870e-03
147 1 1.11696596473571507e-03
147 2 1.12240275214722514e-03
147 3 1.12238238514475366e-03
147 4 1.11686376821801443e-03
148 1 1.12886275043300437e-03
148 2 1.13729961438639336e-03
148 3 1.13757044909190545e-03
148 4 1.12898219405182252e-03
149 1 1.14090232788770360e-03
149 2 1.14248635285149353e-03
149 3 1.14282403610327442e-03
149 4 1.14118193105925054e-03
150 1 1.14393990208075218e-03
150 2 1.14854785504380267e-03
150 3 1.14819859430241112e-03
150 4 1.14361238002526236e-03
151 1 1.15551013299651636e-03
151 2 1.16710735423498826e-03
151 3 1.16714196804944747e-03
151 4 1.15527441092112696e-03
152 1 1.17340369005998198e-03
152 2 1.17714624573658777e-03
152 3 1.17780449739475468e-03
152 4 1.17355703151350316e-03
153 1 1.17853756095633185e-03
153 2 1.18246542119955955e-03
153 3 1.18217784202112684e-03
153 4 1.17782797631559759e-03
154 1 1.19029372233933855e-03
154 2 1.20675430316342014e-03
154 3 1.20667243772825381e-03
154 4 1.19003544958712153e-03
155 1 1.21788858465669142e-03
155 2 1.22605474539208299e-03
155 3 1.22615450000569215e-03
155 4 1.21793385008635833e-03
156 1 1.22761816576328307e-03
156 2 1.23177430767573552e-03
156 3 1.23161720391496755e-03
156 4 1.22802541604889737e-03
157 1 1.24035017490924408e-03
157 2 1.26257987738629817e-03
157 3 1.26263366475332225e-03
157 4 1.24022256678121509e-03
158 1 1.28083699618813333e-03
158 2 1.29682748610842496e-03
158 3 1.29709787822610651e-03
158 4 1.28104532252357704e-03
159 1 1.30098856142513153e-03
159 2 1.30194702193175299e-03
159 3 1.30188379164666206e-03
159 4 1.30200998464877768e-03
160 1 1.30149560651315627e-03
160 2 1.30060154539245513e-03
160 3 1.30013469128617012e-03
160 4 1.30125915726990275e-03
161 1 3.76017545056256424e-05
161 2 3.33473403928049575e-05
161 3 3.33401668416511947e-05
161 4 3.75970786627262819e-05
162 1 3.23290398254557468e-05
162 2 3.23183161714634521e-05
162 3 3.23466094774331134e-05
162 4 3.23583066452665157e-05
163 1 3.18665214245291334e-05
163 2 2.97058999782117711e-05
163 3 2.86247289826317689e-05
163 4 3.23510176217479828e-05
164 1 2.63619129480632818e-05
164 2 2.03590724603984088e-05
164 3 2.07863222549357291e-05
164 4 2.57331137930593454e-05
165 1 1.66697805886276704e-05
165 2 1.40367145940932007e-05
165 3 1.51508939456095067e-05
165 4 1.76534253586188839e-05
166 1 1.33043356643173998e-05
166 2 1.29136723473630632e-05
166 3 1.25783858701392576e-05
166 4 1.28673074511150420e-05
167 1 1.17795426251567913e-05
167 2 8.82261055920744843e-06
167 3 8.93431966300802142e-06
167 4 1.12521628104330075e-05
168 1 6.33988239204881508e-06
168 2 4.05273129736298125e-06
168 3 3.19683678079422430e-06
168 4 7.01576617696364730e-06
169 1 2.82651160977631293e-06
169 2 2.80087690333652525e-06
169 3 2.50752770130611149e-06
169 4 2.58627582853644005e-06
170 1 2.70673596278899559e-06
170 2 2.06839444571168856e-06
170 3 2.23673506696096274e-06
170 4 2.39333786670772054e-06
171 1 1.56552675949678044e-06
171 2 1.02763210362449770e-06
171 3 7.94669514239207337e-07
171 4 1.06694431091019568e-06
172 1 7.11778021407259482e-07
172 2 7.12427665607952956e-07
172 3 8.12570594142361476e-07
172 4 7.94779390028681791e-07
173 1 7.34745606922808707e-07
173 2 2.31266825229591174e-06
173 3 1.02374429887336763e-06
173 4 8.37222050127110158e-07
174 1 3.41174027369460107e-06
174 2 4.74013639409883290e-06
174 3 4.21234548710410780e-06
174 4 3.34549550816376683e-06
175 1 5.84675910226492793e-06
175 2 5.82194874298911775e-06
175 3 6.12571967493257191e-06
175 4 6.10119200058859464e-06
176 1 5.87003974385274913e-06
176 2 9.34447058656801170e-06
176 3 7.20870473447621180e-06
176 4 6.18171083043854299e-06
177 1 1.22277309315376706e-05
177 2 1.62516193254739320e-05
177 3 1.55671256000991640e-05
177 4 8.49358649598697731e-06
178 1 1.81487251577356982e-05
178 2 1.97491625049102852e-05
178 3 2.00167560620167446e-05
178 4 2.00317476289937937e-05
179 1 1.97704105216861932e-05
179 2 2.42315455115726633e-05
179 3 2.02017502075790035e-05
179 4 2.00512383213650314e-05
180 1 2.88613720265450448e-05
180 2 3.66476536464753824e-05
180 3 3.57198335453879333e-05
180 4 2.25705974478385051e-05
181 1 4.10503673306929304e-05
181 2 4.38702572330050569e-05
181 3 4.54701918013799644e-05
181 4 3.92212817248445666e-05
182 1 4.50025612018421661e-05
182 2 4.90191547170923408e-05
182 3 4.56589763653418362e-05
182 4 4.54819025212388896e-05
183 1 5.46526104624904177e-05
183 2 6.64328491801535260e-05
183 3 6.59522662871708971e-05
183 4 5.69519218706293710e-05
184 1 7.46271692510433991e-05
184 2 8.10210912410467096e-05
184 3 8.42698779831075652e-05
184 4 7.22834115714143588e-05
185 1 8.35962509542678142e-05
185 2 8.69946151581717036e-05
185 3 8.43943412009387646e-05
185 4 8.42216800212284200e-05
186 1 9.29261886000731378e-05
186 2 1.08351543111530690e-04
186 3 1.09283281286834947e-04
186 4 8.46569989958096433e-05
187 1 1.21644842933639450e-04
187 2 1.34430680906267864e-04
187 3 1.42296906200213645e-04
187 4 1.19404703103026454e-04
188 1 1.40868886518832784e-04
188 2 1.40875656932722327e-04
188 3 1.42224856565155785e-04
188 4 1.42089304776430955e-04
189 1 1.48121228517016968e-04
189 2 1.64664380842226456e-04
189 3 1.68231934944562927e-04
189 4 1.42663216052425366e-04
190 1 1.82454542266258886e-04
190 2 2.03769369051820564e-04
190 3 1.98824740997739031e-04
190 4 1.81951996242984531e-04
191 1 2.12202667549886773e-04
191 2 2.18440378586195897e-04
191 3 2.18690441015553756e-04
191 4 2.06491876555970223e-04
192 1 2.21305500396717805e-04
192 2 2.35712751817834072e-04
192 3 2.41310539465931621e-04
192 4 2.19116546510147786e-04
193 1 2.55160607990438854e-04
193 2 2.84013814410195809e-04
193 3 2.78897502439101564e-04
193 4 2.56605280301494282e-04
194 1 2.97966733658703870e-04
194 2 3.05232496816722481e-04
194 3 3.10097463413658747e-04
194 4 2.90775647226737977e-04
195 1 3.10923084036338656e-04
195 2 3.22947640411476585e-04
195 3 3.30397783151063057e-04
195 4 3.10421195206500393e-04
196 1 3.42255859079375910e-04
196 2 3.76347594805330119e-04
196 3 3.71285581883492460e-04
196 4 3.45713743148840305e-04
197 1 3.96099698908566943e-04
197 2 4.16040624037267289e-04
197 3 4.21442573272798110e-04
197 4 3.87099129112435331e-04
198 1 4.15940657195103031e-04
198 2 4.28275543039121688e-04
198 3 4.24308608889220379e-04
198 4 4.21985039393556335e-04
199 1 4.45354888289672415e-04
199 2 4.79787515095116373e-04
199 3 4.76787092783985086e-04
199 4 4.26386102940587593e-04
200 1 5.03197762340983350e-04
200 2 5.34875517523989894e-04
200 3 5.41022753284611064e-04
200 4 5.41025522320226666e-04
201 1 5.34453090225248117e-04
201 2 5.35905042591969922e-04
201 3 5.43418201197628267e-04
201 4 5.41663367815417183e-04
202 1 5.37973226332143098e-04
202 2 5.88451382749789580e-04
202 3 5.45636328932309618e-04
202 4 5.44664715569010771e-04
203 1 6.12342913940143495e-04
203 2 6.52486854705052908e-04
203 3 6.57981879926316680e-04
203 4 6.57614094431429740e-04
204 1 6.51899491116960305e-04
204 2 6.52640542474966761e-04
204 3 6.59672247979297072e-04
204 4 6.58601755189500756e-04
205 1 6.54084757613290551e-04
205 2 6.95688341868741077e-04
205 3 6.60253104618255433e-04
205 4 6.60149532253803597e-04
206 1 7.18629174612579204e-04
206 2 7.63466520605123110e-04
206 3 7.67231061496705460e-04
206 4 7.66978670171406841e-04
207 1 7.62857470486231278e-04
207 2 7.62932823934520240e-04
207 3 7.68015768881141411e-04
207 4 7.67555929912346188e-04
208 1 7.63719633558274580e-04
208 2 7.95228188003210476e-04
208 3 7.68051551808475821e-04
208 4 7.68143367950229090e-04
209 1 8.15606846147262253e-04
209 2 8.62465194244543712e-04
209 3 8.65506415804879504e-04
209 4 8.15018595837020492e-04
210 1 8.61739458719030680e-04
210 2 8.61396884831505108e-04
210 3 8.65635947664987297e-04
210 4 8.65491574599248957e-04
211 1 8.61889507146104857e-04
211 2 8.81567680443132596e-04
211 3 8.66065699269984320e-04
211 4 8.65835173128382636e-04
212 1 8.97379417646258087e-04
212 2 9.19314199987421982e-04
212 3 9.44872150611761157e-04
212 4 8.66161553546835380e-04
213 1 9.42114532098577520e-04
213 2 9.41619857138731070e-04
213 3 9.44821771769440008e-04
213 4 9.44797654073224009e-04
214 1 9.41816429153865273e-04
214 2 9.42668808025025817e-04
214 3 9.45229193007813629e-04
214 4 9.44971229691021482e-04
215 1 9.64776062433207239e-04
215 2 9.82833448106660082e-04
215 3 1.00866874816718868e-03
215 4 9.45369244583744365e-04
216 1 1.00645540982984699e-03
216 2 1.00589567124827976e-03
216 3 1.00880622772632077e-03
216 4 1.00870906252690010e-03
217 1 1.00588834722105933e-03
217 2 1.00647540882880886e-03
217 3 1.00892325944171735e-03
217 4 1.00888136887605003e-03
218 1 1.01936561115316925e-03
218 2 1.03248111943582042e-03
218 3 1.05404911540298756e-03
218 4 1.00891298219401085e-03
219 1 1.05309899281766481e-03
219 2 1.05278868399677505e-03
219 3 1.05409104653198991e-03
