element_label,centroid_x,centroid_y,SDV15,EVOL,flag_d_ge_0.5,flag_d_ge_0.95
20581,-0.48837850987911224,-0.4878360778093338,0.00116413773503,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.00103703630157,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.00116107997019,,0,0
20581,-0.48837850987911224,-0.4878360778093338,0.00103433150798,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000920647056773,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000729767431039,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000918292906135,,0,0
20582,-0.46513552963733673,-0.4878360778093338,0.000728017999791,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000602399290074,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000445302721346,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000601071922574,,0,0
20583,-0.4418925493955612,-0.4878360778093338,0.000444523786427,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000346824672306,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000234874140006,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.000346386164892,,0,0
20584,-0.4186495691537857,-0.4878360778093338,0.00023481734388,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000168904487509,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000100622572063,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000169047852978,,0,0
20585,-0.3954066038131714,-0.4878360778093338,0.000100931079942,,0,0
20586,-0.37216363847255707,-0.4878360778093338,6.59863944747e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,3.96405339416e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,6.63298851578e-05,,0,0
20586,-0.37216363847255707,-0.4878360778093338,3.9914433728e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,3.57612952939e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,5.15088831889e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,3.59000405297e-05,,0,0
20587,-0.34892065823078156,-0.4878360778093338,5.13479644724e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,7.93093931861e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,0.000139514217153,,0,0
20588,-0.32567767798900604,-0.4878360778093338,7.88537727203e-05,,0,0
20588,-0.32567767798900604,-0.4878360778093338,0.000138553106808,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000201516028028,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000310703268042,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000200125185074,,0,0
20589,-0.30243469774723053,-0.4878360778093338,0.000308643880999,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000410944310715,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.00057562062284,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000408358173445,,0,0
20590,-0.279191717505455,-0.4878360778093338,0.000572263961658,,0,0
20591,-0.2559487372636795,-0.4878360778093338,0.000719474046491,,0,0
