node,x,y
383,0.22499999999999998,-0.45
384,0.23750000000000004,-0.45
385,0.25,-0.45
386,0.26249999999999996,-0.45
387,0.275,-0.45
388,0.2875,-0.45
389,0.30000000000000004,-0.45
390,0.3125,-0.45
391,0.32499999999999996,-0.45
392,0.3375,-0.45
393,0.35,-0.45
394,0.36250000000000004,-0.45
395,0.375,-0.45
396,0.38749999999999996,-0.45
397,0.4,-0.45
398,0.4125,-0.45
399,0.42500000000000004,-0.45
400,0.4375,-0.45
401,0.44999999999999996,-0.45
402,0.4625,-0.45
403,0.475,-0.45
404,0.48750000000000004,-0.45
405,0.5,-0.45
406,-0.5,-0.4375
407,-0.4875,-0.4375
408,-0.475,-0.4375
409,-0.4625,-0.4375
410,-0.45,-0.4375
411,-0.4375,-0.4375
412,-0.425,-0.4375
413,-0.4125,-0.4375
414,-0.4,-0.4375
415,-0.3875,-0.4375
416,-0.375,-0.4375
417,-0.3625,-0.4375
418,-0.35,-0.4375
419,-0.3375,-0.4375
420,-0.325,-0.4375
421,-0.3125,-0.4375
422,-0.3,-0.4375
423,-0.2875,-0.4375
424,-0.275,-0.4375
425,-0.2625,-0.4375
426,-0.25,-0.4375
427,-0.2375,-0.4375
428,-0.22499999999999998,-0.4375
429,-0.21250000000000002,-0.4375
430,-0.2,-0.4375
431,-0.1875,-0.4375
432,-0.175,-0.4375
433,-0.16249999999999998,-0.4375
434,-0.15000000000000002,-0.4375
435,-0.1375,-0.4375
436,-0.125,-0.4375
437,-0.11249999999999999,-0.4375
438,-0.09999999999999998,-0.4375
439,-0.08750000000000002,-0.4375
440,-0.07500000000000001,-0.4375
441,-0.0625,-0.4375
442,-0.04999999999999999,-0.4375
443,-0.03749999999999998,-0.4375
444,-0.025000000000000022,-0.4375
445,-0.012500000000000011,-0.4375
446,0.0,-0.4375
447,0.012499999999999956,-0.4375
448,0.025000000000000022,-0.4375
449,0.03749999999999998,-0.4375
450,0.050000000000000044,-0.4375
451,0.0625,-0.4375
452,0.07499999999999996,-0.4375
453,0.08750000000000002,-0.4375
454,0.09999999999999998,-0.4375
455,0.11250000000000004,-0.4375
456,0.125,-0.4375
457,0.13749999999999996,-0.4375
458,0.15000000000000002,-0.4375
459,0.16249999999999998,-0.4375
460,0.17500000000000004,-0.4375
461,0.1875,-0.4375
462,0.19999999999999996,-0.4375
463,0.21250000000000002,-0.4375
464,0.22499999999999998,-0.4375
465,0.23750000000000004,-0.4375
466,0.25,-0.4375
467,0.26249999999999996,-0.4375
468,0.275,-0.4375
469,0.2875,-0.4375
470,0.30000000000000004,-0.4375
471,0.3125,-0.4375
472,0.32499999999999996,-0.4375
473,0.3375,-0.4375
474,0.35,-0.4375
475,0.36250000000000004,-0.4375
476,0.375,-0.4375
477,0.38749999999999996,-0.4375
478,0.4,-0.4375
479,0.4125,-0.4375
480,0.42500000000000004,-0.4375
481,0.4375,-0.4375
482,0.44999999999999996,-0.4375
483,0.4625,-0.4375
484,0.475,-0.4375
485,0.48750000000000004,-0.4375
486,0.5,-0.4375
487,-0.5,-0.425
488,-0.4875,-0.425
489,-0.475,-0.425
490,-0.4625,-0.425
491,-0.45,-0.425
492,-0.4375,-0.425
493,-0.425,-0.425
494,-0.4125,-0.425
495,-0.4,-0.425
496,-0.3875,-0.425
497,-0.375,-0.425
498,-0.3625,-0.425
499,-0.35,-0.425
500,-0.3375,-0.425
501,-0.325,-0.425
502,-0.3125,-0.425
503,-0.3,-0.425
504,-0.2875,-0.425
505,-0.275,-0.425
506,-0.2625,-0.425
507,-0.25,-0.425
508,-0.2375,-0.425
509,-0.22499999999999998,-0.425
510,-0.21250000000000002,-0.425
511,-0.2,-0.425
512,-0.1875,-0.425
513,-0.175,-0.425
514,-0.16249999999999998,-0.425
515,-0.15000000000000002,-0.425
516,-0.1375,-0.425
517,-0.125,-0.425
518,-0.11249999999999999,-0.425
519,-0.09999999999999998,-0.425
520,-0.08750000000000002,-0.425
521,-0.07500000000000001,-0.425
