node,x,y,d_lower_bound_F3
1119,0.3125,-0.3375,0.012213492015426281
1120,0.32499999999999996,-0.3375,0.012230641371776586
1121,0.3375,-0.3375,0.01225463864559565
1122,0.35,-0.3375,0.012271950353795191
1123,0.36250000000000004,-0.3375,0.012297154487264086
1124,0.375,-0.3375,0.012317951729672445
1125,0.38749999999999996,-0.3375,0.012354415138442524
1126,0.4,-0.3375,0.012407868100167266
1127,0.4125,-0.3375,0.01246720778496166
1128,0.42500000000000004,-0.3375,0.012536913483144207
1129,0.4375,-0.3375,0.012623757514334834
1130,0.44999999999999996,-0.3375,0.012718341820451633
1131,0.4625,-0.3375,0.01281695473536832
1132,0.475,-0.3375,0.012930245718674028
1133,0.48750000000000004,-0.3375,0.012996509641298035
1134,0.5,-0.3375,0.013011282345027131
1135,-0.5,-0.325,0.00030502373531737955
1136,-0.4875,-0.325,0.0002985308387889665
1137,-0.475,-0.325,0.0002859224425300679
1138,-0.4625,-0.325,0.00022696412060209883
1139,-0.45,-0.325,0.00018732820935741146
1140,-0.4375,-0.325,0.00015147987863748367
1141,-0.425,-0.325,0.00011580770214168984
1142,-0.4125,-0.325,8.869050848733104e-05
1143,-0.4,-0.325,7.053538839551268e-05
1144,-0.3875,-0.325,4.975559633569899e-05
1145,-0.375,-0.325,3.83233538174747e-05
1146,-0.3625,-0.325,3.288548866572577e-05
1147,-0.35,-0.325,2.9602267592840344e-05
1148,-0.3375,-0.325,3.405845617242372e-05
1149,-0.325,-0.325,4.502812307346369e-05
1150,-0.3125,-0.325,6.203407973856103e-05
1151,-0.3,-0.325,7.968798765561567e-05
1152,-0.2875,-0.325,0.00011421746591735863
1153,-0.275,-0.325,0.00016684440139711973
1154,-0.2625,-0.325,0.00020888856401278188
1155,-0.25,-0.325,0.00027368974012286136
1156,-0.2375,-0.325,0.00035405571305375107
1157,-0.22499999999999998,-0.325,0.0004475460313506626
1158,-0.21250000000000002,-0.325,0.0005693146006847188
1159,-0.2,-0.325,0.000790087032134892
1160,-0.1875,-0.325,0.0008857055247396925
1161,-0.175,-0.325,0.0010609331324056594
1162,-0.16249999999999998,-0.325,0.0013067828456916845
1163,-0.15000000000000002,-0.325,0.0015140148190801012
1164,-0.1375,-0.325,0.0017587641028959755
1165,-0.125,-0.325,0.002085880629543537
1166,-0.11249999999999999,-0.325,0.0024629627693700277
1167,-0.09999999999999998,-0.325,0.0027930284611965505
1168,-0.08750000000000002,-0.325,0.0031384698149713817
1169,-0.07500000000000001,-0.325,0.003606113259809955
1170,-0.0625,-0.325,0.004519053024182145
1171,-0.04999999999999999,-0.325,0.00464364350068749
1172,-0.03749999999999998,-0.325,0.005061277040271278
1173,-0.025000000000000022,-0.325,0.0056213271692321124
1174,-0.012500000000000011,-0.325,0.006093270799194664
1175,0.0,-0.325,0.006538561265781931
1176,0.012499999999999956,-0.325,0.00703518615091083
1177,0.025000000000000022,-0.325,0.007485555969871601
1178,0.03749999999999998,-0.325,0.008043219910190032
1179,0.050000000000000044,-0.325,0.008473847265622012
1180,0.0625,-0.325,0.00896347403679693
1181,0.07499999999999996,-0.325,0.009371282684020571
1182,0.08750000000000002,-0.325,0.009758286730908075
1183,0.09999999999999998,-0.325,0.010088830249366802
1184,0.11250000000000004,-0.325,0.010374050653944887
1185,0.125,-0.325,0.010664510146039037
1186,0.13749999999999996,-0.325,0.010920305620050749
1187,0.15000000000000002,-0.325,0.011210706132050162
1188,0.16249999999999998,-0.325,0.011404915543612679
1189,0.17500000000000004,-0.325,0.011593781301163494
1190,0.1875,-0.325,0.011690215830809834
1191,0.19999999999999996,-0.325,0.011786128900526292
1192,0.21250000000000002,-0.325,0.011892939502944028
1193,0.22499999999999998,-0.325,0.0120144256335325
1194,0.23750000000000004,-0.325,0.01204719124941463
1195,0.25,-0.325,0.012113061583492003
1196,0.26249999999999996,-0.325,0.012131156422657921
1197,0.275,-0.325,0.012160145671857123
1198,0.2875,-0.325,0.01217457492724646
1199,0.30000000000000004,-0.325,0.012187882775138733
1200,0.3125,-0.325,0.012199183793994352
1201,0.32499999999999996,-0.325,0.012208945819255992
1202,0.3375,-0.325,0.012218943761940224
1203,0.35,-0.325,0.012229374942292915
1204,0.36250000000000004,-0.325,0.012239292850626266
1205,0.375,-0.325,0.012260773975970089
1206,0.38749999999999996,-0.325,0.01228919539318997
1207,0.4,-0.325,0.012329530384373543
1208,0.4125,-0.325,0.012397634314580701
1209,0.42500000000000004,-0.325,0.012426439385358246
1210,0.4375,-0.325,0.01255972710444975
1211,0.44999999999999996,-0.325,0.012601251435833077
1212,0.4625,-0.325,0.01269369297993335
1213,0.475,-0.325,0.012817942003253159
1214,0.48750000000000004,-0.325,0.012829200502828179
1215,0.5,-0.325,0.012830780977760928
1216,-0.5,-0.3125,0.0002916863968843225
1217,-0.4875,-0.3125,0.0002857466094189398
1218,-0.475,-0.3125,0.00026175114393378043
1219,-0.4625,-0.3125,0.00022048330165635554
1220,-0.45,-0.3125,0.00018165363894560307
1221,-0.4375,-0.3125,0.00015149710845573376
1222,-0.425,-0.3125,0.00011417643629434195
1223,-0.4125,-0.3125,9.014218093631341e-05
1224,-0.4,-0.3125,7.02236662653723e-05
1225,-0.3875,-0.3125,5.281367833067222e-05
1226,-0.375,-0.3125,4.1888214286866954e-05
1227,-0.3625,-0.3125,3.478208269203668e-05
1228,-0.35,-0.3125,3.187666562562355e-05
1229,-0.3375,-0.3125,3.4958602803834883e-05
1230,-0.325,-0.3125,5.592863150521841e-05
1231,-0.3125,-0.3125,5.7687241520382603e-05
1232,-0.3,-0.3125,7.426607678403906e-05
1233,-0.2875,-0.3125,0.00011422373927991911
1234,-0.275,-0.3125,0.0001401026470184556
1235,-0.2625,-0.3125,0.0001830998890172753
1236,-0.25,-0.3125,0.0002621485961232672
1237,-0.2375,-0.3125,0.00036280047816779197
1238,-0.22499999999999998,-0.3125,0.00042207478908802223
1239,-0.21250000000000002,-0.3125,0.000541933267522424
1240,-0.2,-0.3125,0.0006900087727214622
1241,-0.1875,-0.3125,0.0008483712567130387
1242,-0.175,-0.3125,0.0010818453883806403
1243,-0.16249999999999998,-0.3125,0.0012286688141022334
1244,-0.15000000000000002,-0.3125,0.0014505744702160523
1245,-0.1375,-0.3125,0.001882123515292028
1246,-0.125,-0.3125,0.0020503581851454757
1247,-0.11249999999999999,-0.3125,0.0023830712041961596
1248,-0.09999999999999998,-0.3125,0.0029815884772257414
1249,-0.08750000000000002,-0.3125,0.0032195635052497604
1250,-0.07500000000000001,-0.3125,0.0036736293567483118
1251,-0.0625,-0.3125,0.004170712175253558
1252,-0.04999999999999999,-0.3125,0.004627122237454224
1253,-0.03749999999999998,-0.3125,0.005120187081220865
1254,-0.025000000000000022,-0.3125,0.005846952368287272
1255,-0.012500000000000011,-0.3125,0.006170672271011057
1256,0.0,-0.3125,0.006682542135132705
1257,0.012499999999999956,-0.3125,0.0071920465647814244
1258,0.025000000000000022,-0.3125,0.007643067411191348
1259,0.03749999999999998,-0.3125,0.008164789744310256
1260,0.050000000000000044,-0.3125,0.008639290203079152
1261,0.0625,-0.3125,0.009281760891567344
1262,0.07499999999999996,-0.3125,0.00958961427366896
1263,0.08750000000000002,-0.3125,0.010015512558186557
1264,0.09999999999999998,-0.3125,0.010261988352861382
1265,0.11250000000000004,-0.3125,0.010576271140773107
1266,0.125,-0.3125,0.010841592231795422
1267,0.13749999999999996,-0.3125,0.011113446422401257
1268,0.15000000000000002,-0.3125,0.011506494542778495
1269,0.16249999999999998,-0.3125,0.011554803829668024
1270,0.17500000000000004,-0.3125,0.01167649103436387
1271,0.1875,-0.3125,0.011794995102704861
1272,0.19999999999999996,-0.3125,0.011901481380251523
1273,0.21250000000000002,-0.3125,0.011986908645295943
1274,0.22499999999999998,-0.3125,0.012054201209989093
1275,0.23750000000000004,-0.3125,0.012102410258365481
1276,0.25,-0.3125,0.012135903401183083
1277,0.26249999999999996,-0.3125,0.0121599337392728
1278,0.275,-0.3125,0.012173604745656944
1279,0.2875,-0.3125,0.012182080632474968
1280,0.30000000000000004,-0.3125,0.012184565608152627
1281,0.3125,-0.3125,0.012186534660112592
1282,0.32499999999999996,-0.3125,0.01218495758857312
1283,0.3375,-0.3125,0.01218312358084881
1284,0.35,-0.3125,0.012180709036212399
1285,0.36250000000000004,-0.3125,0.012182960034627821
1286,0.375,-0.3125,0.012195635139444633
1287,0.38749999999999996,-0.3125,0.012238692021783279
1288,0.4,-0.3125,0.012240803788437435
1289,0.4125,-0.3125,0.01227739183347481
1290,0.42500000000000004,-0.3125,0.01230093457248679
1291,0.4375,-0.3125,0.01234682515901483
1292,0.44999999999999996,-0.3125,0.01241131960627476
1293,0.4625,-0.3125,0.012493370478783556
1294,0.475,-0.3125,0.012611426419683738
1295,0.48750000000000004,-0.3125,0.012635780702833811
1296,0.5,-0.3125,0.012639868721568998
1297,-0.5,-0.3,0.0002769701785330292
1298,-0.4875,-0.3,0.0002724635704323918
1299,-0.475,-0.3,0.0002503525040126614
1300,-0.4625,-0.3,0.00020918922075347668
1301,-0.45,-0.3,0.00017503875257648846
1302,-0.4375,-0.3,0.0001542625265891674
1303,-0.425,-0.3,0.0001143266487306577
1304,-0.4125,-0.3,9.203106095390941e-05
1305,-0.4,-0.3,7.779150192406247e-05
1306,-0.3875,-0.3,5.890846490354495e-05
1307,-0.375,-0.3,4.652420603959161e-05
1308,-0.3625,-0.3,4.1108761992220434e-05
1309,-0.35,-0.3,3.483371461981349e-05
1310,-0.3375,-0.3,3.667458914612942e-05
1311,-0.325,-0.3,4.2107296506990525e-05
1312,-0.3125,-0.3,5.153990325014694e-05
1313,-0.3,-0.3,6.720484551567688e-05
1314,-0.2875,-0.3,0.0001042053264671068
1315,-0.275,-0.3,0.00012645075483253625
1316,-0.2625,-0.3,0.00017196222739840187
1317,-0.25,-0.3,0.0002342641038960616
1318,-0.2375,-0.3,0.0003037438966754737
1319,-0.22499999999999998,-0.3,0.0004036759069153676
1320,-0.21250000000000002,-0.3,0.0005499907137863102
1321,-0.2,-0.3,0.0006505824872388593
1322,-0.1875,-0.3,0.0008054643351220626
1323,-0.175,-0.3,0.0010209014159389324
1324,-0.16249999999999998,-0.3,0.001193859845634341
1325,-0.15000000000000002,-0.3,0.0014227521119550839
1326,-0.1375,-0.3,0.0017213831246512632
1327,-0.125,-0.3,0.0020449072667592305
1328,-0.11249999999999999,-0.3,0.002400535990279595
1329,-0.09999999999999998,-0.3,0.0028621080629849167
1330,-0.08750000000000002,-0.3,0.003245317499889472
1331,-0.07500000000000001,-0.3,0.003669439751807532
1332,-0.0625,-0.3,0.004165865871615819
1333,-0.04999999999999999,-0.3,0.004686663725832948
1334,-0.03749999999999998,-0.3,0.0052283855193657885
1335,-0.025000000000000022,-0.3,0.005801008504580476
1336,-0.012500000000000011,-0.3,0.006273241236359207
1337,0.0,-0.3,0.007077626092122498
1338,0.012499999999999956,-0.3,0.007360370993697153
1339,0.025000000000000022,-0.3,0.007864699796941862
1340,0.03749999999999998,-0.3,0.008365722953586657
1341,0.050000000000000044,-0.3,0.008856971072884712
1342,0.0625,-0.3,0.009615789613977084
1343,0.07499999999999996,-0.3,0.009808603358977652
1344,0.08750000000000002,-0.3,0.010134295369727753
1345,0.09999999999999998,-0.3,0.010457348599116149
1346,0.11250000000000004,-0.3,0.010753091089282303
1347,0.125,-0.3,0.011034139638343852
1348,0.13749999999999996,-0.3,0.011295715384692364
1349,0.15000000000000002,-0.3,0.01152341777118246
1350,0.16249999999999998,-0.3,0.01169013961737067
1351,0.17500000000000004,-0.3,0.0118225980170884
1352,0.1875,-0.3,0.011936020466164668
1353,0.19999999999999996,-0.3,0.012001320238069952
1354,0.21250000000000002,-0.3,0.012063610401585155
1355,0.22499999999999998,-0.3,0.012117389653206294
1356,0.23750000000000004,-0.3,0.012151716084680271
1357,0.25,-0.3,0.01217536645836737
1358,0.26249999999999996,-0.3,0.012184992330771634
1359,0.275,-0.3,0.012187590306022992
1360,0.2875,-0.3,0.012183890720811136
1361,0.30000000000000004,-0.3,0.012175149897781387
1362,0.3125,-0.3,0.012168283416279603
1363,0.32499999999999996,-0.3,0.012171969686462482
1364,0.3375,-0.3,0.012143089088776246
1365,0.35,-0.3,0.012131959045188772
1366,0.36250000000000004,-0.3,0.012124245990360754
1367,0.375,-0.3,0.012122034652289435
1368,0.38749999999999996,-0.3,0.01212647558916356
1369,0.4,-0.3,0.012141457978279712
1370,0.4125,-0.3,0.01215744749638659
1371,0.42500000000000004,-0.3,0.012181296709307815
1372,0.4375,-0.3,0.012204554333000156
1373,0.44999999999999996,-0.3,0.01225099967971235
1374,0.4625,-0.3,0.012311315868588895
1375,0.475,-0.3,0.012375776827007225
1376,0.48750000000000004,-0.3,0.012417713297459155
1377,0.5,-0.3,0.012433226933839206
1378,-0.5,-0.2875,0.000259870810077999
1379,-0.4875,-0.2875,0.000254926011895554
1380,-0.475,-0.2875,0.0002463976431317659
1381,-0.4625,-0.2875,0.00019515125933542652
1382,-0.45,-0.2875,0.0001698837865071759
1383,-0.4375,-0.2875,0.00013916686089110819
1384,-0.425,-0.2875,0.00011185310510870063
1385,-0.4125,-0.2875,9.202267716562382e-05
1386,-0.4,-0.2875,7.810648182370757e-05
1387,-0.3875,-0.2875,6.061074770058228e-05
1388,-0.375,-0.2875,4.998363112073243e-05
1389,-0.3625,-0.2875,4.292004463424788e-05
1390,-0.35,-0.2875,3.762109485425947e-05
1391,-0.3375,-0.2875,3.700100864168168e-05
1392,-0.325,-0.2875,4.081414537264317e-05
1393,-0.3125,-0.2875,4.8025672770643525e-05
1394,-0.3,-0.2875,6.193203602877098e-05
1395,-0.2875,-0.2875,8.177259308852935e-05
1396,-0.275,-0.2875,0.00011226458722533216
1397,-0.2625,-0.2875,0.00017111612834732736
1398,-0.25,-0.2875,0.00022660709803583383
1399,-0.2375,-0.2875,0.00027414957907144044
1400,-0.22499999999999998,-0.2875,0.0003685113140362999
1401,-0.21250000000000002,-0.2875,0.0005182398371665494
1402,-0.2,-0.2875,0.0006295231572434769
1403,-0.1875,-0.2875,0.0007935329065064112
1404,-0.175,-0.2875,0.0009711775076973559
1405,-0.16249999999999998,-0.2875,0.0011630547383474367
1406,-0.15000000000000002,-0.2875,0.001393823553231986
1407,-0.1375,-0.2875,0.0016675891180897382
1408,-0.125,-0.2875,0.0022401204875858814
1409,-0.11249999999999999,-0.2875,0.0024032446045497936
1410,-0.09999999999999998,-0.2875,0.002759501230321292
1411,-0.08750000000000002,-0.2875,0.0032367102774065364
1412,-0.07500000000000001,-0.2875,0.003669200569545051
1413,-0.0625,-0.2875,0.004439356160792189
1414,-0.04999999999999999,-0.2875,0.0047338668387975884
1415,-0.03749999999999998,-0.2875,0.005736236547408499
1416,-0.025000000000000022,-0.2875,0.0058611282638881875
1417,-0.012500000000000011,-0.2875,0.006411821038840254
1418,0.0,-0.2875,0.007032283517254522
1419,0.012499999999999956,-0.2875,0.007535687657523101
1420,0.025000000000000022,-0.2875,0.008273124961611734
1421,0.03749999999999998,-0.2875,0.00857312258500858
1422,0.050000000000000044,-0.2875,0.00910335583269031
1423,0.0625,-0.2875,0.009581645510515654
1424,0.07499999999999996,-0.2875,0.009982778348586753
1425,0.08750000000000002,-0.2875,0.01035115137399744
1426,0.09999999999999998,-0.2875,0.010670913404300101
1427,0.11250000000000004,-0.2875,0.011064744199502827
1428,0.125,-0.2875,0.011238509541756096
1429,0.13749999999999996,-0.2875,0.011502660386061375
1430,0.15000000000000002,-0.2875,0.011657916158291655
1431,0.16249999999999998,-0.2875,0.01192526422649474
1432,0.17500000000000004,-0.2875,0.01195717006598631
1433,0.1875,-0.2875,0.01203257776399672
1434,0.19999999999999996,-0.2875,0.012104818212994622
1435,0.21250000000000002,-0.2875,0.012152305500925734
1436,0.22499999999999998,-0.2875,0.012188170659930539
1437,0.23750000000000004,-0.2875,0.012201389168953827
1438,0.25,-0.2875,0.012207211646570085
1439,0.26249999999999996,-0.2875,0.012204820178080032
1440,0.275,-0.2875,0.012195624835106852
1441,0.2875,-0.2875,0.012180249575650337
1442,0.30000000000000004,-0.2875,0.012158942565594294
1443,0.3125,-0.2875,0.012138256523146828
1444,0.32499999999999996,-0.2875,0.012110069370985474
1445,0.3375,-0.2875,0.012090205623228906
1446,0.35,-0.2875,0.012075565202662618
1447,0.36250000000000004,-0.2875,0.012059246669630869
1448,0.375,-0.2875,0.01204775160320648
1449,0.38749999999999996,-0.2875,0.012042929781149346
1450,0.4,-0.2875,0.012043951156908105
1451,0.4125,-0.2875,0.012105222438976769
1452,0.42500000000000004,-0.2875,0.012060952498068322
1453,0.4375,-0.2875,0.012069383464725211
1454,0.44999999999999996,-0.2875,0.012144797581295344
1455,0.4625,-0.2875,0.012218328709432066
1456,0.475,-0.2875,0.012235063573389573
1457,0.48750000000000004,-0.2875,0.012228637687205512
1458,0.5,-0.2875,0.012231593607508846
1459,-0.5,-0.275,0.0002427989311112996
1460,-0.4875,-0.275,0.0002374503242968429
1461,-0.475,-0.275,0.0002170294084144654
1462,-0.4625,-0.275,0.00018684070163973695
1463,-0.45,-0.275,0.0001601907198800426
1464,-0.4375,-0.275,0.00013556755216730888
1465,-0.425,-0.275,0.0001101292923171603
1466,-0.4125,-0.275,9.535422141959026e-05
1467,-0.4,-0.275,7.88831550387122e-05
1468,-0.3875,-0.275,6.455574589413904e-05
1469,-0.375,-0.275,5.357973167029108e-05
1470,-0.3625,-0.275,4.6567328854872766e-05
1471,-0.35,-0.275,4.107435401053976e-05
1472,-0.3375,-0.275,3.94176823410088e-05
1473,-0.325,-0.275,4.477321260968958e-05
1474,-0.3125,-0.275,4.878409603163839e-05
1475,-0.3,-0.275,5.671668128778102e-05
1476,-0.2875,-0.275,7.56987956089088e-05
1477,-0.275,-0.275,0.00010314147999610491
1478,-0.2625,-0.275,0.00014749259369571405
1479,-0.25,-0.275,0.00019227603840541412
1480,-0.2375,-0.275,0.00026858289711867537
1481,-0.22499999999999998,-0.275,0.00034629277514353703
1482,-0.21250000000000002,-0.275,0.00044711395942479516
1483,-0.2,-0.275,0.0005790594262035193
1484,-0.1875,-0.275,0.0008814896217836882
1485,-0.175,-0.275,0.0009339846233220842
1486,-0.16249999999999998,-0.275,0.0011271723970675595
1487,-0.15000000000000002,-0.275,0.0014817705206633368
1488,-0.1375,-0.275,0.001650227878563015
1489,-0.125,-0.275,0.001984722199516901
1490,-0.11249999999999999,-0.275,0.002387213862216036
1491,-0.09999999999999998,-0.275,0.0027800038971619225
1492,-0.08750000000000002,-0.275,0.003225687308600698
1493,-0.07500000000000001,-0.275,0.0037075670138925496
1494,-0.0625,-0.275,0.004272083195442707
1495,-0.04999999999999999,-0.275,0.004810059721836991
1496,-0.03749999999999998,-0.275,0.005381008310268302
1497,-0.025000000000000022,-0.275,0.0059501341995191115
1498,-0.012500000000000011,-0.275,0.006536231091683447
1499,0.0,-0.275,0.007161748648772856
1500,0.012499999999999956,-0.275,0.00776105067623805
1501,0.025000000000000022,-0.275,0.008321632651631758
1502,0.03749999999999998,-0.275,0.008816713711506632
1503,0.050000000000000044,-0.275,0.009432507191753465
1504,0.0625,-0.275,0.009772866363166849
1505,0.07499999999999996,-0.275,0.01021964157278116
1506,0.08750000000000002,-0.275,0.010595246394980088
1507,0.09999999999999998,-0.275,0.010902716523418792
1508,0.11250000000000004,-0.275,0.011205541209643607
1509,0.125,-0.275,0.011465737981267266
1510,0.13749999999999996,-0.275,0.011655860416862649
1511,0.15000000000000002,-0.275,0.011850479766540896
1512,0.16249999999999998,-0.275,0.011980181134687152
1513,0.17500000000000004,-0.275,0.01208576859216582
1514,0.1875,-0.275,0.012155395603153837
1515,0.19999999999999996,-0.275,0.012198477763318458
1516,0.21250000000000002,-0.275,0.012226091710283934
1517,0.22499999999999998,-0.275,0.012238189926158678
1518,0.23750000000000004,-0.275,0.012241411093828196
1519,0.25,-0.275,0.012232478002210289
1520,0.26249999999999996,-0.275,0.012216192251287387
1521,0.275,-0.275,0.01219376711546621
1522,0.2875,-0.275,0.012179351276745973
1523,0.30000000000000004,-0.275,0.012135068909662337
1524,0.3125,-0.275,0.012100348930517467
1525,0.32499999999999996,-0.275,0.012066161216000347
1526,0.3375,-0.275,0.012038361743287382
1527,0.35,-0.275,0.012014960540176773
1528,0.36250000000000004,-0.275,0.012028839589502684
1529,0.375,-0.275,0.011959378904291891
1530,0.38749999999999996,-0.275,0.0119371421540878
1531,0.4,-0.275,0.011925592352960562
1532,0.4125,-0.275,0.011922601374302708
1533,0.42500000000000004,-0.275,0.011925853468530503
1534,0.4375,-0.275,0.011936950590753479
1535,0.44999999999999996,-0.275,0.011993454021548859
1536,0.4625,-0.275,0.012220455402215794
1537,0.475,-0.275,0.012032222414845804
1538,0.48750000000000004,-0.275,0.01202987610451297
1539,0.5,-0.275,0.012009304246948013
1540,-0.5,-0.2625,0.00022568413593724397
1541,-0.4875,-0.2625,0.00022215362779879973
1542,-0.475,-0.2625,0.00020447567774923615
1543,-0.4625,-0.2625,0.0001763597208010419
1544,-0.45,-0.2625,0.00015411618954180753
1545,-0.4375,-0.2625,0.00013077217644528083
1546,-0.425,-0.2625,0.00011155703282019925
1547,-0.4125,-0.2625,9.970798486111631e-05
1548,-0.4,-0.2625,9.811328098903254e-05
1549,-0.3875,-0.2625,6.858424018664526e-05
1550,-0.375,-0.2625,5.841055192594152e-05
1551,-0.3625,-0.2625,5.528300995935771e-05
1552,-0.35,-0.2625,4.715569978036197e-05
1553,-0.3375,-0.2625,4.282787152642034e-05
1554,-0.325,-0.2625,4.33044715911018e-05
1555,-0.3125,-0.2625,4.788521010227852e-05
1556,-0.3,-0.2625,5.405446631699131e-05
1557,-0.2875,-0.2625,6.965097895638258e-05
1558,-0.275,-0.2625,0.00011277390221976016
1559,-0.2625,-0.2625,0.00012610113743903513
1560,-0.25,-0.2625,0.00016810886536575102
1561,-0.2375,-0.2625,0.00025071577846529016
1562,-0.22499999999999998,-0.2625,0.0003501039004190705
1563,-0.21250000000000002,-0.2625,0.0004145111825129796
1564,-0.2,-0.2625,0.0005560700153847964
1565,-0.1875,-0.2625,0.0007274746126262927
1566,-0.175,-0.2625,0.0008913290464885572
1567,-0.16249999999999998,-0.2625,0.0010749112599127471
1568,-0.15000000000000002,-0.2625,0.0013922187701370231
1569,-0.1375,-0.2625,0.0016159034771784586
1570,-0.125,-0.2625,0.001899931850285585
1571,-0.11249999999999999,-0.2625,0.002346391783154952
1572,-0.09999999999999998,-0.2625,0.0028995181365182635
1573,-0.08750000000000002,-0.2625,0.0033192410324743176
1574,-0.07500000000000001,-0.2625,0.00375252811314238
1575,-0.0625,-0.2625,0.004312150435701843
1576,-0.04999999999999999,-0.2625,0.004851282347153483
1577,-0.03749999999999998,-0.2625,0.005433070425794117
1578,-0.025000000000000022,-0.2625,0.0060285601293279135
1579,-0.012500000000000011,-0.2625,0.006771223208226224
1580,0.0,-0.2625,0.007328098550744643
1581,0.012499999999999956,-0.2625,0.008192695080765967
1582,0.025000000000000022,-0.2625,0.008526345825886544
1583,0.03749999999999998,-0.2625,0.009107919891391494
1584,0.050000000000000044,-0.2625,0.009563911320473904
1585,0.0625,-0.2625,0.010066399251702995
1586,0.07499999999999996,-0.2625,0.010603354699100564
1587,0.08750000000000002,-0.2625,0.010852265000908171
1588,0.09999999999999998,-0.2625,0.0112380174071466
1589,0.11250000000000004,-0.2625,0.011447004861232351
1590,0.125,-0.2625,0.011704202741274629
1591,0.13749999999999996,-0.2625,0.011862296851321938
1592,0.15000000000000002,-0.2625,0.012015085358780086
1593,0.16249999999999998,-0.2625,0.012127329964845529
1594,0.17500000000000004,-0.2625,0.012216081647963766
1595,0.1875,-0.2625,0.012256982770096132
1596,0.19999999999999996,-0.2625,0.012288849419398964
1597,0.21250000000000002,-0.2625,0.012298770753998626
1598,0.22499999999999998,-0.2625,0.012295919220945603
1599,0.23750000000000004,-0.2625,0.012276722451450024
1600,0.25,-0.2625,0.012250801764308256
1601,0.26249999999999996,-0.2625,0.01222018222387175
1602,0.275,-0.2625,0.012185119353669126
1603,0.2875,-0.2625,0.012143645048857836
1604,0.30000000000000004,-0.2625,0.01209991504982318
1605,0.3125,-0.2625,0.012054456965413069
1606,0.32499999999999996,-0.2625,0.012021451824941584
1607,0.3375,-0.2625,0.01197271814737768
1608,0.35,-0.2625,0.011934594197853282
1609,0.36250000000000004,-0.2625,0.011896610709514331
1610,0.375,-0.2625,0.011861984041984365
1611,0.38749999999999996,-0.2625,0.011829459056511152
1612,0.4,-0.2625,0.011808884399364191
1613,0.4125,-0.2625,0.011797045844985105
1614,0.42500000000000004,-0.2625,0.011850756285661254
1615,0.4375,-0.2625,0.011779890656332477
1616,0.44999999999999996,-0.2625,0.011780129185780348
1617,0.4625,-0.2625,0.01176670976793123
1618,0.475,-0.2625,0.01178816409334979
1619,0.48750000000000004,-0.2625,0.01177507891031287
1620,0.5,-0.2625,0.011781671997212802
1621,-0.5,-0.25,0.0002062809076734636
1622,-0.4875,-0.25,0.00020282749319848448
1623,-0.475,-0.25,0.0001977091248317685
1624,-0.4625,-0.25,0.00016264615380792745
1625,-0.45,-0.25,0.00014647411470489012
1626,-0.4375,-0.25,0.00012462462313069065
1627,-0.425,-0.25,0.00011066870643659227
1628,-0.4125,-0.25,0.00010101568796502881
1629,-0.4,-0.25,9.410893253667227e-05
1630,-0.3875,-0.25,7.38342468457555e-05
1631,-0.375,-0.25,6.310180144515687e-05
1632,-0.3625,-0.25,5.7480085330913924e-05
1633,-0.35,-0.25,5.1054277058672855e-05
1634,-0.3375,-0.25,4.6021475777748306e-05
1635,-0.325,-0.25,4.51907613593884e-05
1636,-0.3125,-0.25,4.7702898317344256e-05
1637,-0.3,-0.25,5.481105496929156e-05
1638,-0.2875,-0.25,6.629206912704902e-05
1639,-0.275,-0.25,8.695622263118875e-05
1640,-0.2625,-0.25,0.00011847788009715958
1641,-0.25,-0.25,0.00015631607218262954
1642,-0.2375,-0.25,0.00021294402331366308
1643,-0.22499999999999998,-0.25,0.00028439998931061765
1644,-0.21250000000000002,-0.25,0.00039236474636654043
1645,-0.2,-0.25,0.0005471159474253115
1646,-0.1875,-0.25,0.0007251574852156029
1647,-0.175,-0.25,0.0008410134553037743
1648,-0.16249999999999998,-0.25,0.0010225545590483265
1649,-0.15000000000000002,-0.25,0.001315169380186601
1650,-0.1375,-0.25,0.001654700651030778
1651,-0.125,-0.25,0.0019027467757608582
1652,-0.11249999999999999,-0.25,0.002307595192541985
1653,-0.09999999999999998,-0.25,0.0033301961378574083
1654,-0.08750000000000002,-0.25,0.003342552033388933
1655,-0.07500000000000001,-0.25,0.0037776301647079666
1656,-0.0625,-0.25,0.004729320223414435
1657,-0.04999999999999999,-0.25,0.004949369725941475
1658,-0.03749999999999998,-0.25,0.005609689368050208
1659,-0.025000000000000022,-0.25,0.006180091741751245
1660,-0.012500000000000011,-0.25,0.006863307867007708
1661,0.0,-0.25,0.0076181587424465225
1662,0.012499999999999956,-0.25,0.008256186532053456
1663,0.025000000000000022,-0.25,0.008801394100060835
1664,0.03749999999999998,-0.25,0.009366157475777952
1665,0.050000000000000044,-0.25,0.009907722762245242
1666,0.0625,-0.25,0.010415597153350527
1667,0.07499999999999996,-0.25,0.010815856742212582
1668,0.08750000000000002,-0.25,0.011176566589775318
1669,0.09999999999999998,-0.25,0.011470255357332943
1670,0.11250000000000004,-0.25,0.011709255058379548
1671,0.125,-0.25,0.011924235284808002
1672,0.13749999999999996,-0.25,0.012073150830956274
1673,0.15000000000000002,-0.25,0.012208082908562689
1674,0.16249999999999998,-0.25,0.012286492991779238
1675,0.17500000000000004,-0.25,0.012333534101078016
1676,0.1875,-0.25,0.012372018862671478
1677,0.19999999999999996,-0.25,0.012370613590717327
