node_id,x,y
327,0.4750000000000001,-0.32499999999999996
328,0.5,-0.32499999999999996
329,-0.5,-0.3
330,-0.475,-0.3
331,-0.45,-0.3
332,-0.425,-0.3
333,-0.4,-0.3
334,-0.375,-0.3
335,-0.35,-0.3
336,-0.32499999999999996,-0.3
337,-0.3,-0.3
338,-0.275,-0.3
339,-0.25,-0.3
340,-0.22499999999999998,-0.3
341,-0.19999999999999996,-0.3
342,-0.175,-0.3
343,-0.14999999999999997,-0.3
344,-0.125,-0.3
345,-0.09999999999999998,-0.3
346,-0.07499999999999996,-0.3
347,-0.04999999999999999,-0.3
348,-0.024999999999999967,-0.3
349,0.0,-0.3
350,0.025000000000000022,-0.3
351,0.050000000000000044,-0.3
352,0.07500000000000007,-0.3
353,0.10000000000000009,-0.3
354,0.125,-0.3
355,0.15000000000000002,-0.3
356,0.17500000000000004,-0.3
357,0.20000000000000007,-0.3
358,0.2250000000000001,-0.3
359,0.25,-0.3
360,0.275,-0.3
361,0.30000000000000004,-0.3
362,0.32500000000000007,-0.3
363,0.3500000000000001,-0.3
364,0.375,-0.3
365,0.4,-0.3
366,0.42500000000000004,-0.3
367,0.45000000000000007,-0.3
368,0.4750000000000001,-0.3
369,0.5,-0.3
370,-0.5,-0.275
371,-0.475,-0.275
372,-0.45,-0.275
373,-0.425,-0.275
374,-0.4,-0.275
375,-0.375,-0.275
376,-0.35,-0.275
377,-0.32499999999999996,-0.275
378,-0.3,-0.275
379,-0.275,-0.275
380,-0.25,-0.275
381,-0.22499999999999998,-0.275
382,-0.19999999999999996,-0.275
383,-0.175,-0.275
384,-0.14999999999999997,-0.275
385,-0.125,-0.275
386,-0.09999999999999998,-0.275
387,-0.07499999999999996,-0.275
388,-0.04999999999999999,-0.275
389,-0.024999999999999967,-0.275
390,0.0,-0.275
391,0.025000000000000022,-0.275
392,0.050000000000000044,-0.275
393,0.07500000000000007,-0.275
394,0.10000000000000009,-0.275
395,0.125,-0.275
396,0.15000000000000002,-0.275
397,0.17500000000000004,-0.275
398,0.20000000000000007,-0.275
399,0.2250000000000001,-0.275
400,0.25,-0.275
401,0.275,-0.275
402,0.30000000000000004,-0.275
403,0.32500000000000007,-0.275
404,0.3500000000000001,-0.275
405,0.375,-0.275
406,0.4,-0.275
407,0.42500000000000004,-0.275
408,0.45000000000000007,-0.275
409,0.4750000000000001,-0.275
410,0.5,-0.275
411,-0.5,-0.25
412,-0.475,-0.25
413,-0.45,-0.25
414,-0.425,-0.25
415,-0.4,-0.25
416,-0.375,-0.25
417,-0.35,-0.25
418,-0.32499999999999996,-0.25
419,-0.3,-0.25
420,-0.275,-0.25
421,-0.25,-0.25
422,-0.22499999999999998,-0.25
423,-0.19999999999999996,-0.25
424,-0.175,-0.25
425,-0.14999999999999997,-0.25
426,-0.125,-0.25
427,-0.09999999999999998,-0.25
428,-0.07499999999999996,-0.25
429,-0.04999999999999999,-0.25
430,-0.024999999999999967,-0.25
431,0.0,-0.25
432,0.025000000000000022,-0.25
433,0.050000000000000044,-0.25
434,0.07500000000000007,-0.25
435,0.10000000000000009,-0.25
436,0.125,-0.25
437,0.15000000000000002,-0.25
438,0.17500000000000004,-0.25
439,0.20000000000000007,-0.25
440,0.2250000000000001,-0.25
441,0.25,-0.25
442,0.275,-0.25
443,0.30000000000000004,-0.25
444,0.32500000000000007,-0.25
445,0.3500000000000001,-0.25
446,0.375,-0.25
447,0.4,-0.25
448,0.42500000000000004,-0.25
449,0.45000000000000007,-0.25
450,0.4750000000000001,-0.25
451,0.5,-0.25
452,-0.5,-0.22499999999999998
453,-0.475,-0.22499999999999998
454,-0.45,-0.22499999999999998
455,-0.425,-0.22499999999999998
456,-0.4,-0.22499999999999998
457,-0.375,-0.22499999999999998
458,-0.35,-0.22499999999999998
459,-0.32499999999999996,-0.22499999999999998
460,-0.3,-0.22499999999999998
461,-0.275,-0.22499999999999998
462,-0.25,-0.22499999999999998
463,-0.22499999999999998,-0.22499999999999998
464,-0.19999999999999996,-0.22499999999999998
465,-0.175,-0.22499999999999998
466,-0.14999999999999997,-0.22499999999999998
467,-0.125,-0.22499999999999998
468,-0.09999999999999998,-0.22499999999999998
469,-0.07499999999999996,-0.22499999999999998
470,-0.04999999999999999,-0.22499999999999998
471,-0.024999999999999967,-0.22499999999999998
472,0.0,-0.22499999999999998
473,0.025000000000000022,-0.22499999999999998
474,0.050000000000000044,-0.22499999999999998
475,0.07500000000000007,-0.22499999999999998
476,0.10000000000000009,-0.22499999999999998
477,0.125,-0.22499999999999998
478,0.15000000000000002,-0.22499999999999998
479,0.17500000000000004,-0.22499999999999998
480,0.20000000000000007,-0.22499999999999998
481,0.2250000000000001,-0.22499999999999998
482,0.25,-0.22499999999999998
483,0.275,-0.22499999999999998
484,0.30000000000000004,-0.22499999999999998
485,0.32500000000000007,-0.22499999999999998
486,0.3500000000000001,-0.22499999999999998
487,0.375,-0.22499999999999998
488,0.4,-0.22499999999999998
489,0.42500000000000004,-0.22499999999999998
490,0.45000000000000007,-0.22499999999999998
491,0.4750000000000001,-0.22499999999999998
492,0.5,-0.22499999999999998
493,-0.5,-0.19999999999999996
494,-0.475,-0.19999999999999996
495,-0.45,-0.19999999999999996
496,-0.425,-0.19999999999999996
497,-0.4,-0.19999999999999996
498,-0.375,-0.19999999999999996
499,-0.35,-0.19999999999999996
500,-0.32499999999999996,-0.19999999999999996
501,-0.3,-0.19999999999999996
502,-0.275,-0.19999999999999996
503,-0.25,-0.19999999999999996
504,-0.22499999999999998,-0.19999999999999996
505,-0.19999999999999996,-0.19999999999999996
506,-0.175,-0.19999999999999996
507,-0.14999999999999997,-0.19999999999999996
508,-0.125,-0.19999999999999996
509,-0.09999999999999998,-0.19999999999999996
510,-0.07499999999999996,-0.19999999999999996
511,-0.04999999999999999,-0.19999999999999996
512,-0.024999999999999967,-0.19999999999999996
513,0.0,-0.19999999999999996
514,0.025000000000000022,-0.19999999999999996
515,0.050000000000000044,-0.19999999999999996
516,0.07500000000000007,-0.19999999999999996
517,0.10000000000000009,-0.19999999999999996
518,0.125,-0.19999999999999996
519,0.15000000000000002,-0.19999999999999996
520,0.17500000000000004,-0.19999999999999996
521,0.20000000000000007,-0.19999999999999996
522,0.2250000000000001,-0.19999999999999996
523,0.25,-0.19999999999999996
524,0.275,-0.19999999999999996
525,0.30000000000000004,-0.19999999999999996
526,0.32500000000000007,-0.19999999999999996
527,0.3500000000000001,-0.19999999999999996
528,0.375,-0.19999999999999996
529,0.4,-0.19999999999999996
530,0.42500000000000004,-0.19999999999999996
531,0.45000000000000007,-0.19999999999999996
532,0.4750000000000001,-0.19999999999999996
533,0.5,-0.19999999999999996
534,-0.5,-0.175
535,-0.475,-0.175
536,-0.45,-0.175
537,-0.425,-0.175
538,-0.4,-0.175
539,-0.375,-0.175
540,-0.35,-0.175
541,-0.32499999999999996,-0.175
542,-0.3,-0.175
543,-0.275,-0.175
544,-0.25,-0.175
545,-0.22499999999999998,-0.175
546,-0.19999999999999996,-0.175
547,-0.175,-0.175
548,-0.14999999999999997,-0.175
549,-0.125,-0.175
550,-0.09999999999999998,-0.175
551,-0.07499999999999996,-0.175
552,-0.04999999999999999,-0.175
553,-0.024999999999999967,-0.175
554,0.0,-0.175
555,0.025000000000000022,-0.175
556,0.050000000000000044,-0.175
557,0.07500000000000007,-0.175
558,0.10000000000000009,-0.175
559,0.125,-0.175
560,0.15000000000000002,-0.175
561,0.17500000000000004,-0.175
562,0.20000000000000007,-0.175
563,0.2250000000000001,-0.175
564,0.25,-0.175
565,0.275,-0.175
566,0.30000000000000004,-0.175
567,0.32500000000000007,-0.175
568,0.3500000000000001,-0.175
569,0.375,-0.175
570,0.4,-0.175
571,0.42500000000000004,-0.175
572,0.45000000000000007,-0.175
573,0.4750000000000001,-0.175
574,0.5,-0.175
575,-0.5,-0.14999999999999997
576,-0.475,-0.14999999999999997
577,-0.45,-0.14999999999999997
