step,frame,step_time,u1,rf1,d_max
Step-1,0,0.0,0.0,-0.0,0.0
Step-1,10,0.009999999776482582,9.999999747378752e-05,0.0012816356029361486,1.8027729311143048e-05
Step-1,20,0.019999999552965164,0.00019999999494757503,0.0025632381439208984,8.03484654170461e-05
Step-1,30,0.029999999329447746,0.0003000000142492354,0.003844769671559334,0.0001871953863883391
Step-1,40,0.03999999910593033,0.00039999998989515007,0.005126192234456539,0.00033858802635222673
Step-1,50,0.05000000074505806,0.0005000000237487257,0.006407467182725668,0.0005345548270270228
Step-1,60,0.05999999865889549,0.0006000000284984708,0.007688557263463736,0.0007751330849714577
Step-1,70,0.07000000029802322,0.000699999975040555,0.008969424292445183,0.0010603689588606358
Step-1,80,0.07999999821186066,0.0007999999797903001,0.010250029154121876,0.0013903183862566948
Step-1,90,0.09000000357627869,0.0008999999845400453,0.011530334129929543,0.001765045220963657
Step-1,100,0.10000000149011612,0.0010000000474974513,0.012810301966965199,0.0021846238523721695
Step-1,110,0.10999999940395355,0.0010999999940395355,0.014089892618358135,0.0026491363532841206
Step-1,120,0.11999999731779099,0.0012000000569969416,0.015369069762527943,0.003158675506711006
Step-1,130,0.12999999523162842,0.0013000000035390258,0.016647793352603912,0.0037133428268134594
Step-1,140,0.14000000059604645,0.00139999995008111,0.01792602799832821,0.0043132491409778595
Step-1,150,0.15000000596046448,0.001500000013038516,0.019203729927539825,0.004958516452461481
Step-1,160,0.1599999964237213,0.0015999999595806003,0.020480865612626076,0.005649274680763483
Step-1,170,0.17000000178813934,0.0017000000225380063,0.021757395938038826,0.006385664455592632
Step-1,180,0.18000000715255737,0.0017999999690800905,0.023033279925584793,0.0071678366512060165
Step-1,190,0.1899999976158142,0.0019000000320374966,0.024308480322360992,0.007995952852070332
Step-1,200,0.20000000298023224,0.0020000000949949026,0.02558295801281929,0.008870184421539307
Step-1,210,0.20999999344348907,0.002099999925121665,0.026856673881411552,0.009790713898837566
Step-1,220,0.2199999988079071,0.002199999988079071,0.028129588812589645,0.010757734067738056
Step-1,230,0.23000000417232513,0.002300000051036477,0.029401665553450584,0.011771449819207191
Step-1,240,0.23999999463558197,0.002400000113993883,0.030672863125801086,0.012832076288759708
Step-1,250,0.25,0.0024999999441206455,0.03194314241409302,0.013939842581748962
Step-1,260,0.25999999046325684,0.0026000000070780516,0.033212464302778244,0.015094987116754055
Step-1,270,0.27000001072883606,0.0027000000700354576,0.03448079153895378,0.016297761350870132
Step-1,280,0.2800000011920929,0.00279999990016222,0.03574807941913605,0.01754843071103096
Step-1,290,0.28999999165534973,0.002899999963119626,0.03701429441571236,0.01884726993739605
Step-1,300,0.30000001192092896,0.003000000026077032,0.03827939182519913,0.02019457332789898
Step-1,310,0.3100000023841858,0.003100000089034438,0.039543334394693375,0.021590640768408775
Step-1,320,0.3199999928474426,0.0031999999191612005,0.04080607742071152,0.023035794496536255
Step-1,330,0.33000001311302185,0.0032999999821186066,0.04206758737564087,0.02453036420047283
Step-1,340,0.3400000035762787,0.0034000000450760126,0.04332781955599785,0.026074698194861412
Step-1,350,0.3499999940395355,0.0035000001080334187,0.04458673298358917,0.027669159695506096
Step-1,360,0.36000001430511475,0.003599999938160181,0.04584428668022156,0.029314128682017326
Step-1,370,0.3700000047683716,0.003700000001117587,0.04710044339299202,0.03101000003516674
Step-1,380,0.3799999952316284,0.003800000064074993,0.04835515469312668,0.03275718912482262
Step-1,390,0.38999998569488525,0.0038999998942017555,0.04960838332772255,0.03455612063407898
Step-1,400,0.4000000059604645,0.004000000189989805,0.05086008831858635,0.036407243460416794
Step-1,410,0.4099999964237213,0.004100000020116568,0.052110228687524796,0.038311030715703964
Step-1,420,0.41999998688697815,0.00419999985024333,0.05335875600576401,0.04026796668767929
Step-1,430,0.4300000071525574,0.00430000014603138,0.054605633020401,0.04227856174111366
Step-1,440,0.4399999976158142,0.004399999976158142,0.055850815027952194,0.04434334114193916
Step-1,450,0.44999998807907104,0.0044999998062849045,0.057094257324934006,0.046462856233119965
Step-1,460,0.46000000834465027,0.004600000102072954,0.05833591893315315,0.04863768443465233
Step-1,470,0.4699999988079071,0.004699999932199717,0.059575751423835754,0.05086842551827431
Step-1,480,0.47999998927116394,0.004800000227987766,0.06081371754407883,0.053155697882175446
Step-1,490,0.49000000953674316,0.004900000058114529,0.06204976513981819,0.05550015717744827
Step-1,500,0.5,0.004999999888241291,0.06328385323286057,0.05790248140692711
Step-2,0,0.0,0.004999999888241291,0.06328385323286057,0.05790248140692711
Step-2,100,0.009999999776482582,0.005100000184029341,0.06450960785150528,0.06063389033079147
Step-2,200,0.019999999552965164,0.005200000014156103,0.06573937088251114,0.06316278129816055
Step-2,300,0.029999999329447746,0.0052999998442828655,0.06696702539920807,0.06575200706720352
Step-2,400,0.03999999910593033,0.005400000140070915,0.06819252669811249,0.06840239465236664
Step-2,500,0.05000000074505806,0.005499999970197678,0.06941582262516022,0.07111478596925735
Step-2,600,0.05999999865889549,0.00559999980032444,0.07063687592744827,0.0738900750875473
Step-2,700,0.07000000029802322,0.00570000009611249,0.07185562700033188,0.0767291858792305
Step-2,800,0.07999999821186066,0.005799999926239252,0.07307203114032745,0.07963308691978455
Step-2,900,0.09000000357627869,0.005900000222027302,0.07428603619337082,0.08260279148817062
Step-2,1000,0.10000000149011612,0.006000000052154064,0.0754975900053978,0.08563936501741409
Step-2,1100,0.10999999940395355,0.006099999882280827,0.0767066478729248,0.0887439027428627
Step-2,1200,0.11999999731779099,0.006200000178068876,0.07791315019130707,0.09191758185625076
Step-2,1300,0.12999999523162842,0.006300000008195639,0.07911704480648041,0.09516159445047379
Step-2,1400,0.14000000059604645,0.006399999838322401,0.08031827211380005,0.09847722947597504
Step-2,1500,0.15000000596046448,0.006500000134110451,0.08151678740978241,0.10186582058668137
Step-2,1600,0.1599999964237213,0.006599999964237213,0.08271253108978271,0.1053287535905838
Step-2,1700,0.17000000178813934,0.0066999997943639755,0.08390543609857559,0.10886751115322113
Step-2,1800,0.18000000715255737,0.006800000090152025,0.08509545773267746,0.11248362809419632
Step-2,1900,0.1899999976158142,0.006899999920278788,0.08628252148628235,0.1161787286400795
Step-2,2000,0.20000000298023224,0.007000000216066837,0.08746657520532608,0.11995451897382736
